record_type	focus_ref	target_ref	focus_direction_label	source_direction_label	source_focus_ref	source_target_ref	source_target_component_ref	relation_scope	source_column_order	source_row_role	source_note	source_file	source_line	source_row_sha256
directional_review	9:18	9:19	strong	strong	9:18	9:19	9:19	same_surah	label_target_note	ranked_review	Directly distinguishes sanctuary service from the faith, afterlife, and struggle that give it standing.	focus_9_18_cutoff_100.tsv	1	7b418f6d84439549b71833a1395b8ea22396c3af7f48d18b8b2ca0590918dd26
directional_review	9:18	15:96	no value	no value	9:18	15:96	15:96	cross_surah	label_target_note	ranked_review	Only a general association-with-another-deity boundary; adds no distinct focus component.	focus_9_18_cutoff_100.tsv	2	27639ce093fd41b1211e4e17113ba82e2de265f8c844495148fae6deb6e52145
directional_review	9:18	3:86	medium	medium	9:18	3:86	3:86	cross_surah	label_target_note	ranked_review	A contrary guidance boundary after repudiated faith; helps delimit, rather than define, the focus.	focus_9_18_cutoff_100.tsv	3	21fad59c5373db3b8a39f5813181040f66c5be67c1a850df78b8ed60e4c01a52
directional_review	9:18	2:177	strong	strong	9:18	2:177	2:177	cross_surah	label_target_note	ranked_review	Broadens the focus's linked faith, giving, and prayer into an integrated righteous practice.	focus_9_18_cutoff_100.tsv	4	c02d77ac4e92fa01d90749c7a8b2d1dce6903e883ecf605b29eae6e5975a94be
directional_review	9:18	9:17	strong	strong	9:18	9:17	9:17	same_surah	label_target_note	ranked_review	Immediate negative boundary: outward sanctuary maintenance cannot stand with self-witnessed denial.	focus_9_18_cutoff_100.tsv	5	aa307fd7e2f26bb3884545ee0ec6d23ea8cf93da51b2cb111ded6bc26f25eefe
directional_review	9:18	7:129	weak	weak	9:18	7:129	7:129	cross_surah	label_target_note	ranked_review	Its contrast route only echoes the focus's provisional "perhaps"; no positive support.	focus_9_18_cutoff_100.tsv	6	568503711391a2e96eb13a70ad447213ad308b2c290d0eda9563abd446927002
directional_review	9:18	4:162	strong	strong	9:18	4:162	4:162	cross_surah	label_target_note	ranked_review	Closely repeats faith, afterlife, prayer, and zakat, adding their reward-bearing coherence.	focus_9_18_cutoff_100.tsv	7	c592a8d3f6ebe845019216b4b8e063ebe2a32641c54a152978eac89cc9b47c6c
directional_review	9:18	9:21	weak	weak	9:18	9:21	9:21	same_surah	label_target_note	ranked_review	Continues the neighboring consequence, but adds little to the qualifications in 9:18.	focus_9_18_cutoff_100.tsv	8	54476f97f1b2cad5604cb706e7be68defc55fa3d6512062d25874552647d5fd1
directional_review	9:18	27:2	weak	weak	9:18	27:2	27:2	cross_surah	label_target_note	ranked_review	Offers guidance as a continuing orientation; its contrast route remains boundary evidence.	focus_9_18_cutoff_100.tsv	9	2729b26211e5c69bf7d8576ee1b34428990b8fa7a13e24250c6d610a44f72a2a
directional_review	9:18	2:114	medium	medium	9:18	2:114	2:114	cross_surah	label_target_note	ranked_review	Contrasts maintaining God's mosques with preventing remembrance and pursuing their ruin.	focus_9_18_cutoff_100.tsv	10	1e6f914e50d6f0db37b92a686085290423373f879ec99c0cb54ccf683e7c458f
directional_review	9:18	11:122	no value	no value	9:18	11:122	11:122	cross_surah	label_target_note	ranked_review	Channel resonance concerns opposed positions and waiting, not the focus's practice or criteria.	focus_9_18_cutoff_100.tsv	11	b07b5a70b6b2bc46127bfa2a20b364fa768ee6dd7e4c6185d5df1413ccbfb585
directional_review	9:18	87:14	medium	medium	9:18	87:14	87:14	cross_surah	label_target_note	ranked_review	Adds purification as a successful outcome within the focus's giving-and-purification strand.	focus_9_18_cutoff_100.tsv	12	c625355dda403a6206456b369bad6cf24b6048a4897ae806eb0bcda1f8399b23
directional_review	9:18	24:37	strong	strong	9:18	24:37	24:37	cross_surah	label_target_note	ranked_review	Shows prayer, zakat, remembrance, and fear of the final day enduring against commerce.	focus_9_18_cutoff_100.tsv	13	e21e5718442115382f3f41b882d433f3117691b259d64598017dc9fb8d8fc374
directional_review	9:18	9:20	medium	medium	9:18	9:20	9:20	same_surah	label_target_note	ranked_review	Nearby ranking of faith and striving extends the surrounding contrast, but not the maintenance criteria.	focus_9_18_cutoff_100.tsv	14	92fc12f7d754a70561b5730214ec39a98a623ffa3e6bc7f0af21a3419461ae65
directional_review	9:18	92:18	medium	medium	9:18	92:18	92:18	cross_surah	label_target_note	ranked_review	Connects giving with purification, clarifying one component without repeating the full constellation.	focus_9_18_cutoff_100.tsv	15	bbb398c0e18b20c9c599c455cd3bab6ea772085700762572b094d0ae3859531f
directional_review	9:18	5:55	medium	medium	9:18	5:55	5:55	cross_surah	label_target_note	ranked_review	Links believing members' prayer and zakat to communal allegiance.	focus_9_18_cutoff_100.tsv	16	9d5bce9e53f2e162328b336f2a44473bed0bfbc235436c2fd44faf446661f60c
