record_type	focus_ref	target_ref	focus_direction_label	source_direction_label	source_focus_ref	source_target_ref	source_target_component_ref	relation_scope	source_column_order	source_row_role	source_note	source_file	source_line	source_row_sha256
directional_review	88:19	88:20	strong	strong	88:19	88:20	88:20	same_surah	label_target_note	ranked_review	Completes the adjacent earthward observation and the vertical landscape order.	focus_88_19_cutoff_100.tsv	1	11bdf05dea2a0617ace644cc194cffa9457ad2f0b8ab159ff8ea3c257318dc0d
directional_review	88:19	26:123	weak	weak	88:19	26:123	26:123	cross_surah	label_target_note	ranked_review	Only a remote parallel on inherited conduct; no distinct mountain reading.	focus_88_19_cutoff_100.tsv	2	fc82b83e9065abb47b94195524c10faa17e6e6f878d136abf192c2187f4a6653
directional_review	88:19	14:46	strong	strong	88:19	14:46	14:46	cross_surah	label_target_note	ranked_review	Frames mountains as extreme resistant mass, sharpening their scale and firmness.	focus_88_19_cutoff_100.tsv	3	2e7c6fbd7c99461394ae4b4761b6a2f42cc49032f7cde8a2fd020662e9328d4d
directional_review	88:19	88:18	strong	strong	88:19	88:18	88:18	same_surah	label_target_note	ranked_review	Supplies the preceding raised-sky member of the immediate spatial sequence.	focus_88_19_cutoff_100.tsv	4	028fac43a6e6aed8c323c127c5ad284e90a9d659587a8c3eb778caa092417cd2
directional_review	88:19	88:16	weak	weak	88:19	88:16	88:16	same_surah	label_target_note	ranked_review	Secondary spread-surface imagery, already largely supplied by 88:20.	focus_88_19_cutoff_100.tsv	5	2452580eb89f4b5d454a099a155aa90f6b97fb751a9a0cdd7cc8b60d2758a8d0
directional_review	88:19	16:56	weak	weak	88:19	16:56	16:56	cross_surah	label_target_note	ranked_review	A secondary erected-authority parallel, not a direct account of mountains.	focus_88_19_cutoff_100.tsv	6	842640b282329841bd80529d772af511a402af438c455f520072a5932ebe4f1c
directional_review	88:19	77:10	strong	strong	88:19	77:10	77:10	cross_surah	label_target_note	ranked_review	Shows the placed, resistant mountain as removable and pulverizable boundary evidence.	focus_88_19_cutoff_100.tsv	7	e1cb7f542fcef6f2923ad44a0c6ce07b3d8aa703e3a604c2efe145d76def338a
directional_review	88:19	26:137	weak	weak	88:19	26:137	26:137	cross_surah	label_target_note	ranked_review	Only a remote parallel on inherited conduct; no distinct mountain reading.	focus_88_19_cutoff_100.tsv	8	7ab75ec68e169e3ab1752aec4272ffefd545e73bdecf17cb3db858bad7f49a63
directional_review	88:19	18:62	medium	medium	88:19	18:62	18:62	cross_surah	label_target_note	ranked_review	Contrasts travel fatigue with the focus's purposeful, firm placement.	focus_88_19_cutoff_100.tsv	9	b287e632be32c7ce11ab590570fbc81e47f4ad457dccdda1f5d60d86eadbb712
directional_review	88:19	70:9	weak	weak	88:19	70:9	70:9	cross_surah	label_target_note	ranked_review	A further image of mountain looseness, redundant after 77:10.	focus_88_19_cutoff_100.tsv	10	d0e87df413e674e5e68b4c396c3bf92b374d35cf27a6df1d5e1c97579906a8e8
directional_review	88:19	88:3	strong	strong	88:19	88:3	88:3	same_surah	label_target_note	ranked_review	Directly contrasts exhausting human exertion with the mountain's purposeful erection.	focus_88_19_cutoff_100.tsv	11	713a16f61fcabc21801d7e86b3b68845514598bf36406151daf238e5b947b431
directional_review	88:19	36:62	weak	weak	88:19	36:62	36:62	cross_surah	label_target_note	ranked_review	Offers only a provisional parallel on formed disposition.	focus_88_19_cutoff_100.tsv	12	0dfce767ac2e11e7e7f16ca0afc9178629bd224d2c894216c25dd30684fa245f
directional_review	88:19	81:3	medium	medium	88:19	81:3	81:3	cross_surah	label_target_note	ranked_review	Shows fixed mountains compelled into motion; useful contrary evidence after 77:10.	focus_88_19_cutoff_100.tsv	13	6520f3adb3cac62b56dc3c3817e3f5612a80e3b6b472f375e6aecd3464b2e0c6
directional_review	88:19	15:48	weak	weak	88:19	15:48	15:48	cross_surah	label_target_note	ranked_review	Adds rest from exertion, only indirectly illuminating the labor contrast.	focus_88_19_cutoff_100.tsv	14	a0cd107c4cfcedf2229062e32be0d1d70c72c60d05cf66b90bd80d3de74521c0
directional_review	88:19	52:10	weak	weak	88:19	52:10	52:10	cross_surah	label_target_note	ranked_review	Another movement image, substantially covered by 77:10 and 81:3.	focus_88_19_cutoff_100.tsv	15	49fbda63cbd227b29e28ffcd6d6e1fb2d5ebba734f912197688f61a7f58f5e73
directional_review	88:19	56:5	medium	medium	88:19	56:5	56:5	cross_surah	label_target_note	ranked_review	Clarifies that mountain resistance can be fully broken into dispersed matter.	focus_88_19_cutoff_100.tsv	16	57acea45750050ecaedb31779b600bf1ef307035cd3df45eec8fc178c362af38
directional_review	88:19	88:12	no value	no value	88:19	88:12	88:12	same_surah	label_target_note	ranked_review	No distinct addition to the mountain's placement or function.	focus_88_19_cutoff_100.tsv	17	c546c288844be37d730436d78490fa901376008ffc9d09274ae044f3ba8d1867
directional_review	88:19	78:7	strong	strong	88:19	78:7	78:7	cross_surah	label_target_note	ranked_review	Presents mountains as structural fixers between spread earth and upper order.	focus_88_19_cutoff_100.tsv	18	acc7a9eb5490fada7ed909ab28ecff41944ae31200217c074f5b743098e8446f
directional_review	88:19	37:154	no value	no value	88:19	37:154	37:154	cross_surah	label_target_note	ranked_review	The interrogative form alone adds no distinct mountain reading.	focus_88_19_cutoff_100.tsv	19	8249ef712e2a646a842df9d247832776f3f26ae3560b51100ca4a5b251424bfd
directional_review	88:19	88:17	strong	strong	88:19	88:17	88:17	same_surah	label_target_note	ranked_review	Begins the immediate sequence of observational questions that includes 88:19.	focus_88_19_cutoff_100.tsv	20	8aba298b332929d6bdda09685104bd59da316c8c6cf49d2d017d7accb12232ac
directional_review	88:19	101:5	weak	weak	88:19	101:5	101:5	cross_surah	label_target_note	ranked_review	Further unmaking imagery, redundant after earlier mountain-dissolution cards.	focus_88_19_cutoff_100.tsv	21	137609888e32165fd248eeb39ba1b957d84d6cbfbd995558f06fb71bbefcbd45
directional_review	88:19	68:36	no value	no value	88:19	68:36	68:36	cross_surah	label_target_note	ranked_review	The repeated interrogative form adds no distinct mountain reading.	focus_88_19_cutoff_100.tsv	22	551e162c474e4e488792a0bd0481bebb5ec7c6caec7198dbe5a76e99faea9467
directional_review	88:19	79:28	medium	medium	88:19	79:28	79:28	cross_surah	label_target_note	ranked_review	Adds a raised and proportioned upper structure to the focus's spatial order.	focus_88_19_cutoff_100.tsv	23	8b0c4ab1cd19f24fe6ca8fdd150dad12106a1d22dee62c5502de48592915756e
directional_review	88:19	73:14	weak	weak	88:19	73:14	73:14	cross_surah	label_target_note	ranked_review	Another collapse image, mostly covered by earlier dissolution cards.	focus_88_19_cutoff_100.tsv	24	d86a5c600eb69078f3a0e313ec95a347478b00a8d7b45b406e35cc5a2c42431b
directional_review	88:19	94:7	medium	medium	88:19	94:7	94:7	cross_surah	label_target_note	ranked_review	Extends the erecting/exertion contrast, though 88:3 already establishes it.	focus_88_19_cutoff_100.tsv	25	ea40da46930b17e603436d5fa4bb20b277b2d38a20fe4d7b55d04b87bfed788a
directional_review	88:19	88:21	weak	weak	88:19	88:21	88:21	same_surah	label_target_note	ranked_review	The nearby reminder command offers only a secondary contextual boundary.	focus_88_19_cutoff_100.tsv	26	26e62b2b3756928c5447eea9541fc9f0904def7faf7a11b88638f4c6af1352c3
