record_type	focus_ref	target_ref	focus_direction_label	source_direction_label	source_focus_ref	source_target_ref	source_target_component_ref	relation_scope	source_column_order	source_row_role	source_note	source_file	source_line	source_row_sha256
directional_review	21:83	38:41	strong	strong	21:83	38:41	38:41	cross_surah	label_target_note	ranked_review	It is the closest parallel: Job calls his Lord after harm has touched him, while adding the Satan-attribution wording.	focus_21_83_cutoff_100.tsv	1	dbcb80a4d4bb98760cd2087b50b7f96cbbb5d70ab3206a1aed26446a276be604
directional_review	21:83	39:49	medium	medium	21:83	39:49	39:49	cross_surah	label_target_note	ranked_review	It contrasts Job's plea with the person who calls in harm but misattributes a later gift to personal knowledge.	focus_21_83_cutoff_100.tsv	2	fc6bc376e0ad74f99d074b8388fb223e9917f5e5ebaed823a5235d50f0493457
directional_review	21:83	10:107	strong	strong	21:83	10:107	10:107	cross_surah	label_target_note	ranked_review	It states that no one but God can uncover harm and joins that authority to unrepelled favor and mercy.	focus_21_83_cutoff_100.tsv	3	90b768f1f29e768ac5b1454a0fc535d6bbe6c307d377fb8b61726b2f5fb23f92
directional_review	21:83	21:89	medium	medium	21:83	21:89	21:89	same_surah	label_target_note	ranked_review	Zechariah's direct call to his Lord supplies a nearby prophetic model of petition within the same sequence.	focus_21_83_cutoff_100.tsv	4	f10335faf4588261b7c7e2824073a0f22845cffc4fd8762441b1806fafc8598a
directional_review	21:83	21:74	weak	weak	21:83	21:74	21:74	same_surah	label_target_note	ranked_review	Lot's rescue and granted judgment do not materially clarify Job's harm or his plea for mercy.	focus_21_83_cutoff_100.tsv	5	e5d73dd41e2df60a5d5141c459fd908590b1f7078ac7e6d0b4c459b5f240d576
directional_review	21:83	10:21	medium	medium	21:83	10:21	10:21	cross_surah	label_target_note	ranked_review	It places mercy after an affliction and shows a contrary response of scheming against the signs.	focus_21_83_cutoff_100.tsv	6	897e8ed1b75d580078c231292fedb13f0bc244baeee4c706fca3b39be9f467fd
directional_review	21:83	23:118	strong	strong	21:83	23:118	23:118	cross_surah	label_target_note	ranked_review	It exactly shares the appeal to the Lord as the best of those who show mercy, adding forgiveness to the petition.	focus_21_83_cutoff_100.tsv	7	ef9332a01d441a4d6924c4073baebdbb9ae305e99a92cb611739b809ed697229
directional_review	21:83	21:76	medium	medium	21:83	21:76	21:76	same_surah	label_target_note	ranked_review	Noah's answered call and rescue from great distress extend the local sequence of deliverance after prayer.	focus_21_83_cutoff_100.tsv	8	c9616edcedb8ee58d515b4ddd12d2c20fc2b592ba91a046886b57c2399be3c35
directional_review	21:83	1:3	medium	medium	21:83	1:3	1:3	cross_surah	label_target_note	ranked_review	The paired names of the All-Merciful and Merciful provide the broad divine quality invoked in Job's address.	focus_21_83_cutoff_100.tsv	9	f337f3710539336f188cd8e4012bd5bbbff612bab7e2fec496b46880269dca27
directional_review	21:83	7:151	medium	medium	21:83	7:151	7:151	cross_surah	label_target_note	ranked_review	It shares the exact superlative of mercy and frames mercy as a place of admission after fracture and fault.	focus_21_83_cutoff_100.tsv	10	94f3977b35578abec62689e864a5890b4c4d3b19fe6d88b46947331f54603508
directional_review	21:83	21:84	strong	strong	21:83	21:84	21:84	same_surah	label_target_note	ranked_review	It is Job's immediate response: God answers, removes his harm, restores his household, and names it mercy.	focus_21_83_cutoff_100.tsv	11	9d450347cba66185c95d5d471b3a043c515220e17f9baa9a60b52b46b8409581
directional_review	21:83	17:67	medium	medium	21:83	17:67	17:67	cross_surah	label_target_note	ranked_review	It depicts harm forcing exclusive calling upon God, then exposes the contrary withdrawal after rescue.	focus_21_83_cutoff_100.tsv	12	53b7549fa4ff933f56b92a649d143a5233059b404559c81a155e7dd0126ba40b
directional_review	21:83	11:45	weak	weak	21:83	11:45	11:45	cross_surah	label_target_note	ranked_review	Noah's appeal over his son is a distinct petition and adds little to Job's affliction and mercy.	focus_21_83_cutoff_100.tsv	13	1588c38bdd2213702f8ad28dccb2ec6bf9f2c89654ee75d5a672a91ddfda97e4
directional_review	21:83	10:12	medium	medium	21:83	10:12	10:12	cross_surah	label_target_note	ranked_review	It traces calling during harm and the failure to remember that call once harm is removed.	focus_21_83_cutoff_100.tsv	14	f580cc0ffff329db3c0df66b9c803500c4a421f16bf5d71752c5d9eb06fc725f
directional_review	21:83	12:88	weak	weak	21:83	12:88	12:88	cross_surah	label_target_note	ranked_review	The family's admission of hardship and request for generosity resembles a plea from need but lacks Job's divine address.	focus_21_83_cutoff_100.tsv	15	959e5fa3edfd65cc964508b4c129f628c37bb46014b97ff91b85152e4464030b
directional_review	21:83	19:3	weak	weak	21:83	19:3	19:3	cross_surah	label_target_note	ranked_review	Zechariah's quiet call to his Lord supplies only the basic act of prophetic petition.	focus_21_83_cutoff_100.tsv	16	9b67ab4ce331d369edf733d502c172bdbf56287f8176ebce783c740d508e16c6
directional_review	21:83	21:75	weak	weak	21:83	21:75	21:75	same_surah	label_target_note	ranked_review	Lot's admission into mercy is locally adjacent but does not illuminate Job's affliction or appeal.	focus_21_83_cutoff_100.tsv	17	fa250fcc7b829926b2a19060094f0bba18ac3c377e94547aa2570d0ed0c33f08
directional_review	21:83	36:23	medium	medium	21:83	36:23	36:23	cross_surah	label_target_note	ranked_review	It denies that subordinate gods can rescue from harm when the All-Merciful wills it.	focus_21_83_cutoff_100.tsv	18	e5285665696a8219d9333176294167630fd3b0d08be7edebc5ec28ae1914be34
directional_review	21:83	54:10	medium	medium	21:83	54:10	54:10	cross_surah	label_target_note	ranked_review	Noah's cry of being overcome offers another compressed appeal to the Lord under severe pressure.	focus_21_83_cutoff_100.tsv	19	e8436165883c85d2e5bf4f130d2a08dae2422338381ce4e196239dcf774b3db0
directional_review	21:83	21:77	weak	weak	21:83	21:77	21:77	same_surah	label_target_note	ranked_review	Noah's victory over deniers follows the local call narrative but adds no direct account of mercy or affliction.	focus_21_83_cutoff_100.tsv	20	701bd00673ebfbd20c07d3fa6cbfae1538baa2000a838a4eb9e54254234b4d0a
directional_review	21:83	58:10	weak	weak	21:83	58:10	58:10	cross_surah	label_target_note	ranked_review	It limits harm to God's permission and directs believers to reliance, only indirectly relating to Job's distress.	focus_21_83_cutoff_100.tsv	21	e19e4c76c559ab35a448f3c2c1baacd33ed7bbd4f2d7df9d9c67ac03bb79dea7
directional_review	21:83	12:92	medium	medium	21:83	12:92	12:92	cross_surah	label_target_note	ranked_review	Joseph's forgiveness is explicitly paired with the same superlative of mercy, though in a family reconciliation scene.	focus_21_83_cutoff_100.tsv	22	82f11feb682fc632a366ec26e6ed670557b73ea8e16c28fabc8ea3b5c43ace41
directional_review	21:83	43:50	medium	medium	21:83	43:50	43:50	cross_surah	label_target_note	ranked_review	The removal of punishment followed by breach supplies a contrary aftermath to relief from harm.	focus_21_83_cutoff_100.tsv	23	9e35b2cdbd65b17f7bb014c91a01e33f1b2f1d3136543f5be8f83fa5d38ba576
directional_review	21:83	4:23	no value	no value	21:83	4:23	4:23	cross_surah	label_target_note	ranked_review	The closing divine names occur in a marriage-law ruling without a useful connection to Job's plea.	focus_21_83_cutoff_100.tsv	24	871b1898be694cb393863b548fe06e98979b2432fc40d7c4d71781c8c594cd64
directional_review	21:83	68:48	medium	medium	21:83	68:48	68:48	cross_surah	label_target_note	ranked_review	Jonah's constricted call gives a prophetic instance of distress, while the command to patience links it to endurance.	focus_21_83_cutoff_100.tsv	25	613de2345770dda5cf8a368f52932d948e9c62f230ba7d033ce1287f867cb66d
directional_review	21:83	21:78	no value	no value	21:83	21:78	21:78	same_surah	label_target_note	ranked_review	The David and Solomon legal case does not add to Job's harm, prayer, or mercy.	focus_21_83_cutoff_100.tsv	26	088acc4862a1180bc91bd154d12d702e9b6cbd745c53d1eeb37eb7df1393ec22
directional_review	21:83	6:17	medium	medium	21:83	6:17	6:17	cross_surah	label_target_note	ranked_review	It repeats that God alone can uncover harm and can bring good, though this has already been directly supplied.	focus_21_83_cutoff_100.tsv	27	262bc246af53ecab8808e68b1d540bd05e88f81de6e5fb89d63fedb246eaaf63
directional_review	21:83	23:109	medium	medium	21:83	23:109	23:109	cross_surah	label_target_note	ranked_review	The believers' prayer repeats the appeal to the best of the merciful and adds a communal voice of faith.	focus_21_83_cutoff_100.tsv	28	3f6f46d77e4e5398426ac0578ceb4e06a3db7a18de5ba344386077f88b378337
directional_review	21:83	21:87	medium	medium	21:83	21:87	21:87	same_surah	label_target_note	ranked_review	Jonah's call from darkness offers a nearby narrative of confessed limitation and divine-directed rescue.	focus_21_83_cutoff_100.tsv	29	41e3fd321cceb2528a058231006dcc58cbcaaf0614980876c5b6bd604ac9d94e
