record_type	focus_ref	target_ref	focus_direction_label	source_direction_label	source_focus_ref	source_target_ref	source_target_component_ref	relation_scope	source_column_order	source_row_role	source_note	source_file	source_line	source_row_sha256
directional_review	29:14	11:25	strong	strong	29:14	11:25	11:25	cross_surah	label_target_note	ranked_review	Nuh'un kavmine gonderilisi ve acik uyari, odak ayetin ayni anlatim baslangicini verir.	focus_29_14_cutoff_100.tsv	1	d8163be7e0b263af4103ebef058a3aecc5276a40be1aedec3f9d5aae608086b9
directional_review	29:14	33:20	no value	no value	29:14	33:20	33:20	cross_surah	label_target_note	ranked_review	Savas toplulugu hakkindaki uzaktan haber alma, Nuh'un uzun kalisi veya tufanla ilgili degildir.	focus_29_14_cutoff_100.tsv	2	10de4e11a82b078ec43387bcc08512a359dc7f7c2d8b6d3ead3adefb9153234e
directional_review	29:14	2:96	medium	medium	29:14	2:96	2:96	cross_surah	label_target_note	ranked_review	Bin yil yasama arzusu, uzun omrun azaptan kurtarmadigini soyleyerek 950 yillik kalisin anlamini sinirlar.	focus_29_14_cutoff_100.tsv	3	d0c48ce002ee131c2be4eb01be03f79ba41d2f6ef9bce596337cadc62bbdd7e7
directional_review	29:14	23:23	strong	strong	29:14	23:23	23:23	cross_surah	label_target_note	ranked_review	Nuh'un kavmine gonderilmesi ve tevhid cagrisi, odaktaki elciligin icerigini aciklar.	focus_29_14_cutoff_100.tsv	4	9ddf98f58a3afb11424a4a7556df40a0c70e70234fa1cf521ff49d0543de627c
directional_review	29:14	29:15	strong	strong	29:14	29:15	29:15	same_surah	label_target_note	ranked_review	Hemen sonraki ayet Nuh ve gemidekilerin kurtulusunu, tufandan sonraki sonucu verir.	focus_29_14_cutoff_100.tsv	5	1f200937cec1a8eedefc1c36d11b534c13addbe418ae60c21125039e0755252c
directional_review	29:14	21:14	medium	medium	29:14	21:14	21:14	cross_surah	label_target_note	ranked_review	Zalimlerin kendi zulmunu itirafi, odaktaki tufan cezasinin ahlaki nedenini yogunlastirir.	focus_29_14_cutoff_100.tsv	6	eca53a40184b0573091e18ccb9b8814cbddd72d196942c71b18d4dd2f264e596
directional_review	29:14	71:1	strong	strong	29:14	71:1	71:1	cross_surah	label_target_note	ranked_review	Nuh'un kavmini aci azaptan once uyarmak uzere gonderilisi, uzun teblig ile sonucun bagini verir.	focus_29_14_cutoff_100.tsv	7	00e20c5a8df72fd62448fa4d09733a5c9d9b8570b2bd630bb45adb4f4d6b0f0a
directional_review	29:14	29:24	weak	weak	29:14	29:24	29:24	same_surah	label_target_note	ranked_review	Ibrahim'in atesten kurtarilisi, ayni surede kurtulus motifini tasir ama Nuh tufanini aciklamaz.	focus_29_14_cutoff_100.tsv	8	06e6de4142124d3498092f3b31fa7bc40f6266f3350089692253e1550db19d70
directional_review	29:14	23:112	medium	medium	29:14	23:112	23:112	cross_surah	label_target_note	ranked_review	Yeryuzunde kalinan yillarin sayilmasi, odaktaki sayili uzun kalis temasina paralel bir olcek sunar.	focus_29_14_cutoff_100.tsv	9	bb43ac704f473af6ad5ff1f1582e1c64864807c5bed3f5b17a96fdc0b73c8ce2
directional_review	29:14	57:26	medium	medium	29:14	57:26	57:26	cross_surah	label_target_note	ranked_review	Nuh'un peygamberlik silsilesindeki yeri ve topluluktaki fasiklik, odaktaki elciligi daha genis bir cizgiye koyar.	focus_29_14_cutoff_100.tsv	10	0650b76581f3c4eb587aba20458ecf8d2e958bd9df701a8c67e219da1607806d
