record_type	focus_ref	target_ref	focus_direction_label	source_direction_label	source_focus_ref	source_target_ref	source_target_component_ref	relation_scope	source_column_order	source_row_role	source_note	source_file	source_line	source_row_sha256
directional_review	22:2	35:12	no value	no value	22:2	35:12	35:12	cross_surah	label_target_note	ranked_review	The sea and ship imagery does not add to the maternal-disruption or overwhelming-punishment reading.	focus_22_2_cutoff_100.tsv	1	b1b1d0e33fe0b4d26ee15e54c0d5e58a261674ff6733ad4cf1c35ba2fd73bb00
directional_review	22:2	16:67	medium	medium	22:2	16:67	16:67	cross_surah	label_target_note	ranked_review	Names ordinary intoxication from fruit, providing a useful contrast to the focus's explicitly non-literal drunken appearance.	focus_22_2_cutoff_100.tsv	2	978ad1ea6598aa5c2e30b70dacd24a3a4cb6756c10419a2780d83fef7c235761
directional_review	22:2	54:16	weak	weak	22:2	54:16	54:16	cross_surah	label_target_note	ranked_review	Its brief question about punishment is a general confirmation, without the focus's bodily or perceptual detail.	focus_22_2_cutoff_100.tsv	3	1ad2fcd9521afe8134047d4ac99d92275327f025c54dc1e9273c292d49026fed
directional_review	22:2	35:18	medium	medium	22:2	35:18	35:18	cross_surah	label_target_note	ranked_review	The rule that no bearer carries another's burden offers a limited counterpoint to the focus's literal pregnancy image.	focus_22_2_cutoff_100.tsv	4	8dddb905e81774cb79aee5e002e504c43098b2d72f4f946c748b26f8a5967ec6
directional_review	22:2	22:1	strong	strong	22:2	22:1	22:1	same_surah	label_target_note	ranked_review	Directly precedes the focus and identifies the Hour's quake as the overwhelming event it depicts.	focus_22_2_cutoff_100.tsv	5	b9be76d9012e50fcb213a0ef5aefa9fafc93a38c7e85dded47b0eb6dcd50a7ee
directional_review	22:2	65:4	strong	strong	22:2	65:4	65:4	cross_surah	label_target_note	ranked_review	Explicitly treats pregnancy as a condition ending when the woman lays down her burden.	focus_22_2_cutoff_100.tsv	6	ade997c5d9f69c872a5fcdd695338fd1fdfa82c0d9e8937a5e8e4971735c3baa
directional_review	22:2	2:233	strong	strong	22:2	2:233	2:233	cross_surah	label_target_note	ranked_review	Supplies the sustained nursing relation whose abandonment the focus presents as an extreme rupture.	focus_22_2_cutoff_100.tsv	7	b17494fae0149db32487ac2077b874a9eb758a495ebb41171a7a16417478bad4
directional_review	22:2	22:32	no value	no value	22:2	22:32	22:32	same_surah	label_target_note	ranked_review	The nearby call to honor God's rites does not clarify the focus's care or intoxication imagery.	focus_22_2_cutoff_100.tsv	8	f9c8f291fb75ccb9eec7f8cda54ea37384e7312e25d2d9fd79ce47e8ee4e1b2e
directional_review	22:2	26:138	weak	weak	22:2	26:138	26:138	cross_surah	label_target_note	ranked_review	The denial of being punished supplies only a broad contrary response to the focus's announced punishment.	focus_22_2_cutoff_100.tsv	9	2548775608b6d33ac1fa4f9c85e21f9fda73d6dfc4c84cc27f0d789a29883dae
directional_review	22:2	65:6	strong	strong	22:2	65:6	65:6	cross_surah	label_target_note	ranked_review	Directly joins pregnancy, delivery, and nursing, making the care sequence disrupted in the focus concrete.	focus_22_2_cutoff_100.tsv	10	834e13552683e494a479377924add05c964c4b6b06ce8922abe4627fd5b8d01e
directional_review	22:2	50:19	medium	medium	22:2	50:19	50:19	cross_surah	label_target_note	ranked_review	Uses sakrah for death's inescapable overwhelming arrival, a close non-beverage counterpart to the focus's loss of control.	focus_22_2_cutoff_100.tsv	11	cb2fb1fd8c7be933f8928366aef60856d8b21c655ff2bab2acfb0f3f2043a9f9
directional_review	22:2	35:11	strong	strong	22:2	35:11	35:11	cross_surah	label_target_note	ranked_review	Explicitly joins human creation, female carrying, and delivery under divine knowledge.	focus_22_2_cutoff_100.tsv	12	4b2b5f31b93a547a5863b56bd42bb77caea8506f9ce84370ca47199c105c19a9
directional_review	22:2	22:5	strong	strong	22:2	22:5	22:5	same_surah	label_target_note	ranked_review	The same surah's creation-and-resurrection argument traces womb, birth, life, death, and return around the focus's Hour scene.	focus_22_2_cutoff_100.tsv	13	b47976354a72619d369503c785e72f9c09f2fe3cb2ce997dfd37c19e316cbd92
directional_review	22:2	22:20	medium	medium	22:2	22:20	22:20	same_surah	label_target_note	ranked_review	Its bodily melting in punishment extends the focus's severe divine punishment into a concrete consequence.	focus_22_2_cutoff_100.tsv	14	a160bb17f4c9aee8c48ac495ad70a061d995e4517e0a921c8929cec6fcc98273
directional_review	22:2	46:15	strong	strong	22:2	46:15	46:15	cross_surah	label_target_note	ranked_review	Names maternal carrying, difficult delivery, and weaning, closely defining the care chain overturned in the focus.	focus_22_2_cutoff_100.tsv	15	44d5683f2f083478861b00658ebc5d90ead9a0aa895cc73b619353a4d44bf146
directional_review	22:2	53:5	no value	no value	22:2	53:5	53:5	cross_surah	label_target_note	ranked_review	The description of a being strong in power does not add a relevant account of severe punishment.	focus_22_2_cutoff_100.tsv	16	db16418d8fc4b498aab64d6d67b49bdecf1539d6c5b8ee3381f9b936f32915ef
directional_review	22:2	15:71	no value	no value	22:2	15:71	15:71	cross_surah	label_target_note	ranked_review	The offered kinship relation does not clarify the focus's overwhelming intoxication or maternal rupture.	focus_22_2_cutoff_100.tsv	17	0d38c116cd2d707e9e36b5e0bf193a5f44b6274f386a0aed95427fa6310df6c2
directional_review	22:2	8:14	medium	medium	22:2	8:14	8:14	cross_surah	label_target_note	ranked_review	The command to taste Fire makes divine punishment bodily experienced, though it lacks the focus's distinctive scene.	focus_22_2_cutoff_100.tsv	18	fd03eb3bd7507a4d70cb2d72dccf40ca3b2acdb6bb987d24873cd5133106391f
directional_review	22:2	10:60	medium	medium	22:2	10:60	10:60	cross_surah	label_target_note	ranked_review	It places false speech about God before the Day of Resurrection, a broad judgment frame for the focus.	focus_22_2_cutoff_100.tsv	19	211c79bf1f8c10e474b9d4a99079ff57659d28bc74ff2d5dc0bd30bcc5250b46
directional_review	22:2	22:37	no value	no value	22:2	22:37	22:37	same_surah	label_target_note	ranked_review	The sacrificial emphasis on piety rather than flesh or blood does not clarify the focus's event.	focus_22_2_cutoff_100.tsv	20	0c05b2ac2168bb3f9a11690de4c9bae8f418afc889603ae3af2314e2617a13f3
directional_review	22:2	4:43	strong	strong	22:2	4:43	4:43	cross_surah	label_target_note	ranked_review	Explicitly defines intoxication by the loss of knowing what one says, directly sharpening the focus's apparent drunkenness.	focus_22_2_cutoff_100.tsv	21	57691aa375d56c25b2a4f2df1941080de913e4315f61956f0397e518417314a7
directional_review	22:2	45:28	medium	medium	22:2	45:28	45:28	cross_surah	label_target_note	ranked_review	Shows every community kneeling and summoned for recompense on the Day, a related collective judgment posture.	focus_22_2_cutoff_100.tsv	22	414d3774f1a02ad03924abcaa0c2c9a838c9afe5501647e9f28df467cf7cf4ca
directional_review	22:2	22:11	medium	medium	22:2	22:11	22:11	same_surah	label_target_note	ranked_review	Its same-surah portrayal of faith collapsing under trial gives a secondary human response to the focus's overwhelming event.	focus_22_2_cutoff_100.tsv	23	4ef62d9c26203ce9057fa645d9b320b5c0482e039ee92b82a75dcd6749d64fc4
directional_review	22:2	3:36	medium	medium	22:2	3:36	3:36	cross_surah	label_target_note	ranked_review	A mother laying down her child and entrusting the newborn supplies a concrete, though calmer, birth counterpart.	focus_22_2_cutoff_100.tsv	24	1949ee60fad3d02b64d3dd85d493653cb64c3169d3f67db2e11115bcc9de2ad6
directional_review	22:2	11:3	medium	medium	22:2	11:3	11:3	cross_surah	label_target_note	ranked_review	Warns of punishment on a great day, offering a broad Day-of-reckoning frame.	focus_22_2_cutoff_100.tsv	25	850ea0cd64d6038b4ab57722374c54e8af5dbd51932f49defc6c3016523716f3
directional_review	22:2	15:72	strong	strong	22:2	15:72	15:72	cross_surah	label_target_note	ranked_review	Uses sakrah for a people wandering blindly within an engulfing state, strongly paralleling impaired perception.	focus_22_2_cutoff_100.tsv	26	e0d27fd150a8fb87b5aa8a4e28d4883e8abf63afbb1f1e7b4fa19ace644e674b
directional_review	22:2	72:17	medium	medium	22:2	72:17	72:17	cross_surah	label_target_note	ranked_review	Connects turning from remembrance with being led into a steep punishment, adding a punitive trajectory rather than literal intoxication.	focus_22_2_cutoff_100.tsv	27	1ce2ecba738387bcb7d280d7bcc69e5d0e2349d7f7d8bd387f05f8462291e0f4
