record_type	focus_ref	target_ref	focus_direction_label	source_direction_label	source_focus_ref	source_target_ref	source_target_component_ref	relation_scope	source_column_order	source_row_role	source_note	source_file	source_line	source_row_sha256
directional_review	26:72	37:54	weak	weak	26:72	37:54	37:54	cross_surah	label_target_note	ranked_review	Its question about seeing is a loose sensory parallel, but it does not concern invocation or an idol's capacity.	focus_26_72_cutoff_100.tsv	1	7c60873aac1f68854f39c7b1c968979b7a4c43d348620d55108152c01fb2c501
directional_review	26:72	10:106	strong	strong	26:72	10:106	10:106	cross_surah	label_target_note	ranked_review	It directly forbids invoking a being that cannot benefit or harm, exposing the same misplaced appeal.	focus_26_72_cutoff_100.tsv	2	97f45aaf3362cbc1a147a550ea66d15b01f2de38ded3b72ce3482175a598f90d
directional_review	26:72	16:65	weak	weak	26:72	16:65	16:65	cross_surah	label_target_note	ranked_review	Hearing the sign in revived earth concerns receptive people, not whether an invoked object can hear.	focus_26_72_cutoff_100.tsv	3	3e6769d2b555515f568be1058b00eaa94e760e29ca261b826826f5d88abd4b6e
directional_review	26:72	40:10	medium	medium	26:72	40:10	40:10	cross_surah	label_target_note	ranked_review	Those called to faith refuse the call, supplying a human contrast to the focus's test of the receiver.	focus_26_72_cutoff_100.tsv	4	826cdc568ed15555755b4e1bbd2aefa50561b231775748922fe27ca768149169
directional_review	26:72	26:70	strong	strong	26:72	26:70	26:70	same_surah	label_target_note	ranked_review	The immediately preceding question opens Ibrahim's examination of what his people worship.	focus_26_72_cutoff_100.tsv	5	42684d54362d168fef547e7cee5eb77313f8e636e4009c83e5457a6c24eebe52
directional_review	26:72	14:39	strong	strong	26:72	14:39	14:39	cross_surah	label_target_note	ranked_review	God is named as the hearer of prayer, the positive counterpoint to idols that cannot hear invocation.	focus_26_72_cutoff_100.tsv	6	b5ba71e3ff848511f149d1f24bb958ba18110cf6c3ec821cadb9749294a500f2
directional_review	26:72	12:89	no value	no value	26:72	12:89	12:89	cross_surah	label_target_note	ranked_review	The question recalls past wrongdoing without a hearing, invocation, or worship connection.	focus_26_72_cutoff_100.tsv	7	35eeee391dc182175bcf53b7242c549cecfa0ee93c5651b2cfb3f03713e1d809
directional_review	26:72	26:71	strong	strong	26:72	26:71	26:71	same_surah	label_target_note	ranked_review	The immediate reply identifies the objects under examination as idols to which the people remain devoted.	focus_26_72_cutoff_100.tsv	8	8727eff5225a48e2604ed300266d7a835c395cf53fafa397f1143339d203b217
directional_review	26:72	35:14	strong	strong	26:72	35:14	35:14	cross_surah	label_target_note	ranked_review	It explicitly states that those invoked cannot hear the callers and would not answer even if they did.	focus_26_72_cutoff_100.tsv	9	e6c9ea550a20e803bf076742faf32b2ad14017409e5233b52d8793285f2ff23c
directional_review	26:72	8:21	strong	strong	26:72	8:21	8:21	cross_surah	label_target_note	ranked_review	It distinguishes saying "we heard" from genuine hearing, sharpening the focus's test of real reception.	focus_26_72_cutoff_100.tsv	10	75149b77b39b4c8a9b21bbeb489367a96aa01fd39f7745a510d8f47da0db7df5
directional_review	26:72	5:76	strong	strong	26:72	5:76	5:76	cross_surah	label_target_note	ranked_review	It joins worship of powerless beings with God as the Hearer, directly framing the contrast at issue.	focus_26_72_cutoff_100.tsv	11	44caec953b2ab8a098ee06f27fbcc5f7c31c39ff0b9634c1ae5fed27178fda29
directional_review	26:72	9:6	medium	medium	26:72	9:6	9:6	cross_surah	label_target_note	ranked_review	Hearing God's word safely presents a constructive form of receiving a call, unlike the inert objects in the focus.	focus_26_72_cutoff_100.tsv	12	640b4f1b48266764096052a8e6e9fd219e14f6cdebd27e2d122f637b4596788e
directional_review	26:72	21:45	strong	strong	26:72	21:45	21:45	cross_surah	label_target_note	ranked_review	It explicitly says the deaf do not hear the call when warned, closely matching the focus's question.	focus_26_72_cutoff_100.tsv	13	dd9df4ae482a879d522824882e5b4f3609807b3593c8c3e2a00366df996b71fb
directional_review	26:72	26:73	strong	strong	26:72	26:73	26:73	same_surah	label_target_note	ranked_review	The immediate next question tests the same idols for benefit and harm after testing their hearing.	focus_26_72_cutoff_100.tsv	14	356aa1e5543145546ebb6b5f7a567cdee83fed5484f0b3e9fa71894c18872228
directional_review	26:72	37:8	weak	weak	26:72	37:8	37:8	cross_surah	label_target_note	ranked_review	Its barred hearing concerns the heavenly assembly, not an invoked object's inability to receive a caller.	focus_26_72_cutoff_100.tsv	15	4cce288c300bfd3b561d13ccc0a604a31f883f19bee0d968ba45b5bfc66664d3
directional_review	26:72	7:197	strong	strong	26:72	7:197	7:197	cross_surah	label_target_note	ranked_review	Those invoked besides God cannot help either their callers or themselves, directly extending the functional test.	focus_26_72_cutoff_100.tsv	16	f5b91faeb26d6d2280dd40b8b0b1773e60fb9e2f40d00700efcc9fae9c62f746
directional_review	26:72	40:56	medium	medium	26:72	40:56	40:56	cross_surah	label_target_note	ranked_review	God's hearing and sight contrast with the presumptuous disputants, but invocation is not the verse's subject.	focus_26_72_cutoff_100.tsv	17	3961d1fff5112e1fd4b46942e1bcf1dcd33f1ff574521be29e8bee0107c7482a
directional_review	26:72	26:220	strong	strong	26:72	26:220	26:220	same_surah	label_target_note	ranked_review	God's complete hearing and knowledge provide the surah's direct counterpoint to the idols' silence.	focus_26_72_cutoff_100.tsv	18	5bfd1ef7171674b380f90f06f1cb7228a8c0c3cca39530f543377d60a82abb8d
directional_review	26:72	67:27	weak	weak	26:72	67:27	67:27	cross_surah	label_target_note	ranked_review	Calling for an approaching punishment uses a different sense of calling than invocation of a worshiped object.	focus_26_72_cutoff_100.tsv	19	aebd7a6684e822b83fc35a6233bf311ed74cf73e02bfcd2a4f6b0047368af5f7
directional_review	26:72	26:74	strong	strong	26:72	26:74	26:74	same_surah	label_target_note	ranked_review	The immediate reply grounds idol worship in inherited practice, exposing the basis Ibrahim will challenge.	focus_26_72_cutoff_100.tsv	20	374360b0cc93ad750d0e862fbd52887477d31e628213c55a2727d2a5f85ec9e2
directional_review	26:72	46:30	medium	medium	26:72	46:30	46:30	cross_surah	label_target_note	ranked_review	Its listeners hear revelation and recognize guidance, offering a constructive contrast to unresponsive idols.	focus_26_72_cutoff_100.tsv	21	19426773b847eeddf3c906d67679881a623a1897f6b3ad74671deef0e759bd1e
directional_review	26:72	5:112	weak	weak	26:72	5:112	5:112	cross_surah	label_target_note	ranked_review	The disciples' request is framed as a question to their Lord, but it does not test hearing or response.	focus_26_72_cutoff_100.tsv	22	44553e5a0c193ee6c04c2f41736022dfd7dca8947722b6705412dc58262919eb
directional_review	26:72	21:66	strong	strong	26:72	21:66	21:66	cross_surah	label_target_note	ranked_review	Ibrahim likewise challenges worship of beings that can neither benefit nor harm, a direct parallel argument.	focus_26_72_cutoff_100.tsv	23	ef6a0e4b004500f50f77f024ddeffbdc4ceccec384b9de2a086a4a9517b006fd
directional_review	26:72	29:60	weak	weak	26:72	29:60	29:60	cross_surah	label_target_note	ranked_review	Divine hearing occurs in a provision context and adds little to the focus's test of invoked idols.	focus_26_72_cutoff_100.tsv	24	def76065797684acce17ba6d421fd23487f77c26fa25844c6e2dd989f0dddd5e
directional_review	26:72	19:42	strong	strong	26:72	19:42	19:42	cross_surah	label_target_note	ranked_review	Ibrahim asks why his father worships what neither hears nor sees, closely repeating the focus's challenge.	focus_26_72_cutoff_100.tsv	25	49d96e174d0f466c9633e857f28f90baada16f98a2ffa4e4f6f60c69b05f0bf1
directional_review	26:72	26:75	strong	strong	26:72	26:75	26:75	same_surah	label_target_note	ranked_review	The immediate continuation asks the people to consider the very objects they worship.	focus_26_72_cutoff_100.tsv	26	caea4d95c647bb546725de3e06c78ee21911348d31cefb2ad0c2968c452e3e38
directional_review	26:72	40:74	medium	medium	26:72	40:74	40:74	cross_surah	label_target_note	ranked_review	At judgment the alleged partners vanish and their former invocation is denied, showing its eventual collapse.	focus_26_72_cutoff_100.tsv	27	f3cae670f6a5434ea61a9924ff9e6fe8d2539fd4bb41941c0c2992951fee6a0c
directional_review	26:72	39:38	strong	strong	26:72	39:38	39:38	cross_surah	label_target_note	ranked_review	It tests those invoked besides God for power over harm and mercy, directly probing false dependence.	focus_26_72_cutoff_100.tsv	28	91fc08c5bd1781213c61ba2ce04b61187bbbf54007db613fd183cc6a6f21cc80
directional_review	26:72	22:12	strong	strong	26:72	22:12	22:12	cross_surah	label_target_note	ranked_review	Invoking what can neither harm nor benefit is identified as manifest misguidance, matching the focus's critique.	focus_26_72_cutoff_100.tsv	29	5ad57e51888c7076b737066e34594b6daf5cffb12dd828184cd6e61ea119c3f9
directional_review	26:72	70:17	weak	weak	26:72	70:17	70:17	cross_surah	label_target_note	ranked_review	The Fire calling those who turned away uses calling in a distinct judgment scene.	focus_26_72_cutoff_100.tsv	30	15e94b48310f5df12d5eabc2d55f19d4e7cfc76fc3d6aebbbe79e11ab6dfee61
directional_review	26:72	22:73	strong	strong	26:72	22:73	22:73	cross_surah	label_target_note	ranked_review	Those invoked besides God cannot create even a fly or recover what it takes, directly proving their incapacity.	focus_26_72_cutoff_100.tsv	31	2871bd835acf060672eebbd6d8c902a7ad94717d18cd317fa2663dbe1d7f205e
directional_review	26:72	26:76	strong	strong	26:72	26:76	26:76	same_surah	label_target_note	ranked_review	The immediate continuation includes the ancestors whose inherited worship Ibrahim is bringing under scrutiny.	focus_26_72_cutoff_100.tsv	32	a1b874aa13d974780a7b801962e58e7d61ee784c4972ea28c880460634dc48c6
directional_review	26:72	5:108	weak	weak	26:72	5:108	5:108	cross_surah	label_target_note	ranked_review	Its command to listen concerns truthful testimony rather than an invoked object's capacity to hear.	focus_26_72_cutoff_100.tsv	33	e9dd3ff9081034689741e25c9810ea8d17b42bd3347fb51f14b5b5dd1afedab1
directional_review	26:72	2:246	no value	no value	26:72	2:246	2:246	cross_surah	label_target_note	ranked_review	The request for a king and its later reversal do not clarify worship, invocation, or hearing.	focus_26_72_cutoff_100.tsv	34	ba915530cb0e34edbb5c65dedf696ea02eb48caaac50831bcd59efc22386ca21
directional_review	26:72	25:43	weak	weak	26:72	25:43	25:43	cross_surah	label_target_note	ranked_review	Taking desire as a god shares a broad false-worship theme but not the focus's hearing test.	focus_26_72_cutoff_100.tsv	35	70ae98efda1484e433bb51614f8a7f63d87fa6459e07b1060c861c56fe4dafd7
directional_review	26:72	71:8	medium	medium	26:72	71:8	71:8	cross_surah	label_target_note	ranked_review	Noah's open calling illustrates a call intended for reception, though not an examination of the called object.	focus_26_72_cutoff_100.tsv	36	b4a4a5dc694fee9dae1ea74d86aa2bc76ef304878987e6e068c4ba9b4a5d6d41
