record_type	focus_ref	target_ref	focus_direction_label	source_direction_label	source_focus_ref	source_target_ref	source_target_component_ref	relation_scope	source_column_order	source_row_role	source_note	source_file	source_line	source_row_sha256
directional_review	37:151	37:167	strong	strong	37:151	37:167	37:167	same_surah	label_target_note	ranked_review	An emphatic recurring claim is exposed when the promised reminder arrives.	focus_37_151_cutoff_100.tsv	1	e80c682f348be18e4e905ed1679350bd2ee1067fc8845bc82f9c77a048b69d37
directional_review	37:151	17:40	strong	strong	37:151	17:40	17:40	cross_surah	label_target_note	ranked_review	Directly parallels the unequal daughters-for-God and sons-for-them attribution and calls it grave speech.	focus_37_151_cutoff_100.tsv	2	2871e3410fe5c493b5f68f5ced8b0fe2fd9b195496816d5a80146ad275ef1aa7
directional_review	37:151	4:9	weak	weak	37:151	4:9	4:9	cross_surah	label_target_note	ranked_review	Its command for upright speech offers only a general contrast to false utterance.	focus_37_151_cutoff_100.tsv	3	1a247ea3ec1a2eb35429c23790051bce1a19f5bbccdc2af7ebb30ca6451c23f6
directional_review	37:151	44:34	strong	strong	37:151	44:34	44:34	cross_surah	label_target_note	ranked_review	The identical emphatic formula introduces a settled false claim in the following context.	focus_37_151_cutoff_100.tsv	4	0473f41f317a1664b71ae4e3c1dde067c2712f83423abe6f73a601e363229f5a
directional_review	37:151	37:149	strong	strong	37:151	37:149	37:149	same_surah	label_target_note	ranked_review	Immediate context begins the interrogation of their daughters-for-God and sons-for-themselves allocation.	focus_37_151_cutoff_100.tsv	5	eece5d3e1004669543896d1c3c102053be08b15323b2ee9984a5ea8b6c887d1f
directional_review	37:151	29:61	strong	strong	37:151	29:61	29:61	cross_surah	label_target_note	ranked_review	They verbally acknowledge God as creator yet are turned away, joining utterance to diversion.	focus_37_151_cutoff_100.tsv	6	9dd14ea07ed2619e420f6604a879807640e629207e722b1d185231f2f22ba41b
directional_review	37:151	51:9	strong	strong	37:151	51:9	51:9	cross_surah	label_target_note	ranked_review	Uses the same root to portray people repeatedly turned away from truth.	focus_37_151_cutoff_100.tsv	7	93409f5aa81058aaae24550870967db33b0ca2760fd578422c771178401d2a7c
directional_review	37:151	37:152	strong	strong	37:151	37:152	37:152	same_surah	label_target_note	ranked_review	Immediate continuation states the specific offspring claim and declares its speakers liars.	focus_37_151_cutoff_100.tsv	8	45f333f46f351183d1f3bde3e5e2425d766a95bc1d51a490646bee9d445f8a03
directional_review	37:151	43:87	strong	strong	37:151	43:87	43:87	cross_surah	label_target_note	ranked_review	They say God created them, yet the verse asks how they are turned away.	focus_37_151_cutoff_100.tsv	9	4fd825b2cdf550b69d560ffc56467cff0572acd9658ea5a253069ada1bfcf459
directional_review	37:151	2:12	medium	medium	37:151	2:12	2:12	cross_surah	label_target_note	ranked_review	Its emphatic exposure of unperceived corruption parallels the focus's unmasking of a claim.	focus_37_151_cutoff_100.tsv	10	f91f2c6a63716728c1b9c7b068d1823de1b429c90f22fa2ec1a50224bd6e4a48
