record_type	focus_ref	target_ref	focus_direction_label	source_direction_label	source_focus_ref	source_target_ref	source_target_component_ref	relation_scope	source_column_order	source_row_role	source_note	source_file	source_line	source_row_sha256
directional_review	37:25	37:92	strong	strong	37:25	37:92	37:92	same_surah	label_target_note	ranked_review	The paired rebuke in the same judgment scene exposes the silence of the presumed objects of support.	focus_37_25_cutoff_100.tsv	1	a776b7cb450c630a90fefd3f8db71c04780c177854a77cc4589e89f19c417620
directional_review	37:25	7:160	no value	no value	37:25	7:160	7:160	cross_surah	label_target_note	ranked_review	Provision and the tribes' wrongdoing do not clarify the collapse of mutual help.	focus_37_25_cutoff_100.tsv	2	1292f4224a24baebecc7e204bb6190a86fc4a4d86acba76a78ecea43b46eaeaa
directional_review	37:25	11:30	medium	medium	37:25	11:30	11:30	cross_surah	label_target_note	ranked_review	Noah's question about who could protect him from God identifies the limits of human help before divine judgment.	focus_37_25_cutoff_100.tsv	3	cc4b2c77841644df6bac93b3978f48284ad4375a00ee7bbd599615cf29d8ddc3
directional_review	37:25	71:13	medium	medium	37:25	71:13	71:13	cross_surah	label_target_note	ranked_review	Its matching rhetorical formula rebukes a failure of proper response to God, though not mutual aid.	focus_37_25_cutoff_100.tsv	4	de15e64e05c004405429eb7f4124262567c80ff10dda5b7fb24a774dddbdb834
directional_review	37:25	37:22	strong	strong	37:25	37:22	37:22	same_surah	label_target_note	ranked_review	It identifies those gathered as wrongdoers, their associates, and their objects of worship, setting the scene for the question.	focus_37_25_cutoff_100.tsv	5	9f20dec5bf361bfb415aa43b39ab217471ba88cabe64ceedf7f88bb48bb52444
directional_review	37:25	25:31	medium	medium	37:25	25:31	25:31	cross_surah	label_target_note	ranked_review	God's sufficiency as Guide and Helper contrasts with the condemned group's inability to supply help for itself.	focus_37_25_cutoff_100.tsv	6	589a4ed11bc0722d4a579af74413480040f89b5e86eac21def5155a365290717
directional_review	37:25	86:10	strong	strong	37:25	86:10	86:10	cross_surah	label_target_note	ranked_review	It directly portrays the Day when a person has neither power nor a helper.	focus_37_25_cutoff_100.tsv	7	bb04355c738f6140d492ea23485c69eea917daeccab3ccc5e7d97c8e49b5f127
directional_review	37:25	37:28	strong	strong	37:25	37:28	37:28	same_surah	label_target_note	ranked_review	The ensuing exchange among the condemned shows the group whose expected solidarity has failed.	focus_37_25_cutoff_100.tsv	8	f5f7fba8442e285aff49b0fe629e2c9bb70ef03e78b155462a88528493a3bbe3
directional_review	37:25	37:172	medium	medium	37:25	37:172	37:172	same_surah	label_target_note	ranked_review	God's promised help for the messengers supplies a clear contrary model of effective support.	focus_37_25_cutoff_100.tsv	9	889d429ecea64b3eab88bc782500b4144d6b5c5ed57878c6340037e5bfa4467a
directional_review	37:25	11:113	medium	medium	37:25	11:113	11:113	cross_surah	label_target_note	ranked_review	It warns wrongdoers that, apart from God, they have no allies and will not be helped.	focus_37_25_cutoff_100.tsv	10	99220a1ba363328756ba522f433dfa858999154fae68e07581e639b53aac2aef
directional_review	37:25	50:11	no value	no value	37:25	50:11	50:11	cross_surah	label_target_note	ranked_review	Reviving dead land and provision do not add to the failed-mutual-help question.	focus_37_25_cutoff_100.tsv	11	b9aee05d7b0303ce1be6b7e39237e5c83ec32f81c49441542935938841e23f04
directional_review	37:25	44:41	strong	strong	37:25	44:41	44:41	cross_surah	label_target_note	ranked_review	It places the absence of help between patrons in the setting of the decisive Day.	focus_37_25_cutoff_100.tsv	12	001264f0a0caed2fed02d95094197db63dedfa3b9e4424ca61a9fff8edbd1da1
directional_review	37:25	26:93	strong	strong	37:25	26:93	26:93	cross_surah	label_target_note	ranked_review	It directly asks whether the beings worshiped besides God can help their devotees or themselves.	focus_37_25_cutoff_100.tsv	13	7ca803f7784c05f1fedcecd3619b10bd0f76d4a7550b52ed4e95912eec20be87
directional_review	37:25	37:23	strong	strong	37:25	37:23	37:23	same_surah	label_target_note	ranked_review	It names the objects worshiped besides God immediately before the mutual-help challenge.	focus_37_25_cutoff_100.tsv	14	b18f7299143a219e94b619a908137bd8d1914735a67609b319c08458a985b5a2
directional_review	37:25	4:75	medium	medium	37:25	4:75	4:75	cross_surah	label_target_note	ranked_review	Its rhetorical question calls for aid to the oppressed and a helper from God, a constructive contrast to failed aid.	focus_37_25_cutoff_100.tsv	15	4b25a7ee6ba297c22b707fd21518ab20d7383010858bc279163426e7af8ea245
directional_review	37:25	7:62	no value	no value	37:25	7:62	7:62	cross_surah	label_target_note	ranked_review	Noah's message and counsel do not elucidate mutual aid at judgment.	focus_37_25_cutoff_100.tsv	16	bea5c7e75df4c4260a7c57775c3e225221518916c56551bd4a762cdf4a817919
directional_review	37:25	37:116	medium	medium	37:25	37:116	37:116	same_surah	label_target_note	ranked_review	Divine aid granting victory to earlier servants offers a contrary source of effective help.	focus_37_25_cutoff_100.tsv	17	a3a2d68e1ce9ff1d9c1a7876253d105f9106c84601f62747016957654ba9a959
directional_review	37:25	48:3	weak	weak	37:25	48:3	48:3	cross_surah	label_target_note	ranked_review	Divine help to the Prophet shares the help theme but not the focus's failed collective support.	focus_37_25_cutoff_100.tsv	18	7f278179ec143aa8d58097ff7859638613f46f91abd82d838bc6f7c2991604ec
directional_review	37:25	5:76	medium	medium	37:25	5:76	5:76	cross_surah	label_target_note	ranked_review	It exposes worshiped beings as unable to control harm or benefit, supporting the impotence behind the rebuke.	focus_37_25_cutoff_100.tsv	19	9b3768406ebe86cbe996a48cf243f601d4d5b9cc9a442f4723cbdb5fbcd1f227
directional_review	37:25	50:9	no value	no value	37:25	50:9	50:9	cross_surah	label_target_note	ranked_review	Rain and vegetation do not clarify the focus question.	focus_37_25_cutoff_100.tsv	20	83d623c8e2e59cbe5878c7ecb2dceb0a6a7265e6af82e621d56281daffd62f5f
directional_review	37:25	54:44	strong	strong	37:25	54:44	54:44	cross_surah	label_target_note	ranked_review	The claim that a united group is invincible provides a direct presumption of collective strength that judgment overturns.	focus_37_25_cutoff_100.tsv	21	a5b76df689e2b83336d1003675c83e35c12f4f2b8590297a3561d7281542bf11
directional_review	37:25	42:41	weak	weak	37:25	42:41	42:41	cross_surah	label_target_note	ranked_review	Legitimate resistance after oppression concerns a different sense of seeking victory.	focus_37_25_cutoff_100.tsv	22	751676a36e9c708b55d3d867e0db460488b586997b691361017b190421d9414b
directional_review	37:25	37:24	strong	strong	37:25	37:24	37:24	same_surah	label_target_note	ranked_review	The command to halt and question them directly frames the interrogative judgment scene.	focus_37_25_cutoff_100.tsv	23	f410571937bc6cb981cf08bb2757d0f3968a1d70957c367769b78626c27eb73d
directional_review	37:25	29:30	medium	medium	37:25	29:30	29:30	cross_surah	label_target_note	ranked_review	Lot's appeal for divine help against corrupt people contrasts true help sought from God with the condemned group's helplessness.	focus_37_25_cutoff_100.tsv	24	ec063589e0058a367b5e5785045a6025648d5c6601e1407514cfb36ac9a04018
