record_type	focus_ref	target_ref	focus_direction_label	source_direction_label	source_focus_ref	source_target_ref	source_target_component_ref	relation_scope	source_column_order	source_row_role	source_note	source_file	source_line	source_row_sha256
directional_review	21:25	16:43	strong	strong	21:25	16:43	16:43	cross_surah	label_target_note	ranked_review	Closely repeats prior human messengers receiving revelation, grounding the focus's universal messenger claim.	focus_21_25_cutoff_100.tsv	1	066bee6a320cd69253a1cbff6f1622f5a9130efd345f6b07c3c53328105bcf95
directional_review	21:25	26:152	no value	no value	21:25	26:152	26:152	cross_surah	label_target_note	ranked_review	Its corruption and failed repair theme does not clarify revelation, divine oneness, or worship here.	focus_21_25_cutoff_100.tsv	2	ffbba0d0657449586b529cbc8f5b174e0fbe94429729f395319602991fae1fab
directional_review	21:25	26:105	weak	weak	21:25	26:105	26:105	cross_surah	label_target_note	ranked_review	Shows a people rejecting messengers, but adds only broad reception history after the nearer parallel.	focus_21_25_cutoff_100.tsv	3	782e6ca82bdc0e254b231d1a76205e132e3890bbb2ca1f2fd4f8114fc71146e7
directional_review	21:25	21:7	strong	strong	21:25	21:7	21:7	same_surah	label_target_note	ranked_review	Immediate surah parallel confirms that earlier messengers were human recipients of revelation.	focus_21_25_cutoff_100.tsv	4	27e8f83f9698e26911e8c234ddf657f2cc99d5f3f5f625e2b4bd7b63c3903543
directional_review	21:25	21:16	medium	medium	21:25	21:16	21:16	same_surah	label_target_note	ranked_review	The nearby denial of purposeless creation frames revelation and worship within purposeful divine action.	focus_21_25_cutoff_100.tsv	5	f41935f9d321de847091a074ecae9b5fb73c1708cefe5bc25ffac8241327732a
directional_review	21:25	26:123	weak	weak	21:25	26:123	26:123	cross_surah	label_target_note	ranked_review	Another rejection formula adds little beyond the already established history of messenger rejection.	focus_21_25_cutoff_100.tsv	6	1eae09e3ac97d9b54bcfe631613e665bf9fb9fc689d193e7c16e89e917920b1d
directional_review	21:25	12:109	medium	medium	21:25	12:109	12:109	cross_surah	label_target_note	ranked_review	Extends the prior-messengers formula with reflection on earlier peoples' outcomes.	focus_21_25_cutoff_100.tsv	7	87d017a16c6cbee0f52fdb7871bb7e3f05357454de61cf88f8a0c6ae447ede93
directional_review	21:25	21:19	medium	medium	21:25	21:19	21:19	same_surah	label_target_note	ranked_review	Nearby continuous angelic worship supplies a created-service counterpart to the focus's command to worship.	focus_21_25_cutoff_100.tsv	8	7815e20fc802dddb51b834d2d8dda405d23b0129e7078fc95b33f78a720b7cff
directional_review	21:25	38:14	weak	weak	21:25	38:14	38:14	cross_surah	label_target_note	ranked_review	General collective rejection of messengers supplies only a broad consequence for the shared mission.	focus_21_25_cutoff_100.tsv	9	c8f12f53d8c9a94cb97282a2bce0927f23a78f278681462d9d780b296cd5d366
directional_review	21:25	22:52	strong	strong	21:25	22:52	22:52	cross_surah	label_target_note	ranked_review	Nearly repeats the prior-messenger formula and identifies revelation as divinely secured.	focus_21_25_cutoff_100.tsv	10	15c1b11cf8e378570a1618c2daf651764dfbe52f15d6b3669a7665ab0fe485ba
directional_review	21:25	21:21	medium	medium	21:25	21:21	21:21	same_surah	label_target_note	ranked_review	The immediate challenge to earthborn deities prepares the focus's exclusive divine declaration.	focus_21_25_cutoff_100.tsv	11	5c3f548bd2eeff8d97abd444e51be33cde040000b89a3b6401dd3f1ce623cdad
directional_review	21:25	26:141	weak	weak	21:25	26:141	26:141	cross_surah	label_target_note	ranked_review	Another community's rejection of messengers is redundant after earlier rejection examples.	focus_21_25_cutoff_100.tsv	12	9ede79818f97216ce8aedad998e4cb6c177c299ecfd55e915a42adaa9504c854
directional_review	21:25	20:14	strong	strong	21:25	20:14	20:14	cross_surah	label_target_note	ranked_review	Directly joins the exclusive divine declaration to the command of worship.	focus_21_25_cutoff_100.tsv	13	ed67dd9de67911528f64e6c04ef474dde200dd4cb2084884657fd033f61a8c7d
directional_review	21:25	52:43	medium	medium	21:25	52:43	52:43	cross_surah	label_target_note	ranked_review	Its denial of any deity besides God reinforces the focus's exclusive divine claim.	focus_21_25_cutoff_100.tsv	14	55ab9374f991f956a11c4cd12cef4415e7dd631a3b513ddc282ed5bf29bb2e27
directional_review	21:25	36:16	weak	weak	21:25	36:16	36:16	cross_surah	label_target_note	ranked_review	A messenger's assertion of being sent adds only generic mission testimony.	focus_21_25_cutoff_100.tsv	15	4cbe355b566896259a5cdd83cc7d38456480fea3cf469d67acd2ed62dc9cc8b7
directional_review	21:25	16:2	strong	strong	21:25	16:2	16:2	cross_surah	label_target_note	ranked_review	Links descended revelation to the warning that there is no deity but God and to reverent response.	focus_21_25_cutoff_100.tsv	16	c4b07f3b61edfe41058c5c768614351c2890bba58c2b6c75591237556a2a2a4e
directional_review	21:25	21:17	medium	medium	21:25	21:17	21:17	same_surah	label_target_note	ranked_review	The denial of divine play strengthens the purposeful setting for revelation, though indirectly.	focus_21_25_cutoff_100.tsv	17	b657ce088e019844d20865716fcd37410670a3b468d57f0fb66eddf431b3905b
directional_review	21:25	54:27	no value	no value	21:25	54:27	54:27	cross_surah	label_target_note	ranked_review	Sending the she-camel as a trial does not clarify the focus's messenger-revelation formula.	focus_21_25_cutoff_100.tsv	18	f284e48071e9da793484120f0ab761bcf897cd0c3235eb672fc26bdc2537acdb
directional_review	21:25	25:20	medium	medium	21:25	25:20	25:20	cross_surah	label_target_note	ranked_review	Affirms continuity of earlier messengers while adding their ordinary human condition.	focus_21_25_cutoff_100.tsv	19	7a710f64c5ed4aad8c43aa51b164b5d280e6eb6dc20723bf65d040f3a3cde9b9
directional_review	21:25	21:20	weak	weak	21:25	21:20	21:20	same_surah	label_target_note	ranked_review	Unceasing angelic praise is a nearby worship parallel but adds little after 21:19.	focus_21_25_cutoff_100.tsv	20	88e045f0487e741c0bfdc4abc112be7e0b0681d6af7c8935c9573550ca15f80e
directional_review	21:25	6:34	medium	medium	21:25	6:34	6:34	cross_surah	label_target_note	ranked_review	Places rejection and endurance of earlier messengers beside the continuing divine word.	focus_21_25_cutoff_100.tsv	21	43c3b6c24e2c5eea3d5d877cab2a7a03c8d1eebc401c963927e663078d12a120
directional_review	21:25	14:9	medium	medium	21:25	14:9	14:9	cross_surah	label_target_note	ranked_review	Supplies multiple historical peoples, their messengers, clear proofs, and their rejection.	focus_21_25_cutoff_100.tsv	22	39b82e8b81966f35b92fdf98a2e8b9dce2ca1041ad9db3d3a49b0d8d544eadd5
directional_review	21:25	21:24	strong	strong	21:25	21:24	21:24	same_surah	label_target_note	ranked_review	The preceding demand for proof against rival deities is answered by the focus's universal prophetic witness.	focus_21_25_cutoff_100.tsv	23	ca23d6676293c03efe5293ab5e8b5be42b71b962cec326ad6fde498b99d046dc
