record_type	focus_ref	target_ref	focus_direction_label	source_direction_label	source_focus_ref	source_target_ref	source_target_component_ref	relation_scope	source_column_order	source_row_role	source_note	source_file	source_line	source_row_sha256
directional_review	51:32	15:58	strong	strong	51:32	15:58	15:58	cross_surah	label_target_note	ranked_review	Exact parallel wording; directly fixes the dispatched mission and its guilty collective.	focus_51_32_cutoff_100.tsv	1	3a8baae01e789f723c6099e815c35ba2f7f73845e43f090528e02a1a0fe63faf
directional_review	51:32	44:31	medium	medium	51:32	44:31	44:31	cross_surah	label_target_note	ranked_review	Adds Pharaoh's excess as a collective boundary condition, though without the dispatch scene.	focus_51_32_cutoff_100.tsv	2	a6fa064aea7929ab9def8732796d167394d6b754e9131a67c9ac0288ab9c5d85
directional_review	51:32	6:55	strong	strong	51:32	6:55	6:55	cross_surah	label_target_note	ranked_review	Clarifies the guilty as a discernible course formed through conduct.	focus_51_32_cutoff_100.tsv	3	8cabc4c83d9cbdbcbf1a8998b4a168905ca6ab5ad2205a3e2f0142a05210a15d
directional_review	51:32	73:15	medium	medium	51:32	73:15	73:15	cross_surah	label_target_note	ranked_review	Supplies a broad precedent for a messenger dispatched to Pharaoh.	focus_51_32_cutoff_100.tsv	4	c56da3118c92ac595166867f0dbb784e57a2ff32e385adfeb9da61ae3f9860c6
directional_review	51:32	51:31	medium	medium	51:32	51:31	51:31	same_surah	label_target_note	ranked_review	Immediate narrative lead-in: the question that elicits the stated mission.	focus_51_32_cutoff_100.tsv	5	187579d4cf357a93d214dee2e3f5470126b3ad67af2014658cb2082cd46e277e
directional_review	51:32	32:12	medium	medium	51:32	32:12	32:12	cross_surah	label_target_note	ranked_review	Adds the guilty collective's later acknowledgement and request to return.	focus_51_32_cutoff_100.tsv	6	96a081397acc7967da95d80884480e937ce726b999d2880c2b0fc89becce2625
directional_review	51:32	36:14	medium	medium	51:32	36:14	36:14	cross_surah	label_target_note	ranked_review	Parallels a plural messenger mission met by collective denial.	focus_51_32_cutoff_100.tsv	7	d879bb3eb628ae4711f49ee9a2fe2ce828b25af9f1cfb4326754a5a77366b766
directional_review	51:32	51:34	strong	strong	51:32	51:34	51:34	same_surah	label_target_note	ranked_review	Immediate continuation specifying the marked punishment for the excessive.	focus_51_32_cutoff_100.tsv	8	cbdd64757e2ac2df4377c51d5504181d63084eea77dda10daa877f08844e2052
directional_review	51:32	22:43	weak	weak	51:32	22:43	22:43	cross_surah	label_target_note	ranked_review	Only names the people of Lot within a list of earlier communities.	focus_51_32_cutoff_100.tsv	9	28d178558ca90f80bb5d36c8dd47417a6b412676bb9394674567c249780954c2
directional_review	51:32	7:125	no value	no value	51:32	7:125	7:125	cross_surah	label_target_note	ranked_review	Return-to-the-Lord formula does not illuminate the mission or its target.	focus_51_32_cutoff_100.tsv	10	067a8a5d097c90f4d27276c568edbe014b9312d968e53c417cd2c941c00b0b85
directional_review	51:32	10:83	medium	medium	51:32	10:83	10:83	cross_surah	label_target_note	ranked_review	Adds elite domination and excess within Pharaoh's people.	focus_51_32_cutoff_100.tsv	11	3c0787ba9b1e96ac0dc4012747736eda5b8040f5b516864b773e6215e3799833
directional_review	51:32	32:3	no value	no value	51:32	32:3	32:3	cross_surah	label_target_note	ranked_review	The contrast route is boundary evidence, not support for the focus reading.	focus_51_32_cutoff_100.tsv	12	ca20b3451e091bfd673270dfb8d9fa518f62bdc4786e664aa1920c73b0dadf16
directional_review	51:32	11:70	strong	strong	51:32	11:70	11:70	cross_surah	label_target_note	ranked_review	Closely parallels the angelic announcement of dispatch to Lot's people.	focus_51_32_cutoff_100.tsv	13	34ac2ef0106af34b67b3ff3870888b68466e7481166af5af4dc5c10b00b48e42
directional_review	51:32	51:33	strong	strong	51:32	51:33	51:33	same_surah	label_target_note	ranked_review	Immediate continuation: the stated dispatch has a punitive material object.	focus_51_32_cutoff_100.tsv	14	561565a7dece87e1250723aa71e341c695dc9510447c9c1cbe9a93da20be27b4
directional_review	51:32	3:39	no value	no value	51:32	3:39	3:39	cross_surah	label_target_note	ranked_review	Contrast evidence concerns a different setting and adds no route here.	focus_51_32_cutoff_100.tsv	15	d928d10f267622335ae852dd67039c86f428db05ef59143feae4317ee871e69c
directional_review	51:32	36:19	medium	medium	51:32	36:19	36:19	cross_surah	label_target_note	ranked_review	Identifies a community as excessive in a messenger encounter.	focus_51_32_cutoff_100.tsv	16	aee7a97afeff5a730cd308683899d6d5ac595bbe0de43de7dcd3c82e3d614145
directional_review	51:32	51:30	weak	weak	51:32	51:30	51:30	same_surah	label_target_note	ranked_review	Immediate scene context, but it does not specify the later target or mission.	focus_51_32_cutoff_100.tsv	17	0153d545ab72fc5eb7febd06d3b41451734cdd533ab93e3dc8c491858efcc52e
directional_review	51:32	23:23	medium	medium	51:32	23:23	23:23	cross_surah	label_target_note	ranked_review	Adds a messenger's direct address to his people before their response.	focus_51_32_cutoff_100.tsv	18	2b6bc3fc484cebd874479baa8c6ab72151d4a950b714ebc8b39ccc5679630d08
directional_review	51:32	11:52	medium	medium	51:32	11:52	11:52	cross_surah	label_target_note	ranked_review	Sets turning away as guilty against a call to reform.	focus_51_32_cutoff_100.tsv	19	f8ce330c6334cd44a6ebf0a5eec5a88c95f1f7aeeafb46ceb3dcbf71d4e021ba
directional_review	51:32	7:12	weak	weak	51:32	7:12	7:12	cross_surah	label_target_note	ranked_review	The clay-form resonance is secondary and does not establish the target.	focus_51_32_cutoff_100.tsv	20	f9949ae491fd9552449f52f6c6d2ee9829a16c37c9209769418390175519ebec
directional_review	51:32	37:124	medium	medium	51:32	37:124	37:124	cross_surah	label_target_note	ranked_review	Adds a communal call to a protective moral boundary.	focus_51_32_cutoff_100.tsv	21	8ef81988b189601c6ad1307be5b65aaa13f0cc9fe71627339f5adc8e21b38b48
