record_type	focus_ref	target_ref	focus_direction_label	source_direction_label	source_focus_ref	source_target_ref	source_target_component_ref	relation_scope	source_column_order	source_row_role	source_note	source_file	source_line	source_row_sha256
directional_review	75:22	88:8	strong	strong	75:22	88:8	88:8	cross_surah	label_target_note	ranked_review	Aynı gün yüzlerin nâime oluşu, 75:22'deki parlak yüzlere yakın olumlu görünür sonuç paralelidir.	focus_75_22_cutoff_100.tsv	1	706e1c71eb84870beb6f3c6b08694e40b312a01547ae8c622436df6b7b4c85f0
directional_review	75:22	28:88	medium	medium	75:22	28:88	28:88	cross_surah	label_target_note	ranked_review	Hükmün Allah'a ait oluşu ve dönüş, 75:22'nin gün içindeki yüz görünümünü nihai hüküm çerçevesine yerleştirir.	focus_75_22_cutoff_100.tsv	2	4a8e8b67400f684d956d55c5db7dcf40d9e64e4d71e11597f96adcd145339d26
directional_review	75:22	83:24	strong	strong	75:22	83:24	83:24	cross_surah	label_target_note	ranked_review	Yüzlerde نعيمin نضرةsi tanınır; parlaklığın bedende okunan nimet sonucu oluşunu doğrudan pekiştirir.	focus_75_22_cutoff_100.tsv	3	242b9ef43dc3ada504416f06e08552cd20fdabd2faaa83bc4d36eedfeeba53ae
directional_review	75:22	80:38	strong	strong	75:22	80:38	80:38	cross_surah	label_target_note	ranked_review	Aynı gün ışık saçan yüzler, 75:22'deki nâdire yüzlerin yakın paralelidir.	focus_75_22_cutoff_100.tsv	4	07cc221c00954f2b7ec2e8daf2ea9c421c402d9a348b10f262a3832e70f31692
directional_review	75:22	75:7	medium	medium	75:22	75:7	75:7	same_surah	label_target_note	ranked_review	Bakarın parlaması, 75:22'de yüz parlaklığıyla aynı kıyamet sahnesinde görme ve görünürlük boyutu açar.	focus_75_22_cutoff_100.tsv	5	9dadfc710cbbc6e7629d7d31762edb2c4602a399b9cff38f3023b1094eab4867
directional_review	75:22	76:11	strong	strong	75:22	76:11	76:11	cross_surah	label_target_note	ranked_review	Korunanlara nâdra ve sevinç verilmesi, 75:22'deki nâdire yüzün günün olumlu sonucu olduğunu açıklar.	focus_75_22_cutoff_100.tsv	6	3a22b43b96231508ed291322e2754307988cfa34fd41d31338b0b187885578df
directional_review	75:22	88:2	strong	strong	75:22	88:2	88:2	cross_surah	label_target_note	ranked_review	Aynı gün aşağılanmış yüzler, 75:22'nin parlak yüzlerine karşıt yüz grubunu kurar.	focus_75_22_cutoff_100.tsv	7	5e358b5a04dba681ce3420d6ce0ea8926b5a3422d8de38b043db0bcecab05787
directional_review	75:22	75:20	medium	medium	75:22	75:20	75:20	same_surah	label_target_note	ranked_review	Acele olana sevgi, sonraki gün yüzlerinin ayrışmasına dünyadaki yönelim karşılığı olarak bağlanır.	focus_75_22_cutoff_100.tsv	8	e15247c0c0728081930f1d0f7c6d561d24cf788e379e18d591cf0d6df3aabe59
directional_review	75:22	67:22	strong	strong	75:22	67:22	67:22	cross_surah	label_target_note	ranked_review	Yüzü üzerine kapanarak yürümek ile düzgün yolda yürümek, yüzün yöneliş ve yol bulma boyutunu açar.	focus_75_22_cutoff_100.tsv	9	2a9b47c472c4a4b4e921af9967ebc4b80ff37661b93e0d34a6a5a7fc4823f196
directional_review	75:22	77:15	medium	medium	75:22	77:15	77:15	cross_surah	label_target_note	ranked_review	Yalanlayanlara aynı gün vay tehdidi, 75:22'nin olumlu yüzlerini karşıt hüküm ortamına koyar.	focus_75_22_cutoff_100.tsv	10	dc6760617e227e3c8dc3c32cc1a61aefe19cd295b0d6ff5b37d2b8bc92a43dc2
directional_review	75:22	75:23	strong	strong	75:22	75:23	75:23	same_surah	label_target_note	ranked_review	Rablerine bakan yüzler, 75:22'deki nâdire yüzlerin hemen sonraki yönelişini doğrudan tamamlar.	focus_75_22_cutoff_100.tsv	11	fd14e6781e1ce4c784f817ac2e499c1c797ce023188a1e380c514594a905fcf4
directional_review	75:22	54:48	strong	strong	75:22	54:48	54:48	cross_surah	label_target_note	ranked_review	Yüzler üzerinde ateşe sürüklenme, 75:22'nin parlak yüzlerine ceza içindeki bedensel karşıt sahnedir.	focus_75_22_cutoff_100.tsv	12	edc35f5a1452cf346c789b95a960cc71152eb9d995aed4ab5507092279ae56c7
directional_review	75:22	77:19	medium	medium	75:22	77:19	77:19	cross_surah	label_target_note	ranked_review	Tekrarlanan aynı gün tehdidi, 75:22'deki olumlu yüz görünümünün karşıt yargı bağlamını sürdürür.	focus_75_22_cutoff_100.tsv	13	650016f25d26649fb7d653c6066ae0916c38136092674553116b45f59c25cdc7
directional_review	75:22	10:43	weak	weak	75:22	10:43	10:43	cross_surah	label_target_note	ranked_review	Bakışın görmeye dönüşmemesi, 75:22'deki görünür parlaklıkla yalnızca sınırlı bir görme karşıtlığı kurar.	focus_75_22_cutoff_100.tsv	14	9bf594fc7c54765d41fd135d3c6bcdf76421d117797620060f936cf01a6946f4
directional_review	75:22	5:108	weak	weak	75:22	5:108	5:108	cross_surah	label_target_note	ranked_review	Tanıklığın doğru biçimine getirilmesi, yüzün doğruluk ve görünürlük çağrışımına ikincil bir paraleldir.	focus_75_22_cutoff_100.tsv	15	56712c0ba62dd602036d1125b7117e2b4bc7d44dd4f770569eb02db4b75f9480
directional_review	75:22	3:106	strong	strong	75:22	3:106	3:106	cross_surah	label_target_note	ranked_review	Yüzlerin beyazlaması ve kararması, 75:22'nin parlak yüzlerini açık bir karşıt yüz ayrımı içinde gösterir.	focus_75_22_cutoff_100.tsv	16	33396060c61b46dc0bcd7de499457fe25857e9c5d627b7ecd3f5af0a6f006b9f
directional_review	75:22	75:8	medium	medium	75:22	75:8	75:8	same_surah	label_target_note	ranked_review	Ayın tutulması, 75:22'de insan yüzündeki parlaklıkla kozmik ışığın sarsıldığı sahneyi yan yana getirir.	focus_75_22_cutoff_100.tsv	17	0d9544f885af7529f0ddde901027474679b6abd84e7b5e1e609d8c649254f3b8
directional_review	75:22	31:22	strong	strong	75:22	31:22	31:22	cross_surah	label_target_note	ranked_review	Yüzü Allah'a teslim etmek, 75:22'deki Rabbe yönelen parlak yüz için önceden kurulmuş yöneliş okuması sunar.	focus_75_22_cutoff_100.tsv	18	1df4e0e4f1795ff305e143d235dfe053488823257762af67f1b53bf86721b2dc
directional_review	75:22	67:27	strong	strong	75:22	67:27	67:27	cross_surah	label_target_note	ranked_review	Yakın olanı görünce inkârcı yüzlerin kötüleşmesi, 75:22'nin olumlu yüzlerine doğrudan karşıt görünür sonuçtur.	focus_75_22_cutoff_100.tsv	19	6530e88f3ef4bc6422e7fdb59f316a81d2bc3fdff5f7e243b1b373adc1000f38
directional_review	75:22	75:24	strong	strong	75:22	75:24	75:24	same_surah	label_target_note	ranked_review	Asık yüzler, 75:22'deki nâdire yüzlerin hemen ardından gelen açık karşıtıdır.	focus_75_22_cutoff_100.tsv	20	550593a748c7c2dbab02802319522ab7ad9b0789f80e548934d30c029bbce99f
directional_review	75:22	2:112	medium	medium	75:22	2:112	2:112	cross_surah	label_target_note	ranked_review	Yüzü Allah'a teslim etmek ve ihsan, 75:22'nin olumlu yüz görünümüne yöneliş ve karşılık çerçevesi ekler.	focus_75_22_cutoff_100.tsv	21	53166d20ad3c05dbeb1d8e56aef630000d7d8b19d6ea5d263e90c8271aef6ee3
