morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s017-a000-w001-01	w-s017-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s017-a000-w001-02	w-s017-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s017-a000-w002-01	w-s017-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s017-a000-w003-01	w-s017-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s017-a000-w003-02	w-s017-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s017-a000-w004-01	w-s017-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s017-a000-w004-02	w-s017-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s017-a001-w001-01	w-s017-a001-w001	17:1:1:1	1	سُبْحَٰنَ	سُبْحَٰنَ	سُبْحَٰن	س ب ح	سبح	N	STEM	STEM|POS:N|LEM:suboHa`n|ROOT:sbH|M|ACC								ACC
m-w-s017-a001-w002-01	w-s017-a001-w002	17:1:2:1	1	ٱلَّذِىٓ	ٱلَّذِىٓ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MS						M	singular	
m-w-s017-a001-w003-01	w-s017-a001-w003	17:1:3:1	1	أَسْرَىٰ	أَسْرَىٰ	أَسْرَىٰ	س ر ي	سري	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>asoraY`|ROOT:sry|3MS	PERF			IV	3	M	singular	
m-w-s017-a001-w004-01	w-s017-a001-w004	17:1:4:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s017-a001-w004-02	w-s017-a001-w004	17:1:4:2	2	عَبْدِ	عَبْدِ	عَبْد	ع ب د	عبد	N	STEM	STEM|POS:N|LEM:Eabod|ROOT:Ebd|M|GEN								GEN
m-w-s017-a001-w004-03	w-s017-a001-w004	17:1:4:3	3	هِۦ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s017-a001-w005-01	w-s017-a001-w005	17:1:5:1	1	لَيْلًا	لَيْلًا	لَيْل	ل ي ل	ليل	N	STEM	STEM|POS:N|LEM:layol|ROOT:lyl|M|INDEF|ACC								ACC
m-w-s017-a001-w006-01	w-s017-a001-w006	17:1:6:1	1	مِّنَ	مِّنَ	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s017-a001-w007-01	w-s017-a001-w007	17:1:7:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s017-a001-w007-02	w-s017-a001-w007	17:1:7:2	2	مَسْجِدِ	مَسْجِدِ	مَسْجِد	س ج د	سجد	N	STEM	STEM|POS:N|LEM:masojid|ROOT:sjd|M|GEN								GEN
m-w-s017-a001-w008-01	w-s017-a001-w008	17:1:8:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s017-a001-w008-02	w-s017-a001-w008	17:1:8:2	2	حَرَامِ	حَرَامِ	حَرَام	ح ر م	حرم	N	STEM	STEM|POS:N|LEM:HaraAm|ROOT:Hrm|M|GEN								GEN
