left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P2172	P3613	0.640762	0.571664	0.593753	0.756998	1.0	0.777778	0.75	mutual_knn
P2207	P3496	0.637243	0.544927	0.583092	0.879432	1.0	0.777778	0.75	mutual_knn
P7078	P7178	0.636391	0.550105	0.597511	0.797154	1.0	0.8	0.75	mutual_knn
P2993	P4238	0.636194	0.552572	0.583612	0.89155	0.941176	0.777778	0.75	mutual_knn
P1313	P3351	0.635795	0.537022	0.579132	0.914392	1.0	0.777778	0.75	mutual_knn
P0277	P2707	0.635636	0.552469	0.577464	0.907952	0.941176	0.777778	0.75	mutual_knn
P10478	P11772	0.635611	0.527597	0.612801	0.837126	1.0	0.8	0.75	mutual_knn
P12615	P8767	0.63495	0.544648	0.585037	0.850954	1.0	0.8	0.75	mutual_knn
P0406	P2509	0.633268	0.57853	0.597207	0.722404	0.916667	0.777778	0.75	mutual_knn
P1063	P3345	0.633027	0.557505	0.603042	0.710844	1.0	0.777778	0.75	mutual_knn
P0980	P3418	0.631371	0.55026	0.581294	0.908267	0.894737	0.777778	0.75	mutual_knn
P0916	P2294	0.630864	0.559258	0.610828	0.716577	0.9375	0.777778	0.75	mutual_knn
P0124	P2197	0.630615	0.538767	0.580906	0.907349	0.941176	0.777778	0.75	mutual_knn
P1252	P3132	0.630435	0.585206	0.60188	0.746163	0.818182	0.777778	0.75	mutual_knn
P0696	P3562	0.630248	0.575173	0.608952	0.74077	0.842105	0.777778	0.75	mutual_knn
P0814	P1103	0.629849	0.535757	0.572846	0.882627	1.0	0.777778	0.75	mutual_knn
P0605	P1296	0.628762	0.535287	0.568343	0.889621	1.0	0.777778	0.75	mutual_knn
P2856	P3257	0.628385	0.542862	0.587323	0.890603	0.894737	0.777778	0.75	mutual_knn
P0107	P2703	0.627326	0.539912	0.586775	0.907594	0.882353	0.777778	0.75	mutual_knn
P0885	P3405	0.626815	0.599411	0.610009	0.602434	0.833333	0.777778	0.75	mutual_knn
P0281	P3449	0.626485	0.535261	0.578334	0.88757	0.944444	0.777778	0.75	mutual_knn
P0182	P2446	0.625938	0.568113	0.601207	0.735013	0.863636	0.777778	0.75	mutual_knn
P2846	P3686	0.625636	0.534047	0.573481	0.901528	0.944444	0.777778	0.75	mutual_knn
P2125	P3967	0.625634	0.561697	0.592758	0.712877	0.941176	0.777778	0.75	mutual_knn
P0305	P2871	0.625517	0.539835	0.574357	0.887095	0.928571	0.777778	0.75	mutual_knn
P1780	P2623	0.625355	0.565432	0.580954	0.734588	0.941176	0.777778	0.75	mutual_knn
P2772	P3797	0.625224	0.540806	0.570861	0.903927	0.916667	0.777778	0.75	mutual_knn
P0889	P2792	0.625174	0.565882	0.58595	0.707075	0.947368	0.777778	0.75	mutual_knn
P1317	P3614	0.624722	0.562425	0.574049	0.707135	1.0	0.777778	0.75	mutual_knn
P2047	P3761	0.624566	0.544076	0.56312	0.888895	0.9375	0.777778	0.75	mutual_knn
P2144	P3169	0.624553	0.556901	0.594337	0.714854	0.944444	0.777778	0.75	mutual_knn
P4389	P8769	0.624464	0.51834	0.598874	0.816051	1.0	0.8	0.75	mutual_knn
P4968	P5829	0.624337	0.513086	0.552709	1.0	1.0	0.714286	0.666667	mutual_knn
P1450	P3370	0.624146	0.568296	0.58269	0.728041	0.916667	0.777778	0.75	mutual_knn
P8874	P9071	0.623725	0.524374	0.585358	0.82881	1.0	0.8	0.75	mutual_knn
P0013	P1728	0.623695	0.534303	0.569134	0.893246	0.947368	0.777778	0.75	mutual_knn
P2016	P3871	0.623676	0.565682	0.604416	0.742408	0.833333	0.777778	0.75	mutual_knn
P0720	P3670	0.623499	0.581028	0.612916	0.715157	0.76	0.777778	0.75	mutual_knn
P1219	P2609	0.622931	0.5355	0.562371	0.906815	0.944444	0.777778	0.75	mutual_knn
P0533	P3449	0.622563	0.529612	0.570639	0.900699	0.944444	0.777778	0.75	mutual_knn
P6405	P6729	0.622119	0.50141	0.561385	1.0	1.0	0.714286	0.666667	mutual_knn
P2007	P3011	0.621977	0.561732	0.599153	0.72828	0.866667	0.777778	0.75	mutual_knn
P0710	P2074	0.621949	0.593595	0.608616	0.568152	0.85	0.777778	0.75	mutual_knn
P1601	P3449	0.621862	0.533723	0.566663	0.889102	0.944444	0.777778	0.75	mutual_knn
P2105	P2262	0.621426	0.535878	0.565691	0.909845	0.913043	0.777778	0.75	mutual_knn
P2133	P4163	0.621286	0.588682	0.600277	0.599187	0.863636	0.777778	0.75	mutual_knn
P0255	P1828	0.62108	0.582028	0.602055	0.745354	0.73913	0.777778	0.75	mutual_knn
P7072	P8021	0.620643	0.526178	0.57378	0.830403	1.0	0.8	0.75	mutual_knn
P2084	P3235	0.620528	0.556577	0.599691	0.69267	0.909091	0.777778	0.75	mutual_knn
P0865	P2203	0.620214	0.550782	0.595689	0.729618	0.909091	0.777778	0.75	mutual_knn
P0482	P2360	0.620046	0.562653	0.59161	0.715533	0.882353	0.777778	0.75	mutual_knn
P1989	P3469	0.620034	0.58469	0.606267	0.597302	0.85	0.777778	0.75	mutual_knn
P0457	P1162	0.619937	0.553166	0.58063	0.677913	1.0	0.777778	0.75	mutual_knn
P10150	P8159	0.619548	0.527165	0.587942	0.848776	0.916667	0.8	0.75	mutual_knn
P2774	P3909	0.619432	0.550807	0.582074	0.726051	0.952381	0.777778	0.75	mutual_knn
P11339	P9135	0.619019	0.51462	0.580151	0.843876	1.0	0.8	0.75	mutual_knn
P0621	P3856	0.619017	0.553426	0.568475	0.710095	1.0	0.777778	0.75	mutual_knn
P1154	P2873	0.618991	0.559816	0.588419	0.728922	0.882353	0.777778	0.75	mutual_knn
P0966	P1418	0.618905	0.562352	0.618902	0.742312	0.75	0.777778	0.75	mutual_knn
P0311	P1895	0.618895	0.551945	0.586468	0.711385	0.941176	0.777778	0.75	mutual_knn
P0472	P2169	0.618476	0.586485	0.595968	0.570798	0.888889	0.777778	0.75	mutual_knn
P2108	P3858	0.618359	0.551368	0.58343	0.722923	0.9375	0.777778	0.75	mutual_knn
P0540	P2321	0.618172	0.564006	0.599272	0.736715	0.809524	0.777778	0.75	mutual_knn
P2734	P4085	0.618116	0.569029	0.599751	0.721396	0.8	0.777778	0.75	mutual_knn
P1626	P2705	0.617999	0.557522	0.596455	0.70119	0.882353	0.777778	0.75	mutual_knn
P5067	P7501	0.617895	0.539591	0.58925	0.771748	0.916667	0.833333	0.8	mutual_knn
