family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000406:B005	خ ز ن	B005	71,73	اختصار الطريق إلى أقربه
F001	core	quranic:root_000672:B001	س ب ل	B001	8	طريق ممتد يسلك
F001	core	quranic:root_000735:B001	س ل ك	B001	21	النفاذ في الطريق
F001	core	quranic:root_000791:B005	ش ر ك	B005	29,65,67	شِرك الطريق
F001	core	quranic:root_001046:B011	ع م ل	B011	7,35,39,65,70,74	الطريق المعمل
F001	core	quranic:root_001444:B006	م ل ك	B006	6,43,44,75	مَلَك الطريق والوادي
F001	core	quranic:root_001464:B007	ن ب ء	B007	7,69	الطريق الواضح والأرض السهلة
F001	core	quranic:root_001470:B005	ن ب و	B005	69	الطريق والطريق الهادي
F001	optional	quranic:root_000009:B010	ء ت ي	B010	25,40,49,54,55,71	الميتاء طريق ومحاذاة
F001	optional	quranic:root_000047:B001	ء ل ه	B001	1,2,3,4,6,7,8,10,11,14,16,17,18,20,21,22,23,26,29,32,35,36,37,38,42,43,44,45,46,47,52,53,56,57,60,61,62,63,64,66,67,68,74,75	التعبد والمعبود
F001	optional	quranic:root_000053:B005	ء م م	B005	6	الأمة دينا وطريقة
F001	optional	quranic:root_000067:B005	ء و ل	B005	9,12,18,21	خثور السائل وانعقاده في آخر أمره
F001	optional	quranic:root_000156:B008	ب ن ي	B008	20	تسميات الابن والبنت للأشياء المتفرعة أو الصغيرة
F001	optional	quranic:root_000170:B004	ب ي ن	B004	3,15,22,46,69,75	ظهور الشيء وانكشافه
F001	optional	quranic:root_000208:B006	ث ن ي	B006	23	منعطف الطريق في جبل أو واد
F001	optional	quranic:root_000253:B005	ج ل د	B005	23	جلد مسلوخ وحشو أو لباس
F001	optional	quranic:root_000433:B012	خ ل ف	B012	3,20,21,46	مسلك أو ناحية يفضي من ضيق إلى سعة
F001	optional	quranic:root_000478:B001	د ع و	B001	8,38,49	النداء والإمالة بالكلام
F001	optional	quranic:root_000504:B001	د ي ن	B001	2,3,11,14	الطاعة والانقياد
F001	optional	quranic:root_000504:B004	د ي ن	B004	2,3,11,14	الإذلال والملك
F001	optional	quranic:root_000672:B002	س ب ل	B002	8	أهل الطريق وسالكوه
F001	optional	quranic:root_000685:B001	س خ ر	B001	5,56	تذليل الشيء وسوقه للغرض
F001	optional	quranic:root_000891:B001	ص و ر	B001	68	الميل والإمالة إلى جهة
F001	optional	quranic:root_000907:B005	ض ر ر	B005	8,38,49	الدنوّ المزاحم وضفة الوادي
F001	optional	quranic:root_000913:B001	ض ل ل	B001	8,22,23,36,37,41	الضلال عن الهدى والقصد
F001	optional	quranic:root_000960:B009	ط و ي	B009	67	طوى اسم موضع أو واد
F001	optional	quranic:root_000973:B001	ع ب د	B001	2,3,7,10,11,14,15,16,17,36,46,53,64,66	الرق والملك
F001	optional	quranic:root_000973:B003	ع ب د	B003	2,3,7,10,11,14,15,16,17,36,46,53,64,66	العبادة والطاعة الخاضعة
F001	optional	quranic:root_000973:B004	ع ب د	B004	2,3,7,10,11,14,15,16,17,36,46,53,64,66	التعبيد والاستعباد
