left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C069	C328	0.766908	0.880904	0.562177	0.634326	0.943701	0.764232	1.0	mutual_knn
C519	C886	0.753093	0.902168	0.584539	0.417119	0.849354	0.749914	1.0	mutual_knn
C279	C862	0.740195	0.933417	0.500092	0.483166	0.751419	0.733474	1.0	mutual_knn
C040	C166	0.728677	0.789335	0.573755	0.655845	0.962989	0.735242	0.925536	mutual_knn
C338	C436	0.723283	0.7596	0.561844	0.765708	0.983589	0.746244	0.880109	mutual_knn
C1004	C545	0.718787	0.802642	0.562533	0.573196	0.91386	0.734315	1.0	mutual_knn
C063	C189	0.718218	0.775015	0.504475	0.832258	0.961425	0.730191	1.0	mutual_knn
C1004	C410	0.711193	0.803401	0.480947	0.688164	0.963925	0.680708	1.0	mutual_knn
C077	C172	0.710312	0.719732	0.559342	0.840926	0.985509	0.7207	0.894288	mutual_knn
C087	C199	0.709607	0.75782	0.583114	0.58204	0.975589	0.772602	0.902182	mutual_knn
C043	C049	0.704635	0.711491	0.548042	0.848542	0.996223	0.76774	0.927604	mutual_knn
C054	C790	0.699927	0.764729	0.503737	0.728492	0.935921	0.727963	1.0	mutual_knn
C050	C093	0.696406	0.783243	0.518735	0.554954	0.936686	0.684657	0.909721	mutual_knn
C125	C277	0.688948	0.709033	0.570712	0.678388	0.953791	0.757463	0.836277	mutual_knn
C1035	C774	0.686299	0.738314	0.561512	0.57277	0.914121	0.740024	0.929186	mutual_knn
C007	C264	0.682269	0.726881	0.514554	0.672387	0.972238	0.752219	0.879769	mutual_knn
C302	C784	0.68075	0.73754	0.534413	0.57647	0.940088	0.719688	1.0	mutual_knn
C081	C436	0.678771	0.733886	0.505465	0.63677	0.965112	0.828873	1.0	mutual_knn
C174	C784	0.678295	0.682386	0.564975	0.70732	0.968774	0.724376	1.0	mutual_knn
C006	C167	0.676348	0.700912	0.578561	0.589441	0.933798	0.792117	0.827419	mutual_knn
C089	C200	0.675681	0.666499	0.551139	0.78129	0.989608	0.812615	0.892187	mutual_knn
C467	C582	0.675315	0.725058	0.546819	0.633731	0.853666	0.727386	1.0	mutual_knn
C045	C215	0.672202	0.763379	0.514885	0.42132	0.939151	0.679886	0.93404	mutual_knn
C1080	C734	0.668096	0.816887	0.433536	0.432003	0.863918	0.626029	0.899216	mutual_knn
C006	C037	0.66781	0.73235	0.572025	0.390679	0.909596	0.792117	0.864387	mutual_knn
C093	C156	0.667401	0.661488	0.502835	0.858066	1.0	0.673645	0.886141	mutual_knn
C421	C678	0.665785	0.720817	0.501317	0.645747	0.904062	0.728484	1.0	mutual_knn
C023	C035	0.663301	0.742173	0.546392	0.383707	0.899262	0.709486	0.924282	mutual_knn
C120	C157	0.662959	0.699154	0.588676	0.56432	0.803473	0.773038	0.822968	mutual_knn
C759	C789	0.66238	0.733882	0.524527	0.581923	0.798892	0.691258	0.860807	mutual_knn
C035	C299	0.661977	0.713062	0.53513	0.516399	0.932673	0.775075	1.0	mutual_knn
C013	C156	0.658956	0.681801	0.520345	0.652471	0.96705	0.69573	0.886141	mutual_knn
C221	C308	0.657516	0.717598	0.56157	0.415427	0.887029	0.744736	0.88406	mutual_knn
C003	C022	0.657478	0.641215	0.545535	0.756202	0.9759	0.78355	0.826185	mutual_knn
C596	C789	0.657024	0.754262	0.530344	0.386749	0.821156	0.701396	0.888981	mutual_knn
C596	C759	0.654617	0.777252	0.534084	0.292622	0.765037	0.701396	0.888981	mutual_knn
C025	C240	0.654088	0.63601	0.540982	0.748981	0.988898	0.797989	0.875393	mutual_knn
C028	C647	0.653843	0.690298	0.530311	0.609415	0.886593	0.723316	0.923316	mutual_knn
C431	C608	0.652199	0.651392	0.565534	0.649155	0.919272	0.747069	0.866044	mutual_knn
C015	C193	0.650881	0.754428	0.464244	0.394976	0.948956	0.747241	0.865821	mutual_knn
C468	C652	0.65071	0.686556	0.571591	0.466701	0.892844	0.738203	0.891896	mutual_knn
C1016	C1203	0.649061	0.767035	0.553634	0.228569	0.765958	0.736155	0.915201	mutual_knn
C076	C329	0.648968	0.661064	0.51113	0.683683	0.967287	0.723082	0.804219	mutual_knn
C1134	C943	0.648577	0.667405	0.515817	0.664478	0.936817	0.712786	0.826525	mutual_knn
C171	C221	0.648528	0.69107	0.556484	0.469603	0.890871	0.731242	0.839143	mutual_knn
C037	C167	0.648164	0.72726	0.512369	0.431734	0.876501	0.682135	0.864387	mutual_knn
C010	C436	0.646847	0.702736	0.55876	0.346399	0.932113	0.743492	0.891616	mutual_knn
C378	C548	0.645359	0.721443	0.537316	0.415089	0.819337	0.700446	0.95238	mutual_knn
C121	C290	0.644809	0.760113	0.424297	0.417154	0.95748	0.630362	1.0	mutual_knn
C1057	C345	0.644156	0.715694	0.540908	0.391488	0.848875	0.748682	0.856282	mutual_knn
C720	C721	0.643302	0.725487	0.494252	0.490446	0.832378	0.673649	0.848363	mutual_knn
C141	C757	0.643197	0.693823	0.530497	0.474007	0.897355	0.823171	0.941385	mutual_knn
C029	C084	0.640462	0.632437	0.565908	0.597217	0.947497	0.742118	0.855838	mutual_knn
C1015	C395	0.639828	0.75479	0.522541	0.262571	0.794141	0.830476	1.0	mutual_knn
C246	C698	0.639227	0.678043	0.536858	0.537881	0.853602	0.722288	0.870756	mutual_knn
C584	C944	0.637472	0.723729	0.425877	0.588893	0.889552	0.629676	0.877807	mutual_knn
C035	C064	0.63718	0.695241	0.515983	0.435651	0.911995	0.691582	0.911854	mutual_knn
C001	C063	0.636902	0.706201	0.481202	0.460023	0.934382	0.663033	0.928641	mutual_knn
C353	C464	0.63599	0.657284	0.530047	0.559439	0.923897	0.69632	0.850373	mutual_knn
C041	C080	0.635353	0.636405	0.509704	0.662698	0.979694	0.682767	0.784023	mutual_knn
C076	C298	0.634607	0.680791	0.543281	0.414755	0.897515	0.727239	0.812446	mutual_knn
C328	C418	0.633619	0.71856	0.461222	0.519003	0.840722	0.680134	1.0	mutual_knn
C843	C963	0.63332	0.685005	0.552516	0.415915	0.834714	0.717975	0.875822	mutual_knn
C035	C138	0.633182	0.697587	0.47914	0.437811	0.968658	0.703869	0.924282	mutual_knn
C124	C242	0.632396	0.635445	0.544539	0.552072	0.961048	0.737001	0.796312	mutual_knn
C046	C068	0.631981	0.608206	0.49232	0.809449	0.992372	0.702861	0.776667	mutual_knn
C015	C040	0.629163	0.722717	0.496937	0.329179	0.858058	0.752269	0.867804	mutual_knn
C1123	C552	0.627938	0.695875	0.510559	0.456827	0.811503	0.684033	0.865319	mutual_knn
C017	C196	0.62788	0.622458	0.507618	0.678885	0.964773	0.723726	0.793089	mutual_knn
C170	C573	0.627398	0.626196	0.507933	0.645943	0.973254	0.7553	0.828431	mutual_knn
C161	C437	0.627045	0.611974	0.547236	0.623456	0.945411	0.759476	0.938666	mutual_knn
C016	C160	0.62675	0.643263	0.574522	0.485904	0.841714	0.786496	0.869857	mutual_knn
C367	C399	0.626652	0.623353	0.499601	0.693509	0.957441	0.692127	0.76916	mutual_knn
C410	C545	0.626342	0.670874	0.495597	0.519353	0.902915	0.680708	0.803401	mutual_knn
C127	C373	0.626289	0.633326	0.497872	0.670386	0.932263	0.718653	0.805468	mutual_knn
C287	C592	0.625265	0.610243	0.529812	0.667474	0.944525	0.696461	0.784188	mutual_knn
C590	C905	0.625141	0.691373	0.499671	0.421474	0.874057	0.702471	0.945531	mutual_knn
C395	C862	0.624411	0.763448	0.500701	0.253324	0.671442	0.734784	0.869488	mutual_knn
C047	C361	0.623848	0.600773	0.525317	0.70546	0.953205	0.694537	0.81866	mutual_knn
C460	C843	0.623773	0.601012	0.581986	0.616275	0.870435	0.84433	0.797976	mutual_knn
C316	C492	0.623202	0.596223	0.485087	0.8253	0.970342	0.676	0.791076	mutual_knn
C010	C030	0.622669	0.583953	0.503316	0.800592	0.996384	0.670808	0.785099	mutual_knn
C118	C874	0.622036	0.700693	0.45357	0.533461	0.822724	0.69387	0.866083	mutual_knn
C382	C774	0.620743	0.698456	0.502827	0.377088	0.829578	0.709819	0.925446	mutual_knn
C255	C724	0.620184	0.683505	0.542647	0.249617	0.906755	0.735979	0.937162	mutual_knn
C008	C041	0.620144	0.595308	0.522735	0.677585	0.979107	0.698492	0.831264	mutual_knn
C667	C787	0.619338	0.629631	0.47519	0.64746	0.972194	0.688229	0.912339	mutual_knn
C025	C106	0.619197	0.608978	0.539689	0.567585	0.960425	0.802112	0.814333	mutual_knn
C335	C698	0.618073	0.673431	0.488225	0.489987	0.858914	0.666166	0.929104	mutual_knn
C1123	C803	0.617963	0.686164	0.525595	0.374642	0.797382	0.701783	0.838802	mutual_knn
C132	C181	0.617746	0.556258	0.540925	0.789054	0.984335	0.717912	0.75271	mutual_knn
C517	C868	0.61713	0.695777	0.559813	0.249492	0.763485	0.77639	0.843789	mutual_knn
C246	C335	0.617005	0.614985	0.510375	0.670405	0.893591	0.709749	0.812303	mutual_knn
C001	C189	0.616993	0.647298	0.516101	0.447097	0.938037	0.757685	0.800639	mutual_knn
C546	C590	0.616209	0.66383	0.522175	0.370948	0.90547	0.692531	0.863153	mutual_knn
C296	C546	0.615644	0.619347	0.537617	0.520628	0.926229	0.704717	0.807501	mutual_knn
C001	C021	0.615157	0.550974	0.5151	0.860598	0.990802	0.817644	0.839153	mutual_knn
C191	C548	0.614413	0.612712	0.561711	0.501521	0.893917	0.765771	1.0	mutual_knn
C005	C031	0.612804	0.642406	0.554006	0.373617	0.880371	0.831797	0.920544	mutual_knn
C215	C674	0.612716	0.712735	0.414986	0.419081	0.899441	0.617987	0.884727	mutual_knn
C1005	C546	0.612659	0.626092	0.526814	0.533112	0.882579	0.696704	0.77055	mutual_knn
C069	C418	0.612639	0.654935	0.498415	0.518239	0.838234	0.764232	0.880904	mutual_knn
C265	C584	0.612454	0.639422	0.449124	0.602878	0.977179	0.626054	0.894099	mutual_knn
C429	C993	0.612085	0.627721	0.484159	0.629426	0.900338	0.738805	0.857838	mutual_knn
