candidate_id	family_id	representative_candidate_id	membership
C015	F001	C015	representative
C038	F001	C015	variant
C040	F001	C015	variant
C166	F001	C015	variant
C193	F001	C015	variant
C023	F002	C035	variant
C035	F002	C035	representative
C064	F002	C035	variant
C138	F002	C035	variant
C294	F002	C035	variant
C299	F002	C035	variant
C727	F002	C035	variant
C626	F003	C626	representative
C797	F003	C626	variant
C006	F004	C006	representative
C019	F004	C006	variant
C037	F004	C006	variant
C044	F004	C006	variant
C162	F004	C006	variant
C167	F004	C006	variant
C235	F004	C006	member
C528	F004	C006	variant
C1035	F005	C774	member
C382	F005	C774	member
C570	F005	C774	variant
C689	F005	C774	variant
C774	F005	C774	representative
C820	F005	C774	variant
C824	F005	C774	variant
C018	F006	C079	variant
C079	F006	C079	representative
C1055	F006	C079	variant
C336	F006	C079	variant
C341	F006	C079	variant
C420	F006	C079	variant
C480	F006	C079	variant
C1180	F007	C920	variant
C447	F007	C920	variant
C920	F007	C920	representative
C951	F007	C920	variant
C1084	F008	C697	variant
C697	F008	C697	representative
C999	F008	C697	variant
C1016	F009	C1016	representative
C1203	F009	C1016	variant
C1015	F010	C395	variant
C279	F010	C395	variant
C368	F010	C395	variant
C395	F010	C395	representative
C862	F010	C395	variant
C867	F010	C395	variant
C940	F010	C395	variant
C1116	F011	C250	variant
C213	F011	C250	variant
C250	F011	C250	representative
C597	F011	C250	variant
C714	F011	C250	variant
C280	F012	C733	variant
C649	F012	C733	variant
C733	F012	C733	representative
C899	F012	C733	variant
C977	F012	C733	variant
C159	F013	C367	variant
C332	F013	C367	variant
C367	F013	C367	representative
C399	F013	C367	variant
C028	F014	C028	representative
C099	F014	C028	variant
C164	F014	C028	variant
C647	F014	C028	member
C1061	F015	C479	variant
C479	F015	C479	representative
C722	F015	C479	variant
C976	F015	C479	variant
C089	F016	C089	representative
C200	F016	C089	variant
C272	F016	C089	variant
C511	F016	C089	variant
C501	F017	C959	variant
C825	F017	C959	variant
C910	F017	C959	variant
C959	F017	C959	representative
C1031	F018	C118	variant
C118	F018	C118	representative
C634	F018	C118	variant
C691	F018	C118	variant
C723	F018	C118	variant
C760	F018	C118	variant
C874	F018	C118	variant
C875	F018	C118	variant
C009	F019	C544	variant
C1120	F019	C544	variant
C1169	F019	C544	variant
C544	F019	C544	representative
C1113	F020	C261	variant
C261	F020	C261	representative
C513	F020	C261	variant
C048	F021	C062	variant
C062	F021	C062	representative
C248	F021	C062	variant
C289	F021	C062	variant
C331	F021	C062	variant
C398	F021	C062	variant
C532	F021	C062	variant
C892	F021	C062	variant
C467	F022	C467	representative
C582	F022	C467	member
C605	F022	C467	variant
C228	F023	C228	representative
C606	F023	C228	variant
C802	F023	C228	variant
C822	F023	C228	variant
C103	F024	C103	representative
C518	F024	C103	variant
C553	F024	C103	variant
C581	F024	C103	variant
C643	F024	C103	variant
C893	F024	C103	variant
C255	F025	C255	representative
C408	F025	C255	variant
C708	F025	C255	variant
C724	F025	C255	variant
C827	F025	C255	variant
C834	F025	C255	variant
C973	F025	C255	variant
C620	F026	C620	representative
C705	F026	C620	variant
C740	F026	C620	variant
C055	F027	C316	variant
C216	F027	C316	variant
C270	F027	C316	variant
C316	F027	C316	representative
C318	F027	C316	variant
C492	F027	C316	variant
C054	F028	C054	representative
C087	F028	C054	variant
C199	F028	C054	variant
C443	F028	C054	variant
C444	F028	C054	variant
C495	F028	C054	variant
C790	F028	C054	member
C833	F028	C054	variant
C275	F029	C275	representative
C671	F029	C275	variant
C745	F029	C275	variant
C025	F030	C025	representative
C106	F030	C025	variant
C240	F030	C025	variant
C252	F030	C025	variant
C276	F030	C025	variant
C315	F030	C025	variant
C531	F030	C025	variant
C185	F031	C530	variant
C322	F031	C530	variant
C530	F031	C530	representative
C571	F031	C530	variant
C957	F031	C530	variant
C002	F032	C002	representative
C043	F032	C002	variant
C049	F032	C002	variant
C130	F032	C002	variant
C266	F032	C002	variant
C846	F032	C002	member
C624	F033	C624	representative
C690	F033	C624	variant
C728	F033	C624	variant
C230	F034	C550	variant
C349	F034	C550	variant
C375	F034	C550	variant
C550	F034	C550	representative
C016	F035	C160	variant
C160	F035	C160	representative
C247	F035	C160	variant
C524	F035	C160	variant
C761	F035	C160	variant
C878	F035	C160	variant
C1074	F036	C190	variant
C190	F036	C190	representative
C662	F036	C190	variant
C686	F036	C190	variant
C796	F036	C190	variant
C1127	F037	C712	variant
C712	F037	C712	representative
C756	F037	C712	variant
C114	F038	C281	variant
C186	F038	C281	variant
C281	F038	C281	representative
C325	F038	C281	variant
C487	F038	C281	variant
C664	F038	C281	variant
C618	F039	C670	variant
C670	F039	C670	representative
C730	F039	C670	variant
C750	F039	C670	variant
C120	F040	C157	variant
C157	F040	C157	representative
C323	F040	C157	variant
C343	F040	C157	variant
C351	F040	C157	variant
C458	F040	C157	variant
C614	F040	C157	member
C693	F040	C157	variant
C1000	F041	C891	variant
C1129	F041	C891	variant
C1170	F041	C891	variant
C507	F041	C891	variant
C726	F041	C891	variant
C752	F041	C891	variant
C891	F041	C891	representative
C941	F041	C891	variant
C974	F041	C891	variant
C1005	F042	C546	variant
C1103	F042	C546	variant
C296	F042	C546	variant
C546	F042	C546	representative
C551	F042	C546	variant
C590	F042	C546	variant
C725	F042	C546	variant
C746	F042	C546	variant
C905	F042	C546	variant
C135	F043	C135	representative
C451	F043	C135	variant
C661	F043	C135	variant
C792	F043	C135	variant
C806	F043	C135	variant
C414	F044	C564	variant
C417	F044	C564	variant
C465	F044	C564	variant
C564	F044	C564	representative
C646	F044	C564	variant
C717	F044	C564	variant
C386	F045	C762	variant
C567	F045	C762	variant
C603	F045	C762	variant
C762	F045	C762	representative
C854	F045	C762	variant
C931	F045	C762	variant
C1014	F046	C394	variant
C1137	F046	C394	variant
C1156	F046	C394	variant
C352	F046	C394	variant
C394	F046	C394	representative
C580	F046	C394	variant
C593	F046	C394	variant
C1083	F047	C1083	representative
C1087	F047	C1083	variant
C1104	F047	C1083	variant
C821	F047	C1083	variant
C845	F047	C1083	variant
C901	F047	C1083	variant
C1081	F048	C1081	representative
C1096	F048	C1081	variant
C980	F048	C1081	variant
C358	F049	C381	variant
C381	F049	C381	representative
C455	F049	C381	variant
C526	F049	C381	variant
C568	F049	C381	variant
C668	F049	C381	variant
C687	F049	C381	variant
C869	F049	C381	variant
C1058	F050	C305	variant
C1062	F050	C305	variant
C174	F050	C305	variant
C302	F050	C305	variant
C305	F050	C305	representative
C632	F050	C305	variant
C784	F050	C305	variant
C829	F050	C305	variant
C003	F051	C003	representative
C022	F051	C003	variant
C180	F051	C003	variant
C256	F051	C003	member
C324	F051	C003	variant
C700	F051	C003	variant
C782	F051	C003	variant
C1008	F052	C404	variant
C198	F052	C404	variant
C404	F052	C404	representative
C788	F052	C404	variant
C140	F053	C175	variant
C175	F053	C175	representative
C205	F053	C175	member
C317	F053	C175	variant
C474	F053	C175	variant
C482	F053	C175	variant
C583	F053	C175	variant
C767	F053	C175	member
C773	F053	C175	variant
C839	F053	C175	variant
C095	F054	C095	representative
C109	F054	C095	variant
C538	F054	C095	variant
C861	F054	C095	variant
C046	F055	C068	variant
C052	F055	C068	variant
C068	F055	C068	representative
C154	F055	C068	variant
C227	F055	C068	variant
C284	F055	C068	variant
C405	F055	C068	variant
C483	F055	C068	variant
C696	F055	C068	variant
C842	F055	C068	variant
C997	F055	C068	variant
C069	F056	C069	representative
C113	F056	C069	variant
C1158	F056	C069	variant
C176	F056	C069	variant
C328	F056	C069	member
C347	F056	C069	variant
C418	F056	C069	variant
C994	F056	C069	variant
C246	F057	C246	representative
C319	F057	C246	variant
C335	F057	C246	variant
C402	F057	C246	variant
C438	F057	C246	variant
C658	F057	C246	variant
C698	F057	C246	variant
C720	F057	C246	variant
C721	F057	C246	variant
C738	F057	C246	variant
C887	F057	C246	variant
C888	F057	C246	variant
C903	F057	C246	variant
C097	F058	C789	variant
C1022	F058	C789	variant
C1092	F058	C789	variant
C339	F058	C789	variant
C596	F058	C789	member
C621	F058	C789	variant
C759	F058	C789	variant
C789	F058	C789	representative
C840	F058	C789	variant
C866	F058	C789	variant
C970	F058	C789	variant
C218	F059	C464	variant
C320	F059	C464	variant
C353	F059	C464	variant
C362	F059	C464	variant
C464	F059	C464	representative
C685	F059	C464	variant
C776	F059	C464	variant
C812	F059	C464	variant
