left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C013	C027	0.728937	0.8244	0.569556	0.505238	0.953463	0.756895	0.966526	mutual_knn
C005	C014	0.652631	0.6673	0.524802	0.631369	0.984031	0.691651	0.802228	mutual_knn
C016	C050	0.644033	0.658469	0.525869	0.607657	0.96272	0.735734	0.854521	mutual_knn
C002	C068	0.642558	0.720615	0.50494	0.360645	0.947045	0.755031	0.861287	mutual_knn
C001	C007	0.619683	0.617243	0.503751	0.636022	0.963343	0.699167	0.775334	mutual_knn
C001	C009	0.614618	0.659996	0.488955	0.499739	0.879599	0.675506	0.937662	mutual_knn
C003	C009	0.607546	0.612413	0.497944	0.582062	0.937503	0.752903	1.0	mutual_knn
C035	C036	0.606741	0.644437	0.475374	0.546822	0.872278	0.650733	0.841026	mutual_knn
C017	C027	0.603034	0.643921	0.514191	0.314696	0.953463	0.698422	0.864758	mutual_knn
C016	C046	0.597473	0.579292	0.510512	0.572051	0.974679	0.741163	0.863403	mutual_knn
C034	C134	0.591352	0.562998	0.484553	0.662404	0.982467	0.658014	0.791447	mutual_knn
C021	C035	0.588528	0.60298	0.481606	0.52836	0.897201	0.657659	0.752686	mutual_knn
C057	C060	0.587092	0.541206	0.514711	0.634176	0.986587	0.681553	0.776103	mutual_knn
C034	C122	0.585857	0.560666	0.528929	0.511024	0.957427	0.696472	0.866847	mutual_knn
C032	C099	0.583446	0.54777	0.508388	0.587737	0.982708	0.675434	0.724748	mutual_knn
C054	C107	0.582599	0.562535	0.488928	0.559294	0.987241	0.664186	0.754371	mutual_knn
C050	C092	0.582282	0.608271	0.468371	0.385362	0.990992	0.644542	0.775518	mutual_knn
C004	C005	0.578066	0.560127	0.454589	0.66874	0.947514	0.628297	0.79864	mutual_knn
C013	C017	0.575274	0.583554	0.483635	0.384063	1.0	0.660937	0.759276	mutual_knn
C026	C122	0.574811	0.590379	0.425668	0.525368	0.993838	0.633174	0.749102	mutual_knn
C046	C050	0.570249	0.550387	0.453072	0.603604	0.98773	0.639583	0.772107	mutual_knn
C002	C024	0.564799	0.596823	0.414527	0.449858	0.970431	0.621703	0.780623	mutual_knn
C002	C062	0.561115	0.565783	0.439883	0.491161	0.971429	0.684368	0.754938	mutual_knn
C016	C092	0.558968	0.585008	0.439143	0.373489	0.973726	0.658582	0.815839	mutual_knn
C040	C094	0.558393	0.534634	0.545964	0.434235	0.838628	0.717409	0.705595	mutual_knn
C009	C052	0.558109	0.555719	0.433662	0.605478	0.896028	0.666593	0.736175	mutual_knn
C037	C076	0.557815	0.558207	0.453136	0.541526	0.886186	0.657633	0.865935	mutual_knn
C103	C117	0.55608	0.532193	0.471633	0.506663	0.97828	0.650023	0.706763	mutual_knn
C015	C016	0.553054	0.583763	0.441591	0.359976	0.92698	0.658582	0.815839	mutual_knn
C001	C003	0.552969	0.503865	0.491869	0.602392	0.932372	0.724242	0.737803	mutual_knn
C017	C040	0.552887	0.582549	0.485416	0.282819	0.877058	0.659455	0.760786	mutual_knn
C036	C065	0.552299	0.528189	0.420627	0.641875	0.978284	0.615167	0.848319	mutual_knn
C005	C053	0.552253	0.553971	0.397347	0.575736	0.984899	0.569578	0.831872	mutual_knn
C092	C112	0.551271	0.586516	0.42543	0.335531	0.968311	0.616348	0.83315	mutual_knn
C005	C008	0.550425	0.55841	0.41772	0.551779	0.907265	0.617156	0.769049	mutual_knn
C046	C092	0.549324	0.530564	0.446532	0.524639	0.976187	0.626627	0.734369	mutual_knn
C002	C028	0.548996	0.547093	0.455496	0.43182	0.956183	0.670456	0.772335	mutual_knn
C008	C014	0.547044	0.560467	0.414776	0.481512	0.942266	0.617156	0.769049	mutual_knn
C145	C169	0.545883	0.543144	0.433206	0.483105	0.960392	0.613937	0.782222	mutual_knn
C023	C113	0.542368	0.503996	0.430528	0.642208	0.969907	0.687305	0.722099	mutual_knn
C160	C181	0.541935	0.613092	0.429324	0.322763	0.743161	0.613318	0.767243	mutual_knn
C028	C068	0.541494	0.568634	0.389292	0.413453	0.990443	0.586894	0.815971	mutual_knn
C021	C036	0.540147	0.485405	0.464382	0.603036	0.978261	0.635353	0.700942	mutual_knn
C142	C155	0.539037	0.470062	0.447468	0.713342	0.984309	0.655842	0.664181	mutual_knn
C004	C014	0.532596	0.507962	0.39014	0.648815	0.966917	0.561529	0.747498	mutual_knn
C029	C059	0.52769	0.451861	0.46745	0.638238	0.977008	0.645999	0.628592	mutual_knn
C017	C094	0.524475	0.507248	0.480294	0.311447	0.956183	0.653201	0.68666	mutual_knn
C008	C053	0.524415	0.559528	0.36071	0.489558	0.874818	0.554378	0.776174	mutual_knn
C029	C051	0.523046	0.43614	0.476015	0.635699	0.986013	0.654858	0.628779	mutual_knn
C046	C192	0.523037	0.470576	0.462168	0.522022	0.968963	0.651373	0.753052	mutual_knn
C076	C107	0.521566	0.499715	0.391321	0.656802	0.886318	0.569303	0.726814	mutual_knn
C033	C041	0.520684	0.459123	0.468143	0.572666	0.934129	0.640421	0.645957	mutual_knn
C001	C052	0.520612	0.494717	0.418146	0.530489	0.947607	0.630624	0.754757	mutual_knn
C015	C050	0.519966	0.526411	0.404982	0.370993	0.981664	0.580342	0.708033	mutual_knn
C028	C062	0.519803	0.499391	0.421458	0.450641	0.986064	0.618373	0.762623	mutual_knn
C005	C011	0.51934	0.475567	0.463762	0.496852	0.927426	0.651588	0.732766	mutual_knn
C050	C112	0.516782	0.527521	0.375573	0.419172	0.984318	0.56985	0.757487	mutual_knn
C036	C110	0.514285	0.437402	0.420382	0.725127	0.969572	0.603252	0.646259	mutual_knn
C024	C068	0.513772	0.497298	0.35078	0.607877	0.991008	0.549205	0.674348	mutual_knn
C006	C010	0.511495	0.497117	0.408392	0.542553	0.86164	0.607003	0.750554	mutual_knn
C085	C176	0.51133	0.451593	0.397515	0.719979	0.942809	0.60479	0.815608	mutual_knn
