left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P3623	P3937	0.647816	0.546303	0.577085	1.0	1.0	0.714286	0.666667	mutual_knn
P1857	P2243	0.643111	0.564013	0.59314	0.900391	0.916667	0.777778	0.75	mutual_knn
P0385	P1796	0.639761	0.544409	0.586938	0.893483	1.0	0.777778	0.75	mutual_knn
P0242	P1338	0.638177	0.555489	0.568135	0.893592	1.0	0.777778	0.75	mutual_knn
P0669	P1237	0.637272	0.54245	0.578635	0.906469	1.0	0.777778	0.75	mutual_knn
P0642	P0824	0.636843	0.558244	0.587025	0.878661	0.923077	0.777778	0.75	mutual_knn
P0383	P1820	0.634843	0.533176	0.582657	0.909834	1.0	0.777778	0.75	mutual_knn
P1574	P2218	0.634791	0.567125	0.580182	0.865206	0.9	0.777778	0.75	mutual_knn
P5124	P5816	0.633743	0.545953	0.617267	0.831316	0.888889	0.8	0.75	mutual_knn
P3885	P4155	0.633641	0.530122	0.557389	1.0	1.0	0.714286	0.666667	mutual_knn
P0135	P1945	0.633243	0.536792	0.579339	0.889181	1.0	0.777778	0.75	mutual_knn
P0105	P2143	0.632954	0.570031	0.610127	0.936649	0.692308	0.777778	0.75	mutual_knn
P0831	P2245	0.63241	0.537102	0.572852	0.90216	1.0	0.777778	0.75	mutual_knn
P0232	P1687	0.632329	0.531374	0.581761	0.895942	1.0	0.777778	0.75	mutual_knn
P1020	P2187	0.631645	0.542023	0.564923	0.900116	1.0	0.777778	0.75	mutual_knn
P0840	P1442	0.631642	0.53508	0.573486	0.901359	1.0	0.777778	0.75	mutual_knn
P4193	P4801	0.629454	0.542541	0.627655	0.85631	0.8	0.8	0.75	mutual_knn
P0137	P0863	0.628755	0.547198	0.580083	0.905981	0.888889	0.777778	0.75	mutual_knn
P0221	P0777	0.628317	0.550276	0.570594	0.881282	0.928571	0.777778	0.75	mutual_knn
P0383	P1429	0.627783	0.542742	0.580407	0.904069	0.9	0.777778	0.75	mutual_knn
P4933	P7029	0.6274	0.53286	0.579528	0.847777	1.0	0.8	0.75	mutual_knn
P5331	P8031	0.627345	0.535552	0.577413	0.842522	1.0	0.8	0.75	mutual_knn
P0533	P1563	0.626965	0.538573	0.558506	0.891303	1.0	0.777778	0.75	mutual_knn
P0381	P2163	0.626692	0.524332	0.592984	0.903412	0.928571	0.777778	0.75	mutual_knn
P4509	P8599	0.626574	0.530907	0.580221	0.845882	1.0	0.8	0.75	mutual_knn
P3994	P4916	0.6261	0.512102	0.606525	0.833701	1.0	0.8	0.75	mutual_knn
P3580	P5240	0.626046	0.538163	0.601166	0.817979	0.916667	0.8	0.75	mutual_knn
P0369	P1361	0.625786	0.533947	0.560902	0.891939	1.0	0.777778	0.75	mutual_knn
P1654	P2307	0.625454	0.544899	0.567451	0.878912	0.9375	0.777778	0.75	mutual_knn
P0365	P1834	0.625121	0.561929	0.607822	0.728484	0.866667	0.777778	0.75	mutual_knn
P0184	P1666	0.624779	0.54112	0.579264	0.910322	0.875	0.777778	0.75	mutual_knn
P6520	P6865	0.624504	0.537995	0.575704	0.8091	1.0	0.8	0.75	mutual_knn
P0745	P1505	0.624136	0.560164	0.592328	0.724396	0.923077	0.777778	0.75	mutual_knn
P4360	P7847	0.623662	0.541627	0.589213	0.82796	0.909091	0.8	0.75	mutual_knn
P6525	P8284	0.623497	0.52744	0.577157	0.84144	1.0	0.8	0.75	mutual_knn
P0877	P2064	0.623071	0.553279	0.607818	0.713589	0.9	0.777778	0.75	mutual_knn
P0450	P1880	0.622936	0.53185	0.575542	0.898556	0.923077	0.777778	0.75	mutual_knn
P0041	P1305	0.622101	0.528574	0.581894	0.882716	0.923077	0.777778	0.75	mutual_knn
P1656	P2899	0.622075	0.531963	0.576065	0.921796	0.888889	0.777778	0.75	mutual_knn
P6957	P8857	0.621656	0.538975	0.584619	0.821933	0.923077	0.8	0.75	mutual_knn
P1676	P2382	0.621334	0.530594	0.556979	0.876243	1.0	0.75	0.714286	mutual_knn
P1360	P1585	0.621195	0.531716	0.567839	0.91512	0.916667	0.777778	0.75	mutual_knn
P0440	P1536	0.621151	0.540486	0.574133	0.912715	0.857143	0.777778	0.75	mutual_knn
P0426	P2151	0.621124	0.560661	0.589798	0.700894	0.923077	0.777778	0.75	mutual_knn
P0713	P1601	0.621056	0.562077	0.605737	0.694466	0.866667	0.777778	0.75	mutual_knn
P0477	P2057	0.621003	0.525156	0.554651	0.905548	1.0	0.777778	0.75	mutual_knn
P1358	P2091	0.620971	0.55222	0.591998	0.743633	0.909091	0.777778	0.75	mutual_knn
P0178	P1520	0.620948	0.539405	0.591956	0.710304	1.0	0.777778	0.75	mutual_knn
P1695	P2906	0.62094	0.572305	0.583001	0.726854	0.866667	0.777778	0.75	mutual_knn
P0681	P2503	0.620513	0.540321	0.560509	0.870729	0.941176	0.777778	0.75	mutual_knn
P0582	P1536	0.620493	0.530437	0.568932	0.903632	0.923077	0.777778	0.75	mutual_knn
P0322	P1338	0.620419	0.566978	0.589878	0.705865	0.882353	0.777778	0.75	mutual_knn
P0913	P1522	0.620326	0.54701	0.585042	0.916293	0.777778	0.777778	0.75	mutual_knn
P5644	P6875	0.620099	0.547645	0.578734	0.811023	0.9	0.8	0.75	mutual_knn
