morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s032-a000-w001-01	w-s032-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s032-a000-w001-02	w-s032-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s032-a000-w002-01	w-s032-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s032-a000-w003-01	w-s032-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s032-a000-w003-02	w-s032-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s032-a000-w004-01	w-s032-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s032-a000-w004-02	w-s032-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s032-a002-w001-01	w-s032-a002-w001	32:2:1:1	1	تَنزِيلُ	تَنزِيلُ	تَنزِيل	ن ز ل	نزل	N	STEM	STEM|POS:N|VN|(II)|LEM:tanziyl|ROOT:nzl|M|NOM				II				NOM
m-w-s032-a002-w002-01	w-s032-a002-w002	32:2:2:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s032-a002-w002-02	w-s032-a002-w002	32:2:2:2	2	كِتَٰبِ	كِتَٰبِ	كِتَٰب	ك ت ب	كتب	N	STEM	STEM|POS:N|LEM:kita`b|ROOT:ktb|M|GEN								GEN
m-w-s032-a002-w003-01	w-s032-a002-w003	32:2:3:1	1	لَا	لَا	لَا			NEG	STEM	STEM|POS:NEG|LEM:laA								
m-w-s032-a002-w004-01	w-s032-a002-w004	32:2:4:1	1	رَيْبَ	رَيْبَ	رَيْب	ر ي ب	ريب	N	STEM	STEM|POS:N|LEM:rayob|ROOT:ryb|M|ACC								ACC
m-w-s032-a002-w005-01	w-s032-a002-w005	32:2:5:1	1	فِي	فِي	فِى			P	STEM	STEM|POS:P|LEM:fiY								
m-w-s032-a002-w005-02	w-s032-a002-w005	32:2:5:2	2	هِ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s032-a002-w006-01	w-s032-a002-w006	32:2:6:1	1	مِن	مِن	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s032-a002-w007-01	w-s032-a002-w007	32:2:7:1	1	رَّبِّ	رَّبِّ	رَبّ	ر ب ب	ربب	N	STEM	STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN								GEN
m-w-s032-a002-w008-01	w-s032-a002-w008	32:2:8:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s032-a002-w008-02	w-s032-a002-w008	32:2:8:2	2	عَٰلَمِينَ	عَٰلَمِينَ	عَٰلَمِين	ع ل م	علم	N	STEM	STEM|POS:N|LEM:Ea`lamiyn|ROOT:Elm|MP|GEN						M	plural	GEN
m-w-s032-a003-w001-01	w-s032-a003-w001	32:3:1:1	1	أَمْ	أَمْ	أَم			CONJ	STEM	STEM|POS:CONJ|LEM:>am								
m-w-s032-a003-w002-01	w-s032-a003-w002	32:3:2:1	1	يَقُولُ	يَقُولُ	قَالَ	ق و ل	قول	V	STEM	STEM|POS:V|IMPF|LEM:qaAla|ROOT:qwl|3MP	IMPF				3	M	plural	
m-w-s032-a003-w002-02	w-s032-a003-w002	32:3:2:2	2	ونَ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s032-a003-w003-01	w-s032-a003-w003	32:3:3:1	1	ٱفْتَرَىٰ	ٱفْتَرَىٰ	ٱفْتَرَىٰ	ف ر ي	فري	V	STEM	STEM|POS:V|PERF|(VIII)|LEM:{fotaraY`|ROOT:fry|3MS	PERF			VIII	3	M	singular	
m-w-s032-a003-w003-02	w-s032-a003-w003	32:3:3:2	2	هُ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s032-a003-w004-01	w-s032-a003-w004	32:3:4:1	1	بَلْ	بَلْ	بَل			RET	STEM	STEM|POS:RET|LEM:bal								
m-w-s032-a003-w005-01	w-s032-a003-w005	32:3:5:1	1	هُوَ	هُوَ				PRON	STEM	STEM|POS:PRON|3MS					3	M	singular	
m-w-s032-a003-w006-01	w-s032-a003-w006	32:3:6:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s032-a003-w006-02	w-s032-a003-w006	32:3:6:2	2	حَقُّ	حَقُّ	حَقّ	ح ق ق	حقق	N	STEM	STEM|POS:N|LEM:Haq~|ROOT:Hqq|M|NOM								NOM
m-w-s032-a003-w007-01	w-s032-a003-w007	32:3:7:1	1	مِن	مِن	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s032-a003-w008-01	w-s032-a003-w008	32:3:8:1	1	رَّبِّ	رَّبِّ	رَبّ	ر ب ب	ربب	N	STEM	STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN								GEN
m-w-s032-a003-w008-02	w-s032-a003-w008	32:3:8:2	2	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s032-a003-w009-01	w-s032-a003-w009	32:3:9:1	1	لِ					PRP	PREFIX	PREFIX|l:PRP+								
m-w-s032-a003-w009-02	w-s032-a003-w009	32:3:9:2	2	تُنذِرَ	تُنذِرَ	أَنذَرَ	ن ذ ر	نذر	V	STEM	STEM|POS:V|IMPF|(IV)|LEM:>an*ara|ROOT:n*r|2MS|MOOD:SUBJ	IMPF	SUBJ		IV	2	M	singular	
m-w-s032-a003-w010-01	w-s032-a003-w010	32:3:10:1	1	قَوْمًا	قَوْمًا	قَوْم	ق و م	قوم	N	STEM	STEM|POS:N|LEM:qawom|ROOT:qwm|M|INDEF|ACC								ACC
m-w-s032-a003-w011-01	w-s032-a003-w011	32:3:11:1	1	مَّآ	مَّآ	مَا			NEG	STEM	STEM|POS:NEG|LEM:maA								
m-w-s032-a003-w012-01	w-s032-a003-w012	32:3:12:1	1	أَتَىٰ	أَتَىٰ	أَتَى	ء ت ي	ءتي	V	STEM	STEM|POS:V|PERF|LEM:>ataY|ROOT:Aty|3MS	PERF				3	M	singular	
m-w-s032-a003-w012-02	w-s032-a003-w012	32:3:12:2	2	هُم					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s032-a003-w013-01	w-s032-a003-w013	32:3:13:1	1	مِّن	مِّن	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s032-a003-w014-01	w-s032-a003-w014	32:3:14:1	1	نَّذِيرٍ	نَّذِيرٍ	نَذِير	ن ذ ر	نذر	N	STEM	STEM|POS:N|LEM:na*iyr|ROOT:n*r|M|INDEF|GEN								GEN
m-w-s032-a003-w015-01	w-s032-a003-w015	32:3:15:1	1	مِّن	مِّن	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s032-a003-w016-01	w-s032-a003-w016	32:3:16:1	1	قَبْلِ	قَبْلِ	قَبْل	ق ب ل	قبل	N	STEM	STEM|POS:N|LEM:qabol|ROOT:qbl|GEN								GEN
m-w-s032-a003-w016-02	w-s032-a003-w016	32:3:16:2	2	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s032-a003-w017-01	w-s032-a003-w017	32:3:17:1	1	لَعَلَّ	لَعَلَّ	لَعَلّ			ACC	STEM	STEM|POS:ACC|LEM:laEal~|SP:<in~								ACC
m-w-s032-a003-w017-02	w-s032-a003-w017	32:3:17:2	2	هُمْ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s032-a003-w018-01	w-s032-a003-w018	32:3:18:1	1	يَهْتَدُ	يَهْتَدُ	ٱهْتَدَىٰ	ه د ي	هدي	V	STEM	STEM|POS:V|IMPF|(VIII)|LEM:{hotadaY`|ROOT:hdy|3MP	IMPF			VIII	3	M	plural	
m-w-s032-a003-w018-02	w-s032-a003-w018	32:3:18:2	2	ونَ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s032-a004-w001-01	w-s032-a004-w001	32:4:1:1	1	ٱللَّهُ	ٱللَّهُ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|NOM								NOM
m-w-s032-a004-w002-01	w-s032-a004-w002	32:4:2:1	1	ٱلَّذِى	ٱلَّذِى	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MS						M	singular	
m-w-s032-a004-w003-01	w-s032-a004-w003	32:4:3:1	1	خَلَقَ	خَلَقَ	خَلَقَ	خ ل ق	خلق	V	STEM	STEM|POS:V|PERF|LEM:xalaqa|ROOT:xlq|3MS	PERF				3	M	singular	
m-w-s032-a004-w004-01	w-s032-a004-w004	32:4:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s032-a004-w004-02	w-s032-a004-w004	32:4:4:2	2	سَّمَٰوَٰتِ	سَّمَٰوَٰتِ	سَمَآء	س م و	سمو	N	STEM	STEM|POS:N|LEM:samaA^'|ROOT:smw|FP|GEN						F	plural	GEN
m-w-s032-a004-w005-01	w-s032-a004-w005	32:4:5:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s032-a004-w005-02	w-s032-a004-w005	32:4:5:2	2	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s032-a004-w005-03	w-s032-a004-w005	32:4:5:3	3	أَرْضَ	أَرْضَ	أَرْض	ء ر ض	ءرض	N	STEM	STEM|POS:N|LEM:>aroD|ROOT:ArD|F|ACC								ACC
m-w-s032-a004-w006-01	w-s032-a004-w006	32:4:6:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s032-a004-w006-02	w-s032-a004-w006	32:4:6:2	2	مَا	مَا	مَا			REL	STEM	STEM|POS:REL|LEM:maA								
