left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P14241	P17523	0.649501	0.558792	0.60561	0.860812	1.0	0.8	0.75	mutual_knn
P3574	P6898	0.648334	0.588785	0.604593	0.752216	0.965517	0.777778	0.75	mutual_knn
P2938	P5133	0.647226	0.590076	0.607108	0.726524	0.965517	0.777778	0.75	mutual_knn
P2383	P6678	0.644353	0.547665	0.593445	0.90198	1.0	0.777778	0.75	mutual_knn
P10477	P16499	0.642797	0.563371	0.593945	0.851027	0.962963	0.8	0.75	mutual_knn
P4393	P6864	0.642737	0.591641	0.593449	0.726379	0.961538	0.777778	0.75	mutual_knn
P10716	P16773	0.640549	0.564357	0.587812	0.845578	0.962963	0.8	0.75	mutual_knn
P1217	P3981	0.638132	0.580736	0.608253	0.746259	0.892857	0.777778	0.75	mutual_knn
P2384	P5283	0.636018	0.577802	0.597863	0.744474	0.923077	0.777778	0.75	mutual_knn
P14673	P9508	0.635522	0.548854	0.581322	0.850746	1.0	0.8	0.75	mutual_knn
P5722	P7113	0.634076	0.603064	0.607707	0.607146	0.892857	0.777778	0.75	mutual_knn
P0522	P1415	0.633788	0.560065	0.592606	0.743461	1.0	0.777778	0.75	mutual_knn
P3208	P5287	0.632462	0.568375	0.59252	0.731579	0.961538	0.777778	0.75	mutual_knn
P2471	P4334	0.632125	0.573386	0.591502	0.73742	0.933333	0.777778	0.75	mutual_knn
P4901	P5508	0.631304	0.536641	0.576725	0.879622	1.0	0.777778	0.75	mutual_knn
P0162	P0682	0.631186	0.56413	0.581259	0.738872	1.0	0.777778	0.75	mutual_knn
P3298	P6898	0.631144	0.592505	0.602766	0.606918	0.928571	0.777778	0.75	mutual_knn
P3829	P5637	0.631072	0.549503	0.59414	0.891799	0.866667	0.777778	0.75	mutual_knn
P1456	P4767	0.630979	0.573505	0.589939	0.698711	0.965517	0.777778	0.75	mutual_knn
P15715	P20958	0.630725	0.535432	0.583596	0.855221	1.0	0.8	0.75	mutual_knn
P3699	P5315	0.630167	0.570765	0.586087	0.717639	0.964286	0.777778	0.75	mutual_knn
P3071	P3536	0.630134	0.546428	0.57624	0.9025	0.923077	0.777778	0.75	mutual_knn
P3414	P7090	0.630032	0.535984	0.584864	0.894006	0.947368	0.777778	0.75	mutual_knn
P0026	P0264	0.629206	0.538783	0.575211	0.891336	0.962963	0.777778	0.75	mutual_knn
P3883	P5985	0.62857	0.528772	0.57368	0.898347	1.0	0.777778	0.75	mutual_knn
P3469	P8393	0.628455	0.539613	0.575462	0.889791	0.952381	0.777778	0.75	mutual_knn
P2675	P5967	0.628146	0.557671	0.583803	0.728632	1.0	0.777778	0.75	mutual_knn
P1044	P1889	0.627156	0.533971	0.564764	0.892017	1.0	0.777778	0.75	mutual_knn
P3143	P6180	0.627079	0.587324	0.598398	0.600106	0.933333	0.777778	0.75	mutual_knn
P6473	P8393	0.627054	0.558093	0.594015	0.730068	0.95	0.777778	0.75	mutual_knn
P0707	P3384	0.626932	0.543397	0.586	0.906362	0.866667	0.777778	0.75	mutual_knn
P1792	P4184	0.626751	0.563372	0.586899	0.752262	0.925926	0.777778	0.75	mutual_knn
P1125	P4913	0.626518	0.585094	0.596413	0.579292	0.965517	0.777778	0.75	mutual_knn
P2822	P5591	0.626286	0.524172	0.569239	0.911753	1.0	0.777778	0.75	mutual_knn
P14058	P18096	0.625919	0.533972	0.577252	0.835935	1.0	0.8	0.75	mutual_knn
P2778	P4797	0.625485	0.539098	0.557326	0.878264	1.0	0.777778	0.75	mutual_knn
P0021	P1066	0.625389	0.551894	0.588504	0.710608	1.0	0.777778	0.75	mutual_knn
P5122	P6898	0.625321	0.55786	0.58914	0.752277	0.928571	0.777778	0.75	mutual_knn
P2520	P5904	0.625284	0.565463	0.583466	0.740206	0.925926	0.777778	0.75	mutual_knn
P1745	P4870	0.625226	0.568535	0.590621	0.760014	0.866667	0.777778	0.75	mutual_knn
P2193	P4582	0.62517	0.5787	0.594168	0.606424	0.961538	0.777778	0.75	mutual_knn
P6473	P7041	0.624927	0.545251	0.571779	0.899679	0.894737	0.777778	0.75	mutual_knn
P17006	P18905	0.624846	0.58779	0.607186	0.59364	0.884615	0.8	0.75	mutual_knn
P2102	P4064	0.624748	0.590487	0.596513	0.613601	0.888889	0.777778	0.75	mutual_knn
P4775	P6530	0.624621	0.552516	0.579504	0.9081	0.823529	0.777778	0.75	mutual_knn
P2522	P5987	0.624593	0.558584	0.589378	0.731978	0.9375	0.777778	0.75	mutual_knn
P11920	P13311	0.624568	0.527886	0.580673	0.837839	1.0	0.8	0.75	mutual_knn
P0980	P5699	0.624243	0.582038	0.604687	0.606856	0.9	0.777778	0.75	mutual_knn
P0421	P4116	0.624215	0.530132	0.563837	0.920162	0.962963	0.777778	0.75	mutual_knn
P3671	P6002	0.624129	0.535361	0.575803	0.869486	0.947368	0.777778	0.75	mutual_knn
P15621	P17523	0.624039	0.519681	0.59869	0.806411	1.0	0.8	0.75	mutual_knn
P13524	P15472	0.623677	0.535316	0.593608	0.81689	0.933333	0.8	0.75	mutual_knn
P0167	P0743	0.623455	0.557936	0.577854	0.739807	0.961538	0.777778	0.75	mutual_knn
P5308	P7113	0.623351	0.583522	0.601197	0.606921	0.896552	0.777778	0.75	mutual_knn
P2318	P5830	0.623329	0.579462	0.598279	0.611742	0.92	0.777778	0.75	mutual_knn
P1167	P3759	0.623178	0.559774	0.575366	0.736047	0.962963	0.777778	0.75	mutual_knn
P0422	P0743	0.623131	0.555587	0.585237	0.721301	0.961538	0.777778	0.75	mutual_knn
P4337	P6564	0.623012	0.588795	0.606529	0.605837	0.851852	0.777778	0.75	mutual_knn
P0388	P1998	0.622924	0.570303	0.6006	0.737245	0.823529	0.777778	0.75	mutual_knn
P11798	P14912	0.622905	0.579499	0.610233	0.600868	0.884615	0.8	0.75	mutual_knn
P15991	P19784	0.622726	0.521847	0.579866	0.849418	1.0	0.8	0.75	mutual_knn
P0277	P2324	0.622691	0.562366	0.592656	0.729103	0.892857	0.777778	0.75	mutual_knn
P1382	P5759	0.622618	0.545401	0.59173	0.735303	0.965517	0.777778	0.75	mutual_knn
P2715	P6510	0.622529	0.550411	0.598311	0.721019	0.933333	0.777778	0.75	mutual_knn
P1757	P5324	0.622426	0.537357	0.561997	0.894724	0.944444	0.777778	0.75	mutual_knn
P0246	P1867	0.62221	0.593266	0.603883	0.581674	0.857143	0.777778	0.75	mutual_knn
P3291	P6614	0.62208	0.560775	0.574205	0.724634	0.962963	0.777778	0.75	mutual_knn
P5948	P7492	0.622069	0.556147	0.601498	0.730432	0.882353	0.777778	0.75	mutual_knn
P4690	P7057	0.621955	0.547678	0.58528	0.742231	0.964286	0.777778	0.75	mutual_knn
P2313	P4358	0.621919	0.583293	0.594926	0.547842	0.964286	0.777778	0.75	mutual_knn
P13865	P19097	0.621874	0.526349	0.580439	0.818631	1.0	0.8	0.75	mutual_knn
P2421	P5133	0.621624	0.57937	0.589617	0.581127	0.964286	0.777778	0.75	mutual_knn
