candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.8338	body_health_life/reproduction_birth / reproduction / death / fertility	11	11	13	23	0.06562197	0.3026	0.9565	0.8261	1,2,3,4,5,6,7,8,9,11,13	ب ل و ب ل ي ث ق ب خ ر ج خ ل ق ر ج ع س م و ط ر ق ف ص ل م و ه ن ف س	theme:body_health_life/reproduction_birth(48.1592); kw:reproduction(40.7946); kw:death(33.5654); kw:fertility(31.9188); kw:childbirth(31.7301); kw:mother(30.4895); kw:grave(30.2314); kw:stallion(29.544)	ب ل و:B005:بلية القبر والراحلة → ب ل ي:B006:البلية ناقة القبر الجاهلية
C002	0.7938	sky / visibility / rain / land_water_sky/weather_climate	11	11	14	26	0.05896082	0.2989	0.9615	0.6538	1,3,4,5,6,7,8,10,11,12,17	ء ر ض ب ي ن ث ق ب خ ر ج خ ل ق ر ج ع س م و ك ف ر ك ل ل ن ج م ن ص ر	kw:sky(47.893); kw:visibility(37.9386); kw:rain(35.5423); theme:land_water_sky/weather_climate(31.6025); kw:clearing(31.0619); kw:gleam(28.7797); kw:cosmology(27.7169); kw:evidence(27.1003)	س م و:B004:السماء وما علا فأظل → ء ر ض:B001:السفل المقابل للسماء
C003	0.7847	land_water_sky/water_hydrology / water / liquid / transparency	12	12	17	35	0.05721639	0.28	0.9143	0.7143	1,2,3,4,5,6,7,8,10,11,12,13	ب ي ن ث ق ب خ ل ق د ف ق ر ج ع س م و ص د ع ط ر ق ف ص ل م و ه ن ص ر ن ف س	theme:land_water_sky/water_hydrology(73.8635); kw:water(59.3161); kw:liquid(37.8305); kw:transparency(35.7766); kw:passage(35.6904); kw:hydrology(32.29); kw:ripening(30.4895); kw:pouring(29.1436)	س م و:B004:السماء وما علا فأظل → ر ج ع:B006:المطر والماء الراجع
C004	0.7781	death / divorce / childbirth / separation	13	12	17	22	0.06266282	0.1719	1.0	0.9091	1,2,3,4,6,7,8,9,10,11,12,13,17	ب ل و ب ل ي ب ي ن ث ق ب د ف ق ر ج ع ر و د ص د ع ط ر ق ف ص ل ق و ي ن ف س	kw:death(33.5654); kw:divorce(33.004); kw:childbirth(31.7301); kw:separation(30.8249); kw:reproduction(30.5959); kw:mother(30.4895); kw:grave(30.2314); kw:price(29.544)	ب ل و:B005:بلية القبر والراحلة → ب ل ي:B006:البلية ناقة القبر الجاهلية
C005	0.778	water / body_health_life/reproduction_birth / reproduction / land_water_sky/water_hydrology	12	10	17	28	0.06479314	0.2295	0.9286	0.7857	1,2,3,4,6,7,8,10,11,13,15,16	ث ق ب خ ر ج ر ج ع س م و ط ر ق ف ص ل ق و ي ك ي د م و ه ن ف س	kw:water(59.3161); theme:body_health_life/reproduction_birth(48.1592); kw:reproduction(40.7946); theme:land_water_sky/water_hydrology(36.9317); kw:fertility(31.9188); kw:childbirth(31.7301); kw:ripening(30.4895); kw:mother(30.4895)	ط ر ق:B011:مخرج متعسر → ن ف س:B005:خروج الولد ودم النفاس
C006	0.7719	land_water_sky/water_hydrology / water / soul / liquid	11	10	17	35	0.05756886	0.2846	0.9143	0.6286	1,2,4,5,6,8,10,11,13,15,16	ء ن س خ ل ق د ف ق ر ج ع ط ر ق ق و ل ك ي د م و ه ن ص ر ن ف س	theme:land_water_sky/water_hydrology(62.784); kw:water(59.3161); kw:soul(44.0082); kw:liquid(37.8305); kw:ripening(30.4895); kw:thought(30.4895); kw:pouring(29.1436); kw:self(29.1436)	ن ف س:B013:ما في النفس من عقل وروع → ق و ل:B012:قول في النفس لم يظهر
C007	0.7716	water / sky / land_water_sky/weather_climate / irrigation	11	11	17	34	0.06002779	0.2677	0.9118	0.6765	1,2,3,4,5,6,7,8,10,11,12	ء ر ض خ ر ج خ ل ق ر ج ع س م و ط ر ق ك ل ل م و ه ن ج م ن ص ر ن ف س	kw:water(67.7898); kw:sky(47.893); theme:land_water_sky/weather_climate(39.5031); kw:irrigation(38.3916); theme:land_water_sky/water_hydrology(36.9317); kw:rain(35.5423); kw:clearing(31.0619); kw:ripening(30.4895)	س م و:B004:السماء وما علا فأظل → ء ر ض:B001:السفل المقابل للسماء
C008	0.7707	sky / land_water_sky/weather_climate / visibility / covering	12	11	17	30	0.05843781	0.2381	0.9667	0.7	1,3,4,5,6,7,8,11,12,15,16,17	ء ر ض ث ق ب خ ر ج خ ل ق ر ج ع س م و ك ف ر ك ل ل ك ي د م و ه ن ج م	kw:sky(47.893); theme:land_water_sky/weather_climate(39.5031); kw:visibility(37.9386); kw:covering(34.7228); kw:water(33.8949); kw:concealment(32.7774); kw:crown(32.5328); kw:friction(31.3821)	ث ق ب:B002:ضوء يثقب بلمعانه → ك ي د:B006:إبطاء الزند في النار
C009	0.7661	body_health_life/reproduction_birth / reproduction / inheritance / fertility	10	11	15	20	0.06409008	0.198	0.95	0.9	1,2,3,4,6,7,8,11,13,17	ب ي ن ث ق ب خ ر ج ر ج ع ر و د س م و ط ر ق ف ص ل ك ل ل م و ه ن ف س	theme:body_health_life/reproduction_birth(48.1592); kw:reproduction(40.7946); kw:inheritance(39.5566); kw:fertility(31.9188); kw:childbirth(31.7301); kw:mother(30.4895); kw:stallion(29.544); kw:obstruction(27.7169)	ط ر ق:B011:مخرج متعسر → ن ف س:B005:خروج الولد ودم النفاس
C010	0.766	strength / condition_force_change/capacity_ability / proportion / virtue	11	11	17	34	0.05896472	0.2833	0.9118	0.6471	1,2,4,5,6,7,8,10,12,13,17	ء ر ض خ ر ج خ ل ق ر و د ص ل ب ط ر ق ق د ر ق و ل ق و ي ك ل ل ن ف س	kw:strength(45.3359); theme:condition_force_change/capacity_ability(42.878); kw:proportion(41.3787); kw:virtue(37.4165); kw:capacity(36.7544); theme:emotion_ethics/intention_character(34.8913); kw:aptitude(34.1547); kw:worthiness(33.5381)	خ ل ق:B005:الجدارة والتهيؤ للشيء → ء ر ض:B003:الخليق بالخير كالأرض الأريضة
