family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000266:B011	ج ن ن	B011	6	التفاف النبات واندفاعه
F001	core	quranic:root_000266:B012	ج ن ن	B012	6	الجان حية
F001	core	quranic:root_000532:B006	ر ب ب	B006	1	رُبّ خاثر وإصلاح به
F001	core	quranic:root_000532:B007	ر ب ب	B007	1	لزوم وإقامة ودوام
F001	core	quranic:root_000532:B008	ر ب ب	B008	1	رباب السحاب
F001	core	quranic:root_000532:B012	ر ب ب	B012	1	ربة نبات
F001	core	quranic:root_001059:B004	ع و ذ	B004	1	اللصوق والملازمة في كنف شيء
F001	optional	quranic:root_000047:B001	ء ل ه	B001	3	التعبد والمعبود
F001	optional	quranic:root_000059:B001	ء ن س	B001	1,2,3,5,6	ظهور الإنسان المخالف للتوحش والجن
F001	optional	quranic:root_000266:B001	ج ن ن	B001	6	الستر والاستتار
F001	optional	quranic:root_000266:B002	ج ن ن	B002	6	غشيان الليل
F001	optional	quranic:root_000266:B003	ج ن ن	B003	6	البستان المستور بالشجر
F001	optional	quranic:root_000266:B005	ج ن ن	B005	6	الجن المستترون
F001	optional	quranic:root_000266:B007	ج ن ن	B007	6	الجنين المستور في البطن
F001	optional	quranic:root_000266:B009	ج ن ن	B009	6	مواراة الميت
F001	optional	quranic:root_000266:B014	ج ن ن	B014	6	جن الشيء في بدايته
F001	optional	quranic:root_000443:B002	خ ن س	B002	4	الكواكب التي تخفى وترجع
F001	optional	quranic:root_000443:B004	خ ن س	B004	4	مأوى الظباء أو الظباء
F001	optional	quranic:root_000532:B002	ر ب ب	B002	1	إصلاح وتربية وإتمام
F001	optional	quranic:root_000532:B004	ر ب ب	B004	1	ربة وجماعات كثيرة
F001	optional	quranic:root_000532:B005	ر ب ب	B005	1	ربيب وربيبة ورابة
F001	optional	quranic:root_000532:B009	ر ب ب	B009	1	شاة رُبّى وحداثة
F001	optional	quranic:root_000532:B010	ر ب ب	B010	1	ربابة تجمع القداح
F001	optional	quranic:root_000532:B013	ر ب ب	B013	1	ماء رَبَب كثير
F001	optional	quranic:root_000787:B002	ش ر ر	B002	4	نشر الشيء في الشمس ليجف
F001	optional	quranic:root_000787:B003	ش ر ر	B003	4	شَرَر النار المتطاير
F001	optional	quranic:root_000787:B006	ش ر ر	B006	4	الشراشر ذباذب وأثقال
