candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.8213	law_governance/authority_governance / politics / hierarchy / authority	54	11	13	25	0.06088419	0.3289	1.0	0.76	2,3,4,5,6,8,9,10,11,18,19,20,21,23,24,26,27,29,30,34,35,36,39,42,43,44,45,46,47,48,49,55,59,60,61,63,64,65,66,68,70,71,73,75,76,77,79,80,82,86,87,88,93,96	ء م ر ت ب ع ر ب ب س و ق ع ب د ع م ل ق و ل م ل ك و ح ي و ل ي ي د ي	theme:law_governance/authority_governance(98.562); kw:politics(65.6923); kw:hierarchy(65.1911); kw:authority(62.914); kw:ownership(50.4406); kw:governance(45.0396); kw:power(43.7032); kw:property(42.7746)	ع ب د:B001:الرق والملك → م ل ك:B002:المِلْك والتصرف
C002	0.8147	worship / submission / ritual_belief/religion_worship / prayer	55	10	16	38	0.06318185	0.3423	1.0	0.6579	2,4,5,7,8,9,11,13,14,16,18,20,21,22,23,27,28,29,30,31,35,36,37,41,42,44,45,47,48,49,51,54,55,56,57,58,59,61,63,64,65,67,70,71,73,74,75,77,81,82,83,93,95,97,98	س ب ح س ج د ص ل و ص ل ي ع ب د ق ب ل ق و م ك ف ر ك و ن ي د ي	kw:worship(137.9398); kw:submission(107.9506); theme:ritual_belief/religion_worship(93.9175); kw:prayer(68.647); kw:prostration(67.0762); kw:obedience(66.4155); kw:devotion(53.335); kw:standing(46.5929)	ص ل و:B002:الدعاء والثناء والرحمة → ص ل ي:B002:الدعاء والبركة والرحمة
C003	0.8141	liability / guarantee / surety / contract	48	11	12	22	0.06428505	0.3385	1.0	0.7273	4,5,7,8,9,13,14,16,18,20,21,22,23,27,28,29,31,34,35,39,41,43,44,45,47,48,51,54,55,56,57,58,59,61,63,64,65,67,68,71,73,74,75,78,81,82,87,98	ت ب ع ت ل و ح ق ق ح م ل ح و ل ر و ي ص ب ر ع ه د ق ب ل ق ض ي ك و ن	kw:liability(104.7399); kw:guarantee(76.9137); kw:surety(63.4603); kw:contract(61.5604); theme:law_governance/obligation_contract(48.0085); kw:claim(41.9894); kw:compensation(41.1882); kw:trust(37.4165)	ت ل و:B004:ذمة أو حق يتبع صاحبه → ح و ل:B010:إحالة الدين إلى غير صاحبه
C004	0.8066	falsehood / accusation / claim / imposture	36	9	9	12	0.06260359	0.3333	1.0	0.8333	4,8,9,10,17,18,19,20,21,23,25,26,27,29,30,34,35,41,42,46,47,48,49,51,53,54,56,58,66,73,75,77,79,80,81,88	ء ك ل ء ي ي ت ل و ج ن ي د و ن ش ر ب ق و ل ن ب ء و ه ن	kw:falsehood(65.4624); kw:accusation(55.4339); kw:claim(41.9894); kw:imposture(38.5491); kw:deception(36.2398); kw:excuse(33.5381); theme:emotion_ethics/deception_corruption(30.4376); kw:lie(29.544)	ق و ل:B005:قول ما لم يكن أو نسبته → ش ر ب:B010:دعوى ما لم يشرب
C005	0.8058	ownership / property / law_governance/authority_governance / politics	53	10	11	17	0.05911468	0.3148	1.0	0.7647	2,3,4,6,8,9,10,11,12,16,18,19,20,21,23,24,26,27,29,30,34,35,36,41,42,43,44,46,47,48,49,51,54,55,56,59,61,63,64,65,66,68,71,73,75,76,77,79,80,82,87,88,93	ت ب ع ح ق ق ر ب ب ع ب د ق و ل ك ت ب م ل ك م و ل و ح ي ي د ي	kw:ownership(75.661); kw:property(64.1619); theme:law_governance/authority_governance(49.281); kw:politics(39.4154); kw:possession(36.6655); kw:ruler(34.884); kw:dominion(34.884); kw:emancipation(34.1547)	ع ب د:B001:الرق والملك → م ل ك:B002:المِلْك والتصرف
C006	0.8017	liability / surety / guarantee / contract	50	12	12	18	0.06878449	0.2727	1.0	0.7778	4,5,7,8,9,13,14,16,18,20,21,22,23,26,27,28,29,31,35,37,41,42,43,44,45,46,47,48,51,54,55,56,57,58,59,61,63,64,65,67,68,71,73,74,75,77,81,82,83,98	ء ك ل ب ل غ ت ب ع ت ل و ح م ل ح و ل ص ب ر غ ن ي ق ب ل ك ف ر ك و ن ن ه ي	kw:liability(78.5549); kw:surety(63.4603); kw:guarantee(61.531); kw:contract(49.2484); theme:law_governance/obligation_contract(48.0085); kw:sufficiency(40.6505); kw:trust(37.4165); kw:finance(37.1238)	ت ل و:B004:ذمة أو حق يتبع صاحبه → ح و ل:B010:إحالة الدين إلى غير صاحبه
C007	0.8	astronomy / land_water_sky/sky_astronomy / moon / calendar	49	9	10	13	0.06178267	0.2955	1.0	0.8462	4,5,8,9,10,12,13,14,16,17,18,20,21,22,23,28,29,31,35,41,43,44,45,47,48,49,51,54,55,56,57,58,61,63,64,67,69,71,75,78,80,81,82,83,87,88,92,93,95	ء خ ذ ء ز ز س و ي غ ف ر ف ر د ك ل ل ك و ن ن ز ل ن ع م	kw:astronomy(74.9518); theme:land_water_sky/sky_astronomy(72.55); kw:moon(59.0879); kw:calendar(48.4301); kw:station(41.7788); kw:phase(34.1547); kw:hierarchy(32.5956); kw:mansion(31.0619)	ء خ ذ:B008:أخذ القمر في منازله → غ ف ر:B006:منزل قمري من ثلاثة أنجم
C008	0.7961	basin / pool / land_water_sky/water_hydrology / reservoir	52	15	17	43	0.05909824	0.3209	1.0	0.6279	2,3,4,5,6,8,9,10,12,17,19,21,23,24,26,27,30,31,35,36,38,43,46,47,48,49,50,53,55,58,61,64,65,67,68,70,71,75,76,77,78,79,80,81,84,87,88,89,92,93,94,95	ء ت ي ء خ ذ ب ر ك ج ب ي ج ي ء خ ل ق ر ب ب ع د د ع ل م ع ي ن ق ر ر م د د ن ه ي ه ج ر و ه ب	kw:basin(139.5119); kw:pool(128.7428); theme:land_water_sky/water_hydrology(118.1816); kw:reservoir(104.9611); kw:hydrology(75.3434); kw:storage(54.3259); kw:infrastructure(53.1324); kw:pond(51.232)	ر ب ب:B013:ماء رَبَب كثير → ع ل م:B005:ماء كثير مجتمع في عيلم
C009	0.7935	law_governance/authority_governance / governance / authority / office	34	11	11	18	0.06229954	0.3273	1.0	0.7778	2,3,4,5,6,8,9,10,11,17,19,21,24,27,35,36,39,45,47,48,49,55,60,64,65,68,70,71,73,76,87,95,96,97	ء م ر ء و ل ح ج ب ر ب ب ع ز ل ع م ل ق و م م ل ك و ح ي و ل ي ي د ي	theme:law_governance/authority_governance(117.5162); kw:governance(67.5594); kw:authority(62.914); kw:office(62.7642); kw:administration(57.5595); kw:hierarchy(54.3259); kw:power(43.7032); kw:politics(39.4154)	و ل ي:B003:تولي الأمر والقيام عليه → ء م ر:B003:الولاية وصاحب السلطان
C010	0.7913	rain / land_water_sky/weather_climate / fertility / weather	54	17	17	46	0.05913813	0.3382	0.913	0.5435	2,3,4,5,6,7,8,9,10,11,12,15,19,20,21,22,24,26,27,28,30,31,33,36,37,38,40,43,45,47,48,49,52,55,58,61,62,64,65,66,68,70,71,73,76,77,78,80,81,87,90,92,93,95	ء ت ي ب غ ي ح م ل ح ي ي خ ر ج ر ب ب ر ج ع ر ز ق س م و ع ز ز ع ز ل ع ظ م ع ه د ع ي ن ن د و ن د ي و ل ي	kw:rain(154.0165); theme:land_water_sky/weather_climate(90.8571); kw:fertility(85.1167); kw:weather(66.4046); kw:cloud(62.3609); kw:season(48.6555); kw:climate(47.3897); kw:torrent(47.0731)	ن د و:B003:بلل الندى والمطر → ن د ي:B005:بلل ومطر ورطوبة
