candidate_id	family_id	representative_candidate_id	membership
C013	F001	C020	variant
C020	F001	C020	representative
C026	F001	C020	variant
C031	F001	C020	variant
C042	F001	C020	variant
C131	F001	C020	variant
C022	F002	C036	variant
C035	F002	C036	variant
C036	F002	C036	representative
C063	F002	C036	variant
C089	F002	C036	variant
C132	F002	C036	variant
C142	F002	C036	variant
C145	F002	C036	variant
C001	F003	C001	representative
C003	F003	C001	variant
C017	F003	C001	variant
C043	F003	C001	variant
C076	F003	C001	variant
C092	F003	C001	variant
C103	F003	C001	variant
C104	F003	C001	variant
C007	F004	C011	variant
C011	F004	C011	representative
C023	F004	C011	variant
C048	F004	C011	variant
C090	F004	C011	variant
C108	F005	C108	representative
C125	F005	C108	variant
C143	F005	C108	variant
C188	F005	C108	variant
C201	F005	C108	variant
C206	F005	C108	variant
C034	F006	C054	variant
C044	F006	C054	variant
C054	F006	C054	representative
C150	F006	C054	variant
C192	F006	C054	variant
C198	F006	C054	variant
C053	F007	C151	variant
C074	F007	C151	variant
C114	F007	C151	variant
C119	F007	C151	variant
C123	F007	C151	variant
C139	F007	C151	variant
C151	F007	C151	representative
C180	F007	C151	variant
C019	F008	C019	representative
C039	F008	C019	variant
C154	F008	C019	variant
C158	F008	C019	variant
C176	F008	C019	variant
C062	F009	C087	variant
C066	F009	C087	variant
C081	F009	C087	variant
C087	F009	C087	representative
C133	F009	C087	variant
C174	F009	C087	variant
C178	F009	C087	variant
C211	F009	C087	variant
C095	F010	C095	representative
C128	F010	C095	variant
C168	F010	C095	variant
C179	F010	C095	variant
C010	F011	C010	representative
C014	F011	C010	variant
C029	F011	C010	variant
C038	F011	C010	variant
C071	F011	C010	member
C075	F011	C010	variant
C115	F011	C010	variant
C162	F011	C010	variant
C169	F011	C010	variant
C186	F011	C010	variant
C016	F012	C167	variant
C027	F012	C167	variant
C040	F012	C167	variant
C051	F012	C167	variant
C112	F012	C167	variant
C127	F012	C167	variant
C157	F012	C167	variant
C167	F012	C167	representative
C177	F012	C167	variant
C181	F012	C167	variant
C202	F012	C167	variant
C214	F012	C167	variant
C096	F013	C096	representative
C097	F013	C096	variant
C184	F013	C096	variant
C187	F013	C096	variant
C213	F013	C096	variant
C037	F014	C077	variant
C046	F014	C077	variant
C058	F014	C077	variant
C070	F014	C077	variant
C077	F014	C077	representative
C094	F014	C077	variant
C170	F014	C077	variant
C006	F015	C009	variant
C008	F015	C009	variant
C009	F015	C009	representative
C055	F015	C009	variant
C057	F015	C009	variant
C064	F015	C009	variant
C068	F015	C009	variant
C093	F015	C009	variant
C153	F015	C009	variant
C156	F015	C009	variant
C204	F015	C009	variant
C033	F016	C113	variant
C073	F016	C113	variant
C082	F016	C113	variant
C085	F016	C113	variant
C088	F016	C113	variant
C099	F016	C113	variant
C100	F016	C113	variant
C101	F016	C113	variant
C105	F016	C113	variant
C113	F016	C113	representative
C117	F016	C113	variant
C121	F016	C113	variant
C164	F016	C113	variant
C175	F016	C113	variant
C002	F017	C002	representative
C005	F017	C002	variant
C012	F017	C002	variant
C024	F017	C002	variant
C028	F017	C002	member
C083	F017	C002	variant
C120	F017	C002	variant
C134	F017	C002	variant
C172	F017	C002	variant
C004	F018	C004	representative
C030	F018	C004	variant
C032	F018	C004	variant
C041	F018	C004	variant
C045	F018	C004	variant
C052	F018	C004	variant
C084	F018	C004	variant
C136	F018	C004	variant
C155	F018	C004	variant
C161	F018	C004	variant
C165	F018	C004	variant
C182	F018	C004	variant
C065	F019	C118	variant
C118	F019	C118	representative
C135	F019	C118	variant
C137	F019	C118	variant
C190	F019	C118	variant
C194	F019	C118	variant
C205	F019	C118	variant
C209	F019	C118	variant
C047	F020	C159	variant
C049	F020	C159	variant
C059	F020	C159	variant
C098	F020	C159	variant
C102	F020	C159	variant
C107	F020	C159	variant
C110	F020	C159	variant
C124	F020	C159	variant
C147	F020	C159	variant
C149	F020	C159	variant
C159	F020	C159	representative
C185	F020	C159	variant
C193	F020	C159	variant
C208	F020	C159	variant
C025	F021	C069	variant
C067	F021	C069	variant
C069	F021	C069	representative
C072	F021	C069	variant
C079	F021	C069	variant
C086	F021	C069	variant
C091	F021	C069	variant
C111	F021	C069	variant
C116	F021	C069	variant
C130	F021	C069	variant
C140	F021	C069	variant
C144	F021	C069	variant
C152	F021	C069	variant
C197	F021	C069	variant
C200	F021	C069	variant
C210	F021	C069	variant
C212	F021	C069	variant
C056	F022	C148	variant
C078	F022	C148	variant
C080	F022	C148	variant
C106	F022	C148	variant
C138	F022	C148	variant
C141	F022	C148	variant
C148	F022	C148	representative
C163	F022	C148	variant
C166	F022	C148	variant
C173	F022	C148	variant
C189	F022	C148	variant
C199	F022	C148	variant
C203	F022	C148	variant
C207	F022	C148	member
C015	F023	C109	variant
C018	F023	C109	variant
C021	F023	C109	variant
C050	F023	C109	variant
C060	F023	C109	variant
C061	F023	C109	variant
C109	F023	C109	representative
C122	F023	C109	variant
C126	F023	C109	variant
C129	F023	C109	variant
C146	F023	C109	variant
C160	F023	C109	variant
C171	F023	C109	variant
C183	F023	C109	variant
C191	F023	C109	variant
C195	F023	C109	variant
C196	F023	C109	variant
