left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C199	C207	0.684984	0.739756	0.533233	0.612388	0.938971	0.706916	0.942652	mutual_knn
C001	C003	0.654776	0.67017	0.541587	0.597468	0.974679	0.731722	0.813413	mutual_knn
C002	C012	0.644996	0.641349	0.521268	0.705026	0.974389	0.750183	0.794459	mutual_knn
C025	C116	0.630273	0.61938	0.52864	0.705997	0.913908	0.698757	0.787554	mutual_knn
C148	C199	0.625848	0.62122	0.53278	0.666793	0.887244	0.706916	0.819293	mutual_knn
C016	C027	0.625428	0.671487	0.451733	0.58757	0.954074	0.762313	0.832546	mutual_knn
C004	C030	0.616716	0.570681	0.595343	0.587191	0.94054	0.795537	0.74615	mutual_knn
C010	C071	0.616464	0.655039	0.522724	0.417752	0.903525	0.700576	0.913573	mutual_knn
C006	C009	0.611901	0.587361	0.580972	0.643196	0.796098	0.747024	0.771946	mutual_knn
C080	C141	0.61077	0.615386	0.527941	0.54545	0.901498	0.693003	0.767404	mutual_knn
C148	C207	0.608556	0.65354	0.451431	0.594247	0.869318	0.622389	0.942652	mutual_knn
C014	C029	0.597794	0.622567	0.541354	0.401898	0.839146	0.705666	0.899828	mutual_knn
C069	C072	0.597188	0.662594	0.515393	0.430209	0.682524	0.694375	0.860756	mutual_knn
C189	C199	0.591737	0.601008	0.562521	0.335008	0.889757	0.720399	0.767858	mutual_knn
C069	C116	0.568897	0.555542	0.457901	0.610129	0.927426	0.63015	0.754847	mutual_knn
C055	C156	0.566884	0.586118	0.487793	0.455843	0.819028	0.692347	0.755805	mutual_knn
C029	C038	0.565992	0.56811	0.542814	0.24225	0.948683	0.703805	0.765166	mutual_knn
C025	C069	0.565598	0.566801	0.458021	0.536228	0.911685	0.636763	0.742141	mutual_knn
C033	C099	0.559601	0.532876	0.436307	0.651465	0.971245	0.617512	0.758129	mutual_knn
C004	C084	0.555531	0.52263	0.512711	0.49358	0.910446	0.780155	0.729233	mutual_knn
C010	C029	0.553803	0.510159	0.511018	0.579182	0.875	0.682685	0.725947	mutual_knn
