family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000018:B001	ء خ ذ	B001	2,40,73,111	حوز الشيء وتناوله
F001	core	quranic:root_000502:B004	د و ن	B004	2,56,97	الإغراء بالتناول
F001	core	quranic:root_001028:B001	ع ط و	B001	20	الأخذ والتناول باليد
F001	core	quranic:root_001028:B002	ع ط و	B002	20	المناولة والإعطاء
F001	core	quranic:root_001042:B012	ع ل و	B012	4,7,43	حرف عَلَى وما جرى مجراه
F001	core	quranic:root_001052:B006	ع ن د	B006	23,38	إغراء عندك بالأخذ
F001	core	quranic:root_001290:B003	ك ذ ب	B003	59	كذب عليك بمعنى الزم وعليك به
F001	core	quranic:root_001372:B011	ل ق ي	B011	13,39	تلقي الكلام أخذا وتلقينا
F001	core	quranic:root_001573:B001	ه ا ء	B001	9,20,41,62,72,88,89,102	ها للمناولة والأخذ
F001	optional	quranic:root_000076:B012	ء ل ي	B012	1,4,29,39,42,47,51,57,62,67,73,74,78,86	العطية
F001	optional	quranic:root_000131:B009	ب ع د	B009	17,104	غير أبعد ولا طائل
F001	optional	quranic:root_000447:B004	خ و ف	B004	57,59,60	نقص يأخذ من الشيء
F001	optional	quranic:root_000468:B003	د ر ج	B003	21	الأخذ درجة فدرجة
F001	optional	quranic:root_000527:B003	ذ و و	B003	9,35,38,39,41,42,58,62,72,88,89,98,110	ذا للإشارة
F001	optional	quranic:root_000531:B013	ر ء ي	B013	1,60,62,99	أرأيتك للتنبيه والاستخبار
F001	optional	quranic:root_000532:B015	ر ب ب	B015	8,12,17,20,23,24,25,27,28,30,38,39,40,46,54,55,57,60,65,66,79,80,84,85,87,93,100,102,108	حرف رب وربما
F001	optional	quranic:root_000621:B006	ز ب ر	B006	55	أخذ الشيء بزوبره كله
F001	optional	quranic:root_000751:B009	س ن و	B009	12	الأخذ بالسناية
F001	optional	quranic:root_000906:B017	ض ر ب	B017	48	إلهاب الناس إلى الفعل
F001	optional	quranic:root_001028:B003	ع ط و	B003	20	الخدمة والمناولة للأهل
F001	optional	quranic:root_001052:B004	ع ن د	B004	23,38	قرب وحضور عند الشيء
F001	optional	quranic:root_001212:B007	ق ر ب	B007	26,32,34,51,57	مقاربة الشيء وملابسته
F001	optional	quranic:root_001573:B002	ه ا ء	B002	9,20,41,62,72,88,89,102	ها للتنبيه والافتتاح
F001	optional	quranic:root_001573:B006	ه ا ء	B006	9,20,41,62,72,88,89,102	الهاء حرف هجاء
F001	optional	quranic:root_001693:B007	ي د ي	B007	29	اليَد المناولة
F002	core	quranic:root_000348:B002	ح ك م	B002	39	الحكم والقضاء بين الناس
F002	core	quranic:root_000348:B004	ح ك م	B004	39	الإحكام والإتقان والوثاقة
F002	core	quranic:root_000348:B005	ح ك م	B005	39	التفويض والتحكيم
F002	core	quranic:root_001159:B002	ف ص ل	B002	12	قضاء يفصل الحق من الباطل
F002	core	quranic:root_001237:B001	ق ض ي	B001	4,23	الحكم والأمر القاطع
F002	core	quranic:root_001237:B003	ق ض ي	B003	4,23	المنية والقضاء النافذ بالموت
F002	core	quranic:root_001272:B010	ق و ل	B010	16,23,24,28,40,42,43,47,49,50,51,53,56,60,61,62,63,80,81,84,85,88,90,93,94,95,96,98,100,101,102,104,107,108,110,111	اقتالة الحكم على غيره
F002	core	quranic:root_001283:B003	ك ت ب	B003	2,4,13,14,58,71,93	إثبات يوجب حكما أو قدرا
F002	core	quranic:root_001532:B006	ن ف ر	B006	6,41,46	المنافرة في المفاخرة والحكم
F002	optional	quranic:root_000051:B001	ء م ر	B001	16,85	الشأن والحال
F002	optional	quranic:root_000051:B002	ء م ر	B002	16,85	الطلب والإلزام
F002	optional	quranic:root_000116:B010	ب س ط	B010	29,30	قبول العذر
F002	optional	quranic:root_000127:B001	ب ط ل	B001	81	ذهاب الشيء عن الحق والثبات
F002	optional	quranic:root_000175:B012	ت ب ع	B012	47,63,69	الإحكام والتناسب
F002	optional	quranic:root_000186:B009	ت ل و	B009	107	قول كذب على غيره
F002	optional	quranic:root_000192:B006	ث ب ت	B006	74	الثبت والحجة والإثبات
F002	optional	quranic:root_000347:B001	ح ق ق	B001	16,26,33,81,105	ثبات مطابق للواقع ضد الباطل
F002	optional	quranic:root_000347:B004	ح ق ق	B004	16,26,33,81,105	محاقة يدعي كل طرف فيها الحق
F002	optional	quranic:root_000347:B010	ح ق ق	B010	16,26,33,81,105	إحكام رصين في نسج أو كلام
F002	optional	quranic:root_000348:B003	ح ك م	B003	39	الحكمة والعلم المصيب
F002	optional	quranic:root_000610:B001	ر و د	B001	16,18,19,103	الإرادة والمشيئة
F002	optional	quranic:root_000745:B007	س م و	B007	44,55,92,93,95,99,102,110	المساماة والمباراة
F002	optional	quranic:root_000777:B002	ش ج ر	B002	60	تشابك الخصومة والكلام
F002	optional	quranic:root_001200:B012	ق ت ل	B012	31,33	استماتة وإلقاء النفس في شدة
F002	optional	quranic:root_001273:B003	ق و م	B003	9,13,35,58,62,78,79,97	عزم ونهوض إلى الأمر
F002	optional	quranic:root_001294:B006	ك ر م	B006	23,62,70	مفاخرة الكرم والغلبة فيه
F002	optional	quranic:root_001335:B005	ك ي ل	B005	35	المكايلة بين أمرين
F002	optional	quranic:root_001354:B002	ل ز م	B002	13	الإلزام والإلصاق بالحكم
F002	optional	quranic:root_001681:B001	و ك ل	B001	2,54,65,68,86	تسليم الأمر إلى غيره
F003	core	quranic:root_000262:B012	ج ن ب	B012	68,83	التجنيب تباعد في هيئة القوائم
F003	core	quranic:root_000347:B014	ح ق ق	B014	16,26,33,81,105	أحق من الخيل يطابق خطوه أو يشتد بدنه
F003	core	quranic:root_000454:B002	خ ي ل	B002	64	الخيل والأفراس
F003	core	quranic:root_000546:B005	ر ج ل	B005	47,64	بياض رجل الدابة
F003	core	quranic:root_000813:B006	ش ك ل	B006	84	شكال الخيل علامة كالقيد
F003	core	quranic:root_001078:B003	غ ر ر	B003	64	بياض ظاهر كالغرة
F003	core	quranic:root_001127:B004	ف ت ل	B004	71	هيئة الذراع أو الإبط في البعير والناقة
F003	core	quranic:root_001148:B007	ف ر ق	B007	106	تباعد وافتراق في الخلقة
F003	core	quranic:root_001221:B008	ق ر ن	B008	17	أعضاء أو حركات تقارن بعضها
F003	core	quranic:root_001424:B011	م س ك	B011	100	إمساك قوائم الفرس
F003	core	quranic:root_001681:B005	و ك ل	B005	2,54,65,68,86	تأخر الدابة واتكالها في السير
F003	optional	quranic:root_000138:B007	ب غ ي	B007	12,28,42,57,66,110	اختيال الفرس ومرحه في العدو
F003	optional	quranic:root_000170:B008	ب ي ن	B008	45,53,96,101,110	انفراج العضو أو الشيء عن ملاصقه
F003	optional	quranic:root_000263:B005	ج ن ح	B005	24	الجوانح أضلاع الصدر
F003	optional	quranic:root_000263:B007	ج ن ح	B007	24	الاعتماد والانكباب بالجسد
F003	optional	quranic:root_000266:B016	ج ن ن	B016	88,91	الجناجن عظام الصدر
F003	optional	quranic:root_000296:B007	ح ج ر	B007	50	الفرس الأنثى المصونة
F003	optional	quranic:root_000328:B011	ح ص ر	B011	8	مجمع الأضلاع في الجنب
F003	optional	quranic:root_000426:B005	خ ف ض	B005	24	تخفيض رأس البعير
F003	optional	quranic:root_000563:B001	ر س ل	B001	15,54,59,68,69,77,93,94,95,105	الإرسال والانبعاث
F003	optional	quranic:root_000609:B018	ر و ح	B018	69,85	تحصن الفرس وصيرورته فحلا
F003	optional	quranic:root_000708:B005	س ع ر	B005	97	مساعر البعير وابتداء الجرب
F003	optional	quranic:root_000751:B010	س ن و	B010	12	تسنّي البعير للناقة
F003	optional	quranic:root_000810:B002	ش ك ر	B002	3,19	الكفاية باليسير وظهور أثره
F003	optional	quranic:root_000879:B006	ص ل و	B006	78,110	تلو السابق في السباق
F003	optional	quranic:root_000880:B007	ص ل ي	B007	18	المصلي يتلو السابق
F003	optional	quranic:root_001029:B003	ع ظ م	B003	40,49,98	مستغلظ العضو
