left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C308	C847	0.736234	0.799049	0.554287	0.722249	0.981981	0.757808	1.0	mutual_knn
C113	C472	0.734027	0.831652	0.505505	0.687881	0.977619	0.671597	1.0	mutual_knn
C401	C723	0.718165	0.818669	0.51369	0.612233	0.934998	0.712919	1.0	mutual_knn
C070	C347	0.712173	0.732928	0.573826	0.739849	0.995766	0.77556	0.936038	mutual_knn
C062	C769	0.704806	0.747397	0.538994	0.713724	0.980375	0.785761	0.917492	mutual_knn
C153	C464	0.702924	0.730098	0.568079	0.702634	0.971876	0.737902	0.901939	mutual_knn
C403	C635	0.695335	0.705024	0.575696	0.712827	0.988318	0.740169	0.849386	mutual_knn
C324	C340	0.695076	0.781209	0.56191	0.488472	0.870515	0.775171	0.951821	mutual_knn
C501	C723	0.687841	0.78765	0.504955	0.541409	0.883883	0.712919	1.0	mutual_knn
C146	C451	0.671387	0.682701	0.51277	0.775025	0.987029	0.691506	0.950822	mutual_knn
C019	C029	0.668905	0.696403	0.511865	0.69414	0.977301	0.694796	0.827045	mutual_knn
C004	C011	0.668743	0.670103	0.557038	0.682993	0.982802	0.72525	0.859374	mutual_knn
C182	C519	0.659987	0.701198	0.550554	0.464623	0.977597	0.712136	1.0	mutual_knn
C451	C469	0.659322	0.695052	0.490362	0.655993	0.990876	0.680694	0.827906	mutual_knn
C254	C273	0.658515	0.727413	0.540815	0.417608	0.908034	0.75167	0.933346	mutual_knn
C005	C052	0.656495	0.682657	0.559211	0.513696	0.960333	0.729017	0.876826	mutual_knn
C233	C603	0.654986	0.685297	0.517766	0.620833	0.949248	0.762067	0.83827	mutual_knn
C147	C404	0.648592	0.706662	0.517662	0.503444	0.896179	0.693547	0.854312	mutual_knn
C014	C029	0.647895	0.665685	0.507118	0.66068	0.968496	0.694796	0.827045	mutual_knn
C828	C863	0.646056	0.708464	0.519056	0.483225	0.877846	0.704898	0.850522	mutual_knn
C014	C019	0.644417	0.657931	0.488513	0.696723	0.992248	0.660341	0.815111	mutual_knn
C247	C680	0.64372	0.62477	0.545085	0.69431	0.983785	0.729287	0.801836	mutual_knn
C052	C115	0.643629	0.691463	0.480764	0.557616	0.979071	0.659011	0.865099	mutual_knn
C011	C420	0.64345	0.672731	0.459369	0.708099	0.984638	0.735147	0.864099	mutual_knn
C532	C774	0.643159	0.661767	0.534832	0.614829	0.903435	0.700681	0.918443	mutual_knn
C012	C393	0.643069	0.672314	0.499708	0.600256	0.969744	0.737437	0.825661	mutual_knn
C683	C837	0.642603	0.689024	0.456682	0.647613	0.963253	0.654756	0.818261	mutual_knn
C147	C479	0.637962	0.672073	0.518719	0.499702	0.963398	0.695711	0.857334	mutual_knn
C521	C889	0.637632	0.684161	0.477772	0.610165	0.912029	0.663764	0.848181	mutual_knn
C044	C094	0.636702	0.643635	0.509768	0.680078	0.939463	0.682185	0.790163	mutual_knn
C017	C148	0.636363	0.616491	0.551898	0.693185	0.932298	0.774189	0.840789	mutual_knn
C024	C040	0.636076	0.575166	0.543757	0.853662	1.0	0.779887	0.844949	mutual_knn
C166	C464	0.635848	0.62896	0.54707	0.63381	0.938661	0.777243	0.793544	mutual_knn
C891	C956	0.634904	0.682023	0.552014	0.408724	0.874157	0.716737	0.833289	mutual_knn
C014	C120	0.634205	0.630501	0.505897	0.711364	0.960493	0.716306	0.783467	mutual_knn
C064	C280	0.634074	0.719289	0.523168	0.230707	0.944088	0.687152	0.855067	mutual_knn
C018	C334	0.633392	0.644461	0.542451	0.549553	0.934704	0.708863	0.940575	mutual_knn
C027	C199	0.631611	0.651673	0.527763	0.522681	0.951775	0.691889	0.82251	mutual_knn
C026	C054	0.631276	0.614916	0.508931	0.749241	0.962143	0.700034	0.86289	mutual_knn
C297	C336	0.630993	0.773547	0.391422	0.38779	0.880131	0.579574	0.901515	mutual_knn
C056	C155	0.630742	0.72335	0.493307	0.3423	0.868452	0.70491	0.911951	mutual_knn
C026	C035	0.629488	0.620665	0.531719	0.659714	0.936687	0.699394	0.791297	mutual_knn
C165	C622	0.627249	0.770322	0.423674	0.321704	0.828149	0.618824	1.0	mutual_knn
C351	C597	0.626484	0.644625	0.5315	0.5326	0.914611	0.69612	0.803852	mutual_knn
C024	C233	0.625868	0.658866	0.582086	0.329192	0.888893	0.74384	0.827257	mutual_knn
C442	C853	0.624621	0.729873	0.365834	0.55279	0.94655	0.566512	0.849025	mutual_knn
