family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000116:B008	ب س ط	B008	12,27	الناقة المخلاة مع ولدها
F001	core	quranic:root_000259:B007	ج م ع	B007	7,15,29	حال المرأة أو الأنثى التي بقي حملها أو عذرها معها
F001	core	quranic:root_000266:B007	ج ن ن	B007	7,22	الجنين المستور في البطن
F001	core	quranic:root_000347:B008	ح ق ق	B008	17,18,24,42	ناقة بلغت حق الحمل والانتفاع
F001	core	quranic:root_000373:B007	ح و ل	B007	7	حائل لم تحمل
F001	core	quranic:root_000433:B013	خ ل ف	B013	10	أسماء خاصة للحيوان والنبات والعادة
F001	core	quranic:root_000985:B007	ع ج ز	B007	31	آخر الولد عند كبر الأبوين
F001	core	quranic:root_000987:B006	ع ج ل	B006	18	وله الفاقدة ولدها
F001	core	quranic:root_000996:B015	ع ر ب	B015	7	الولد عربي اللون
F001	core	quranic:root_001148:B008	ف ر ق	B008	7,13,14	فارق نادة وسحابة منفردة
F001	core	quranic:root_001159:B003	ف ص ل	B003	21	ولد أو رضيع فصل عن أمه أو رضاعه
F001	core	quranic:root_001188:B006	ف و ق	B006	5	رجوع اللبن بين الحلبتين
F001	core	quranic:root_001210:B004	ق ر ء	B004	7	رحم يجمع حملا
F001	core	quranic:root_001210:B009	ق ر ء	B009	7	قرء الناقة في الضبعة والوداق
F001	core	quranic:root_001454:B005	م و ت	B005	9	موت الولد للوالد أو الناقة
F001	optional	quranic:root_000016:B008	ء ج ل	B008	14	حبس المال في المرعى
F001	optional	quranic:root_000018:B007	ء خ ذ	B007	6,9	حال تأخذ في الجسم
F001	optional	quranic:root_000058:B001	ء ن ث	B001	49,50	الأنثى خلاف الذكر
F001	optional	quranic:root_000175:B007	ت ب ع	B007	15	ولد البقرة التابع لها
F001	optional	quranic:root_000531:B010	ر ء ي	B010	22,44,45	ظهور حمل الناقة أو الشاة
F001	optional	quranic:root_000563:B009	ر س ل	B009	48,51	المرأة المراسل
F001	optional	quranic:root_000609:B016	ر و ح	B016	33,52	الموت بلفظ الإراحة
F001	optional	quranic:root_000610:B004	ر و د	B004	20	التردد والاختلاف جيئة وذهابا
F001	optional	quranic:root_000708:B004	س ع ر	B004	7	السُّعار والجنون والعناء
F001	optional	quranic:root_000760:B002	س و ع	B002	17,18	الإهمال والذهاب على الوجه
F001	optional	quranic:root_000913:B005	ض ل ل	B005	18,44,46	الضالّة في المضيعة
F001	optional	quranic:root_000931:B006	ط ر ف	B006	45	ارتياد الأطراف وطلب الجديد
F001	optional	quranic:root_000985:B003	ع ج ز	B003	31	كبر وقدم حتى يسمى عجوزا
F001	optional	quranic:root_000987:B002	ع ج ل	B002	18	ولد البقرة
F001	optional	quranic:root_000987:B007	ع ج ل	B007	18	الوضع قبل الإناء
F001	optional	quranic:root_000994:B003	ع ذ ب	B003	16,21,26,42,44,45	الكف والمنع والفطام عن الشيء
F001	optional	quranic:root_001032:B008	ع ف و	B008	25,30,34,40	الفتي من الحمر ونحوها المتروك
F001	optional	quranic:root_001037:B001	ع ق م	B001	50	العقم في الرحم والولد
F001	optional	quranic:root_001237:B003	ق ض ي	B003	14,21	المنية والقضاء النافذ بالموت
F001	optional	quranic:root_001571:B003	ن ي ب	B003	10,13	الناقة المسنة ذات الناب الطويل
F001	optional	quranic:root_001642:B007	و ر ي	B007	51	ولد الولد يأتي من وراء الابن
F001	optional	quranic:root_001656:B004	و ص ي	B004	13	موافقة المرعى للسائمة
F002	core	quranic:root_000175:B002	ت ب ع	B002	15	اللَّحاق والإدراك
F002	core	quranic:root_000347:B004	ح ق ق	B004	17,18,24,42	محاقة يدعي كل طرف فيها الحق
