candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.8157	submission / ritual_belief/religion_worship / worship / obedience	60	15	15	25	0.06297976	0.2381	1.0	0.76	2,3,5,6,7,8,9,10,11,12,14,15,16,17,18,19,23,25,26,28,30,31,32,34,35,36,37,38,39,40,41,44,46,47,52,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78	ء ل ه ب ي ع د ي ن ر ك ع س ج د ص ل و ط م ء ن ط م ن ع ب د ك ف ر ك و ن م ل ل ن س ك و ض ع ي د ي	kw:submission(134.9383); theme:ritual_belief/religion_worship(123.8003); kw:worship(87.7798); kw:obedience(79.6986); kw:humility(73.347); kw:devotion(66.6687); kw:religion(54.1778); kw:abasement(46.5929)	ع ب د:B003:العبادة والطاعة الخاضعة → ن س ك:B001:عبادة وتقرب
C002	0.8134	emancipation / manumission / slave / freedom	55	10	12	14	0.06771548	0.2188	1.0	0.9286	2,3,4,6,7,8,9,10,11,12,14,15,16,17,18,23,25,28,29,30,31,32,33,34,35,36,37,38,39,40,41,47,51,52,54,56,58,59,60,61,62,63,64,65,68,69,70,71,72,73,74,75,76,77,78	ء ل ه ح ر ر د ي ن س ع ي ع ب د ع ت ق ع ج ز ك ت ب م ل ك ه ج ر	kw:emancipation(68.3094); kw:manumission(66.0079); kw:slave(47.0731); kw:freedom(42.434); kw:ownership(37.8305); kw:enslavement(34.884); kw:servitude(33.5381); kw:hierarchy(32.5956)	ك ت ب:B005:مكاتبة العبد على عتقه → س ع ي:B005:كسب العبد لفكاك رقبته
C003	0.8117	land_water_sky/sky_astronomy / astronomy / star / sky	31	13	13	26	0.06520324	0.3333	1.0	0.7692	2,3,4,5,6,9,11,17,18,20,22,25,27,32,34,35,36,38,44,45,46,47,48,50,53,54,55,57,60,65,67	ء خ ذ ب ط ن خ و ي س و ي ع ذ ب ع ر ر ع ر ش غ ف ر ف ل ك ق ل ب ق م ر ك ل ل ن ج م	theme:land_water_sky/sky_astronomy(117.8937); kw:astronomy(96.3666); kw:star(89.8577); kw:sky(83.8128); kw:mansion(77.6548); kw:moon(73.8599); kw:calendar(72.6452); kw:constellation(58.2873)	ق ل ب:B010:قلب العقرب النجم → ب ط ن:B008:البطين بطن الحمل
C004	0.8112	emancipation / manumission / ritual_belief/religion_worship / slave	56	10	13	17	0.06882799	0.2361	0.9412	0.9412	2,3,4,6,7,8,9,10,11,12,14,15,16,17,18,23,25,28,29,30,31,32,33,34,35,36,37,38,39,40,41,47,51,52,54,56,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78	ء ل ه ح ر ر د ي ن س ع ي ش ر ر ع ب د ع ت ق ك ت ب م ل ك ن س ك	kw:emancipation(68.3094); kw:manumission(66.0079); theme:ritual_belief/religion_worship(55.4967); kw:slave(47.0731); kw:freedom(42.434); kw:devotion(40.0012); kw:ownership(37.8305); kw:worship(37.6199)	ك ت ب:B005:مكاتبة العبد على عتقه → س ع ي:B005:كسب العبد لفكاك رقبته
C005	0.8073	ritual_belief/religion_worship / servitude / hierarchy / humiliation	55	10	12	15	0.0657616	0.2381	0.9333	0.9333	2,3,6,7,8,9,10,11,12,14,15,16,17,18,21,23,25,28,29,30,31,32,33,34,35,36,37,38,39,40,41,47,52,54,56,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78	ء ل ه ح ر ر د ي ن س خ ر ع ب د ع ت ق ق ت ل ق م ع ن س ك و ع د	theme:ritual_belief/religion_worship(55.4967); kw:servitude(50.3071); kw:hierarchy(43.4607); kw:humiliation(42.434); kw:devotion(40.0012); kw:worship(37.6199); kw:coercion(37.0293); theme:kinship_society/hierarchy_status(35.879)	ع ب د:B003:العبادة والطاعة الخاضعة → ن س ك:B001:عبادة وتقرب
C006	0.8043	ritual_belief/religion_worship / submission / worship / humility	60	13	15	23	0.06323491	0.2233	1.0	0.7826	2,3,5,6,7,8,9,10,11,12,14,15,16,17,18,19,23,25,26,28,30,31,32,34,35,36,37,38,39,40,41,44,46,47,52,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78	ء ل ه ج ب ي د ي ن ر ك ع س ج د ص ل و ط م ء ن ع ب د ق ن ع ك ف ر ك و ن ن س ك و ض ع	theme:ritual_belief/religion_worship(123.8003); kw:submission(121.4444); kw:worship(100.3198); kw:humility(88.0164); kw:devotion(66.6687); kw:obedience(53.1324); kw:gesture(50.4406); kw:prostration(50.3071)	ع ب د:B003:العبادة والطاعة الخاضعة → ن س ك:B001:عبادة وتقرب
C007	0.7988	ownership / law_governance/authority_governance / power / hierarchy	60	13	14	19	0.06426514	0.2111	1.0	0.7895	1,2,3,5,6,7,8,9,10,11,12,14,15,16,17,18,19,23,25,28,29,30,31,32,33,34,35,36,37,38,39,40,41,44,45,47,51,52,54,56,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,77,78	ء ل ه ت ب ع د ي ن ر ب ب ر ب و س ل ط ص ح ب ع ب د ع ت ق ع ر ش ق د ر م ل ك ي د ي	kw:ownership(75.661); theme:law_governance/authority_governance(60.6535); kw:power(54.629); kw:hierarchy(54.3259); kw:sovereignty(45.7343); kw:governance(45.0396); kw:property(42.7746); kw:politics(39.4154)	ع ب د:B001:الرق والملك → م ل ك:B002:المِلْك والتصرف
C008	0.7952	law_governance/authority_governance / governance / power / hierarchy	34	12	15	32	0.0626779	0.3168	1.0	0.7812	1,4,6,9,10,13,14,17,19,23,26,30,35,39,40,41,42,43,45,47,50,51,54,56,65,67,68,69,71,74,75,76,77,78	ء م ر ر ب ب س ع ي س ل ط ع ر ش ع م ل ق د ر ق و م م ك ن م ل ك و ل ي ي د ي	theme:law_governance/authority_governance(117.5162); kw:governance(112.599); kw:power(98.3322); kw:hierarchy(54.3259); kw:authority(52.4284); kw:office(47.0731); kw:sovereignty(45.7343); kw:administration(43.1696)	ع م ل:B003:ولاية العمل والقيام عليه → س ع ي:B003:ولاية وسعاية على القوم
C009	0.7883	duration / time / mortality / time_measure_quantity/time	57	13	17	29	0.06477194	0.2214	1.0	0.7241	2,3,5,6,7,8,9,10,11,12,14,15,16,17,18,23,25,28,30,31,32,34,35,36,37,38,39,40,41,44,47,48,51,52,54,55,56,57,58,59,60,61,62,63,64,65,66,68,69,70,71,72,73,74,75,76,78	ء ل ه ء ي ي ح ي ي ر ذ ل س ب ب ع م ر ك ب ر م د د م ل و م ل ي ه و ي و ج ه ي و م	kw:duration(126.1016); kw:time(72.1182); kw:mortality(53.9596); theme:time_measure_quantity/time(51.7044); kw:delay(50.4406); kw:extension(48.7706); kw:decline(43.7155); kw:prayer(41.1882)	م ل و:B001:امتداد الزمان وإمهاله → م ل ي:B001:امتداد الزمن وطوله
C010	0.788	oath / commitment / assent / swearing	62	12	13	13	0.06156924	0.1688	1.0	0.9231	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,23,24,25,28,29,30,31,32,33,34,35,36,37,38,39,40,41,47,48,50,51,52,54,56,57,58,59,60,61,62,63,64,65,67,68,69,70,71,72,73,74,75,76,78	ء ج ل ء ل ه ء ل ي ء ي ي ب ء س ح ب ب ح ل ل ع ت ق ع م ر ك ر م ن ع م ه ا ء	kw:oath(82.0071); kw:commitment(56.2768); kw:assent(53.6648); kw:swearing(48.1671); kw:affirmation(48.1671); kw:formula(44.316); kw:evaluation(40.1571); kw:commendation(33.5381)	ء ج ل:B003:جواب التصديق أجل → ن ع م:B004:الجواب بنعم والتصديق
