family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000009:B012	ء ت ي	B012	16,21,23,27,28,29	استئتاء الناقة
F001	core	quranic:root_000128:B010	ب ط ن	B010	3,13	مباشرة البطن للبطن
F001	core	quranic:root_000248:B009	ج ع ل	B009	7,26,27,28	اشتهاء الأنثى للفحل
F001	core	quranic:root_000347:B008	ح ق ق	B008	16,27	ناقة بلغت حق الحمل والانتفاع
F001	core	quranic:root_000493:B004	د ن و	B004	20	قرب النتاج
F001	core	quranic:root_000544:B013	ر ج ع	B013	5,13	راجع الناقة وحملها
F001	core	quranic:root_000745:B003	س م و	B003	1,2,4,5,10,21	تطاول الفحل على الشول
F001	core	quranic:root_000906:B011	ض ر ب	B011	13	ضرب الفحل الناقة
F001	core	quranic:root_001450:B009	م ن ي	B009	14	مَنِيّة الناقة أيام استبرائها
F001	core	quranic:root_001662:B005	و ع د	B005	10	وعيد الفحل هدير قبل الصيال
F001	optional	quranic:root_000099:B005	ب ر ء	B005	22	الاستبراء
F001	optional	quranic:root_000120:B003	ب ش ر	B003	12	التقاء البشرة بالبشرة
F001	optional	quranic:root_000128:B001	ب ط ن	B001	3,13	بطن الشيء وداخله
F001	optional	quranic:root_000128:B005	ب ط ن	B005	3,13	حال البطن من امتلاء أو علة
F001	optional	quranic:root_000240:B001	ج ر ي	B001	12	جريان الشيء وانسياحه
F001	optional	quranic:root_000266:B007	ج ن ن	B007	12,21	الجنين المستور في البطن
F001	optional	quranic:root_000412:B004	خ ش ع	B004	16	سنام ذاهب الشرف
F001	optional	quranic:root_000531:B010	ر ء ي	B010	12,20	ظهور حمل الناقة أو الشاة
F001	optional	quranic:root_000544:B005	ر ج ع	B005	5,13	رد الجواب والكلام
F001	optional	quranic:root_000552:B003	ر ح م	B003	9,13,27,28	رَحِم الأنثى
F001	optional	quranic:root_000563:B001	ر س ل	B001	7,8,19,21,25,26,27,28	الإرسال والانبعاث
F001	optional	quranic:root_000563:B011	ر س ل	B011	7,8,19,21,25,26,27,28	تسميات مفردة مخصوصة
F001	optional	quranic:root_000758:B004	س و ر	B004	13	سوار يحيط باليد
F001	optional	quranic:root_000832:B003	ش ي ء	B003	2,3,21,29	بعد النظر
F001	optional	quranic:root_000959:B006	ط و ل	B006	16	التطاول والاستطالة
F001	optional	quranic:root_000970:B018	ظ ه ر	B018	3,13	قلب الأمر ظهرا لبطن
