left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P19086	P26634	0.662724	0.594194	0.605196	0.835182	1.0	0.8	0.75	mutual_knn
P16516	P24431	0.654395	0.582661	0.599125	0.825037	1.0	0.8	0.75	mutual_knn
P3579	P7683	0.653352	0.611241	0.624747	0.736676	0.859649	0.777778	0.75	mutual_knn
P5252	P8657	0.649501	0.567175	0.591979	0.892539	0.978261	0.777778	0.75	mutual_knn
P6653	P9383	0.648694	0.594418	0.60384	0.717852	0.980769	0.777778	0.75	mutual_knn
P6130	P8516	0.647876	0.594742	0.599814	0.703071	1.0	0.777778	0.75	mutual_knn
P2348	P6000	0.645779	0.597391	0.615233	0.741214	0.875	0.777778	0.75	mutual_knn
P1058	P4226	0.644013	0.597542	0.615072	0.73879	0.859649	0.777778	0.75	mutual_knn
P5844	P8468	0.643436	0.556182	0.592846	0.888835	0.967742	0.777778	0.75	mutual_knn
P3719	P6031	0.643238	0.582728	0.599629	0.711407	1.0	0.777778	0.75	mutual_knn
P1552	P5396	0.642504	0.548358	0.587837	0.900002	1.0	0.777778	0.75	mutual_knn
P4615	P8612	0.63928	0.555328	0.581305	0.896296	0.962963	0.777778	0.75	mutual_knn
P17782	P24254	0.639013	0.559796	0.588708	0.830183	0.980392	0.8	0.75	mutual_knn
P12009	P12705	0.638277	0.579698	0.592745	0.774994	0.924528	0.714286	0.666667	mutual_knn
P5682	P7524	0.637965	0.575762	0.595406	0.749241	0.955556	0.777778	0.75	mutual_knn
P18663	P25592	0.637699	0.552848	0.590488	0.822469	1.0	0.8	0.75	mutual_knn
P15844	P26861	0.637273	0.554791	0.600814	0.832148	0.941176	0.8	0.75	mutual_knn
P4284	P6521	0.636945	0.542118	0.581496	0.894688	1.0	0.777778	0.75	mutual_knn
P14923	P21047	0.636884	0.563925	0.587009	0.862851	0.913793	0.8	0.75	mutual_knn
P3822	P6051	0.636598	0.576183	0.594019	0.710478	0.983607	0.777778	0.75	mutual_knn
P15222	P8615	0.636122	0.582762	0.598551	0.762505	0.881356	0.833333	0.8	mutual_knn
P20009	P28201	0.635656	0.55779	0.602476	0.843106	0.894737	0.8	0.75	mutual_knn
P2622	P7913	0.635582	0.572156	0.600243	0.72789	0.952381	0.777778	0.75	mutual_knn
P2650	P6456	0.635221	0.571713	0.603425	0.718364	0.949153	0.777778	0.75	mutual_knn
P0016	P4148	0.633869	0.558419	0.603682	0.712914	1.0	0.777778	0.75	mutual_knn
P3263	P7375	0.633018	0.555071	0.580127	0.909061	0.892857	0.777778	0.75	mutual_knn
P0523	P5550	0.632992	0.570585	0.59811	0.718907	0.95	0.777778	0.75	mutual_knn
P12009	P31209	0.63272	0.591411	0.600014	0.586211	0.979592	1.0	1.0	mutual_knn
P15706	P23234	0.632681	0.544771	0.589802	0.811034	1.0	0.8	0.75	mutual_knn
P3337	P5040	0.631637	0.543314	0.56641	0.889019	1.0	0.777778	0.75	mutual_knn
P4483	P6919	0.631097	0.549515	0.58189	0.903574	0.897959	0.777778	0.75	mutual_knn
P2759	P8012	0.63083	0.571972	0.585156	0.702507	0.983871	0.777778	0.75	mutual_knn
P3109	P6092	0.630267	0.576056	0.600654	0.735783	0.87234	0.777778	0.75	mutual_knn
P16552	P23418	0.630117	0.548267	0.584392	0.824313	0.964286	0.8	0.75	mutual_knn
P14009	P24567	0.629984	0.550652	0.594796	0.842687	0.897436	0.8	0.75	mutual_knn
P2127	P4942	0.629829	0.535686	0.577825	0.888573	0.976744	0.777778	0.75	mutual_knn
P10473	P8514	0.629418	0.549213	0.602578	0.736955	0.976744	0.777778	0.75	mutual_knn
P10994	P8146	0.628382	0.528525	0.589761	0.898435	0.942857	0.75	0.714286	mutual_knn
P2653	P6647	0.62834	0.532786	0.577312	0.905274	0.96	0.777778	0.75	mutual_knn
P3849	P6247	0.627825	0.570421	0.592082	0.715988	0.923077	0.777778	0.75	mutual_knn
P20431	P24996	0.627806	0.550608	0.584679	0.842183	0.911765	0.8	0.75	mutual_knn
P16244	P17474	0.627796	0.53764	0.586275	0.806615	1.0	0.8	0.75	mutual_knn
P11924	P13262	0.627465	0.513394	0.611869	0.822831	1.0	0.8	0.75	mutual_knn
P5979	P9084	0.627303	0.533742	0.578133	0.874752	0.972973	0.777778	0.75	mutual_knn
P18437	P24385	0.627126	0.532917	0.588593	0.813053	1.0	0.8	0.75	mutual_knn
P4103	P7591	0.627052	0.555602	0.582882	0.906692	0.823529	0.777778	0.75	mutual_knn
P1535	P5279	0.626952	0.53272	0.565894	0.891647	1.0	0.777778	0.75	mutual_knn
P10427	P11578	0.626655	0.562179	0.577631	0.733219	0.981818	0.714286	0.666667	mutual_knn
P17766	P22297	0.626644	0.549778	0.578006	0.843492	0.925926	0.8	0.75	mutual_knn
P1038	P6525	0.62661	0.579042	0.598192	0.752787	0.813953	0.777778	0.75	mutual_knn
P1131	P5091	0.625934	0.55346	0.586992	0.714296	1.0	0.777778	0.75	mutual_knn
P0608	P1838	0.625845	0.557774	0.586282	0.71372	0.982759	0.777778	0.75	mutual_knn
P5644	P7109	0.625813	0.535848	0.575285	0.874981	0.958333	0.777778	0.75	mutual_knn
P3605	P7131	0.625755	0.563092	0.60754	0.719201	0.878049	0.777778	0.75	mutual_knn
P18246	P28614	0.625532	0.524259	0.59109	0.827338	1.0	0.8	0.75	mutual_knn
P0659	P3716	0.625338	0.583566	0.592	0.573852	0.981481	0.777778	0.75	mutual_knn
P4616	P8574	0.624876	0.560396	0.597845	0.736563	0.897959	0.777778	0.75	mutual_knn
P5040	P6989	0.624618	0.535225	0.557607	0.886039	1.0	0.777778	0.75	mutual_knn
P1472	P4532	0.624152	0.562242	0.587651	0.705503	0.949153	0.777778	0.75	mutual_knn
P1635	P3628	0.624054	0.556041	0.586127	0.704772	0.982143	0.777778	0.75	mutual_knn
P3913	P8005	0.623937	0.555589	0.591224	0.728758	0.941176	0.777778	0.75	mutual_knn
P4363	P8208	0.623921	0.563779	0.59684	0.735709	0.877551	0.777778	0.75	mutual_knn
P4826	P6859	0.623885	0.564996	0.590967	0.732153	0.895833	0.777778	0.75	mutual_knn
P4153	P7835	0.623879	0.559799	0.593042	0.732942	0.911111	0.777778	0.75	mutual_knn
P3257	P3724	0.62371	0.569174	0.59571	0.733687	0.857143	0.777778	0.75	mutual_knn
P19064	P25566	0.62337	0.523896	0.576225	0.859376	1.0	0.8	0.75	mutual_knn
P3345	P5913	0.623161	0.549889	0.582988	0.716655	1.0	0.777778	0.75	mutual_knn
P0143	P4148	0.622876	0.548063	0.59009	0.714106	0.983051	0.777778	0.75	mutual_knn
P0148	P5914	0.622734	0.552276	0.597079	0.707879	0.944444	0.777778	0.75	mutual_knn
P2087	P5550	0.622677	0.554913	0.586246	0.727802	0.95	0.777778	0.75	mutual_knn
P10541	P11101	0.622667	0.552755	0.576011	0.723234	1.0	0.714286	0.666667	mutual_knn
P1076	P4228	0.62259	0.553696	0.582896	0.694136	1.0	0.777778	0.75	mutual_knn
P3973	P6915	0.622504	0.561422	0.589786	0.717725	0.916667	0.777778	0.75	mutual_knn
P7880	P9652	0.62227	0.542963	0.599091	0.715879	0.966667	0.777778	0.75	mutual_knn
P4054	P4163	0.622141	0.560141	0.580721	0.719972	0.948276	0.777778	0.75	mutual_knn
P0160	P2770	0.622081	0.55503	0.586781	0.736114	0.933333	0.777778	0.75	mutual_knn
P13607	P18321	0.622045	0.524744	0.587226	0.830132	0.973684	0.8	0.75	mutual_knn
P1118	P3447	0.622027	0.553609	0.585157	0.730981	0.95	0.777778	0.75	mutual_knn
P4383	P7423	0.621954	0.552551	0.5816	0.69746	1.0	0.777778	0.75	mutual_knn
P16891	P24288	0.621892	0.585642	0.606542	0.621344	0.839286	0.8	0.75	mutual_knn
P16072	P23859	0.621885	0.544869	0.586027	0.840848	0.875	0.8	0.75	mutual_knn
P1138	P3724	0.621791	0.593376	0.612315	0.630427	0.774194	0.777778	0.75	mutual_knn
P5593	P8516	0.621763	0.583641	0.602934	0.605977	0.875	0.777778	0.75	mutual_knn
P15064	P21919	0.62166	0.525581	0.581463	0.81636	1.0	0.8	0.75	mutual_knn
P11463	P13456	0.6216	0.520784	0.595336	0.788793	1.0	0.8	0.75	mutual_knn
P3512	P7657	0.621568	0.557259	0.587279	0.719205	0.933333	0.777778	0.75	mutual_knn
