left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C006	C022	0.630958	0.633697	0.531771	0.567557	0.978232	0.703513	0.810517	mutual_knn
C028	C043	0.599308	0.562236	0.530835	0.597908	0.991484	0.714782	0.742772	mutual_knn
C006	C008	0.569999	0.518878	0.537721	0.602538	0.889898	0.713395	0.759888	mutual_knn
C006	C011	0.540587	0.508676	0.46662	0.508081	0.954545	0.656152	0.725295	mutual_knn
C011	C022	0.540202	0.544827	0.475893	0.369797	0.880409	0.656152	0.725295	mutual_knn
C011	C026	0.522449	0.526977	0.374698	0.470572	0.994937	0.565679	0.842011	mutual_knn
C050	C051	0.500775	0.463999	0.398846	0.497364	0.993848	0.60389	0.635556	mutual_knn
C004	C027	0.495078	0.462789	0.437818	0.345604	0.977778	0.618153	0.719064	mutual_knn
C001	C026	0.492705	0.458103	0.336482	0.628973	0.998115	0.547101	0.662758	mutual_knn
C001	C011	0.48925	0.422433	0.421119	0.517751	0.999229	0.619574	0.682376	mutual_knn
C018	C057	0.481201	0.441774	0.383265	0.477161	0.976187	0.558876	0.619115	mutual_knn
C004	C021	0.480731	0.436121	0.380811	0.490465	0.993808	0.572613	0.620598	mutual_knn
C050	C065	0.475953	0.396083	0.430423	0.489446	0.998404	0.640247	0.619283	mutual_knn
C024	C067	0.47477	0.423083	0.413229	0.430345	0.96225	0.600351	0.614325	mutual_knn
C002	C021	0.464235	0.459614	0.337487	0.333703	0.998115	0.509381	0.735768	mutual_knn
C054	C057	0.463124	0.420593	0.3315	0.581114	0.952661	0.528873	0.658975	mutual_knn
C005	C017	0.457592	0.374649	0.429688	0.443471	0.970143	0.612436	0.584517	mutual_knn
C006	C026	0.454107	0.43244	0.322014	0.488959	0.92387	0.490146	0.802257	mutual_knn
C010	C058	0.453915	0.366537	0.44124	0.487786	0.894959	0.63134	0.547158	mutual_knn
C022	C026	0.450451	0.466709	0.327565	0.347084	0.841191	0.503123	0.802257	mutual_knn
C001	C022	0.448923	0.406192	0.415716	0.344967	0.866154	0.625149	0.684911	mutual_knn
C038	C043	0.443478	0.30756	0.401015	0.716563	0.977376	0.590221	0.496895	mutual_knn
