candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.8358	land_water_sky/water_hydrology / irrigation / hydrology / abundance	13	14	14	30	0.06139362	0.3297	1.0	0.6667	3,5,6,7,8,9,10,11,13,14,16,19,20	ء ت ي ء خ ذ ء و ل ر ب ب ع ذ ب ع ل م غ ر ب ق و ل ن ش ء ن ص ف ن ف س ن ه ر ه ج ر ه ي ل	theme:land_water_sky/water_hydrology(59.0908); kw:irrigation(51.1888); kw:hydrology(43.0534); kw:abundance(41.1892); kw:channel(39.8493); kw:basin(38.0487); kw:water(33.8949); kw:storage(32.5956)	ن ه ر:B001:نهر يشق الأرض بماء جار → ء ت ي:B004:مجرى الماء وتسليك سبيله
C002	0.8347	tool / wood / support / artifact	11	10	10	15	0.0572169	0.3333	1.0	0.8667	2,3,5,6,7,8,10,11,15,19,20	ء ل ي ء و ل س ب ح ض ر ب ع ظ م ق د م ق ل ل ق و ل ق و م ن ع م	kw:tool(63.5999); kw:wood(50.5848); kw:support(33.3585); kw:artifact(29.544); kw:transport(20.3126); theme:craft_material_built/tools_equipment(19.3998); kw:crock(19.2746); kw:aloeswood(19.2746)	ء و ل:B008:الآلة الحاملة أو الأداة → ض ر ب:B014:موضع الضرب وآلته وصنعته
C003	0.8234	disease / body_health_life/disease_injury / pain / pathology	9	9	9	12	0.06368167	0.3333	1.0	0.8333	2,4,5,6,9,15,16,19,20	ء خ ذ ح ص ي ر ح م ر س ل ز ي د غ ر ب ق و م ل ق ي ي س ر	kw:disease(69.0687); theme:body_health_life/disease_injury(34.5847); kw:pain(24.6242); kw:pathology(24.3277); kw:body(21.8004); kw:palsy(19.2746); kw:calculus(19.2746); kw:urology(19.2746)	ر س ل:B003:السير السهل واللين → ي س ر:B005:خفة وانقياد في الحركة
C004	0.8125	sky / deluge / rain / weather	11	13	14	30	0.05821924	0.3333	0.9667	0.7333	6,8,9,10,13,14,16,17,18,19,20	ء ت ي ء ر ض ب غ ي ر ب ب س ب ل س م و ش ي ب ص ب ر ض ر ب ط و ف ع ذ ب ن ش ء و ب ل	kw:sky(71.8395); kw:deluge(67.0762); kw:rain(59.2371); kw:weather(56.9182); theme:land_water_sky/weather_climate(43.4534); kw:downpour(43.4363); theme:land_water_sky/water_hydrology(40.6249); kw:cloud(37.4165)	ر ب ب:B008:رباب السحاب → ص ب ر:B010:سحاب أبيض متراكم
C005	0.8086	body_health_life/reproduction_birth / womb / birth / reproduction	12	14	17	44	0.06157229	0.3333	1.0	0.5682	2,4,5,6,8,9,13,15,16,17,19,20	ء خ ذ ث ق ل د ن و ر ب ب ر ح م ش ه د ع ذ ب غ ر ب ق ر ء ق و م ل ق ي ن ش ء ن ف س و ل د	theme:body_health_life/reproduction_birth(132.4378); kw:womb(80.0024); kw:birth(74.2476); kw:reproduction(71.3905); kw:gestation(70.7234); kw:biology(65.6923); kw:pregnancy(51.8423); kw:maternity(48.1671)	ع ذ ب:B009:العذابة والرحم والخرج بعد الولد → ر ح م:B003:رَحِم الأنثى
C006	0.7972	disease / eye / vision / body_health_life/disease_injury	10	10	12	23	0.05613845	0.3594	1.0	0.6957	2,5,6,9,11,12,14,16,19,20	ء خ ذ ج ب ل ج ح م ح ص ي س ب ل غ ر ب ق و م ل ق ي ن ع م ن ف س	kw:disease(92.0915); kw:eye(47.893); kw:vision(46.8248); theme:body_health_life/disease_injury(46.113); kw:impairment(28.4462); kw:gaze(27.4588); kw:affliction(24.3853); kw:honor(22.9412)	ل ق ي:B001:عوج يأخذ الوجه → غ ر ب:B017:الوجع والداء في البدن أو الشاة
C007	0.797	land_water_sky/water_hydrology / irrigation / hydrology / channel	11	11	14	31	0.05997654	0.3523	0.9355	0.6129	2,3,6,7,8,9,10,16,17,19,20	ء ت ي ء خ ذ ر ب ب ع ل م غ ر ب ك ف ر ل ي ل ن ش ء ن ص ف ن ه ر ه ج ر	theme:land_water_sky/water_hydrology(51.7044); kw:irrigation(51.1888); kw:hydrology(43.0534); kw:channel(39.8493); kw:basin(38.0487); kw:darkness(37.7243); kw:watercourse(31.7301); kw:abundance(30.8919)	ن ه ر:B001:نهر يشق الأرض بماء جار → ء ت ي:B004:مجرى الماء وتسليك سبيله
C008	0.7907	body_health_life/reproduction_birth / reproduction / womb / biology	12	13	17	41	0.06076541	0.313	0.9756	0.561	1,2,3,4,5,6,8,11,13,15,17,20	ب ت ل ث ق ل ر ح م ز م ل ش ه د ص ل و ع ذ ب ق ر ء ق ل ل ل ق ي ن ش ء ن ف س و ل د	theme:body_health_life/reproduction_birth(132.4378); kw:reproduction(81.5892); kw:womb(80.0024); kw:biology(78.8308); kw:birth(74.2476); kw:gestation(70.7234); kw:pregnancy(64.8028); kw:maternity(48.1671)	ع ذ ب:B009:العذابة والرحم والخرج بعد الولد → ر ح م:B003:رَحِم الأنثى
C009	0.7827	sky / land_water_sky/weather_climate / cloud / weather	11	13	13	22	0.05743434	0.2821	0.9091	0.7727	6,7,8,9,10,13,14,17,18,19,20	ب غ ي ر ب ب س ب ل س م و ش ي ب ص ب ر ض ر ب ط و ف ع ذ ب غ ر ب ك ث ب ن ش ء ن ه ر	kw:sky(83.8128); theme:land_water_sky/weather_climate(67.1553); kw:cloud(49.8887); kw:weather(47.4318); kw:rain(47.3897); kw:deluge(33.5381); kw:frost(30.7655); kw:downpour(28.9576)	ر ب ب:B008:رباب السحاب → ص ب ر:B010:سحاب أبيض متراكم
C010	0.7782	land_water_sky/water_hydrology / irrigation / vermin / pest	12	14	15	26	0.06270529	0.25	1.0	0.6923	2,4,6,7,8,9,10,14,16,17,19,20	ء ت ي ء خ ذ ء ر ض ج ع ل ر ب ب ر ت ل ع ل م غ ر ب ق ر ض ق و م ن ش ء ن ه ر ه ج ر و ك ل	theme:land_water_sky/water_hydrology(51.7044); kw:irrigation(51.1888); kw:vermin(45.7343); kw:pest(44.9833); kw:basin(38.0487); kw:beetle(36.9273); kw:hydrology(32.29); kw:abundance(30.8919)	ن ه ر:B001:نهر يشق الأرض بماء جار → ء ت ي:B004:مجرى الماء وتسليك سبيله
