candidate_id	family_id	representative_candidate_id	membership
C068	F001	C155	variant
C101	F001	C155	variant
C155	F001	C155	representative
C008	F002	C045	variant
C045	F002	C045	representative
C073	F002	C045	variant
C105	F002	C045	variant
C142	F002	C045	variant
C079	F003	C104	variant
C104	F003	C104	representative
C113	F003	C104	variant
C137	F003	C104	variant
C221	F003	C104	variant
C001	F004	C001	representative
C005	F004	C001	variant
C009	F004	C001	member
C010	F004	C001	variant
C013	F004	C001	variant
C020	F004	C001	variant
C029	F004	C001	variant
C058	F004	C001	variant
C070	F004	C001	variant
C086	F004	C001	variant
C150	F004	C001	variant
C016	F005	C163	variant
C096	F005	C163	variant
C111	F005	C163	variant
C163	F005	C163	representative
C201	F005	C163	member
C052	F006	C059	variant
C059	F006	C059	representative
C060	F006	C059	variant
C071	F006	C059	variant
C077	F006	C059	variant
C099	F006	C059	variant
C133	F006	C059	variant
C196	F006	C059	variant
C003	F007	C003	representative
C012	F007	C003	variant
C015	F007	C003	variant
C017	F007	C003	variant
C032	F007	C003	variant
C139	F007	C003	variant
C160	F007	C003	variant
C173	F007	C003	variant
C235	F007	C003	variant
C090	F008	C119	variant
C114	F008	C119	variant
C119	F008	C119	representative
C152	F008	C119	variant
C028	F009	C028	representative
C043	F009	C028	variant
C047	F009	C028	variant
C054	F009	C028	variant
C108	F009	C028	variant
C130	F009	C028	variant
C136	F009	C028	variant
C176	F009	C028	variant
C193	F009	C028	variant
C216	F009	C028	variant
C040	F010	C162	variant
C162	F010	C162	representative
C251	F010	C162	variant
C022	F011	C127	variant
C127	F011	C127	representative
C159	F011	C127	variant
C206	F011	C127	variant
C218	F011	C127	variant
C271	F011	C127	variant
C292	F011	C127	variant
C014	F012	C026	variant
C026	F012	C026	representative
C046	F012	C026	variant
C061	F012	C026	variant
C132	F012	C026	member
C157	F012	C026	variant
C166	F012	C026	variant
C203	F012	C026	variant
C207	F012	C026	variant
C234	F012	C026	variant
C006	F013	C051	variant
C019	F013	C051	variant
C021	F013	C051	variant
C033	F013	C051	variant
C051	F013	C051	representative
C066	F013	C051	variant
C067	F013	C051	variant
C093	F013	C051	variant
C126	F013	C051	variant
C304	F013	C051	variant
C065	F014	C065	representative
C112	F014	C065	variant
C154	F014	C065	variant
C174	F014	C065	variant
C210	F014	C065	variant
C074	F015	C143	variant
C143	F015	C143	representative
C170	F015	C143	variant
C002	F016	C004	member
C004	F016	C004	representative
C023	F016	C004	variant
C089	F016	C004	variant
C138	F016	C004	variant
C148	F016	C004	variant
C260	F016	C004	variant
C082	F017	C082	representative
C128	F017	C082	variant
C185	F017	C082	variant
C189	F017	C082	variant
C255	F017	C082	variant
C172	F018	C220	variant
C220	F018	C220	representative
C277	F018	C220	variant
C018	F019	C042	variant
C042	F019	C042	representative
C050	F019	C042	variant
C075	F019	C042	variant
C081	F019	C042	variant
C268	F019	C042	variant
C299	F019	C042	variant
C011	F020	C011	representative
C031	F020	C011	variant
C039	F020	C011	variant
C078	F020	C011	variant
C080	F020	C011	variant
C100	F020	C011	variant
C125	F020	C011	variant
C179	F020	C011	variant
C187	F020	C011	variant
C230	F020	C011	variant
C302	F020	C011	variant
