left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0892	P1426	0.650685	0.569552	0.592964	0.868493	1.0	0.777778	0.75	mutual_knn
P2512	P2616	0.639998	0.540166	0.587866	0.911704	1.0	0.777778	0.75	mutual_knn
P0519	P1903	0.638117	0.537829	0.589295	0.898399	1.0	0.777778	0.75	mutual_knn
P0769	P2065	0.637344	0.544337	0.599889	0.886815	0.9375	0.777778	0.75	mutual_knn
P1471	P2844	0.636387	0.555156	0.575811	0.905888	0.944444	0.777778	0.75	mutual_knn
P1246	P2572	0.63355	0.550356	0.580745	0.903215	0.923077	0.777778	0.75	mutual_knn
P0358	P2508	0.632681	0.54994	0.576861	0.899735	0.933333	0.777778	0.75	mutual_knn
P1397	P2515	0.630946	0.548616	0.585051	0.893014	0.9	0.777778	0.75	mutual_knn
P0489	P2678	0.630071	0.552557	0.577525	0.903977	0.888889	0.777778	0.75	mutual_knn
P0955	P2364	0.629462	0.549761	0.577347	0.890892	0.909091	0.777778	0.75	mutual_knn
P0193	P1698	0.629274	0.541021	0.582874	0.908993	0.909091	0.777778	0.75	mutual_knn
P5194	P6886	0.625597	0.521947	0.584787	0.860457	1.0	0.8	0.75	mutual_knn
P7246	P9464	0.624086	0.526934	0.583954	0.825825	1.0	0.8	0.75	mutual_knn
P1225	P1769	0.623498	0.543964	0.573931	0.903385	0.875	0.777778	0.75	mutual_knn
P1646	P1664	0.623256	0.545098	0.58353	0.903925	0.833333	0.777778	0.75	mutual_knn
P1222	P3072	0.622912	0.54359	0.563117	0.878723	0.933333	0.777778	0.75	mutual_knn
P8004	P9633	0.622888	0.538492	0.586966	0.862395	0.888889	0.8	0.75	mutual_knn
P0875	P2737	0.622263	0.537339	0.570712	0.898028	0.909091	0.777778	0.75	mutual_knn
P5830	P8282	0.621918	0.540548	0.591973	0.839811	0.875	0.8	0.75	mutual_knn
P0602	P1546	0.621701	0.533658	0.577489	0.877671	0.916667	0.777778	0.75	mutual_knn
P0582	P2627	0.62116	0.539151	0.567453	0.904597	0.894737	0.777778	0.75	mutual_knn
P5501	P7987	0.620711	0.527632	0.572188	0.830107	1.0	0.8	0.75	mutual_knn
P0293	P2215	0.6207	0.555316	0.600862	0.730066	0.875	0.777778	0.75	mutual_knn
P6357	P8903	0.618546	0.52879	0.598664	0.84391	0.866667	0.8	0.75	mutual_knn
P1447	P3547	0.618485	0.515083	0.562171	0.899373	1.0	0.777778	0.75	mutual_knn
P4574	P7896	0.618183	0.534398	0.585971	0.826142	0.9	0.8	0.75	mutual_knn
P8019	P9624	0.618182	0.543725	0.5741	0.825705	0.9	0.8	0.75	mutual_knn
P5371	P5956	0.617431	0.532403	0.586462	0.816789	0.909091	0.8	0.75	mutual_knn
P1508	P3100	0.617212	0.545671	0.576336	0.699427	1.0	0.777778	0.75	mutual_knn
P1350	P2901	0.616481	0.52561	0.569908	0.881813	0.923077	0.777778	0.75	mutual_knn
P0972	P1234	0.616325	0.542833	0.591931	0.725667	0.923077	0.777778	0.75	mutual_knn
P0341	P1262	0.616143	0.551622	0.57816	0.718071	0.9375	0.777778	0.75	mutual_knn
P6493	P7807	0.615826	0.525598	0.57959	0.864506	0.9	0.8	0.75	mutual_knn
P0563	P2217	0.615684	0.54804	0.58242	0.729112	0.923077	0.777778	0.75	mutual_knn
P4309	P5355	0.615386	0.516325	0.568218	0.841639	1.0	0.8	0.75	mutual_knn
P0055	P0661	0.61529	0.533743	0.565452	0.843406	0.928571	0.777778	0.75	mutual_knn
P0715	P3100	0.615119	0.553683	0.574213	0.721294	0.928571	0.777778	0.75	mutual_knn
P0222	P2759	0.615059	0.551836	0.581175	0.704641	0.928571	0.777778	0.75	mutual_knn
P2536	P2876	0.614611	0.546004	0.58671	0.726514	0.909091	0.777778	0.75	mutual_knn
P1281	P3045	0.614363	0.56921	0.597164	0.742107	0.75	0.777778	0.75	mutual_knn
P0903	P2269	0.614071	0.554326	0.590241	0.723257	0.857143	0.777778	0.75	mutual_knn
P1053	P1463	0.61356	0.539895	0.571632	0.705355	1.0	0.777778	0.75	mutual_knn
P0938	P1882	0.613212	0.56363	0.582996	0.705307	0.85	0.777778	0.75	mutual_knn
P0821	P2426	0.613101	0.556786	0.586248	0.716462	0.857143	0.777778	0.75	mutual_knn
P0694	P2717	0.612944	0.560694	0.594133	0.741137	0.785714	0.777778	0.75	mutual_knn
P0698	P2179	0.612548	0.553191	0.573774	0.752906	0.875	0.777778	0.75	mutual_knn
P0142	P1045	0.612369	0.501964	0.532815	1.0	1.0	0.7	0.666667	mutual_knn
P5639	P7998	0.612362	0.518262	0.568463	0.801826	1.0	0.8	0.75	mutual_knn
P0321	P0366	0.611992	0.495792	0.539675	1.0	1.0	0.7	0.666667	mutual_knn
P1605	P1762	0.611897	0.54777	0.5876	0.722408	0.875	0.777778	0.75	mutual_knn
P4635	P8584	0.611742	0.502934	0.575212	0.840973	1.0	0.8	0.75	mutual_knn
P0919	P1904	0.611646	0.552693	0.578847	0.714485	0.888889	0.777778	0.75	mutual_knn
P0164	P0481	0.611472	0.549993	0.596182	0.703112	0.85	0.777778	0.75	mutual_knn
P5530	P7366	0.611429	0.540506	0.579855	0.852521	0.8	0.8	0.75	mutual_knn
P0224	P1322	0.611143	0.549717	0.595912	0.739512	0.8125	0.777778	0.75	mutual_knn
P1500	P2390	0.611097	0.530723	0.548705	0.913365	0.888889	0.777778	0.75	mutual_knn
P0746	P2509	0.610733	0.532725	0.592393	0.70812	0.928571	0.777778	0.75	mutual_knn
P0387	P1815	0.61069	0.552836	0.583577	0.709956	0.866667	0.777778	0.75	mutual_knn
P6897	P9723	0.610607	0.536891	0.572398	0.853333	0.833333	0.8	0.75	mutual_knn
P5857	P8030	0.609743	0.514581	0.583801	0.829418	0.909091	0.8	0.75	mutual_knn
P0465	P2496	0.609708	0.560056	0.590402	0.724702	0.785714	0.777778	0.75	mutual_knn
P0032	P1756	0.609675	0.539612	0.580214	0.709174	0.928571	0.777778	0.75	mutual_knn
P1198	P1621	0.609651	0.537375	0.578508	0.724968	0.928571	0.777778	0.75	mutual_knn
P0986	P1774	0.609603	0.544244	0.58956	0.701124	0.882353	0.777778	0.75	mutual_knn
P5726	P9120	0.609532	0.511234	0.553758	0.856615	1.0	0.8	0.75	mutual_knn
P1504	P1545	0.609524	0.560039	0.585919	0.724348	0.8	0.777778	0.75	mutual_knn
P3278	P4846	0.609442	0.500566	0.572668	0.837534	1.0	0.8	0.75	mutual_knn
P0182	P1336	0.609411	0.54424	0.572317	0.704418	0.9375	0.777778	0.75	mutual_knn
P5146	P6814	0.60933	0.502274	0.59526	0.84057	0.909091	0.8	0.75	mutual_knn
P4669	P5553	0.609251	0.498761	0.576799	0.829286	1.0	0.8	0.75	mutual_knn
P0020	P1463	0.609192	0.532508	0.573449	0.688561	1.0	0.777778	0.75	mutual_knn
P1457	P2357	0.60919	0.561337	0.587888	0.73904	0.769231	0.777778	0.75	mutual_knn
P0550	P1950	0.609171	0.558049	0.595666	0.709949	0.785714	0.777778	0.75	mutual_knn
P0359	P2259	0.60914	0.551276	0.576872	0.696872	0.894737	0.777778	0.75	mutual_knn
P5583	P9149	0.609115	0.519989	0.587353	0.820468	0.875	0.8	0.75	mutual_knn
P0150	P1234	0.609007	0.563159	0.590808	0.738021	0.75	0.777778	0.75	mutual_knn
P0712	P1990	0.608998	0.56074	0.584569	0.720664	0.8	0.777778	0.75	mutual_knn
P1929	P2549	0.608789	0.543162	0.573961	0.706223	0.928571	0.777778	0.75	mutual_knn
P0799	P1512	0.608766	0.562277	0.595113	0.741185	0.733333	0.777778	0.75	mutual_knn
P0930	P1926	0.608592	0.551495	0.606991	0.729725	0.75	0.777778	0.75	mutual_knn
P0830	P1740	0.608587	0.5422	0.572011	0.706427	0.9375	0.777778	0.75	mutual_knn
P1673	P2856	0.60855	0.548021	0.58712	0.707338	0.857143	0.777778	0.75	mutual_knn
P0287	P1321	0.608348	0.548312	0.585086	0.701607	0.866667	0.777778	0.75	mutual_knn
P1148	P2087	0.60825	0.556074	0.600045	0.746677	0.733333	0.777778	0.75	mutual_knn
P4846	P6581	0.608188	0.495113	0.58099	0.820408	1.0	0.8	0.75	mutual_knn
P2108	P3008	0.608184	0.54398	0.583972	0.743877	0.846154	0.777778	0.75	mutual_knn
P0121	P1835	0.608003	0.534063	0.579561	0.719712	0.928571	0.777778	0.75	mutual_knn
P0856	P2591	0.607801	0.543922	0.574133	0.683399	0.9375	0.777778	0.75	mutual_knn
P1419	P3049	0.607795	0.562493	0.581371	0.722466	0.789474	0.777778	0.75	mutual_knn
P0690	P0730	0.60769	0.546151	0.576382	0.726882	0.875	0.777778	0.75	mutual_knn
P6666	P7518	0.607653	0.512857	0.581504	0.824316	0.909091	0.8	0.75	mutual_knn
P10683	P6075	0.607611	0.523784	0.573945	0.853129	0.857143	0.8	0.75	mutual_knn
P1205	P2051	0.607591	0.548888	0.580103	0.757368	0.818182	0.777778	0.75	mutual_knn
P0010	P1476	0.607406	0.543838	0.588756	0.699478	0.866667	0.777778	0.75	mutual_knn
P6458	P8079	0.607391	0.526875	0.571345	0.814379	0.888889	0.8	0.75	mutual_knn
P2050	P2881	0.607016	0.553459	0.589667	0.730043	0.785714	0.777778	0.75	mutual_knn
P6304	P7978	0.60699	0.509074	0.55255	0.845145	1.0	0.8	0.75	mutual_knn
P5076	P7138	0.606859	0.52778	0.563136	0.833717	0.888889	0.8	0.75	mutual_knn
P0111	P1375	0.606835	0.546834	0.567546	0.7323	0.888889	0.777778	0.75	mutual_knn
P0867	P2245	0.606787	0.558973	0.584357	0.721524	0.785714	0.777778	0.75	mutual_knn
P0941	P2366	0.606766	0.547598	0.570236	0.71875	0.888889	0.777778	0.75	mutual_knn
P5047	P5481	0.606758	0.515843	0.570114	0.841798	0.909091	0.8	0.75	mutual_knn
P5368	P7030	0.606613	0.510842	0.558147	0.813824	1.0	0.8	0.75	mutual_knn
P0500	P1740	0.606538	0.54593	0.584615	0.687539	0.875	0.777778	0.75	mutual_knn
P0600	P1685	0.606502	0.557648	0.589121	0.715903	0.777778	0.777778	0.75	mutual_knn
P1334	P2340	0.606494	0.554415	0.586489	0.731641	0.785714	0.777778	0.75	mutual_knn
P0703	P2518	0.606465	0.561789	0.587458	0.730497	0.75	0.777778	0.75	mutual_knn
P0950	P2678	0.606408	0.554345	0.580059	0.705989	0.833333	0.777778	0.75	mutual_knn
P1426	P1815	0.606405	0.545837	0.575881	0.725532	0.866667	0.777778	0.75	mutual_knn
P5888	P8882	0.606378	0.508123	0.562129	0.809769	1.0	0.8	0.75	mutual_knn
P5678	P6367	0.606309	0.513435	0.575985	0.827591	0.909091	0.8	0.75	mutual_knn
P0927	P2065	0.60623	0.558387	0.574742	0.714436	0.823529	0.777778	0.75	mutual_knn
P1004	P1994	0.6062	0.555552	0.594252	0.712909	0.769231	0.777778	0.75	mutual_knn
P1419	P3152	0.606176	0.547105	0.586867	0.712422	0.833333	0.777778	0.75	mutual_knn
P1474	P2692	0.606134	0.557128	0.590517	0.718218	0.769231	0.777778	0.75	mutual_knn
P0142	P0164	0.606118	0.531441	0.585528	0.725613	0.894737	0.777778	0.75	mutual_knn
P1768	P2304	0.6061	0.539718	0.562831	0.721187	0.941176	0.777778	0.75	mutual_knn
P0251	P1859	0.606051	0.529083	0.576344	0.717984	0.944444	0.777778	0.75	mutual_knn
P0456	P1889	0.606038	0.553808	0.584617	0.70959	0.8125	0.777778	0.75	mutual_knn
P1930	P2954	0.605926	0.546524	0.583449	0.7245	0.833333	0.777778	0.75	mutual_knn
P2820	P3200	0.605919	0.549932	0.596126	0.74806	0.75	0.777778	0.75	mutual_knn
P0208	P1842	0.605903	0.539203	0.585672	0.716093	0.866667	0.777778	0.75	mutual_knn
P0612	P1793	0.605681	0.548116	0.577024	0.647624	0.923077	0.777778	0.75	mutual_knn
P1136	P2013	0.605604	0.54638	0.581853	0.727513	0.833333	0.777778	0.75	mutual_knn
P0187	P0736	0.605585	0.534468	0.584771	0.729045	0.875	0.777778	0.75	mutual_knn
P1571	P1704	0.605515	0.555658	0.574953	0.729848	0.8125	0.777778	0.75	mutual_knn
P1458	P2912	0.605454	0.554164	0.584992	0.713336	0.8	0.777778	0.75	mutual_knn
P1502	P3019	0.605385	0.556327	0.59183	0.709747	0.769231	0.777778	0.75	mutual_knn
P0194	P1999	0.60513	0.538224	0.585683	0.69051	0.888889	0.777778	0.75	mutual_knn
P1256	P2665	0.605104	0.547165	0.598504	0.729332	0.764706	0.777778	0.75	mutual_knn
P10012	P7285	0.605086	0.526323	0.567607	0.838642	0.857143	0.8	0.75	mutual_knn
P0690	P1398	0.605057	0.541432	0.576097	0.73112	0.866667	0.777778	0.75	mutual_knn
P5765	P7430	0.604897	0.512945	0.559374	0.849573	0.933333	0.8	0.75	mutual_knn
P1132	P2104	0.60485	0.546126	0.584966	0.743554	0.8	0.777778	0.75	mutual_knn
P0675	P1736	0.604824	0.553107	0.572597	0.721834	0.833333	0.777778	0.75	mutual_knn
P5581	P6302	0.604778	0.508032	0.552327	0.828493	1.0	0.8	0.75	mutual_knn
P0800	P3054	0.604693	0.545807	0.577243	0.737115	0.833333	0.777778	0.75	mutual_knn
P1352	P2734	0.604577	0.549414	0.584987	0.713451	0.8125	0.777778	0.75	mutual_knn
P0510	P2176	0.604563	0.534885	0.579045	0.729639	0.882353	0.777778	0.75	mutual_knn
P0179	P0892	0.604519	0.528757	0.574336	0.718108	0.9375	0.777778	0.75	mutual_knn
P1806	P3049	0.604255	0.554315	0.574351	0.704566	0.833333	0.777778	0.75	mutual_knn
P8073	P9719	0.604218	0.522082	0.574411	0.825235	0.857143	0.8	0.75	mutual_knn
P0179	P1319	0.603962	0.543672	0.571987	0.708788	0.882353	0.777778	0.75	mutual_knn
P10274	P5783	0.603895	0.521619	0.570464	0.837894	0.857143	0.8	0.75	mutual_knn
P1675	P2881	0.603859	0.550198	0.586113	0.725586	0.785714	0.777778	0.75	mutual_knn
P2677	P3471	0.603804	0.538084	0.583048	0.72984	0.846154	0.777778	0.75	mutual_knn
P6738	P7373	0.60373	0.522772	0.57269	0.780406	0.9	0.8	0.75	mutual_knn
P6985	P9137	0.603728	0.516986	0.566884	0.83786	0.888889	0.8	0.75	mutual_knn
P1639	P2576	0.60366	0.553548	0.588412	0.700475	0.785714	0.777778	0.75	mutual_knn
P6022	P8245	0.603589	0.554482	0.587191	0.860557	0.625	0.8	0.75	mutual_knn
P1190	P3380	0.60358	0.554094	0.576781	0.711139	0.8125	0.777778	0.75	mutual_knn
P0770	P2392	0.603407	0.551091	0.575474	0.727505	0.8125	0.777778	0.75	mutual_knn
P0422	P2315	0.603383	0.55788	0.586854	0.719382	0.75	0.777778	0.75	mutual_knn
P0840	P2561	0.603336	0.563083	0.585599	0.713045	0.736842	0.777778	0.75	mutual_knn
P1661	P2344	0.603263	0.548724	0.58273	0.723816	0.8	0.777778	0.75	mutual_knn
P0164	P1410	0.603255	0.530123	0.570867	0.701602	0.947368	0.777778	0.75	mutual_knn
P0266	P1842	0.603173	0.540647	0.580521	0.700326	0.866667	0.777778	0.75	mutual_knn
P4672	P6351	0.603165	0.519895	0.554752	0.821918	0.928571	0.8	0.75	mutual_knn
P5814	P8027	0.603086	0.514337	0.561408	0.834755	0.916667	0.8	0.75	mutual_knn
P5986	P9118	0.602936	0.513288	0.577072	0.842664	0.857143	0.8	0.75	mutual_knn
P7416	P7441	0.602918	0.527716	0.554687	0.838052	0.875	0.8	0.75	mutual_knn
P0520	P2685	0.602908	0.544113	0.564862	0.721208	0.882353	0.777778	0.75	mutual_knn
P2469	P3176	0.602752	0.548377	0.589981	0.730186	0.764706	0.777778	0.75	mutual_knn
P1972	P3157	0.602714	0.563342	0.582407	0.753676	0.7	0.777778	0.75	mutual_knn
P1224	P2458	0.602659	0.529023	0.572416	0.701353	0.941176	0.777778	0.75	mutual_knn
P0786	P2224	0.602553	0.532502	0.566559	0.712984	0.933333	0.777778	0.75	mutual_knn
P6757	P8600	0.602533	0.517542	0.574126	0.829811	0.857143	0.8	0.75	mutual_knn
P0627	P2192	0.602344	0.558849	0.589422	0.612305	0.833333	0.777778	0.75	mutual_knn
P6219	P7559	0.602335	0.520773	0.563033	0.820371	0.888889	0.8	0.75	mutual_knn
P0804	P2835	0.602294	0.543677	0.564104	0.735366	0.866667	0.777778	0.75	mutual_knn
