left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0574	P6203	0.666284	0.564429	0.635065	0.900186	1.0	0.777778	0.75	mutual_knn
P14479	P19696	0.657767	0.590876	0.60349	0.806518	1.0	0.8	0.75	mutual_knn
P2548	P7132	0.645628	0.588803	0.598846	0.735709	0.975	0.777778	0.75	mutual_knn
P6861	P8768	0.644578	0.561019	0.594722	0.898496	0.941176	0.777778	0.75	mutual_knn
P1782	P3702	0.64173	0.578076	0.604558	0.72326	0.976744	0.777778	0.75	mutual_knn
P5680	P7221	0.639785	0.546708	0.581833	0.901251	1.0	0.777778	0.75	mutual_knn
P14211	P19173	0.639363	0.565528	0.579062	0.822043	1.0	0.8	0.75	mutual_knn
P5139	P7668	0.638304	0.54744	0.582722	0.880029	1.0	0.777778	0.75	mutual_knn
P5015	P7665	0.637657	0.594248	0.601891	0.727412	0.868421	0.777778	0.75	mutual_knn
P1918	P4599	0.637419	0.599244	0.604733	0.584841	0.97619	0.777778	0.75	mutual_knn
P10002	P17254	0.636168	0.581302	0.589751	0.740516	0.941176	0.833333	0.8	mutual_knn
P0221	P1852	0.636092	0.578639	0.595253	0.719114	0.954545	0.777778	0.75	mutual_knn
P1450	P4066	0.63591	0.601137	0.609863	0.612488	0.906977	0.777778	0.75	mutual_knn
P2196	P2225	0.635307	0.540579	0.583323	0.878832	1.0	0.777778	0.75	mutual_knn
P3907	P6946	0.635166	0.582149	0.597165	0.725248	0.916667	0.777778	0.75	mutual_knn
P1027	P4083	0.634861	0.573947	0.592287	0.719874	0.972973	0.777778	0.75	mutual_knn
P2027	P6464	0.634603	0.591646	0.600664	0.735142	0.846154	0.777778	0.75	mutual_knn
P3329	P6290	0.63457	0.580973	0.591715	0.741396	0.918919	0.777778	0.75	mutual_knn
P4842	P6577	0.634128	0.53201	0.581988	0.910281	1.0	0.777778	0.75	mutual_knn
P11250	P15965	0.633872	0.560593	0.573786	0.8078	1.0	0.8	0.75	mutual_knn
P1433	P2889	0.632691	0.562654	0.594342	0.739157	0.97561	0.777778	0.75	mutual_knn
