candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.7564	fruit / tree / agriculture_food/plant_vegetation / palm	15	13	17	40	0.0608089	0.3053	0.975	0.675	6,9,12,13,16,17,18,21,22,24,28,29,31,32,42	ء ل ي خ ش ي ز ي ت ش ي ء ص د ي ط ع م ع ن ب ف ك ه ق ب ر ك ر م ك ف ر ن خ ل ن ع م	kw:fruit(92.9383); kw:tree(90.5216); theme:agriculture_food/plant_vegetation(85.7802); kw:palm(79.6046); kw:berry(49.5059); kw:botany(38.0359); kw:harvest(37.6199); kw:food(35.644)	ك ر م:B004:العنب والكرمة → ع ن ب:B001:العنب ثمرة الكرم
C002	0.7518	victory / dominance / competition / conquest	13	10	14	24	0.06122453	0.2791	1.0	0.8333	1,2,8,12,13,16,18,22,26,30,31,33,42	ء ب ب ء ر ض ب ر ر ج ي ء س ع ي ش ي ء غ ل ب ف ج ر ك ر م و ل ي	kw:victory(55.4339); kw:dominance(54.4326); kw:competition(46.0458); kw:conquest(45.7343); kw:rivalry(41.5754); kw:event(41.1882); kw:intention(37.6199); kw:arrival(37.0293)	ب ر ر:B008:غلبة وعلو → غ ل ب:B001:قوة تقهر وتغلب
C003	0.7498	dawn / night / morning / onset	9	9	9	12	0.0578051	0.3333	1.0	0.6667	15,17,22,26,34,38,39,40,42	ب ش ر س ف ر ش ق ق غ ب ر ف ج ر ك ف ر ن ش ر و ج ه ي و م	kw:dawn(56.5787); kw:night(35.1871); kw:morning(29.1436); kw:onset(28.6095); theme:land_water_sky/light_darkness(28.4143); kw:beginning(26.9877); kw:residue(25.2924); kw:emergence(24.9444)	س ف ر:B002:إسفار الضوء والوجه → ف ج ر:B002:انبلاج الصبح من الليل
C004	0.7483	palm / genealogy / tribe / name	12	10	14	23	0.05831276	0.2738	1.0	0.9565	1,6,9,12,18,22,27,28,29,32,34,36	ب ن ي خ ش ي ش ي ء ص د ي ع ب س ع ن ب ف ر ر ن ب ت ن خ ل ن ع م	kw:palm(68.2325); kw:genealogy(49.2484); kw:tribe(47.5872); kw:name(43.4607); kw:clan(39.4154); kw:seedling(34.884); kw:tree(33.9456); kw:sapling(33.004)	ع ب س:B005:الأعلام والقبيلة من عبس → ن ب ت:B004:نبت ونبيت أعلاما وأحياء
C005	0.7475	sound / cognition_perception/perception / noise / sheep	13	10	13	24	0.05838463	0.3243	1.0	0.625	4,5,6,11,12,14,16,20,22,25,32,33,37	ب ر ر ذ ك ر ر ف ع ص ب ب ص خ خ ص د ي غ ن ي ن ش ر ن ع م ي س ر	kw:sound(82.1996); theme:cognition_perception/perception(72.4742); kw:noise(41.7788); kw:sheep(40.3171); kw:speech(37.5366); kw:voice(37.4165); kw:collision(32.1114); kw:loudness(31.3821)	غ ن ي:B003:الغِناء والصوت → ص د ي:B008:التَّصْدِيَة بالتصفيق
C006	0.746	throat / uvula / mouth / body_health_life/anatomy	6	7	11	16	0.05851974	0.3137	1.0	1.0	10,20,24,26,34,37	ء ل ي س ب ل ش ق ق ط ع م ل ه و ل ه ي م ر ء	kw:throat(61.873); kw:uvula(51.232); kw:mouth(47.4879); theme:body_health_life/anatomy(40.0932); kw:drink(39.7012); kw:organ(39.0107); kw:flesh(36.9363); kw:esophagus(36.9273)	ل ه و:B003:طرح الشيء في فم الرحى والعطاء المشبه به → ل ه ي:B004:اللهوة المطروحة والعطية
C007	0.7426	fruit / agriculture_food/plant_vegetation / tree / berry	13	13	17	40	0.05949444	0.303	0.975	0.625	9,12,13,16,17,18,22,24,27,28,29,31,42	ء ل ي ب ر ر ح ب ب خ ش ي ز ي ت ش ي ء ط ع م ع ن ب ف ك ه ك ر م ك ف ر ن ب ت ن خ ل	kw:fruit(127.7902); theme:agriculture_food/plant_vegetation(116.973); kw:tree(101.8369); kw:berry(66.0079); kw:palm(56.8604); kw:food(44.555); kw:growth(42.1427); kw:harvest(37.6199)	ك ر م:B004:العنب والكرمة → ع ن ب:B001:العنب ثمرة الكرم
C008	0.7424	fruit / hospitality / agriculture_food/plant_vegetation / tree	12	11	17	42	0.06294494	0.3387	0.9762	0.5714	9,13,16,17,24,28,29,31,34,36,37,42	ب ر ر ب ن ي خ ش ي ز ي ت ط ع م ع ن ب ف ك ه ك ر م ك ف ر م ر ء ن خ ل	kw:fruit(116.1729); kw:hospitality(73.5089); theme:agriculture_food/plant_vegetation(70.1838); kw:tree(67.8912); kw:berry(66.0079); kw:food(62.377); kw:feeding(41.9894); kw:harvest(37.6199)	ك ر م:B004:العنب والكرمة → ع ن ب:B001:العنب ثمرة الكرم
C009	0.7341	agriculture_food/plant_vegetation / palm / fruit / tree	17	12	17	30	0.06118486	0.2308	1.0	0.7667	1,6,8,9,12,13,16,17,18,19,22,27,28,29,38,40,42	ح ب ب خ ش ي س ع ي ش ي ء ص د ي ع ب س ع ن ب ك ر م ك ف ر ن خ ل ن ط ف و ج ه	theme:agriculture_food/plant_vegetation(89.6793); kw:palm(68.2325); kw:fruit(58.0864); kw:tree(56.576); kw:adornment(52.7421); kw:growth(42.1427); kw:botany(38.0359); kw:ornament(36.4916)	ك ر م:B004:العنب والكرمة → ع ن ب:B001:العنب ثمرة الكرم
C010	0.7302	fragrance / perfume / paradise / craft_material_built/ornament_beauty	15	11	14	24	0.0523951	0.2824	1.0	0.75	12,13,14,16,17,18,19,22,24,25,26,31,34,37,42	ء ر ض خ ل ق ش ي ء ط ع م ط ه ر ف ك ه ك ر م ك ف ر م ر ء م و ه ن ش ر	kw:fragrance(52.1902); kw:perfume(41.3787); kw:paradise(34.884); theme:craft_material_built/ornament_beauty(34.5142); theme:cognition_perception/perception(32.9428); kw:generation(30.2314); theme:emotion_ethics/ethics_morality(29.6169); kw:production(29.1436)	ش ي ء:B004:تشويه الخلق وقبحه → خ ل ق:B003:تمام الخلقة واعتدال الصورة
