morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s071-a000-w001-01	w-s071-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s071-a000-w001-02	w-s071-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s071-a000-w002-01	w-s071-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s071-a000-w003-01	w-s071-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s071-a000-w003-02	w-s071-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s071-a000-w004-01	w-s071-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s071-a000-w004-02	w-s071-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s071-a001-w001-01	w-s071-a001-w001	71:1:1:1	1	إِنَّ	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s071-a001-w001-02	w-s071-a001-w001	71:1:1:2	2	آ					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s071-a001-w002-01	w-s071-a001-w002	71:1:2:1	1	أَرْسَلْ	أَرْسَلْ	أَرْسَلَ	ر س ل	رسل	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>arosala|ROOT:rsl|1P	PERF			IV	1		plural	
m-w-s071-a001-w002-02	w-s071-a001-w002	71:1:2:2	2	نَا					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s071-a001-w003-01	w-s071-a001-w003	71:1:3:1	1	نُوحًا	نُوحًا	نُوح			PN	STEM	STEM|POS:PN|LEM:nuwH|M|ACC								ACC
m-w-s071-a001-w004-01	w-s071-a001-w004	71:1:4:1	1	إِلَىٰ	إِلَىٰ	إِلَىٰ			P	STEM	STEM|POS:P|LEM:<ilaY`								
m-w-s071-a001-w005-01	w-s071-a001-w005	71:1:5:1	1	قَوْمِ	قَوْمِ	قَوْم	ق و م	قوم	N	STEM	STEM|POS:N|LEM:qawom|ROOT:qwm|M|GEN								GEN
m-w-s071-a001-w005-02	w-s071-a001-w005	71:1:5:2	2	هِۦٓ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s071-a001-w006-01	w-s071-a001-w006	71:1:6:1	1	أَنْ	أَنْ	أَن			SUB	STEM	STEM|POS:SUB|LEM:>an								
m-w-s071-a001-w007-01	w-s071-a001-w007	71:1:7:1	1	أَنذِرْ	أَنذِرْ	أَنذَرَ	ن ذ ر	نذر	V	STEM	STEM|POS:V|IMPV|(IV)|LEM:>an*ara|ROOT:n*r|2MS	IMPV			IV	2	M	singular	
m-w-s071-a001-w008-01	w-s071-a001-w008	71:1:8:1	1	قَوْمَ	قَوْمَ	قَوْم	ق و م	قوم	N	STEM	STEM|POS:N|LEM:qawom|ROOT:qwm|M|ACC								ACC
m-w-s071-a001-w008-02	w-s071-a001-w008	71:1:8:2	2	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
