left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0508	P2579	0.645062	0.550886	0.59313	0.89568	1.0	0.777778	0.75	mutual_knn
P2293	P3357	0.644538	0.562198	0.5782	0.891791	1.0	0.777778	0.75	mutual_knn
P0296	P2149	0.64292	0.563871	0.592939	0.907409	0.909091	0.777778	0.75	mutual_knn
P1357	P2791	0.642715	0.553012	0.585934	0.887826	1.0	0.777778	0.75	mutual_knn
P1735	P3134	0.641998	0.547524	0.587771	0.898926	1.0	0.777778	0.75	mutual_knn
P0283	P1132	0.641607	0.552779	0.58733	0.925534	0.947368	0.777778	0.75	mutual_knn
P1559	P2767	0.640164	0.544985	0.585493	0.89998	1.0	0.777778	0.75	mutual_knn
P0050	P1038	0.638785	0.549316	0.575621	0.901255	1.0	0.777778	0.75	mutual_knn
P1251	P3308	0.637965	0.538352	0.5904	0.890663	1.0	0.777778	0.75	mutual_knn
P1488	P2710	0.637808	0.543748	0.582464	0.892591	1.0	0.777778	0.75	mutual_knn
P0720	P2800	0.635773	0.553217	0.59122	0.870412	0.928571	0.777778	0.75	mutual_knn
P0778	P3626	0.63489	0.559033	0.571338	0.8862	0.947368	0.777778	0.75	mutual_knn
P1211	P1314	0.633537	0.544337	0.595692	0.87236	0.928571	0.777778	0.75	mutual_knn
P0682	P2645	0.632263	0.547599	0.583213	0.900527	0.916667	0.777778	0.75	mutual_knn
P1279	P3154	0.631456	0.544768	0.575786	0.900482	0.947368	0.777778	0.75	mutual_knn
P0892	P2940	0.629741	0.53818	0.566943	0.891301	1.0	0.777778	0.75	mutual_knn
P1113	P2061	0.628863	0.544209	0.571035	0.903566	0.9375	0.777778	0.75	mutual_knn
P1002	P1639	0.628631	0.555508	0.572425	0.866369	0.916667	0.777778	0.75	mutual_knn
P3488	P4466	0.628575	0.534179	0.573226	0.875646	1.0	0.777778	0.75	mutual_knn
P10626	P6201	0.628089	0.538872	0.573008	0.850437	1.0	0.8	0.75	mutual_knn
P0191	P0671	0.627908	0.547651	0.581839	0.878212	0.9	0.777778	0.75	mutual_knn
P1159	P2309	0.62767	0.563009	0.588302	0.750767	0.933333	0.777778	0.75	mutual_knn
P1174	P2296	0.627605	0.545252	0.579065	0.886595	0.909091	0.777778	0.75	mutual_knn
P1309	P3328	0.626715	0.545268	0.571927	0.911698	0.9	0.777778	0.75	mutual_knn
P0613	P2830	0.626302	0.563553	0.59434	0.723768	0.923077	0.777778	0.75	mutual_knn
P6110	P9283	0.62511	0.551224	0.586101	0.844244	0.875	0.8	0.75	mutual_knn
P0755	P2391	0.624875	0.534694	0.580323	0.9115	0.9	0.777778	0.75	mutual_knn
P1225	P2964	0.624509	0.532567	0.555919	0.902818	1.0	0.777778	0.75	mutual_knn
P6321	P9632	0.624209	0.537664	0.576892	0.803483	1.0	0.8	0.75	mutual_knn
P2441	P3626	0.623939	0.562095	0.585458	0.713496	0.947368	0.777778	0.75	mutual_knn
P0058	P2733	0.623374	0.543807	0.580089	0.756296	1.0	0.777778	0.75	mutual_knn
P4984	P7829	0.623322	0.543857	0.569904	0.791196	1.0	0.8	0.75	mutual_knn
P3770	P5230	0.622953	0.559927	0.592788	0.726008	0.909091	0.777778	0.75	mutual_knn
P2226	P3538	0.622936	0.56584	0.5979	0.723764	0.866667	0.777778	0.75	mutual_knn
P0079	P2036	0.62263	0.537865	0.572483	0.879144	0.923077	0.777778	0.75	mutual_knn
P0236	P1663	0.622499	0.558259	0.600561	0.735863	0.875	0.777778	0.75	mutual_knn
P1210	P2352	0.621917	0.530013	0.553464	0.896989	1.0	0.777778	0.75	mutual_knn
P7692	P9041	0.621775	0.534981	0.5722	0.807634	1.0	0.8	0.75	mutual_knn
P0080	P1601	0.621186	0.540028	0.578185	0.911936	0.846154	0.777778	0.75	mutual_knn
P7518	P8922	0.620961	0.526921	0.575192	0.825295	1.0	0.8	0.75	mutual_knn
P1476	P3243	0.620853	0.570403	0.589396	0.712166	0.866667	0.777778	0.75	mutual_knn
P1499	P3844	0.619935	0.562745	0.614584	0.765957	0.75	0.777778	0.75	mutual_knn
P0978	P3294	0.619286	0.554699	0.582795	0.719438	0.9375	0.777778	0.75	mutual_knn
P1786	P2529	0.618629	0.556471	0.581348	0.724378	0.923077	0.777778	0.75	mutual_knn
P0096	P1539	0.618515	0.541851	0.583078	0.706048	1.0	0.777778	0.75	mutual_knn
P1779	P3399	0.618421	0.572023	0.583802	0.748617	0.818182	0.777778	0.75	mutual_knn
P0913	P1320	0.618286	0.563435	0.58903	0.710798	0.875	0.777778	0.75	mutual_knn
P0278	P1661	0.618246	0.535089	0.567029	0.880872	0.909091	0.777778	0.75	mutual_knn
P1118	P2630	0.617512	0.527111	0.56958	0.900494	0.909091	0.777778	0.75	mutual_knn
P10145	P6680	0.617364	0.512045	0.585124	0.821506	1.0	0.8	0.75	mutual_knn
P3137	P4156	0.617248	0.553485	0.591789	0.753396	0.857143	0.777778	0.75	mutual_knn
P0645	P1519	0.616935	0.53994	0.57862	0.714449	1.0	0.777778	0.75	mutual_knn
P1644	P3006	0.616878	0.576103	0.605426	0.735106	0.722222	0.777778	0.75	mutual_knn
P4953	P7759	0.616736	0.525274	0.572013	0.801582	1.0	0.8	0.75	mutual_knn
P0709	P2220	0.616688	0.541795	0.570093	0.733479	1.0	0.777778	0.75	mutual_knn
P0380	P2459	0.616528	0.563983	0.594356	0.747113	0.8	0.777778	0.75	mutual_knn
P1608	P2746	0.616516	0.541902	0.575372	0.712791	1.0	0.777778	0.75	mutual_knn
P3506	P3920	0.61609	0.528669	0.568082	0.90471	0.888889	0.777778	0.75	mutual_knn
P1090	P3062	0.615956	0.564313	0.59592	0.721932	0.8125	0.777778	0.75	mutual_knn
P1967	P3035	0.615874	0.551315	0.581608	0.719121	0.923077	0.777778	0.75	mutual_knn
P0314	P1575	0.615828	0.551409	0.590492	0.743553	0.866667	0.777778	0.75	mutual_knn
P0229	P2220	0.615724	0.547243	0.587065	0.730824	0.909091	0.777778	0.75	mutual_knn
P1199	P1801	0.615652	0.546092	0.586039	0.747978	0.9	0.777778	0.75	mutual_knn
P2209	P3476	0.615098	0.548781	0.599416	0.726362	0.857143	0.777778	0.75	mutual_knn
P4196	P5633	0.614945	0.50741	0.581416	0.831147	1.0	0.8	0.75	mutual_knn
P3340	P3823	0.614937	0.525612	0.567166	0.89904	0.9	0.777778	0.75	mutual_knn
P0425	P2513	0.614705	0.542079	0.564611	0.919054	0.8125	0.777778	0.75	mutual_knn
P1044	P2483	0.614688	0.548551	0.576777	0.743013	0.916667	0.777778	0.75	mutual_knn
P0405	P1519	0.614687	0.550705	0.591078	0.733257	0.866667	0.777778	0.75	mutual_knn
P1678	P1998	0.614357	0.539723	0.582261	0.726904	0.95	0.777778	0.75	mutual_knn
P0054	P1723	0.614317	0.550441	0.586895	0.7297	0.882353	0.777778	0.75	mutual_knn
P1186	P3437	0.614168	0.539042	0.568478	0.908131	0.818182	0.777778	0.75	mutual_knn
P1123	P2443	0.61415	0.566128	0.608687	0.736248	0.727273	0.777778	0.75	mutual_knn
P6575	P8176	0.613918	0.50597	0.569486	0.869109	1.0	0.8	0.75	mutual_knn
P6697	P8053	0.61377	0.50953	0.604955	0.838578	0.888889	0.8	0.75	mutual_knn
P0042	P0423	0.61365	0.554842	0.584697	0.718276	0.875	0.777778	0.75	mutual_knn
P0054	P1933	0.613629	0.556956	0.582531	0.708779	0.882353	0.777778	0.75	mutual_knn
P0558	P1434	0.613623	0.546926	0.591161	0.717106	0.888889	0.777778	0.75	mutual_knn
P10064	P7313	0.613563	0.516705	0.561387	0.845602	1.0	0.8	0.75	mutual_knn
P0112	P1887	0.613388	0.563073	0.595805	0.750027	0.764706	0.777778	0.75	mutual_knn
P0142	P1933	0.613388	0.552892	0.5811	0.729665	0.882353	0.777778	0.75	mutual_knn
P0085	P1519	0.613228	0.549068	0.581389	0.698048	0.928571	0.777778	0.75	mutual_knn
P2024	P2405	0.613115	0.54708	0.579123	0.733269	0.909091	0.777778	0.75	mutual_knn
P3003	P4289	0.613009	0.501791	0.569179	0.879909	1.0	0.777778	0.75	mutual_knn
P10573	P6492	0.612989	0.519155	0.556886	0.844592	1.0	0.8	0.75	mutual_knn
P6187	P9560	0.612915	0.511416	0.573992	0.818808	1.0	0.8	0.75	mutual_knn
P0855	P2686	0.612602	0.552397	0.572474	0.727484	0.909091	0.777778	0.75	mutual_knn
P1025	P1943	0.612571	0.555759	0.587748	0.744143	0.823529	0.777778	0.75	mutual_knn
P2055	P3384	0.612524	0.552249	0.568772	0.716086	0.933333	0.777778	0.75	mutual_knn
