left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P1874	P3428	0.64491	0.582883	0.590171	0.760526	1.0	0.777778	0.75	mutual_knn
P0444	P2312	0.641348	0.570742	0.603259	0.733734	1.0	0.777778	0.75	mutual_knn
P2018	P3389	0.639322	0.543725	0.582561	0.907495	1.0	0.777778	0.75	mutual_knn
P2018	P3372	0.638212	0.549327	0.578524	0.885313	1.0	0.777778	0.75	mutual_knn
P1471	P2541	0.637791	0.542004	0.587194	0.883715	1.0	0.777778	0.75	mutual_knn
P1099	P3236	0.636838	0.538489	0.577641	0.923428	1.0	0.777778	0.75	mutual_knn
P3013	P3783	0.63561	0.56818	0.589208	0.737057	1.0	0.777778	0.75	mutual_knn
P0139	P0396	0.63525	0.538935	0.576391	0.909919	1.0	0.777778	0.75	mutual_knn
P0038	P2696	0.635156	0.555584	0.600201	0.750729	1.0	0.777778	0.75	mutual_knn
P0728	P1895	0.634427	0.56298	0.59692	0.721634	1.0	0.777778	0.75	mutual_knn
P0969	P2597	0.633922	0.569468	0.588147	0.718106	1.0	0.777778	0.75	mutual_knn
P0465	P2594	0.633715	0.562157	0.598258	0.713544	1.0	0.777778	0.75	mutual_knn
P0032	P0332	0.633038	0.534997	0.57371	0.914906	1.0	0.777778	0.75	mutual_knn
P0621	P1965	0.633012	0.542507	0.592957	0.896825	0.916667	0.777778	0.75	mutual_knn
P1860	P2986	0.632959	0.580378	0.604918	0.600677	1.0	0.777778	0.75	mutual_knn
P2646	P3529	0.632546	0.570899	0.58607	0.705167	1.0	0.777778	0.75	mutual_knn
P5960	P9590	0.632525	0.557325	0.58102	0.87463	0.909091	0.8	0.75	mutual_knn
P0023	P0080	0.63126	0.560592	0.58686	0.735928	1.0	0.777778	0.75	mutual_knn
P0490	P2830	0.631143	0.548682	0.600744	0.739759	1.0	0.777778	0.75	mutual_knn
P1599	P3373	0.631033	0.572795	0.595704	0.731125	0.916667	0.777778	0.75	mutual_knn
P0573	P2679	0.630608	0.557806	0.597186	0.705804	1.0	0.777778	0.75	mutual_knn
P0987	P2161	0.630554	0.537288	0.569299	0.8952	1.0	0.777778	0.75	mutual_knn
