left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C055	C075	0.776729	0.925851	0.56334	0.563582	0.884433	0.734014	1.0	mutual_knn
C119	C124	0.730744	0.852106	0.522561	0.578263	0.900966	0.756704	1.0	mutual_knn
C034	C141	0.718391	0.77986	0.572516	0.673709	0.893355	0.752305	0.918735	mutual_knn
C245	C935	0.710629	0.778996	0.58097	0.60814	0.860265	0.844102	0.932515	mutual_knn
C168	C436	0.705128	0.843336	0.584609	0.383527	0.697252	0.796247	1.0	mutual_knn
C083	C172	0.703524	0.740092	0.563514	0.692502	0.951737	0.722486	0.885595	mutual_knn
C1117	C1178	0.702714	0.791408	0.553898	0.607018	0.801388	0.718073	0.891383	mutual_knn
C106	C444	0.698282	0.840094	0.488321	0.441424	0.875959	0.795247	0.951791	mutual_knn
C003	C059	0.698101	0.739056	0.529066	0.759847	0.938687	0.790002	0.927909	mutual_knn
C161	C246	0.696041	0.778052	0.476819	0.721759	0.917934	0.665604	0.953427	mutual_knn
C065	C994	0.695271	0.786436	0.531917	0.589146	0.835629	0.807104	0.932611	mutual_knn
C507	C631	0.695111	0.875697	0.478081	0.342281	0.796098	0.690587	0.93373	mutual_knn
C176	C329	0.694436	0.769942	0.500165	0.641355	0.952798	0.672347	0.92798	mutual_knn
C030	C072	0.692006	0.704334	0.56615	0.764565	0.935369	0.816182	0.949923	mutual_knn
C625	C898	0.689791	0.786276	0.551658	0.52854	0.78302	0.782418	1.0	mutual_knn
C289	C415	0.687536	0.712771	0.602862	0.61597	0.886951	0.778404	0.889367	mutual_knn
C005	C117	0.687165	0.690556	0.589772	0.740197	0.909353	0.836907	0.953331	mutual_knn
C306	C631	0.684754	0.794125	0.565582	0.418567	0.761606	0.764427	1.0	mutual_knn
C007	C023	0.681589	0.659434	0.563317	0.83497	0.993798	0.82011	1.0	mutual_knn
C072	C106	0.68005	0.753452	0.541014	0.54182	0.86838	0.715442	0.901906	mutual_knn
C042	C094	0.677913	0.705579	0.523298	0.740088	0.94125	0.732266	0.854183	mutual_knn
C022	C462	0.676581	0.792845	0.522128	0.440738	0.794461	0.784564	0.922571	mutual_knn
C104	C229	0.6725	0.697813	0.496516	0.777421	0.968963	0.693931	0.829146	mutual_knn
C079	C107	0.671454	0.745161	0.547862	0.501102	0.844045	0.740581	0.885808	mutual_knn
C207	C757	0.670889	0.746254	0.584033	0.509409	0.716115	0.830637	0.875673	mutual_knn
C232	C863	0.670345	0.717265	0.579617	0.48776	0.890509	0.81746	0.907225	mutual_knn
C096	C707	0.669437	0.679408	0.570941	0.666631	0.917871	0.82698	0.813447	mutual_knn
C284	C301	0.668524	0.696105	0.562938	0.576837	0.93906	0.758021	0.942165	mutual_knn
C125	C263	0.662832	0.70323	0.532305	0.585325	0.929928	0.71965	0.863783	mutual_knn
C073	C467	0.662369	0.638231	0.551775	0.803956	0.973254	0.736728	0.805421	mutual_knn
C168	C345	0.661417	0.813631	0.498836	0.318773	0.730731	0.705706	0.910118	mutual_knn
C247	C451	0.661134	0.64619	0.563783	0.732123	0.956915	0.744319	0.902474	mutual_knn
C167	C742	0.660814	0.657163	0.575003	0.660163	0.937158	0.75308	0.884186	mutual_knn
C014	C036	0.660687	0.680451	0.531628	0.68454	0.925187	0.695533	0.814934	mutual_knn
C081	C101	0.660003	0.659181	0.53795	0.718089	0.97219	0.710953	0.809621	mutual_knn
C024	C480	0.659049	0.701249	0.470474	0.720052	0.95277	0.667984	0.937237	mutual_knn
C010	C045	0.657419	0.642166	0.577286	0.65648	0.975026	0.820744	0.886666	mutual_knn
C034	C234	0.655986	0.693086	0.563219	0.531878	0.872889	0.825978	0.87268	mutual_knn
C538	C883	0.65394	0.68102	0.534779	0.623879	0.906085	0.800161	0.901932	mutual_knn
C193	C201	0.652548	0.696044	0.522892	0.558541	0.91804	0.692819	0.825701	mutual_knn
C224	C275	0.652072	0.664559	0.565941	0.565075	0.935032	0.72901	0.806999	mutual_knn
C015	C061	0.651669	0.672947	0.565124	0.56127	0.895311	0.744977	0.842304	mutual_knn
C306	C507	0.65109	0.704426	0.520604	0.533768	0.893188	0.690587	0.93373	mutual_knn
C226	C290	0.650832	0.655022	0.563905	0.591155	0.950338	0.777879	0.950798	mutual_knn
C876	C922	0.650152	0.759245	0.521176	0.362771	0.778991	0.685662	0.867049	mutual_knn
C051	C962	0.650124	0.668993	0.552897	0.566344	0.93124	0.830956	0.840359	mutual_knn
C095	C683	0.64966	0.639774	0.560005	0.669029	0.948683	0.762683	0.920815	mutual_knn
