left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C001	C017	0.592816	0.567854	0.555373	0.432821	0.989949	0.724867	0.797353	mutual_knn
C039	C065	0.512115	0.490212	0.426437	0.392315	0.99846	0.599654	0.690923	mutual_knn
C001	C004	0.505924	0.430728	0.450612	0.553758	1.0	0.630213	0.674801	mutual_knn
C001	C008	0.484414	0.398692	0.461443	0.466353	1.0	0.645143	0.715405	mutual_knn
C004	C008	0.484024	0.412994	0.407122	0.553898	1.0	0.582726	0.647742	mutual_knn
C037	C039	0.476504	0.35539	0.464109	0.595765	1.0	0.668226	0.563494	mutual_knn
C013	C014	0.468431	0.400753	0.382266	0.53375	1.0	0.562094	0.759848	mutual_knn
C005	C009	0.466378	0.397912	0.364685	0.580166	1.0	0.544456	0.571135	mutual_knn
C026	C054	0.460587	0.393243	0.405153	0.43031	0.993884	0.598041	0.624885	mutual_knn
C024	C054	0.458597	0.376373	0.388319	0.539147	1.0	0.607305	0.620192	mutual_knn
C005	C029	0.45826	0.401083	0.396203	0.410775	0.977802	0.584031	0.668258	mutual_knn
C011	C012	0.456198	0.376473	0.346666	0.640103	0.999512	0.535695	0.597866	mutual_knn
C033	C065	0.439598	0.360398	0.310456	0.66416	0.99846	0.516441	0.607157	mutual_knn
C002	C024	0.437726	0.363974	0.35465	0.499563	0.993884	0.588739	0.611269	mutual_knn
C033	C043	0.43495	0.352767	0.331048	0.602576	0.989949	0.56158	0.56855	mutual_knn
C008	C027	0.431086	0.353332	0.303709	0.643122	0.989949	0.483579	0.52669	mutual_knn
C033	C057	0.428202	0.382175	0.378029	0.24711	0.989949	0.637101	0.577283	mutual_knn
C004	C017	0.425036	0.351028	0.341645	0.48033	0.989949	0.509608	0.528284	mutual_knn
C043	C065	0.420413	0.37248	0.315037	0.416036	0.980581	0.49497	0.568447	mutual_knn
C025	C061	0.405344	0.350161	0.301632	0.399277	0.99846	0.544442	0.6226	mutual_knn
C007	C017	0.40533	0.316509	0.394251	0.31972	0.968277	0.580748	0.527346	mutual_knn
C048	C065	0.405001	0.290482	0.336005	0.589589	1.0	0.507715	0.47337	mutual_knn
C007	C009	0.402779	0.301407	0.315303	0.57485	1.0	0.48912	0.478992	mutual_knn
C038	C059	0.401332	0.320093	0.343759	0.391624	0.989949	0.515958	0.507181	mutual_knn
C006	C034	0.398328	0.285551	0.36012	0.481276	0.993884	0.541247	0.5347	mutual_knn
C003	C012	0.39195	0.260839	0.309778	0.685968	1.0	0.540312	0.465426	mutual_knn
C024	C026	0.390505	0.303988	0.324735	0.417025	0.993884	0.512426	0.476626	mutual_knn
C018	C022	0.389965	0.287933	0.317408	0.507762	1.0	0.493491	0.507039	mutual_knn
C020	C039	0.386538	0.32277	0.32105	0.320106	0.968277	0.509975	0.537875	mutual_knn
C001	C032	0.385678	0.281547	0.290802	0.576643	1.0	0.473269	0.561044	mutual_knn
C010	C013	0.384113	0.262944	0.294022	0.644341	1.0	0.458171	0.432036	mutual_knn
C036	C040	0.38031	0.284106	0.27712	0.551207	1.0	0.476251	0.584043	mutual_knn
C006	C010	0.379259	0.261073	0.298781	0.590878	1.0	0.461627	0.442868	mutual_knn
C002	C003	0.37879	0.284492	0.235261	0.659658	1.0	0.382378	0.525709	mutual_knn
C002	C055	0.377458	0.285491	0.299276	0.481025	0.968277	0.510945	0.48974	mutual_knn
C048	C051	0.376227	0.259975	0.330877	0.471299	0.99846	0.526782	0.442317	mutual_knn
C005	C007	0.375025	0.247266	0.3276	0.531116	1.0	0.494231	0.411379	mutual_knn
C016	C064	0.373198	0.331377	0.246434	0.341908	0.993884	0.415659	0.601325	mutual_knn
C034	C042	0.370573	0.234841	0.315269	0.585717	1.0	0.483765	0.395932	mutual_knn
C029	C056	0.370385	0.266296	0.267683	0.577045	0.992278	0.426556	0.585723	mutual_knn
C009	C046	0.364799	0.264652	0.332953	0.331982	0.993884	0.508062	0.515285	mutual_knn
C020	C043	0.36371	0.321422	0.250435	0.284799	0.993884	0.405427	0.486498	mutual_knn
C020	C058	0.362726	0.299588	0.245355	0.424974	0.968277	0.396354	0.48272	mutual_knn
C003	C055	0.36231	0.252057	0.315203	0.448924	0.968277	0.529386	0.534574	mutual_knn
C011	C025	0.36223	0.234757	0.270352	0.694462	0.94299	0.504985	0.486507	mutual_knn
C038	C063	0.361675	0.250396	0.323604	0.404013	0.989949	0.494061	0.446329	mutual_knn
C024	C035	0.360194	0.295821	0.260558	0.341161	1.0	0.428665	0.494646	mutual_knn
C015	C044	0.358156	0.2415	0.306012	0.466077	0.989949	0.471275	0.420039	mutual_knn
C039	C058	0.356272	0.241838	0.275126	0.528151	1.0	0.455559	0.40912	mutual_knn
C004	C007	0.356045	0.217235	0.267692	0.677313	0.993884	0.433963	0.384608	mutual_knn
C009	C048	0.35598	0.216838	0.283769	0.671374	0.952926	0.458349	0.423589	mutual_knn
