family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000532:B007	ر ب ب	B007	2	لزوم وإقامة ودوام
F001	core	quranic:root_000973:B008	ع ب د	B008	5	الأنفة والغضب
F001	optional	quranic:root_000047:B001	ء ل ه	B001	1,2	التعبد والمعبود
F001	optional	quranic:root_000504:B004	د ي ن	B004	4	الإذلال والملك
F001	optional	quranic:root_000532:B001	ر ب ب	B001	2	ربوبية وملك وسيادة
F001	optional	quranic:root_000532:B008	ر ب ب	B008	2	رباب السحاب
F001	optional	quranic:root_000532:B010	ر ب ب	B010	2	ربابة تجمع القداح
F001	optional	quranic:root_000532:B013	ر ب ب	B013	2	ماء رَبَب كثير
F001	optional	quranic:root_000532:B016	ر ب ب	B016	2	رُبَى حاجة وعقدة ونعمة
F001	optional	quranic:root_000745:B004	س م و	B004	1	السماء وما علا فأظل
F001	optional	quranic:root_000913:B003	ض ل ل	B003	7	فقدان الشيء
F001	optional	quranic:root_000973:B004	ع ب د	B004	5	التعبيد والاستعباد
F001	optional	quranic:root_000973:B007	ع ب د	B007	5	القوة والصلابة
F001	optional	quranic:root_000973:B011	ع ب د	B011	5	العطب والانقطاع
F001	optional	quranic:root_001040:B002	ع ل م	B002	2	أثر يميز الشيء ويهدي إليه
F001	optional	quranic:root_001040:B004	ع ل م	B004	2	شق ظاهر في الشفة العليا
F001	optional	quranic:root_001040:B005	ع ل م	B005	2	ماء كثير مجتمع في عيلم
F001	optional	quranic:root_001092:B002	غ ض ب	B002	7	الغضب لشخص حي أو به بعد موته
F001	optional	quranic:root_001092:B004	غ ض ب	B004	7	صلابة الصخرة وتماسكها
F001	optional	quranic:root_001092:B006	غ ض ب	B006	7	تورم العين وما حولها
F001	optional	quranic:root_001092:B007	غ ض ب	B007	7	العبوس والضجر والعظم في وصف الحيوان أو الشخص
F001	optional	quranic:root_001092:B008	غ ض ب	B008	7	جلد صلب أو مطوي كدرقة
F001	optional	quranic:root_001273:B006	ق و م	B006	6	مقام وإقامة في موضع
F001	optional	quranic:root_001273:B012	ق و م	B012	6	آلة قائمة وجزء قائم
F001	optional	quranic:root_001273:B016	ق و م	B016	6	جمود ووقوف وكلال
F001	optional	quranic:root_001444:B007	م ل ك	B007	4	الماء مَلَك الأمر
F001	optional	quranic:root_001444:B008	م ل ك	B008	4	المتقدم القائد في الحيوان
F001	optional	quranic:root_001525:B007	ن ع م	B007	7	ما سمي نعامة تشبيها بالهيئة
F001	optional	quranic:root_001525:B011	ن ع م	B011	7	موافقة المكان وطيب المقام
F001	optional	quranic:root_001525:B012	ن ع م	B012	7	المشي على القدم وابتذالها
F001	rare	quranic:root_000355:B002	ح م د	B002	2	وجود الشيء محمودا
F001	rare	quranic:root_000355:B003	ح م د	B003	2	المحمود كثير الخصال
F001	rare	quranic:root_000504:B001	د ي ن	B001	4	الطاعة والانقياد
F001	rare	quranic:root_000504:B006	د ي ن	B006	4	مدينة الطاعة
F001	rare	quranic:root_000532:B003	ر ب ب	B003	2	علم رباني
F001	rare	quranic:root_000532:B004	ر ب ب	B004	2	ربة وجماعات كثيرة
F001	rare	quranic:root_000532:B012	ر ب ب	B012	2	ربة نبات
F001	rare	quranic:root_000532:B014	ر ب ب	B014	2	رَبْرَب قطيع
F001	rare	quranic:root_000552:B001	ر ح م	B001	1,3	الرَّحْمَة والرقة
F001	rare	quranic:root_000552:B002	ر ح م	B002	1,3	الرَّحِم والقرابة
F001	rare	quranic:root_000745:B001	س م و	B001	1	العلو والارتفاع
F001	rare	quranic:root_000858:B001	ص ر ط	B001	6,7	الطريق المستقيم
F001	rare	quranic:root_000913:B002	ض ل ل	B002	7	الغيبوبة والخفاء
F001	rare	quranic:root_000973:B001	ع ب د	B001	5	الرق والملك
F001	rare	quranic:root_000973:B005	ع ب د	B005	5	التذليل والتسوية
F001	rare	quranic:root_001040:B007	ع ل م	B007	2	ذكر الضباع يسمى العيلام
F001	rare	quranic:root_001064:B006	ع و ن	B006	5	العانة قطيع الحمر
F001	rare	quranic:root_001092:B005	غ ض ب	B005	7	غلظ الجسم وشدة الحمرة
F001	rare	quranic:root_001119:B004	غ ي ر	B004	7	الغَيْرة على الأهل
F001	rare	quranic:root_001273:B002	ق و م	B002	6	انتصاب وقيام بالبدن
F001	rare	quranic:root_001273:B004	ق و م	B004	6	رعاية وحفظ وولاية
F001	rare	quranic:root_001273:B019	ق و م	B019	6	وجع قائم بالعضو
F001	rare	quranic:root_001444:B001	م ل ك	B001	4	قوة الشيء وتماسكه
F001	rare	quranic:root_001583:B003	ه د ي	B003	6	المتقدم الهادي وأوائل الشيء
F001	rare	quranic:root_001583:B008	ه د ي	B008	6	مشي التهادي مع الاعتماد والتمايل
F002	core	quranic:root_000504:B001	د ي ن	B001	4	الطاعة والانقياد
F002	core	quranic:root_000504:B004	د ي ن	B004	4	الإذلال والملك
F002	core	quranic:root_001273:B004	ق و م	B004	6	رعاية وحفظ وولاية
F002	core	quranic:root_001444:B002	م ل ك	B002	4	المِلْك والتصرف
F002	optional	quranic:root_000047:B001	ء ل ه	B001	1,2	التعبد والمعبود
F002	optional	quranic:root_000504:B002	د ي ن	B002	4	الحساب والجزاء
F002	optional	quranic:root_000504:B005	د ي ن	B005	4	العادة والشأن
F002	optional	quranic:root_000504:B006	د ي ن	B006	4	مدينة الطاعة
F002	optional	quranic:root_000532:B001	ر ب ب	B001	2	ربوبية وملك وسيادة
F002	optional	quranic:root_000532:B002	ر ب ب	B002	2	إصلاح وتربية وإتمام
F002	optional	quranic:root_000532:B016	ر ب ب	B016	2	رُبَى حاجة وعقدة ونعمة
F002	optional	quranic:root_000858:B001	ص ر ط	B001	6,7	الطريق المستقيم
F002	optional	quranic:root_000913:B001	ض ل ل	B001	7	الضلال عن الهدى والقصد
F002	optional	quranic:root_000973:B001	ع ب د	B001	5	الرق والملك
F002	optional	quranic:root_000973:B003	ع ب د	B003	5	العبادة والطاعة الخاضعة
F002	optional	quranic:root_000973:B004	ع ب د	B004	5	التعبيد والاستعباد
F002	optional	quranic:root_000973:B006	ع ب د	B006	5	التكريم والتعظيم
F002	optional	quranic:root_000973:B008	ع ب د	B008	5	الأنفة والغضب
F002	optional	quranic:root_001040:B001	ع ل م	B001	2	انكشاف الشيء للعارف
F002	optional	quranic:root_001119:B001	غ ي ر	B001	7	الصلاح والمنفعة بالميرة والسقي والإصلاح
F002	optional	quranic:root_001119:B002	غ ي ر	B002	7	الغَيْر في الدية
F002	optional	quranic:root_001119:B003	غ ي ر	B003	7	تغيير الصورة أو إبدال الشيء بغيره
F002	optional	quranic:root_001273:B008	ق و م	B008	6	استقامة واعتدال واستواء
F002	optional	quranic:root_001273:B009	ق و م	B009	6	قوام وعماد ومعاش
F002	optional	quranic:root_001444:B003	م ل ك	B003	4	المُلك والسلطان
F002	optional	quranic:root_001444:B005	م ل ك	B005	4	مِلاك الأمر وعِماده
F002	optional	quranic:root_001444:B006	م ل ك	B006	4	مَلَك الطريق والوادي
F002	optional	quranic:root_001444:B007	م ل ك	B007	4	الماء مَلَك الأمر
F002	optional	quranic:root_001583:B001	ه د ي	B001	6	دلالة بلطف إلى الطريق والحق
F002	optional	quranic:root_001583:B002	ه د ي	B002	6	جهة الأمر وسيرته وقصده
F002	optional	quranic:root_001583:B007	ه د ي	B007	6	هدي الحرمة والأسير
F002	optional	quranic:root_001700:B002	ي و م	B002	4	مدة من الزمان
F002	rare	quranic:root_000047:B002	ء ل ه	B002	1,2	اسم الله في القسم والنداء
F002	rare	quranic:root_000355:B001	ح م د	B001	2	الحمد خلاف الذم
F002	rare	quranic:root_000355:B003	ح م د	B003	2	المحمود كثير الخصال
F002	rare	quranic:root_000355:B004	ح م د	B004	2	حماداك الغاية المحمودة
F002	rare	quranic:root_000355:B005	ح م د	B005	2	يتحمد بالمنة
F002	rare	quranic:root_000504:B003	د ي ن	B003	4	الدين المالي
F002	rare	quranic:root_000504:B007	د ي ن	B007	4	التصديق والتفويض
F002	rare	quranic:root_000532:B006	ر ب ب	B006	2	رُبّ خاثر وإصلاح به
F002	rare	quranic:root_000532:B011	ر ب ب	B011	2	ربابة عهد وميثاق
F002	rare	quranic:root_000552:B001	ر ح م	B001	1,3	الرَّحْمَة والرقة
F002	rare	quranic:root_000745:B005	س م و	B005	1	الاسم تنويه ودلالة
F002	rare	quranic:root_000745:B008	س م و	B008	1	الصيت الحسن المنتشر
F002	rare	quranic:root_000913:B003	ض ل ل	B003	7	فقدان الشيء
F002	rare	quranic:root_000973:B005	ع ب د	B005	5	التذليل والتسوية
F002	rare	quranic:root_000973:B007	ع ب د	B007	5	القوة والصلابة
F002	rare	quranic:root_001040:B002	ع ل م	B002	2	أثر يميز الشيء ويهدي إليه
F002	rare	quranic:root_001064:B001	ع و ن	B001	5	الإعانة والمظاهرة
F002	rare	quranic:root_001064:B003	ع و ن	B003	5	الحرب العَوان
F002	rare	quranic:root_001064:B005	ع و ن	B005	5	استواء الخلقة وتلاحق القوة
F002	rare	quranic:root_001064:B006	ع و ن	B006	5	العانة قطيع الحمر
F002	rare	quranic:root_001064:B007	ع و ن	B007	5	عانة الرجل
F002	rare	quranic:root_001092:B001	غ ض ب	B001	7	اشتداد السخط وثورانه للانتقام
F002	rare	quranic:root_001092:B003	غ ض ب	B003	7	المراغمة والمخالفة
F002	rare	quranic:root_001092:B004	غ ض ب	B004	7	صلابة الصخرة وتماسكها
F002	rare	quranic:root_001092:B005	غ ض ب	B005	7	غلظ الجسم وشدة الحمرة
F002	rare	quranic:root_001092:B006	غ ض ب	B006	7	تورم العين وما حولها
F002	rare	quranic:root_001092:B007	غ ض ب	B007	7	العبوس والضجر والعظم في وصف الحيوان أو الشخص
F002	rare	quranic:root_001119:B005	غ ي ر	B005	7	السوى والخلاف والاستثناء والنفي
F002	rare	quranic:root_001273:B003	ق و م	B003	6	عزم ونهوض إلى الأمر
F002	rare	quranic:root_001273:B006	ق و م	B006	6	مقام وإقامة في موضع
F002	rare	quranic:root_001273:B007	ق و م	B007	6	نيابة وقيام مقام غيره
F002	rare	quranic:root_001273:B010	ق و م	B010	6	قيمة وتقويم وتسعير
F002	rare	quranic:root_001273:B013	ق و م	B013	6	قيامة وبعث وقيام الساعة
F002	rare	quranic:root_001273:B015	ق و م	B015	6	وزن سواء ومقدار معتدل
F002	rare	quranic:root_001273:B016	ق و م	B016	6	جمود ووقوف وكلال
F002	rare	quranic:root_001273:B020	ق و م	B020	6	قوام في قوائم الشاة
F002	rare	quranic:root_001444:B001	م ل ك	B001	4	قوة الشيء وتماسكه
F002	rare	quranic:root_001444:B004	م ل ك	B004	4	الإملاك والتزويج
