family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000045:B005	ء ل ف	B005	4	الألفة والأنس والملازمة
F001	core	quranic:root_000260:B007	ج م ل	B007	5	أسماء الحيوان من سمك وطير
F001	core	quranic:root_000001:B012	ح م م	B012	10	الحمام الطائر
F001	core	quranic:root_000464:B009	د خ ل	B009	38	طائر يدخل الغيران والشجر
F001	core	quranic:root_000671:B003	س ب ق	B003	41	سباقا الطائر
F001	core	quranic:root_000951:B005	ط م ع	B005	38	المطمع في الشبك
F001	core	quranic:root_001040:B006	ع ل م	B006	24,39	طائر جارح يسمى العلام
F001	core	quranic:root_001525:B006	ن ع م	B006	38	النعام والنعامة الطائر
F001	core	quranic:root_001675:B006	و ق ع	B006	1	وقوع الطير وموضعه
F001	optional	quranic:root_000501:B003	د و م	B003	23	التحليق والدوران مع وقفة
F001	optional	quranic:root_000532:B007	ر ب ب	B007	27,28,40	لزوم وإقامة ودوام
F001	optional	quranic:root_001077:B014	غ ر ب	B014	40	عنقاء مغرب طائر بعيد أو داهية
F001	optional	quranic:root_001212:B011	ق ر ب	B011	7	القارب السفينة الصغيرة
F001	optional	quranic:root_001675:B007	و ق ع	B007	1	ربوض الدواب والإبل
F001	rare	quranic:root_000025:B001	ء ر ض	B001	14	السفل المقابل للسماء
F001	rare	quranic:root_000076:B007	ء ل ي	B007	4,43	اليمين والحلف
F001	rare	quranic:root_000059:B003	ء ن س	B003	19	الأنس الذي يزيل الوحشة
F001	rare	quranic:root_000266:B012	ج ن ن	B012	35,38	الجان حية
F001	rare	quranic:root_000266:B017	ج ن ن	B017	35,38	المَجَنَّة موضع الاستتار
F001	rare	quranic:root_000001:B001	ح م م	B001	10	السواد والفحم والدخان
F001	rare	quranic:root_000001:B005	ح م م	B005	10	الحمى والحمام في الأبدان والأرض
F001	rare	quranic:root_000400:B007	خ ر ج	B007	43	اختلاف لونين في الشيء
F001	rare	quranic:root_000458:B009	د ب ر	B009	17	دوابر الحيوان وأواخر الأعضاء
F001	rare	quranic:root_000501:B001	د و م	B001	23	السكون والدوام
F001	rare	quranic:root_000531:B011	ر ء ي	B011	6,7	راية منصوبة
F001	rare	quranic:root_000532:B005	ر ب ب	B005	27,28,40	ربيب وربيبة ورابة
F001	rare	quranic:root_000532:B008	ر ب ب	B008	27,28,40	رباب السحاب
F001	rare	quranic:root_000844:B001	ص ح ب	B001	12	الصُّحبة والملازمة
F001	rare	quranic:root_000844:B004	ص ح ب	B004	12	جعل الشيء مصاحبا واستصحابه
F001	rare	quranic:root_001040:B005	ع ل م	B005	24,39	ماء كثير مجتمع في عيلم
F001	rare	quranic:root_001077:B010	غ ر ب	B010	40	الغراب وسواد الغراب
