left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P12481	P8613	0.653256	0.550145	0.618484	0.90426	0.987952	0.777778	0.75	mutual_knn
P1012	P4188	0.64802	0.560686	0.599071	0.880169	0.980198	0.777778	0.75	mutual_knn
P1562	P4091	0.647371	0.557666	0.607825	0.890878	0.945946	0.777778	0.75	mutual_knn
P0193	P3228	0.644464	0.554063	0.591919	0.898514	0.981132	0.777778	0.75	mutual_knn
P1032	P5728	0.640179	0.55354	0.579964	0.893813	0.987179	0.777778	0.75	mutual_knn
P0374	P5187	0.638801	0.566683	0.617419	0.725354	0.951613	0.777778	0.75	mutual_knn
P1152	P5327	0.638316	0.549348	0.580929	0.889601	0.988235	0.777778	0.75	mutual_knn
P10668	P23556	0.637249	0.542326	0.621766	0.839178	0.916667	0.8	0.75	mutual_knn
P3753	P9432	0.636145	0.553209	0.571886	0.899824	0.970588	0.777778	0.75	mutual_knn
P3494	P6914	0.635438	0.550357	0.577074	0.881277	0.976744	0.777778	0.75	mutual_knn
P5577	P7218	0.635126	0.567286	0.611407	0.732073	0.926471	0.777778	0.75	mutual_knn
P1681	P6621	0.634759	0.583576	0.61555	0.729869	0.837209	0.777778	0.75	mutual_knn
P1324	P4702	0.634649	0.570304	0.615154	0.734609	0.892473	0.777778	0.75	mutual_knn
P18352	P24692	0.634626	0.533861	0.623744	0.821388	0.939394	0.8	0.75	mutual_knn
P15468	P21436	0.63435	0.54554	0.598707	0.835951	0.957143	0.8	0.75	mutual_knn
P2838	P4651	0.634173	0.54328	0.578422	0.880623	0.99187	0.777778	0.75	mutual_knn
P0689	P4772	0.634029	0.557014	0.608566	0.718895	0.984848	0.777778	0.75	mutual_knn
P10180	P5514	0.633763	0.538264	0.580587	0.883384	1.0	0.777778	0.75	mutual_knn
P2059	P5898	0.633761	0.568708	0.602264	0.724769	0.945736	0.777778	0.75	mutual_knn
P3249	P6449	0.63365	0.572082	0.608384	0.722068	0.910714	0.777778	0.75	mutual_knn
P10674	P3568	0.633625	0.541844	0.585866	0.877723	0.969697	0.777778	0.75	mutual_knn
P6460	P8579	0.633363	0.541775	0.573032	0.901935	0.988095	0.777778	0.75	mutual_knn
P5754	P8325	0.632784	0.568855	0.600174	0.730878	0.936508	0.777778	0.75	mutual_knn
P2038	P4445	0.632708	0.568319	0.596907	0.738613	0.94186	0.777778	0.75	mutual_knn
P1294	P4719	0.632352	0.546462	0.570464	0.881705	0.986111	0.777778	0.75	mutual_knn
P1400	P6526	0.632281	0.582067	0.612066	0.734115	0.82716	0.777778	0.75	mutual_knn
P0463	P4254	0.632025	0.56678	0.618466	0.733314	0.871795	0.777778	0.75	mutual_knn
P21227	P21909	0.631815	0.533439	0.59479	0.835912	1.0	0.8	0.75	mutual_knn
P4882	P8272	0.631804	0.569742	0.598567	0.730649	0.928571	0.777778	0.75	mutual_knn
P1982	P7538	0.631755	0.567249	0.594623	0.728196	0.955556	0.777778	0.75	mutual_knn
P10632	P8074	0.631706	0.594238	0.627819	0.742497	0.703125	0.777778	0.75	mutual_knn
P0969	P3502	0.631678	0.568824	0.59842	0.737232	0.925373	0.777778	0.75	mutual_knn
P17218	P19613	0.631562	0.535913	0.605904	0.825011	0.958333	0.8	0.75	mutual_knn
P6631	P9248	0.63083	0.569373	0.601889	0.720592	0.918919	0.777778	0.75	mutual_knn
P1418	P6484	0.630633	0.565545	0.589633	0.709856	0.987805	0.777778	0.75	mutual_knn
P6195	P8476	0.630631	0.565744	0.596072	0.73445	0.939759	0.777778	0.75	mutual_knn
P10987	P8190	0.630445	0.561204	0.602842	0.709624	0.959459	0.777778	0.75	mutual_knn
P2566	P8128	0.630409	0.550001	0.573085	0.878844	0.944444	0.777778	0.75	mutual_knn
P0147	P1268	0.630301	0.578538	0.601848	0.696572	0.896552	0.777778	0.75	mutual_knn
P2043	P7589	0.630262	0.565916	0.597216	0.725267	0.940476	0.777778	0.75	mutual_knn
P17675	P24692	0.630122	0.522808	0.605553	0.829147	1.0	0.8	0.75	mutual_knn
P16490	P22723	0.629611	0.525252	0.607824	0.828348	0.976744	0.8	0.75	mutual_knn
P4428	P8578	0.62957	0.569354	0.593953	0.700227	0.954545	0.777778	0.75	mutual_knn
P2330	P5341	0.629296	0.56468	0.602694	0.713899	0.928571	0.777778	0.75	mutual_knn
P3568	P6948	0.629028	0.570339	0.587995	0.726378	0.939394	0.777778	0.75	mutual_knn
P3975	P5473	0.628817	0.561645	0.590025	0.722348	0.973333	0.777778	0.75	mutual_knn
P2752	P6383	0.628789	0.530686	0.578791	0.891573	0.982456	0.777778	0.75	mutual_knn
P6462	P9766	0.628692	0.573204	0.600535	0.736578	0.869048	0.777778	0.75	mutual_knn
P2889	P6764	0.62857	0.56074	0.598858	0.698624	0.967742	0.777778	0.75	mutual_knn
P2567	P7544	0.628311	0.562549	0.6022	0.72845	0.915493	0.777778	0.75	mutual_knn
P17595	P22905	0.627925	0.529563	0.596158	0.825047	0.984615	0.8	0.75	mutual_knn
P0506	P5070	0.627718	0.567286	0.59785	0.707671	0.924242	0.777778	0.75	mutual_knn
P2778	P5124	0.627618	0.566497	0.601428	0.738228	0.883721	0.777778	0.75	mutual_knn
P3953	P6117	0.627474	0.565169	0.597724	0.707816	0.931624	0.777778	0.75	mutual_knn
P19434	P21468	0.627347	0.523004	0.60177	0.829146	0.984615	0.8	0.75	mutual_knn
P1675	P3741	0.627088	0.558028	0.603546	0.730673	0.916667	0.777778	0.75	mutual_knn
P0723	P6764	0.626988	0.556188	0.606502	0.706772	0.9375	0.777778	0.75	mutual_knn
P4464	P8169	0.626941	0.539216	0.571975	0.893655	0.947368	0.777778	0.75	mutual_knn
P5671	P8678	0.626736	0.564554	0.622773	0.705702	0.841463	0.777778	0.75	mutual_knn
P1863	P3625	0.626418	0.562615	0.605039	0.714777	0.9	0.777778	0.75	mutual_knn
