candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.8044	milk / udder / abundance / extraction	26	13	13	23	0.05998566	0.2949	1.0	0.8696	1,3,6,8,9,10,11,12,17,18,19,22,23,25,26,27,31,32,33,34,35,36,40,41,42,50	ء م ر ء و ل ح ص ب د ع و ر ب ب ر س ل ش ك ر ق م ر ك ذ ب م ر ي ه ش م ه م ر ي س ر	kw:milk(103.4184); kw:udder(66.1686); kw:abundance(51.4865); kw:extraction(50.1599); kw:dairy(48.8874); kw:milking(45.7343); kw:lactation(42.6693); kw:fertility(42.5584)	د ع و:B003:داعية اللبن → ه م ر:B002:استفراغ الضرع
C002	0.7841	reputation / virtue / praise / generosity	19	9	10	15	0.05866908	0.3409	1.0	0.8	2,5,8,9,11,12,15,17,22,24,25,32,40,43,44,46,48,51,52	ب ل غ خ ي ر ذ ك ر س م و ف ج ر ف ع ل ق و ل م س س و ع د	kw:reputation(60.2637); kw:virtue(49.8887); kw:praise(41.7788); kw:generosity(36.4916); kw:rumor(33.004); kw:goodness(30.4895); kw:bounty(28.6095); kw:welfare(26.4674)	ف ج ر:B005:جود متفجر واسع → خ ي ر:B005:الكرم والهبة
C003	0.7828	sky / cloud / land_water_sky/weather_climate / atmosphere	25	17	17	44	0.05670438	0.3235	0.9545	0.6591	3,7,10,11,12,13,14,16,18,21,26,27,28,30,35,37,38,39,42,48,49,52,53,54,55	ء خ ذ ء ر ض ح م ل خ ر ج ر ب ب س ح ب س م و ص ب ر ع ذ ب ع ي ن غ د و ق ع د ك ل ل ل و ح ن ع م ن ه ر ه و ي	kw:sky(155.6523); kw:cloud(99.7774); theme:land_water_sky/weather_climate(98.7577); kw:atmosphere(92.636); kw:vapor(49.5059); kw:rain(47.3897); theme:land_water_sky/sky_astronomy(45.3437); kw:air(43.4363)	ر ب ب:B008:رباب السحاب → ص ب ر:B010:سحاب أبيض متراكم
C004	0.7819	milk / udder / fertility / extraction	25	13	13	24	0.05881669	0.3077	0.9583	0.7083	2,3,6,8,9,10,11,17,18,19,22,23,25,26,27,28,31,32,33,34,35,36,38,40,42	ب ي ن د ع و ر ء ي ر س ل ش ك ر ق ر ء ق ر ر ك ذ ب م ر ي ن و ق ه ش م ه م ر ي س ر	kw:milk(91.9274); kw:udder(79.4023); kw:fertility(53.198); kw:extraction(50.1599); kw:milking(45.7343); kw:lactation(42.6693); kw:dairy(36.6655); kw:agriculture(32.8628)	د ع و:B003:داعية اللبن → ه م ر:B002:استفراغ الضرع
C005	0.7747	color / game / hue / play	12	11	12	23	0.05989177	0.3538	1.0	0.8696	1,2,7,8,19,24,28,29,34,38,45,47	ج ر م خ ر ج س ح ر س ع ر ش ر ب ص ب ح ص ح ب ع س ر ق م ر ن ح س ه ز م	kw:color(153.6284); kw:game(71.5238); kw:hue(46.5929); kw:play(43.1696); theme:kinship_society/recreation_sport(38.3488); kw:toy(33.5381); kw:complexion(29.1436); kw:brightness(28.6095)	خ ر ج:B010:لعبة إخراج ما في اليد → ه ز م:B010:مهزام يلعب به الصبيان
C006	0.7746	victory / gambling / competition / dominance	23	15	16	39	0.05896255	0.3277	0.9744	0.6154	1,2,4,8,9,10,14,17,19,22,24,27,28,29,32,33,35,40,41,42,44,45,53	ج ز ي ج ي ء ح ض ر د ب ر ر ب ب ر ق ب ر و ح ع ز ز ع ط و غ ل ب ق م ر ق و ل ق و م ك ب ر ي س ر	kw:victory(97.0093); kw:gambling(93.1858); kw:competition(92.0915); kw:dominance(81.6489); theme:conflict_security/conflict(76.6675); kw:power(76.4806); kw:contest(68.647); kw:lot(57.5595)	غ ل ب:B001:قوة تقهر وتغلب → ع ز ز:B002:الغلبة والقهر
C007	0.7719	law_governance/authority_governance / ownership / ruler / dominion	15	10	11	19	0.0590441	0.3519	1.0	0.7895	2,3,5,8,9,10,11,12,24,27,29,42,44,49,55	ت ب ع ح ك م ر ب ب ر ق ب ص ح ب ع ب د ف ت ح ق د ر ق و ل م ل ك	theme:law_governance/authority_governance(60.6535); kw:ownership(37.8305); kw:ruler(34.884); kw:dominion(34.884); kw:governance(33.7797); kw:compatibility(33.004); kw:hierarchy(32.5956); kw:property(32.081)	ع ب د:B001:الرق والملك → م ل ك:B002:المِلْك والتصرف
C008	0.77	prosody / meter / language_communication/writing_text / alphabet	12	9	9	12	0.05163129	0.3333	1.0	0.9167	2,7,8,17,22,25,27,28,32,40,48,55	ب ي ن خ ر ج ر ق ب ع ر ض ق ر ء ق س م ق ع د ه ا ء و ج ه	kw:prosody(59.0879); kw:meter(44.316); theme:language_communication/writing_text(40.3373); kw:alphabet(34.884); kw:vowel(33.004); kw:moderation(32.5328); kw:rhyme(30.4895); kw:language(30.3446)	خ ر ج:B011:ألف الخروج بعد الصلة → و ج ه:B011:توجيه القافية
C009	0.7689	body_health_life/reproduction_birth / womb / pregnancy / reproduction	27	14	17	43	0.05825648	0.3233	0.9535	0.5116	1,2,3,8,9,13,15,16,17,18,19,21,22,27,29,30,31,32,34,37,38,39,40,44,45,48,54	ب ك ر ت ر ك ج م ع ج ن ن ح م ل ر ء ي ر س ل ع ذ ب ع س ر ع ق ر ق ر ء ق ر ب ق ر ر و ج ه	theme:body_health_life/reproduction_birth(148.4909); kw:womb(106.6699); kw:pregnancy(103.6846); kw:reproduction(81.5892); kw:birth(74.2476); kw:gestation(70.7234); kw:fetus(45.3471); kw:delivery(41.1882)	ج ن ن:B007:الجنين المستور في البطن → ق ر ء:B003:اجتماع الرحم وحمله
C010	0.7682	sound / voice / summons / signal	24	16	17	47	0.05679456	0.3481	0.9787	0.5319	1,2,3,4,5,6,8,9,10,15,17,19,22,25,28,29,31,32,38,40,42,45,46,47	ء ي ي ب ل ل ج ر م د ع و ز ج ر ش ق ق ص ر ص ر ص ي ح ع ق ر غ ن ي ق ر ء ق ر ر ن ب ء ن د و ن د ي ه ز م	kw:sound(123.2994); kw:voice(112.2496); kw:summons(59.9777); kw:signal(57.9151); kw:call(54.6714); kw:acoustics(53.9753); kw:shout(46.5929); kw:music(41.9894)	ن د و:B002:الصوت المرفوع والنداء → ن د ي:B001:رفع الصوت والنداء
