candidate_id	family_id	representative_candidate_id	membership
C032	F001	C032	representative
C098	F001	C032	variant
C278	F001	C032	variant
C005	F002	C054	variant
C031	F002	C054	variant
C054	F002	C054	representative
C063	F002	C054	variant
C079	F002	C054	variant
C159	F002	C054	variant
C085	F003	C284	variant
C174	F003	C284	variant
C184	F003	C284	variant
C284	F003	C284	representative
C343	F003	C284	variant
C356	F003	C284	variant
C001	F004	C001	representative
C009	F004	C001	variant
C033	F004	C001	member
C039	F004	C001	variant
C043	F004	C001	variant
C053	F004	C001	variant
C090	F004	C001	variant
C242	F004	C001	variant
C044	F005	C202	variant
C150	F005	C202	variant
C155	F005	C202	variant
C202	F005	C202	representative
C048	F006	C048	representative
C072	F006	C048	variant
C125	F006	C048	variant
C162	F006	C048	variant
C256	F006	C048	variant
C311	F006	C048	variant
C335	F006	C048	variant
C006	F007	C050	variant
C050	F007	C050	representative
C069	F007	C050	variant
C083	F007	C050	variant
C087	F007	C050	variant
C101	F007	C050	variant
C121	F007	C050	variant
C170	F007	C050	variant
C124	F008	C307	variant
C249	F008	C307	variant
C307	F008	C307	representative
C015	F009	C049	variant
C030	F009	C049	variant
C049	F009	C049	representative
C110	F009	C049	member
C146	F009	C049	variant
C165	F009	C049	variant
C274	F009	C049	variant
C045	F010	C046	variant
C046	F010	C046	representative
C204	F010	C046	variant
C310	F010	C046	variant
C352	F010	C046	variant
C397	F010	C046	variant
C417	F010	C046	variant
C038	F011	C038	representative
C041	F011	C038	variant
C160	F011	C038	variant
C259	F011	C038	variant
C296	F011	C038	variant
C454	F011	C038	variant
C205	F012	C205	representative
C253	F012	C205	variant
C276	F012	C205	variant
C378	F012	C205	variant
C437	F012	C205	variant
C442	F012	C205	variant
C068	F013	C068	representative
C100	F013	C068	variant
C229	F013	C068	variant
C299	F013	C068	variant
C340	F013	C068	variant
C071	F014	C071	representative
C206	F014	C071	variant
C360	F014	C071	variant
C426	F014	C071	variant
C058	F015	C192	variant
C135	F015	C192	variant
