left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C049	C110	0.746724	0.812299	0.562703	0.765902	0.951734	0.730248	0.930842	mutual_knn
C001	C033	0.74405	0.801567	0.539974	0.82681	0.985928	0.727165	1.0	mutual_knn
C258	C272	0.709029	0.900014	0.482724	0.348187	0.793857	0.659295	1.0	mutual_knn
C033	C039	0.689206	0.777726	0.438033	0.723764	0.965565	0.677169	1.0	mutual_knn
C207	C369	0.66965	0.783909	0.491409	0.388074	0.914659	0.692881	0.891438	mutual_knn
C015	C110	0.664591	0.703543	0.561374	0.632263	0.811812	0.73337	0.851172	mutual_knn
C015	C049	0.655613	0.664617	0.569924	0.634745	0.888523	0.730203	0.804456	mutual_knn
C086	C308	0.648279	0.718724	0.475894	0.573707	0.887778	0.68978	0.837018	mutual_knn
C002	C023	0.644175	0.599125	0.551223	0.806917	0.985532	0.731354	0.764786	mutual_knn
C034	C065	0.638653	0.697388	0.537962	0.358721	0.926985	0.838261	1.0	mutual_knn
C281	C345	0.626662	0.655175	0.518679	0.627135	0.807573	0.697389	0.830233	mutual_knn
C001	C039	0.626278	0.652164	0.458421	0.664006	0.962693	0.727165	0.801567	mutual_knn
C033	C090	0.624819	0.63919	0.45037	0.724728	0.976404	0.677169	1.0	mutual_knn
C103	C344	0.620049	0.601774	0.52922	0.668254	0.935702	0.743658	0.790443	mutual_knn
C149	C166	0.614486	0.712604	0.427049	0.400693	0.9	0.647925	1.0	mutual_knn
C057	C141	0.606526	0.624479	0.524376	0.448665	0.921076	0.693373	0.782974	mutual_knn
C014	C081	0.598981	0.626504	0.55669	0.35729	0.829925	0.736349	0.791989	mutual_knn
C166	C203	0.596173	0.691273	0.451745	0.401794	0.748331	0.663588	0.911343	mutual_knn
C035	C066	0.595973	0.595697	0.503756	0.533538	0.93644	0.678184	0.772886	mutual_knn
C030	C110	0.595531	0.645778	0.461842	0.554436	0.786456	0.639014	0.787543	mutual_knn
C018	C112	0.594553	0.584842	0.541261	0.505119	0.892413	0.706815	0.874867	mutual_knn
C114	C247	0.590746	0.565671	0.565942	0.46319	0.918085	0.75934	0.772639	mutual_knn
C186	C212	0.590707	0.625886	0.477614	0.494967	0.849837	0.679928	0.805464	mutual_knn
C001	C090	0.588436	0.551865	0.471951	0.719037	0.990148	0.727165	0.801567	mutual_knn
C148	C226	0.58557	0.610021	0.513649	0.441103	0.823545	0.698973	0.774691	mutual_knn
C001	C009	0.585288	0.523257	0.541151	0.645138	0.968001	0.726325	0.765058	mutual_knn
C183	C227	0.584185	0.586323	0.538662	0.482279	0.811969	0.7026	0.744819	mutual_knn
C030	C049	0.583283	0.607275	0.471331	0.562682	0.819782	0.642367	0.787543	mutual_knn
C031	C054	0.58301	0.525631	0.578542	0.651499	0.814822	0.780256	0.799772	mutual_knn
C015	C030	0.581528	0.614803	0.475272	0.528777	0.786667	0.649711	0.787543	mutual_knn
C155	C202	0.581477	0.639727	0.380666	0.544031	0.930106	0.557538	0.796926	mutual_knn
C045	C046	0.579833	0.516028	0.50034	0.750483	0.966686	0.671741	0.698768	mutual_knn
C226	C288	0.579453	0.560208	0.500426	0.630857	0.861357	0.695227	0.784686	mutual_knn
C081	C151	0.578663	0.583762	0.467034	0.609575	0.857143	0.646092	0.781847	mutual_knn
C016	C023	0.578083	0.484706	0.537826	0.7717	0.972119	0.717167	0.729045	mutual_knn
C151	C213	0.577462	0.604991	0.441413	0.489144	0.936282	0.646934	0.821719	mutual_knn
C082	C157	0.57564	0.495629	0.552805	0.690151	0.929682	0.717357	0.742601	mutual_knn
C187	C200	0.573617	0.621765	0.398975	0.504321	0.926096	0.58241	0.820099	mutual_knn
C284	C343	0.571369	0.588397	0.486885	0.422113	0.888934	0.677359	0.844778	mutual_knn
C010	C149	0.566268	0.589395	0.502187	0.435187	0.773953	0.715701	0.802865	mutual_knn
C066	C127	0.565827	0.515745	0.502877	0.601354	0.969556	0.697261	0.705484	mutual_knn
C115	C147	0.565648	0.612596	0.457206	0.352194	0.869687	0.62837	0.849269	mutual_knn
C050	C101	0.565146	0.515646	0.499063	0.645089	0.930949	0.712726	0.810827	mutual_knn
