left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C028	C056	0.566479	0.507171	0.518181	0.580506	0.993884	0.700083	0.699031	mutual_knn
C024	C027	0.564756	0.471643	0.561175	0.605826	1.0	0.727493	0.652253	mutual_knn
C001	C061	0.559815	0.522413	0.452023	0.642797	0.987218	0.68067	0.751852	mutual_knn
C001	C003	0.540206	0.531217	0.404184	0.556654	0.976768	0.629318	0.723745	mutual_knn
C011	C061	0.539003	0.513463	0.44243	0.510693	0.984732	0.648152	0.723208	mutual_knn
C050	C089	0.534178	0.481326	0.486521	0.547106	0.928477	0.665851	0.677782	mutual_knn
C001	C011	0.521134	0.492557	0.410381	0.527264	0.990148	0.60112	0.677322	mutual_knn
C015	C016	0.520053	0.448545	0.481776	0.544978	0.967503	0.650363	0.666195	mutual_knn
C041	C061	0.518723	0.457041	0.420374	0.656169	0.984732	0.609983	0.686529	mutual_knn
C046	C053	0.518123	0.44072	0.451259	0.632999	0.990847	0.625744	0.619672	mutual_knn
C013	C082	0.515015	0.442662	0.461613	0.55389	0.998115	0.646988	0.634262	mutual_knn
C051	C070	0.509364	0.472748	0.369944	0.625933	0.994135	0.541393	0.64247	mutual_knn
C037	C107	0.508836	0.476524	0.415515	0.530621	0.928571	0.709648	0.780401	mutual_knn
C003	C011	0.505063	0.47136	0.391162	0.526206	0.994135	0.594118	0.650983	mutual_knn
C056	C063	0.504798	0.477332	0.407278	0.469346	0.970143	0.589199	0.695266	mutual_knn
C007	C107	0.501548	0.450581	0.426562	0.514221	0.968665	0.653831	0.627539	mutual_knn
C053	C080	0.500369	0.422292	0.475148	0.477691	0.989094	0.651976	0.674192	mutual_knn
C003	C061	0.497603	0.465304	0.41776	0.436101	0.96013	0.589368	0.665754	mutual_knn
C080	C094	0.497471	0.381148	0.48618	0.633174	0.977255	0.666796	0.593866	mutual_knn
C003	C034	0.486191	0.407868	0.425262	0.570012	0.976768	0.606	0.591337	mutual_knn
C038	C080	0.485741	0.509065	0.348022	0.430059	0.837957	0.537459	0.717361	mutual_knn
C002	C024	0.485312	0.421299	0.379352	0.615786	0.992781	0.554672	0.649556	mutual_knn
C080	C089	0.480088	0.388447	0.442599	0.585284	0.945563	0.619122	0.636816	mutual_knn
C014	C027	0.479546	0.389539	0.402283	0.661125	0.979796	0.578653	0.592426	mutual_knn
C089	C094	0.477187	0.442737	0.371427	0.453534	0.990375	0.557086	0.646842	mutual_knn
C064	C094	0.47112	0.391432	0.422072	0.494021	0.993808	0.606692	0.622936	mutual_knn
C014	C065	0.466632	0.33749	0.449757	0.6647	0.964901	0.641099	0.511627	mutual_knn
C030	C110	0.46591	0.400199	0.337105	0.659548	0.987241	0.542253	0.596528	mutual_knn
C051	C098	0.464379	0.421598	0.324043	0.59677	0.966904	0.489515	0.599068	mutual_knn
C022	C048	0.46414	0.371792	0.39033	0.629052	0.982397	0.562605	0.639272	mutual_knn
C010	C029	0.463014	0.409008	0.313428	0.654674	0.990148	0.540507	0.582184	mutual_knn
C030	C081	0.462778	0.383431	0.332082	0.714374	1.0	0.558752	0.605434	mutual_knn
C037	C084	0.462205	0.461922	0.329978	0.464117	0.858395	0.616108	0.718831	mutual_knn
C013	C048	0.459578	0.382867	0.369044	0.574309	1.0	0.544311	0.663545	mutual_knn
C047	C107	0.456524	0.431978	0.378588	0.372937	0.896653	0.55141	0.626054	mutual_knn
C018	C075	0.455819	0.347744	0.396487	0.639019	0.990992	0.630582	0.6275	mutual_knn
C025	C042	0.45574	0.402938	0.37715	0.45587	0.955395	0.573221	0.652206	mutual_knn
C001	C034	0.451967	0.362539	0.349241	0.65925	1.0	0.556679	0.543656	mutual_knn
C022	C050	0.451701	0.379021	0.397683	0.457033	0.971825	0.5754	0.549825	mutual_knn
C056	C099	0.447757	0.420433	0.338289	0.390396	0.970143	0.524378	0.613363	mutual_knn
C009	C076	0.446778	0.331931	0.389311	0.647281	0.992915	0.565025	0.602727	mutual_knn
C005	C024	0.445751	0.354889	0.33124	0.697102	0.992243	0.505514	0.540778	mutual_knn
C084	C107	0.442354	0.404332	0.323877	0.449225	0.981023	0.500625	0.608148	mutual_knn
C009	C035	0.439721	0.367961	0.35724	0.530363	0.955318	0.562579	0.733854	mutual_knn
C081	C110	0.438091	0.356136	0.342189	0.586417	0.987241	0.529949	0.548731	mutual_knn
C033	C094	0.435916	0.359108	0.367703	0.471406	0.9891	0.559289	0.579566	mutual_knn
C003	C026	0.43589	0.34659	0.348903	0.607011	0.972229	0.546449	0.519383	mutual_knn
C082	C102	0.435746	0.364504	0.330827	0.576637	0.965824	0.498682	0.612867	mutual_knn
C054	C058	0.43551	0.35294	0.386717	0.456194	0.974049	0.571078	0.674338	mutual_knn
C014	C031	0.435434	0.368053	0.330585	0.522316	1.0	0.508338	0.542186	mutual_knn
C064	C089	0.435321	0.350049	0.364886	0.511768	0.996546	0.537963	0.543501	mutual_knn
C070	C098	0.433564	0.383101	0.333653	0.482588	0.936586	0.50153	0.5591	mutual_knn
C033	C089	0.433261	0.328002	0.389119	0.539215	0.986025	0.566436	0.513067	mutual_knn
C015	C022	0.432817	0.366177	0.383269	0.401555	0.945923	0.55864	0.536605	mutual_knn
C005	C019	0.432236	0.312433	0.349153	0.718195	0.994536	0.528424	0.59039	mutual_knn
C007	C015	0.427013	0.323749	0.367544	0.627069	0.921681	0.569584	0.517914	mutual_knn
C073	C082	0.425959	0.356207	0.337576	0.476726	0.9891	0.542905	0.679023	mutual_knn
C064	C080	0.425821	0.291322	0.425319	0.559554	0.966092	0.598474	0.541193	mutual_knn
C043	C086	0.425604	0.382075	0.323036	0.396758	0.979796	0.489835	0.554595	mutual_knn
C065	C078	0.42446	0.328089	0.327884	0.633264	0.987241	0.511829	0.502832	mutual_knn
