left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P0307	P0550	0.651559	0.564083	0.593977	0.898298	1.0	0.777778	0.75	mutual_knn
P0209	P0327	0.651165	0.567701	0.588009	0.898959	1.0	0.777778	0.75	mutual_knn
P0411	P0628	0.650733	0.562202	0.591844	0.905963	1.0	0.777778	0.75	mutual_knn
P0005	P0188	0.649876	0.558785	0.597787	0.891971	1.0	0.777778	0.75	mutual_knn
P0269	P0375	0.649853	0.560543	0.594931	0.893827	1.0	0.777778	0.75	mutual_knn
P0152	P0509	0.649229	0.561114	0.594934	0.885005	1.0	0.777778	0.75	mutual_knn
P0242	P0395	0.649	0.576192	0.586118	0.845726	1.0	0.777778	0.75	mutual_knn
P0119	P0352	0.648942	0.558498	0.587713	0.919179	1.0	0.777778	0.75	mutual_knn
P0026	P0106	0.646562	0.548855	0.593205	0.919551	1.0	0.777778	0.75	mutual_knn
P0384	P0662	0.646044	0.567487	0.579975	0.876836	1.0	0.777778	0.75	mutual_knn
P0534	P0844	0.646015	0.547694	0.592995	0.920046	1.0	0.777778	0.75	mutual_knn
P0307	P0662	0.645111	0.5471	0.592101	0.91681	1.0	0.777778	0.75	mutual_knn
P0276	P0623	0.644296	0.555433	0.591455	0.873421	1.0	0.777778	0.75	mutual_knn
P0219	P0578	0.643257	0.546509	0.59306	0.897568	1.0	0.777778	0.75	mutual_knn
P0085	P0646	0.643073	0.550091	0.58676	0.901654	1.0	0.777778	0.75	mutual_knn
P0143	P0548	0.642875	0.562806	0.610057	0.760921	1.0	0.777778	0.75	mutual_knn
P0238	P0380	0.642825	0.558036	0.573105	0.911224	1.0	0.777778	0.75	mutual_knn
P0223	P0588	0.642782	0.57874	0.607062	0.698777	1.0	0.777778	0.75	mutual_knn
P0114	P0494	0.642245	0.545548	0.584989	0.920017	1.0	0.777778	0.75	mutual_knn
P0072	P0484	0.642053	0.542062	0.58805	0.923075	1.0	0.777778	0.75	mutual_knn
P0084	P0698	0.640742	0.547749	0.578337	0.918369	1.0	0.777778	0.75	mutual_knn
P0113	P0393	0.640362	0.5439	0.591605	0.885456	1.0	0.777778	0.75	mutual_knn
P0273	P0471	0.640274	0.542739	0.582182	0.922783	1.0	0.777778	0.75	mutual_knn
P0073	P0625	0.640255	0.548446	0.5755	0.920286	1.0	0.777778	0.75	mutual_knn
P0033	P0484	0.640222	0.536981	0.589353	0.923075	1.0	0.777778	0.75	mutual_knn
P0175	P0621	0.640154	0.545778	0.586319	0.893429	1.0	0.777778	0.75	mutual_knn
P0229	P0853	0.640088	0.560484	0.582441	0.840153	1.0	0.777778	0.75	mutual_knn
P0325	P0748	0.639705	0.547603	0.585588	0.883276	1.0	0.777778	0.75	mutual_knn
P0372	P0701	0.63876	0.556503	0.571853	0.881852	1.0	0.777778	0.75	mutual_knn
P0127	P0286	0.638662	0.55051	0.575571	0.894824	1.0	0.777778	0.75	mutual_knn
P0195	P0493	0.638573	0.576812	0.591484	0.719885	1.0	0.777778	0.75	mutual_knn
P0129	P0433	0.638318	0.540053	0.580954	0.919602	1.0	0.777778	0.75	mutual_knn
P0084	P0593	0.637922	0.562203	0.595568	0.889814	0.875	0.777778	0.75	mutual_knn
P0063	P0505	0.637784	0.577176	0.587349	0.724829	1.0	0.777778	0.75	mutual_knn
P0006	P0253	0.63765	0.565048	0.59748	0.742603	1.0	0.777778	0.75	mutual_knn
P0072	P0446	0.636769	0.534621	0.594564	0.880918	1.0	0.777778	0.75	mutual_knn
P0161	P0495	0.636384	0.570436	0.598626	0.701693	1.0	0.777778	0.75	mutual_knn
P0023	P0596	0.636039	0.532425	0.589675	0.900612	1.0	0.777778	0.75	mutual_knn
P0086	P0642	0.635938	0.528595	0.590113	0.915306	1.0	0.777778	0.75	mutual_knn
