morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s012-a000-w001-01	w-s012-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s012-a000-w001-02	w-s012-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s012-a000-w002-01	w-s012-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s012-a000-w003-01	w-s012-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s012-a000-w003-02	w-s012-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s012-a000-w004-01	w-s012-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s012-a000-w004-02	w-s012-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s012-a001-w001-01	w-s012-a001-w001	12:1:1:1	1	الٓر	الٓر				INL	STEM	STEM|POS:INL								
m-w-s012-a001-w002-01	w-s012-a001-w002	12:1:2:1	1	تِلْكَ	تِلْكَ	ذَٰلِك			DEM	STEM	STEM|POS:DEM|LEM:*a`lik|FS						F	singular	
m-w-s012-a001-w003-01	w-s012-a001-w003	12:1:3:1	1	ءَايَٰتُ	ءَايَٰتُ	ءَايَة	ء ي ي	ءيي	N	STEM	STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FP|NOM						F	plural	NOM
m-w-s012-a001-w004-01	w-s012-a001-w004	12:1:4:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s012-a001-w004-02	w-s012-a001-w004	12:1:4:2	2	كِتَٰبِ	كِتَٰبِ	كِتَٰب	ك ت ب	كتب	N	STEM	STEM|POS:N|LEM:kita`b|ROOT:ktb|M|GEN								GEN
m-w-s012-a001-w005-01	w-s012-a001-w005	12:1:5:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s012-a001-w005-02	w-s012-a001-w005	12:1:5:2	2	مُبِينِ	مُبِينِ	مُّبِين	ب ي ن	بين	N	STEM	STEM|POS:N|ACT|PCPL|(IV)|LEM:m~ubiyn|ROOT:byn|M|GEN			ACT	IV				GEN
m-w-s012-a002-w001-01	w-s012-a002-w001	12:2:1:1	1	إِنَّ	إِنَّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s012-a002-w001-02	w-s012-a002-w001	12:2:1:2	2	آ					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s012-a002-w002-01	w-s012-a002-w002	12:2:2:1	1	أَنزَلْ	أَنزَلْ	أَنزَلَ	ن ز ل	نزل	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>anzala|ROOT:nzl|1P	PERF			IV	1		plural	
m-w-s012-a002-w002-02	w-s012-a002-w002	12:2:2:2	2	نَٰ					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s012-a002-w002-03	w-s012-a002-w002	12:2:2:3	3	هُ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s012-a002-w003-01	w-s012-a002-w003	12:2:3:1	1	قُرْءَٰنًا	قُرْءَٰنًا	قُرْءَان	ق ر ء	قرء	PN	STEM	STEM|POS:PN|LEM:quro'aAn|ROOT:qrA|M|INDEF|ACC								ACC
m-w-s012-a002-w004-01	w-s012-a002-w004	12:2:4:1	1	عَرَبِيًّا	عَرَبِيًّا	عَرَبِيّ	ع ر ب	عرب	ADJ	STEM	STEM|POS:ADJ|LEM:Earabiy~|ROOT:Erb|MS|INDEF|ACC						M	singular	ACC
m-w-s012-a002-w005-01	w-s012-a002-w005	12:2:5:1	1	لَّعَلَّ	لَّعَلَّ	لَعَلّ			ACC	STEM	STEM|POS:ACC|LEM:laEal~|SP:<in~								ACC
m-w-s012-a002-w005-02	w-s012-a002-w005	12:2:5:2	2	كُمْ					PRON	SUFFIX	SUFFIX|PRON:2MP					2	M	plural	
m-w-s012-a002-w006-01	w-s012-a002-w006	12:2:6:1	1	تَعْقِلُ	تَعْقِلُ	عَقَلُ	ع ق ل	عقل	V	STEM	STEM|POS:V|IMPF|LEM:Eaqalu|ROOT:Eql|2MP	IMPF				2	M	plural	
m-w-s012-a002-w006-02	w-s012-a002-w006	12:2:6:2	2	ونَ					PRON	SUFFIX	SUFFIX|PRON:2MP					2	M	plural	
m-w-s012-a003-w001-01	w-s012-a003-w001	12:3:1:1	1	نَحْنُ	نَحْنُ				PRON	STEM	STEM|POS:PRON|1P					1		plural	
m-w-s012-a003-w002-01	w-s012-a003-w002	12:3:2:1	1	نَقُصُّ	نَقُصُّ	قَصَّ	ق ص ص	قصص	V	STEM	STEM|POS:V|IMPF|LEM:qaS~a|ROOT:qSS|1P	IMPF				1		plural	
m-w-s012-a003-w003-01	w-s012-a003-w003	12:3:3:1	1	عَلَيْ	عَلَيْ	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`								
m-w-s012-a003-w003-02	w-s012-a003-w003	12:3:3:2	2	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s012-a003-w004-01	w-s012-a003-w004	12:3:4:1	1	أَحْسَنَ	أَحْسَنَ	أَحْسَن	ح س ن	حسن	N	STEM	STEM|POS:N|LEM:>aHosan|ROOT:Hsn|MS|ACC						M	singular	ACC
m-w-s012-a003-w005-01	w-s012-a003-w005	12:3:5:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s012-a003-w005-02	w-s012-a003-w005	12:3:5:2	2	قَصَصِ	قَصَصِ	قَصَص	ق ص ص	قصص	N	STEM	STEM|POS:N|LEM:qaSaS|ROOT:qSS|M|GEN								GEN
m-w-s012-a003-w006-01	w-s012-a003-w006	12:3:6:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s012-a003-w006-02	w-s012-a003-w006	12:3:6:2	2	مَآ	مَآ	مَا			REL	STEM	STEM|POS:REL|LEM:maA								
m-w-s012-a003-w007-01	w-s012-a003-w007	12:3:7:1	1	أَوْحَيْ	أَوْحَيْ	أَوْحَىٰٓ	و ح ي	وحي	V	STEM	STEM|POS:V|PERF|(IV)|LEM:>awoHaY`^|ROOT:wHy|1P	PERF			IV	1		plural	
m-w-s012-a003-w007-02	w-s012-a003-w007	12:3:7:2	2	نَآ					PRON	SUFFIX	SUFFIX|PRON:1P					1		plural	
m-w-s012-a003-w008-01	w-s012-a003-w008	12:3:8:1	1	إِلَيْ	إِلَيْ	إِلَىٰ			P	STEM	STEM|POS:P|LEM:<ilaY`								
m-w-s012-a003-w008-02	w-s012-a003-w008	12:3:8:2	2	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s012-a003-w009-01	w-s012-a003-w009	12:3:9:1	1	هَٰذَا	هَٰذَا	هَٰذَا			DEM	STEM	STEM|POS:DEM|LEM:ha`*aA|MS						M	singular	
m-w-s012-a003-w010-01	w-s012-a003-w010	12:3:10:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s012-a003-w010-02	w-s012-a003-w010	12:3:10:2	2	قُرْءَانَ	قُرْءَانَ	قُرْءَان	ق ر ء	قرء	PN	STEM	STEM|POS:PN|LEM:quro'aAn|ROOT:qrA|M|ACC								ACC
m-w-s012-a003-w011-01	w-s012-a003-w011	12:3:11:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s012-a003-w011-02	w-s012-a003-w011	12:3:11:2	2	إِن	إِن	إِن			COND	STEM	STEM|POS:COND|LEM:<in								
m-w-s012-a003-w012-01	w-s012-a003-w012	12:3:12:1	1	كُن	كُن	كَانَ	ك و ن	كون	V	STEM	STEM|POS:V|PERF|LEM:kaAna|ROOT:kwn|SP:kaAn|2MS	PERF				2	M	singular	
m-w-s012-a003-w012-02	w-s012-a003-w012	12:3:12:2	2	تَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s012-a003-w013-01	w-s012-a003-w013	12:3:13:1	1	مِن	مِن	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s012-a003-w014-01	w-s012-a003-w014	12:3:14:1	1	قَبْلِ	قَبْلِ	قَبْل	ق ب ل	قبل	N	STEM	STEM|POS:N|LEM:qabol|ROOT:qbl|GEN								GEN
m-w-s012-a003-w014-02	w-s012-a003-w014	12:3:14:2	2	هِۦ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s012-a003-w015-01	w-s012-a003-w015	12:3:15:1	1	لَ					EMPH	PREFIX	PREFIX|l:EMPH+								
m-w-s012-a003-w015-02	w-s012-a003-w015	12:3:15:2	2	مِنَ	مِنَ	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s012-a003-w016-01	w-s012-a003-w016	12:3:16:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s012-a003-w016-02	w-s012-a003-w016	12:3:16:2	2	غَٰفِلِينَ	غَٰفِلِينَ	غَٰفِل	غ ف ل	غفل	N	STEM	STEM|POS:N|ACT|PCPL|LEM:ga`fil|ROOT:gfl|MP|GEN			ACT			M	plural	GEN
m-w-s012-a004-w001-01	w-s012-a004-w001	12:4:1:1	1	إِذْ	إِذْ	إِذ			T	STEM	STEM|POS:T|LEM:<i*								
m-w-s012-a004-w002-01	w-s012-a004-w002	12:4:2:1	1	قَالَ	قَالَ	قَالَ	ق و ل	قول	V	STEM	STEM|POS:V|PERF|LEM:qaAla|ROOT:qwl|3MS	PERF				3	M	singular	
m-w-s012-a004-w003-01	w-s012-a004-w003	12:4:3:1	1	يُوسُفُ	يُوسُفُ	يُوسُف			PN	STEM	STEM|POS:PN|LEM:yuwsuf|M|NOM								NOM
m-w-s012-a004-w004-01	w-s012-a004-w004	12:4:4:1	1	لِ					P	PREFIX	PREFIX|l:P+								
m-w-s012-a004-w004-02	w-s012-a004-w004	12:4:4:2	2	أَبِي	أَبِي	أَبٌ	ء ب و	ءبو	N	STEM	STEM|POS:N|LEM:>abN|ROOT:Abw|MS|GEN						M	singular	GEN
m-w-s012-a004-w004-03	w-s012-a004-w004	12:4:4:3	3	هِ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s012-a004-w005-01	w-s012-a004-w005	12:4:5:1	1	يَٰٓ					VOC	PREFIX	PREFIX|ya+								
m-w-s012-a004-w005-02	w-s012-a004-w005	12:4:5:2	2	أَبَتِ	أَبَتِ	أَبٌ	ء ب و	ءبو	N	STEM	STEM|POS:N|LEM:>abN|ROOT:Abw|MS|NOM						M	singular	NOM
m-w-s012-a004-w005-03	w-s012-a004-w005	12:4:5:3	3						PRON	SUFFIX	SUFFIX|PRON:1S					1		singular	
m-w-s012-a004-w006-01	w-s012-a004-w006	12:4:6:1	1	إِنِّ	إِنِّ	إِنّ			ACC	STEM	STEM|POS:ACC|LEM:<in~|SP:<in~								ACC
m-w-s012-a004-w006-02	w-s012-a004-w006	12:4:6:2	2	ى					PRON	SUFFIX	SUFFIX|PRON:1S					1		singular	
m-w-s012-a004-w007-01	w-s012-a004-w007	12:4:7:1	1	رَأَيْ	رَأَيْ	رَءَا	ر ء ي	رءي	V	STEM	STEM|POS:V|PERF|LEM:ra'aA|ROOT:rAy|1S	PERF				1		singular	
m-w-s012-a004-w007-02	w-s012-a004-w007	12:4:7:2	2	تُ					PRON	SUFFIX	SUFFIX|PRON:1S					1		singular	
m-w-s012-a004-w008-01	w-s012-a004-w008	12:4:8:1	1	أَحَدَ	أَحَدَ	أَحَد	ء ح د	ءحد	N	STEM	STEM|POS:N|LEM:>aHad|ROOT:AHd|M|ACC								ACC
m-w-s012-a004-w009-01	w-s012-a004-w009	12:4:9:1	1	عَشَرَ	عَشَرَ	عَشَر	ع ش ر	عشر	N	STEM	STEM|POS:N|LEM:Ea$ar|ROOT:E$r|M|ACC								ACC
m-w-s012-a004-w010-01	w-s012-a004-w010	12:4:10:1	1	كَوْكَبًا	كَوْكَبًا	كَوْكَب	ك و ك ب	كوكب	N	STEM	STEM|POS:N|LEM:kawokab|ROOT:kwkb|M|INDEF|ACC								ACC
m-w-s012-a004-w011-01	w-s012-a004-w011	12:4:11:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s012-a004-w011-02	w-s012-a004-w011	12:4:11:2	2	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s012-a004-w011-03	w-s012-a004-w011	12:4:11:3	3	شَّمْسَ	شَّمْسَ	شَمْس	ش م س	شمس	N	STEM	STEM|POS:N|LEM:$amos|ROOT:$ms|F|ACC								ACC
m-w-s012-a004-w012-01	w-s012-a004-w012	12:4:12:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s012-a004-w012-02	w-s012-a004-w012	12:4:12:2	2	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s012-a004-w012-03	w-s012-a004-w012	12:4:12:3	3	قَمَرَ	قَمَرَ	قَمَر	ق م ر	قمر	N	STEM	STEM|POS:N|LEM:qamar|ROOT:qmr|M|ACC								ACC
m-w-s012-a004-w013-01	w-s012-a004-w013	12:4:13:1	1	رَأَيْ	رَأَيْ	رَءَا	ر ء ي	رءي	V	STEM	STEM|POS:V|PERF|LEM:ra'aA|ROOT:rAy|1S	PERF				1		singular	
m-w-s012-a004-w013-02	w-s012-a004-w013	12:4:13:2	2	تُ					PRON	SUFFIX	SUFFIX|PRON:1S					1		singular	
m-w-s012-a004-w013-03	w-s012-a004-w013	12:4:13:3	3	هُمْ					PRON	SUFFIX	SUFFIX|PRON:3MP					3	M	plural	
m-w-s012-a004-w014-01	w-s012-a004-w014	12:4:14:1	1	لِ					P	PREFIX	PREFIX|l:P+								
m-w-s012-a004-w014-02	w-s012-a004-w014	12:4:14:2	2	ى	ى				PRON	STEM	STEM|POS:PRON|1S					1		singular	
m-w-s012-a004-w015-01	w-s012-a004-w015	12:4:15:1	1	سَٰجِدِينَ	سَٰجِدِينَ	سَاجِد	س ج د	سجد	N	STEM	STEM|POS:N|ACT|PCPL|LEM:saAjid|ROOT:sjd|MP|ACC			ACT			M	plural	ACC
m-w-s012-a005-w001-01	w-s012-a005-w001	12:5:1:1	1	قَالَ	قَالَ	قَالَ	ق و ل	قول	V	STEM	STEM|POS:V|PERF|LEM:qaAla|ROOT:qwl|3MS	PERF				3	M	singular	
m-w-s012-a005-w002-01	w-s012-a005-w002	12:5:2:1	1	يَٰ					VOC	PREFIX	PREFIX|ya+								
m-w-s012-a005-w002-02	w-s012-a005-w002	12:5:2:2	2	بُنَىَّ	بُنَىَّ	بُنَىّ	ب ن ي	بني	N	STEM	STEM|POS:N|LEM:bunaY~|ROOT:bny|M|NOM								NOM
m-w-s012-a005-w002-03	w-s012-a005-w002	12:5:2:3	3						PRON	SUFFIX	SUFFIX|PRON:1S					1		singular	
m-w-s012-a005-w003-01	w-s012-a005-w003	12:5:3:1	1	لَا	لَا	لَا			PRO	STEM	STEM|POS:PRO|LEM:laA								
m-w-s012-a005-w004-01	w-s012-a005-w004	12:5:4:1	1	تَقْصُصْ	تَقْصُصْ	قَصَّ	ق ص ص	قصص	V	STEM	STEM|POS:V|IMPF|LEM:qaS~a|ROOT:qSS|2MS|MOOD:JUS	IMPF	JUS			2	M	singular	
m-w-s012-a005-w005-01	w-s012-a005-w005	12:5:5:1	1	رُءْيَا	رُءْيَا	رُّءْيَا	ر ء ي	رءي	N	STEM	STEM|POS:N|LEM:r~u'oyaA|ROOT:rAy|F|NOM								NOM
m-w-s012-a005-w005-02	w-s012-a005-w005	12:5:5:2	2	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
