candidate_id	family_id	representative_candidate_id	membership
C072	F001	C072	representative
C080	F001	C072	variant
C1293	F001	C072	variant
C146	F001	C072	variant
C416	F001	C072	variant
C108	F002	C108	representative
C301	F002	C108	variant
C400	F002	C108	variant
C779	F002	C108	variant
C174	F003	C174	representative
C211	F003	C174	variant
C220	F003	C174	variant
C243	F003	C174	variant
C538	F003	C174	variant
C663	F003	C174	variant
C696	F003	C174	variant
C1036	F004	C1258	variant
C1258	F004	C1258	representative
C1278	F004	C1258	variant
C741	F004	C1258	variant
C007	F005	C032	variant
C032	F005	C032	representative
C073	F005	C032	variant
C077	F005	C032	variant
C218	F005	C032	variant
C720	F005	C032	variant
C044	F006	C044	representative
C1383	F006	C044	member
C272	F006	C044	variant
C481	F006	C044	variant
C543	F006	C044	variant
C584	F006	C044	variant
C588	F006	C044	variant
C859	F006	C044	variant
C1013	F007	C1124	variant
C1124	F007	C1124	representative
C1211	F007	C1124	variant
C669	F007	C1124	variant
C982	F007	C1124	variant
C074	F008	C075	variant
C075	F008	C075	representative
C110	F008	C075	variant
C208	F008	C075	member
C242	F008	C075	variant
C344	F008	C075	variant
C442	F008	C075	member
C038	F009	C038	representative
C1570	F009	C038	variant
C495	F009	C038	variant
C035	F010	C035	representative
C1236	F010	C035	variant
C405	F010	C035	variant
C453	F010	C035	variant
C866	F010	C035	variant
C1053	F011	C188	variant
C1066	F011	C188	variant
C1130	F011	C188	variant
C188	F011	C188	representative
C210	F011	C188	variant
C443	F011	C188	variant
C448	F011	C188	variant
C631	F011	C188	variant
C770	F011	C188	variant
C1187	F012	C1346	variant
C1346	F012	C1346	representative
C295	F012	C1346	variant
C083	F013	C509	variant
C093	F013	C509	variant
C1470	F013	C509	variant
C509	F013	C509	representative
C684	F013	C509	variant
C748	F013	C509	variant
C101	F014	C101	representative
C1057	F014	C101	variant
C267	F014	C101	variant
C307	F014	C101	variant
C311	F014	C101	member
C374	F014	C101	variant
C899	F014	C101	variant
C253	F015	C253	representative
C575	F015	C253	variant
C117	F016	C117	representative
C183	F016	C117	variant
C195	F016	C117	variant
C263	F016	C117	variant
C265	F016	C117	variant
C472	F016	C117	variant
C597	F016	C117	variant
C153	F017	C153	representative
C446	F017	C153	variant
C967	F017	C153	member
C082	F018	C209	variant
C092	F018	C209	variant
C1080	F018	C209	variant
C209	F018	C209	representative
C409	F018	C209	variant
C531	F018	C209	variant
C572	F018	C209	variant
C681	F018	C209	variant
C1483	F019	C373	variant
C373	F019	C373	representative
C459	F019	C373	variant
C465	F019	C373	variant
C758	F019	C373	variant
C939	F019	C373	variant
C039	F020	C156	variant
C1252	F020	C156	variant
C1317	F020	C156	variant
C156	F020	C156	representative
C277	F020	C156	variant
C360	F020	C156	member
C599	F020	C156	variant
C968	F020	C156	variant
C989	F020	C156	variant
C310	F021	C433	variant
C433	F021	C433	representative
C577	F021	C433	variant
C595	F021	C433	variant
C666	F021	C433	variant
C928	F021	C433	variant
C078	F022	C194	variant
C194	F022	C194	representative
C458	F022	C194	variant
C689	F022	C194	variant
C858	F022	C194	variant
C1174	F023	C1360	variant
C1360	F023	C1360	representative
C1608	F023	C1360	variant
C052	F024	C052	representative
C136	F024	C052	variant
C237	F024	C052	variant
C320	F024	C052	variant
C343	F024	C052	variant
C346	F024	C052	variant
C456	F024	C052	variant
C464	F024	C052	variant
C596	F024	C052	variant
C618	F024	C052	variant
C095	F025	C319	variant
C1093	F025	C319	variant
C303	F025	C319	variant
C319	F025	C319	representative
C590	F025	C319	variant
C848	F025	C319	variant
C971	F025	C319	variant
C973	F025	C319	variant
C1102	F026	C302	variant
C302	F026	C302	representative
C1081	F027	C255	variant
C1428	F027	C255	variant
C1431	F027	C255	variant
C155	F027	C255	variant
