morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s067-a000-w001-01	w-s067-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s067-a000-w001-02	w-s067-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s067-a000-w002-01	w-s067-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s067-a000-w003-01	w-s067-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s067-a000-w003-02	w-s067-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s067-a000-w004-01	w-s067-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s067-a000-w004-02	w-s067-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s067-a001-w001-01	w-s067-a001-w001	67:1:1:1	1	تَبَٰرَكَ	تَبَٰرَكَ	تَبَارَكَ	ب ر ك	برك	V	STEM	STEM|POS:V|PERF|(VI)|LEM:tabaAraka|ROOT:brk|3MS	PERF			VI	3	M	singular	
m-w-s067-a001-w002-01	w-s067-a001-w002	67:1:2:1	1	ٱلَّذِى	ٱلَّذِى	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MS						M	singular	
m-w-s067-a001-w003-01	w-s067-a001-w003	67:1:3:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s067-a001-w003-02	w-s067-a001-w003	67:1:3:2	2	يَدِ	يَدِ	يَد	ي د ي	يدي	N	STEM	STEM|POS:N|LEM:yad|ROOT:ydy|FS|GEN						F	singular	GEN
m-w-s067-a001-w003-03	w-s067-a001-w003	67:1:3:3	3	هِ					PRON	SUFFIX	SUFFIX|PRON:3MS					3	M	singular	
m-w-s067-a001-w004-01	w-s067-a001-w004	67:1:4:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s067-a001-w004-02	w-s067-a001-w004	67:1:4:2	2	مُلْكُ	مُلْكُ	مُلْك	م ل ك	ملك	N	STEM	STEM|POS:N|LEM:mulok|ROOT:mlk|M|NOM								NOM
m-w-s067-a001-w005-01	w-s067-a001-w005	67:1:5:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s067-a001-w005-02	w-s067-a001-w005	67:1:5:2	2	هُوَ	هُوَ				PRON	STEM	STEM|POS:PRON|3MS					3	M	singular	
m-w-s067-a001-w006-01	w-s067-a001-w006	67:1:6:1	1	عَلَىٰ	عَلَىٰ	عَلَىٰ			P	STEM	STEM|POS:P|LEM:EalaY`								
