candidate_id	family_id	representative_candidate_id	membership
C089	F001	C089	representative
C107	F001	C089	variant
C132	F001	C089	variant
C214	F001	C089	variant
C019	F002	C019	representative
C041	F002	C019	variant
C054	F002	C019	variant
C075	F002	C019	variant
C091	F002	C019	variant
C120	F002	C019	variant
C130	F002	C019	variant
C035	F003	C061	variant
C051	F003	C061	variant
C061	F003	C061	representative
C131	F003	C061	variant
C164	F003	C061	variant
C190	F003	C061	variant
C039	F004	C064	variant
C064	F004	C064	representative
C094	F004	C064	variant
C108	F004	C064	variant
C145	F004	C064	variant
C146	F004	C064	variant
C199	F004	C064	variant
C086	F005	C096	variant
C087	F005	C096	variant
C096	F005	C096	representative
C235	F005	C096	variant
C223	F006	C223	representative
C237	F006	C223	variant
C123	F007	C195	variant
C195	F007	C195	representative
C197	F007	C195	variant
C221	F007	C195	variant
C077	F008	C093	variant
C093	F008	C093	representative
C138	F008	C093	variant
C159	F008	C093	variant
C185	F008	C093	variant
C225	F008	C093	variant
C036	F009	C042	variant
C042	F009	C042	representative
C065	F009	C042	variant
C095	F009	C042	variant
C102	F009	C042	variant
C140	F009	C042	variant
C166	F009	C042	variant
C176	F009	C042	variant
C181	F009	C042	variant
C004	F010	C013	variant
C007	F010	C013	variant
C010	F010	C013	variant
C011	F010	C013	variant
C013	F010	C013	representative
C015	F010	C013	variant
C023	F010	C013	variant
C038	F010	C013	variant
C069	F010	C013	variant
C073	F010	C013	variant
C099	F010	C013	variant
C173	F010	C013	variant
C183	F010	C013	variant
C009	F011	C052	variant
C052	F011	C052	representative
C076	F011	C052	variant
C097	F011	C052	variant
C147	F011	C052	variant
C149	F011	C052	variant
C150	F011	C052	variant
C008	F012	C034	variant
C031	F012	C034	variant
C034	F012	C034	representative
C037	F012	C034	variant
C101	F012	C034	variant
C152	F012	C034	variant
C155	F012	C034	variant
C180	F012	C034	variant
C001	F013	C002	variant
C002	F013	C002	representative
C029	F013	C002	variant
C060	F013	C002	variant
C080	F013	C002	variant
C117	F013	C002	variant
C148	F013	C002	variant
C174	F013	C002	variant
C202	F013	C002	variant
C227	F013	C002	variant
C229	F013	C002	variant
C005	F014	C005	representative
C020	F014	C005	variant
C021	F014	C005	variant
C071	F014	C005	variant
C072	F014	C005	variant
C208	F014	C005	variant
C213	F014	C005	variant
C217	F014	C005	variant
C245	F014	C005	variant
C003	F015	C003	representative
C006	F015	C003	variant
C017	F015	C003	variant
C032	F015	C003	variant
C046	F015	C003	variant
C047	F015	C003	variant
C057	F015	C003	variant
C058	F015	C003	variant
C059	F015	C003	variant
C074	F015	C003	variant
C090	F015	C003	variant
C124	F015	C003	variant
C133	F015	C003	variant
C141	F015	C003	variant
C153	F015	C003	variant
C154	F015	C003	variant
C170	F015	C003	variant
C178	F015	C003	variant
C230	F015	C003	variant
C050	F016	C050	representative
C068	F016	C050	variant
C027	F017	C027	representative
C161	F017	C027	variant
C098	F018	C219	variant
C177	F018	C219	variant
C219	F018	C219	representative
C236	F018	C219	variant
C242	F018	C219	variant
C246	F018	C219	variant
C078	F019	C103	variant
C103	F019	C103	representative
C109	F019	C103	variant
C121	F019	C103	variant
C187	F019	C103	variant
C203	F019	C103	variant
C105	F020	C105	representative
C136	F020	C105	variant
C142	F020	C105	variant
C200	F020	C105	variant
C028	F021	C028	representative
C040	F021	C028	variant
C044	F021	C028	variant
C048	F021	C028	variant
C053	F021	C028	variant
C056	F021	C028	variant
C085	F021	C028	variant
C201	F021	C028	variant
C206	F021	C028	variant
C224	F021	C028	variant
C226	F021	C028	variant
C062	F022	C215	variant
C104	F022	C215	variant
C129	F022	C215	variant
C158	F022	C215	variant
C204	F022	C215	variant
C215	F022	C215	representative
C218	F022	C215	variant
C228	F022	C215	variant
C233	F022	C215	variant
C244	F022	C215	variant
C030	F023	C066	variant
C066	F023	C066	representative
C067	F023	C066	variant
C092	F023	C066	variant
C114	F023	C066	variant
C144	F023	C066	variant
C162	F023	C066	variant
C193	F023	C066	variant
C216	F023	C066	variant
C232	F023	C066	variant
C083	F024	C083	representative
C113	F024	C083	variant
C116	F024	C083	variant
C165	F024	C083	variant
C169	F024	C083	variant
C191	F024	C083	variant
C194	F024	C083	variant
C196	F024	C083	variant
C207	F024	C083	variant
C211	F024	C083	variant
C231	F024	C083	variant
C239	F024	C083	variant
C024	F025	C122	variant
C025	F025	C122	variant
C043	F025	C122	variant
C055	F025	C122	variant
C079	F025	C122	variant
C106	F025	C122	variant
C122	F025	C122	representative
C134	F025	C122	variant
C157	F025	C122	variant
C160	F025	C122	variant
C188	F025	C122	variant
C209	F025	C122	variant
C081	F026	C184	variant
C175	F026	C184	variant
C179	F026	C184	variant
C184	F026	C184	representative
C014	F027	C115	variant
C016	F027	C115	variant
C049	F027	C115	variant
C100	F027	C115	variant
C111	F027	C115	variant
C115	F027	C115	representative
C125	F027	C115	variant
C127	F027	C115	variant
C128	F027	C115	variant
C171	F027	C115	variant
C182	F027	C115	variant
C210	F027	C115	variant
C243	F027	C115	variant
C033	F028	C126	variant
C118	F028	C126	variant
C126	F028	C126	representative
C186	F028	C126	variant
C212	F028	C126	variant
C220	F028	C126	variant
C240	F028	C126	variant
C012	F029	C012	representative
C070	F029	C012	variant
C110	F029	C012	variant
C112	F029	C012	variant
C137	F029	C012	variant
C139	F029	C012	variant
C143	F029	C012	variant
C167	F029	C012	variant
C168	F029	C012	variant
C172	F029	C012	variant
C192	F029	C012	variant
C198	F029	C012	variant
C238	F029	C012	variant
C241	F029	C012	variant
C247	F029	C012	variant
C018	F030	C018	representative
C022	F030	C018	variant
C026	F030	C018	variant
C045	F030	C018	variant
C063	F030	C018	variant
C082	F030	C018	variant
C084	F030	C018	variant
C088	F030	C018	variant
C119	F030	C018	variant
C135	F030	C018	variant
C151	F030	C018	variant
C156	F030	C018	variant
C163	F030	C018	variant
C189	F030	C018	variant
C205	F030	C018	variant
C222	F030	C018	variant
C234	F030	C018	variant
C248	F030	C018	variant
