left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C001	C011	0.695719	0.692495	0.580591	0.774215	0.978723	0.836314	0.947793	mutual_knn
C009	C058	0.685544	0.689821	0.565168	0.76408	0.946753	0.744257	0.912116	mutual_knn
C006	C032	0.679043	0.721619	0.553799	0.589396	0.931547	0.831386	0.948017	mutual_knn
C002	C096	0.666662	0.685873	0.510452	0.73802	0.967877	0.73122	0.815227	mutual_knn
C261	C265	0.663614	0.74658	0.522896	0.556782	0.777778	0.693826	0.893062	mutual_knn
C063	C132	0.659261	0.65319	0.572616	0.67157	0.93724	0.735725	0.837729	mutual_knn
C053	C322	0.656319	0.694694	0.549059	0.483936	0.958603	0.736244	0.923865	mutual_knn
C096	C127	0.654346	0.711887	0.477852	0.636545	0.913929	0.669696	0.929208	mutual_knn
C005	C044	0.651778	0.658619	0.573939	0.606598	0.896273	0.762929	0.795142	mutual_knn
C017	C140	0.645237	0.700645	0.505965	0.53125	0.9	0.817086	0.936749	mutual_knn
C049	C102	0.639594	0.628898	0.547028	0.657929	0.952434	0.732114	0.792918	mutual_knn
C001	C103	0.63664	0.642111	0.513366	0.688372	0.927374	0.836314	0.947793	mutual_knn
C027	C081	0.629754	0.611278	0.534352	0.757691	0.880406	0.712618	0.764469	mutual_knn
C368	C426	0.629327	0.666979	0.530404	0.513674	0.853486	0.749936	0.875983	mutual_knn
C137	C254	0.628519	0.700188	0.447725	0.581059	0.860013	0.629448	0.881785	mutual_knn
C269	C395	0.628022	0.6186	0.535551	0.651243	0.92932	0.776721	0.794381	mutual_knn
C080	C322	0.627584	0.710009	0.452937	0.509997	0.856989	0.722772	0.89146	mutual_knn
C012	C091	0.622609	0.594306	0.565655	0.612647	0.944945	0.751719	0.752124	mutual_knn
C016	C089	0.622387	0.571599	0.565096	0.699525	0.971061	0.762462	0.731067	mutual_knn
C011	C103	0.622258	0.616769	0.508109	0.68704	0.927374	0.723611	0.794085	mutual_knn
C296	C395	0.620634	0.625819	0.534549	0.581333	0.892269	0.776912	0.882747	mutual_knn
C114	C197	0.616154	0.585716	0.573351	0.61763	0.895274	0.79901	0.796884	mutual_knn
C017	C261	0.614059	0.698596	0.477568	0.44031	0.774597	0.817086	0.936749	mutual_knn
C049	C116	0.610589	0.557038	0.567355	0.644527	0.974108	0.740983	0.725482	mutual_knn
C044	C142	0.608104	0.625579	0.494166	0.563949	0.906693	0.67884	0.785132	mutual_knn
C019	C117	0.606479	0.574611	0.530762	0.665812	0.933633	0.711738	0.794091	mutual_knn
C185	C232	0.605622	0.660029	0.452148	0.516608	0.883022	0.704206	1.0	mutual_knn
C017	C265	0.604927	0.643834	0.468893	0.562765	0.860663	0.817086	0.936749	mutual_knn
C015	C066	0.603627	0.546776	0.542945	0.687659	0.985901	0.705725	0.74652	mutual_knn
C019	C134	0.602472	0.564711	0.546972	0.609378	0.950871	0.72277	0.779923	mutual_knn
C016	C124	0.601188	0.567594	0.533446	0.608454	0.965114	0.755635	0.725237	mutual_knn
C139	C407	0.599582	0.595016	0.512286	0.55168	0.932202	0.711381	0.820782	mutual_knn
C341	C509	0.599338	0.576936	0.53295	0.635768	0.874083	0.699058	0.860429	mutual_knn
C395	C466	0.596156	0.585331	0.540019	0.526612	0.888235	0.714056	0.777344	mutual_knn
C002	C127	0.595792	0.619264	0.441283	0.602817	0.934929	0.6388	0.852747	mutual_knn
C021	C098	0.595553	0.728525	0.3755	0.447168	0.739241	0.577317	0.902622	mutual_knn
C015	C019	0.595471	0.552283	0.532715	0.623035	0.972111	0.707169	0.719904	mutual_knn
C195	C210	0.595132	0.727938	0.379752	0.335955	0.836416	0.640648	1.0	mutual_knn
C019	C066	0.594089	0.532904	0.528838	0.709479	0.980379	0.701833	0.725324	mutual_knn
C032	C113	0.593901	0.537004	0.571852	0.601305	0.937136	0.754016	0.758025	mutual_knn
C015	C033	0.593211	0.532646	0.532372	0.722379	0.949386	0.697233	0.737673	mutual_knn
C063	C250	0.591756	0.603606	0.4751	0.56555	0.908675	0.708688	0.782023	mutual_knn
C029	C142	0.587533	0.582418	0.486825	0.535027	0.967742	0.655105	0.757752	mutual_knn
C124	C136	0.581486	0.514272	0.519327	0.708967	0.976554	0.708246	0.682321	mutual_knn
C046	C081	0.579831	0.57079	0.477247	0.58652	0.926096	0.665331	0.738273	mutual_knn
C042	C128	0.578589	0.541688	0.53301	0.598011	0.880409	0.698934	0.716382	mutual_knn
C020	C023	0.576125	0.566037	0.476108	0.558027	0.944714	0.667417	0.765947	mutual_knn
C068	C090	0.575739	0.523452	0.536958	0.704255	0.825	0.699654	0.737443	mutual_knn
C045	C058	0.575158	0.576668	0.440122	0.639916	0.907959	0.628009	0.777025	mutual_knn
C095	C249	0.574645	0.578916	0.482532	0.538671	0.865599	0.68608	0.734587	mutual_knn
C105	C107	0.573882	0.504557	0.548952	0.677554	0.891631	0.717363	0.683997	mutual_knn
C013	C090	0.572579	0.551476	0.472578	0.678575	0.872098	0.643533	0.77747	mutual_knn
C186	C196	0.572006	0.591702	0.486565	0.473159	0.828695	0.703385	0.860542	mutual_knn
C013	C099	0.571138	0.523598	0.545216	0.556328	0.901421	0.708417	0.695526	mutual_knn
C038	C101	0.570557	0.611555	0.426654	0.427246	0.940582	0.639651	0.946542	mutual_knn
C022	C455	0.569444	0.620451	0.479583	0.312963	0.840473	0.766257	0.781608	mutual_knn
C007	C101	0.568094	0.597266	0.446102	0.411194	0.945111	0.639651	0.946542	mutual_knn
C040	C074	0.567816	0.544626	0.530939	0.528644	0.83357	0.69484	0.717814	mutual_knn
C022	C178	0.567428	0.508675	0.578207	0.489311	0.906977	0.832966	0.888364	mutual_knn
C046	C168	0.566921	0.52677	0.537707	0.528459	0.893781	0.701616	0.751993	mutual_knn
C029	C070	0.565027	0.516364	0.527647	0.58748	0.898027	0.731055	0.692235	mutual_knn
C051	C106	0.564747	0.552533	0.558179	0.525113	0.68516	0.769897	0.813247	mutual_knn
C020	C038	0.56453	0.562024	0.478109	0.49289	0.907959	0.676156	0.7302	mutual_knn
C053	C080	0.56277	0.576392	0.481433	0.443206	0.858238	0.722772	0.89146	mutual_knn
C031	C064	0.56261	0.572916	0.440864	0.493939	0.944993	0.667628	0.788292	mutual_knn
C113	C346	0.561737	0.564508	0.405042	0.621992	0.957712	0.610416	0.83213	mutual_knn
C013	C068	0.561703	0.485051	0.530945	0.679704	0.919239	0.696372	0.664934	mutual_knn
C070	C334	0.5608	0.574751	0.434459	0.49692	0.933948	0.612353	0.939341	mutual_knn
C152	C232	0.560722	0.544197	0.445738	0.604903	0.944118	0.704206	1.0	mutual_knn
C291	C372	0.560044	0.515427	0.510436	0.551628	0.940374	0.72179	0.685902	mutual_knn
C387	C426	0.559749	0.579328	0.455156	0.482071	0.85331	0.662928	0.740285	mutual_knn
C041	C255	0.559469	0.49122	0.513635	0.650642	0.94705	0.737836	0.744654	mutual_knn
C152	C185	0.558102	0.552734	0.444375	0.536467	0.947758	0.620779	0.787718	mutual_knn
C056	C110	0.557254	0.567865	0.527202	0.372651	0.778962	0.691847	0.724522	mutual_knn
C020	C138	0.556237	0.460456	0.552746	0.644106	0.957746	0.726134	0.751489	mutual_knn
C094	C201	0.555399	0.524927	0.473784	0.58416	0.923843	0.735752	0.829058	mutual_knn
