candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.7956	plant / herb / ecology / growth	17	13	14	30	0.06062565	0.3333	0.9667	0.8	2,4,5,14,16,20,22,23,27,28,34,35,36,38,40,43,44	ء ر ض ء ل ي ج ن ن ر ب ب ر ه ق ر و ح س ن و ش ر ر ص ب ر ص ل و ك ر م ك ف ر ن ز ع	kw:plant(100.4433); kw:herb(63.231); kw:ecology(61.386); kw:growth(52.6784); theme:agriculture_food/plant_vegetation(46.7892); kw:vegetation(34.3516); kw:spice(33.004); kw:foliage(33.004)	ء ر ض:B002:الأرض اللينة المنبتة → ك ر م:B002:جودة النبات والغيث
C002	0.784	bird / animal_life/wildlife / species / smallness	11	11	11	20	0.05636787	0.3636	1.0	0.9	1,4,5,6,7,10,24,38,39,40,41	ء ل ف ج م ل ح م م د خ ل ر ء ي س ب ق ط م ع ع ل م غ ر ب ن ع م و ق ع	kw:bird(93.8324); theme:animal_life/wildlife(80.6599); kw:species(28.9576); kw:smallness(26.185); kw:habitat(25.9211); kw:flight(25.2924); kw:distance(24.2151); kw:hunting(24.1599)	ح م م:B012:الحمام الطائر → ن ع م:B006:النعام والنعامة الطائر
C003	0.778	watering / camel / animal_life/husbandry / water	11	9	10	14	0.06602113	0.3182	1.0	0.8571	1,3,4,7,11,24,27,28,36,38,40	ح ق ق خ م س د خ ل ر و ح ع ذ ب ع ر ج ق ب ل ق ر ب ق س م	kw:watering(68.9644); kw:camel(46.3334); theme:animal_life/husbandry(36.1846); kw:water(33.8949); kw:husbandry(33.8898); kw:drinking(29.3388); kw:alternation(28.9576); kw:thirst(26.8781)	ق ب ل:B014:سقي على أفواه الإبل → د خ ل:B007:إدخال الإبل في الشرب مرة أخرى
C004	0.7751	plant / tree / herb / ecology	15	12	15	35	0.05890651	0.3431	0.9714	0.7143	4,5,9,16,20,22,23,27,28,31,34,35,38,40,43	ء ل ي ج ب ل ج ن ن ر ب ب ر و ح س ن و ش ر ر ص ب ر ص ل و ع د و غ ر ب ن ز ع	kw:plant(110.4876); kw:tree(67.8912); kw:herb(63.231); kw:ecology(61.386); kw:vegetation(57.2526); theme:agriculture_food/plant_vegetation(42.8901); kw:growth(42.1427); kw:foliage(33.004)	ر و ح:B017:تفطر الشجر وطول النبات → ع د و:B011:العَدَوِيّة من نبات الصيف
C005	0.774	society / spirit / group / kinship_society/household_community	19	16	17	46	0.06116475	0.3407	0.9348	0.5652	4,6,7,9,13,14,18,19,20,21,27,28,33,35,36,37,38,40,43	ء ر ض ء ن س ج ب ل ج م ع ج ن ن ر ء ي ر ب ب ر و ح ش م ل ع ز و ف ص ل ق ب ل ق و م ك ل ل م س س و ف ض	kw:society(83.1141); kw:spirit(74.4006); kw:group(72.813); theme:kinship_society/household_community(65.6248); kw:crowd(63.7919); kw:tribe(59.4841); kw:people(55.1716); kw:multitude(53.7561)	ج م ع:B002:جماعة اجتمعت أو أخلاط ضمتها الجهة → و ف ض:B002:فرق وأخلاط من الناس
C006	0.7707	group / society / kinship_society/household_community / tribe	17	14	16	40	0.06076915	0.339	0.925	0.625	6,7,10,13,14,18,19,27,28,29,33,35,36,37,38,40,43	ء ن س ج م ع ج ن ن ح م م ر ء ي ر ب ب س ر ع ع ز و ف ر ج ف ص ل ق ب ل ق و م ك ل ل و ف ض	kw:group(84.9485); kw:society(72.7249); theme:kinship_society/household_community(65.6248); kw:tribe(59.4841); kw:people(55.1716); kw:crowd(51.0335); kw:faction(46.5929); kw:spirit(44.6404)	ج م ع:B002:جماعة اجتمعت أو أخلاط ضمتها الجهة → و ف ض:B002:فرق وأخلاط من الناس
C007	0.7651	group / kinship_society/household_community / crowd / society	17	16	17	45	0.06002727	0.3333	0.9111	0.6	2,3,4,9,13,14,18,19,27,28,33,35,36,37,38,40,43	ء ل ف ء ن س ج ب ل ج م ع ج ن ن د ف ع ر ب ب س ر ع ع ر ج ع ز و ف ص ل ق ب ل ق و م ك ل ل و ع ي و ف ض	kw:group(97.084); theme:kinship_society/household_community(94.7913); kw:crowd(89.3086); kw:society(83.1141); kw:multitude(80.6342); kw:tribe(59.4841); kw:people(55.1716); theme:time_measure_quantity/quantity_number(51.3684)	ج م ع:B002:جماعة اجتمعت أو أخلاط ضمتها الجهة → و ف ض:B002:فرق وأخلاط من الناس
C008	0.7648	intoxication / land_water_sky/weather_climate / breeze / wind	10	10	12	23	0.06237089	0.3594	1.0	0.7391	4,10,16,17,23,36,37,38,40,44	ح م م د ب ر د و م ر ه ق ر و ح ش م ل غ ر ب ق ب ل ن ز ع ن ع م	kw:intoxication(91.4686); theme:land_water_sky/weather_climate(82.9565); kw:breeze(79.3254); kw:wind(78.0215); kw:climate(71.0845); kw:wine(56.8924); kw:beverage(42.2076); kw:cold(41.3787)	د ب ر:B012:الدبور ريح من خلف الكعبة → ق ب ل:B012:ريح تقابل الدبور
C009	0.7645	sky / land_water_sky/weather_climate / cloud / rain	14	12	13	28	0.05915223	0.3636	0.9643	0.6786	1,5,8,11,14,17,27,28,31,32,36,38,40,43	ء ر ض ب غ ي خ ر ج ر ب ب س م و ص ب ر ع ذ ب ع ه د ق ب ل ك ل ل و ق ع و ل ي	kw:sky(71.8395); theme:land_water_sky/weather_climate(63.2049); kw:cloud(49.8887); kw:rain(47.3897); kw:weather(37.9455); kw:season(36.4916); kw:fertility(31.9188); kw:precipitation(29.7602)	و ل ي:B010:مطر يلي الوسمي → ع ه د:B007:مطر يتعاهد الأرض بعد بلل أو في أوائل الوسمي
C010	0.7623	judgment / deliberation / planning / decision	13	11	12	20	0.05882578	0.3077	1.0	0.8	2,4,6,7,14,16,17,18,29,30,33,34,40	ب ع د ج م ع ح ف ظ د ب ر ر ء ي ق د ر ق س م ق و م ل ي س م ل ك ن ز ع	kw:judgment(63.4441); kw:deliberation(58.2873); kw:planning(55.9858); kw:decision(53.7561); kw:opinion(42.434); kw:resolve(40.8244); theme:cognition_perception/reasoning_decision(40.5388); kw:calculation(31.7301)	ق د ر:B005:تدبير الأمر بتقدير ونظر → د ب ر:B006:تدبير الأمر والنظر في عاقبته
