candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.8909	plant / growth / agriculture / ecology	11	11	12	23	0.06055568	0.3538	1.0	0.7826	1,2,4,5,6,7,8,9,10,11,12	ء ت ي ء ر ض ء ل ي ج ن ن ر ب ب ط ل ق ع د و ع ق ب ف ر ق ك ف ر ل ب ب	kw:plant(60.266); kw:growth(52.6784); kw:agriculture(49.2943); kw:ecology(40.924); theme:agriculture_food/plant_vegetation(38.991); kw:herb(37.9386); kw:foliage(33.004); kw:greenery(32.1114)	ر ب ب:B012:ربة نبات → ل ب ب:B007:اللبلاب النبات
C002	0.8777	growth / agriculture_food/plant_vegetation / sapling / palm	12	13	14	30	0.05857593	0.3333	0.9333	0.6333	1,2,3,4,5,6,7,8,9,10,11,12	ء ت ي ء ل ي ء م ر ج ع ل ج ن ن ر س ل ر ض ع ش ي ء ط ل ق ع ق ب ك ف ر ل ب ب ي س ر	kw:growth(94.8211); theme:agriculture_food/plant_vegetation(81.8811); kw:sapling(66.0079); kw:palm(56.8604); kw:shoot(43.1696); kw:fertility(42.5584); kw:increase(40.0012); kw:seedling(34.884)	ء ت ي:B007:خروج النماء والنتاج → ء م ر:B004:النماء والبركة
C003	0.874	path / route / road / thoroughfare	11	9	9	11	0.05572738	0.3056	1.0	0.8182	1,2,3,4,5,6,7,8,9,11,12	ء ت ي ء م ر ع م ل ف ر ق ق ر ي م ث ل م س ك ن ب ء ن ب و	kw:path(62.3609); kw:route(52.5539); kw:road(52.3699); kw:thoroughfare(34.884); kw:junction(32.5328); kw:navigation(32.081); kw:imitation(31.3821); kw:guidance(26.7714)	ن ب ء:B007:الطريق الواضح والأرض السهلة → ن ب و:B005:الطريق والطريق الهادي
C004	0.871	agriculture_food/plant_vegetation / sapling / palm / growth	11	11	12	23	0.05843423	0.3538	0.9565	0.6957	1,2,3,4,5,6,7,9,10,11,12	ء ت ي ء ل ي ج ع ل ج ن ن خ ر ج د خ ل ر ض ع ش ي ء ط ل ق ع ق ب ن و ر	theme:agriculture_food/plant_vegetation(70.1838); kw:sapling(66.0079); kw:palm(56.8604); kw:growth(52.6784); kw:tree(45.2608); kw:shoot(43.1696); kw:seedling(34.884); kw:thicket(29.544)	ج ع ل:B006:النخل الصغار أو القصار → ر ض ع:B005:صغار النخل
C005	0.8673	hydrology / reservoir / storage / land_water_sky/water_hydrology	11	14	15	35	0.05838812	0.3365	1.0	0.6	1,2,3,4,6,7,8,9,10,11,12	ء ت ي ء ج ل ء و ل ج ر ي ج ع ل خ ل ق ر ب ب ظ ل م ع د د ع ق ب ع ل م ق ر ي م س ك ن ه ر	kw:hydrology(75.3434); kw:reservoir(74.9722); kw:storage(54.3259); theme:land_water_sky/water_hydrology(51.7044); kw:basin(50.7316); kw:well(50.0232); kw:stream(43.1696); kw:pool(42.9143)	ر ب ب:B013:ماء رَبَب كثير → ع ل م:B005:ماء كثير مجتمع في عيلم
C006	0.8645	animal_life/wildlife / lamb / ostrich / wildlife	12	8	9	8	0.06943058	0.2286	1.0	0.875	1,2,3,4,5,6,7,8,9,10,11,12	ء م ر ء و ل ج ع ل ح م ل ر ض ع ظ ل م ع ل م ك ل ل	theme:animal_life/wildlife(40.33); kw:lamb(33.5381); kw:ostrich(30.2314); kw:wildlife(27.2163); kw:sheep(26.8781); kw:predation(26.4674); kw:refuge(26.4674); kw:zoology(23.6948)	ء م ر:B009:ولد الضأن الصغير → ح م ل:B009:الحَمَل من الضأن
C007	0.8601	agriculture_food/plant_vegetation / palm / sapling / growth	12	10	13	23	0.05852378	0.3067	0.9565	0.6087	1,2,3,4,5,6,7,8,9,10,11,12	ء ت ي ء ل ي ء م ر ج ع ل ج ن ن د خ ل ر ض ع ش ي ء ط ل ق و ب ل	theme:agriculture_food/plant_vegetation(70.1838); kw:palm(68.2325); kw:sapling(66.0079); kw:growth(52.6784); kw:tree(45.2608); kw:shoot(43.1696); kw:seedling(34.884); kw:thicket(29.544)	ج ع ل:B006:النخل الصغار أو القصار → ر ض ع:B005:صغار النخل
C008	0.8598	reputation / zoology / honor / pass	12	10	12	14	0.05922144	0.2188	1.0	1.0	1,2,3,4,5,6,7,8,9,10,11,12	ء م ر ء و ل ث ل ث ج ع ل ذ ك ر ظ ل م ع ظ م ع ق ب ع ل م ك ف ر	kw:reputation(36.1582); kw:zoology(35.5423); kw:honor(34.4119); kw:pass(30.2314); kw:ostrich(30.2314); kw:male(29.1436); kw:wildlife(27.2163); theme:animal_life/wildlife(26.8866)	ظ ل م:B006:الظليم ذكر النعام → ج ع ل:B010:فرخ النعام
C009	0.8573	agriculture_food/plant_vegetation / palm / tree / sapling	11	13	15	33	0.0548612	0.3204	0.9697	0.6667	1,2,3,4,5,6,7,9,10,11,12	ء ت ي ء ل ي ج ع ل ج ن ن ح ص ي ح م ل د خ ل ر ض ع ش ي ء ط ل ق ظ ل م ع ق ب ك ف ر	theme:agriculture_food/plant_vegetation(97.4775); kw:palm(68.2325); kw:tree(67.8912); kw:sapling(66.0079); kw:growth(63.214); kw:shoot(57.5595); kw:grove(42.9143); kw:seedling(34.884)	ج ع ل:B006:النخل الصغار أو القصار → ر ض ع:B005:صغار النخل
C010	0.8562	sky / astronomy / land_water_sky/weather_climate / visibility	12	14	16	28	0.05877022	0.2373	1.0	0.8571	1,2,3,4,5,6,7,8,9,10,11,12	ء ر ض ح س ن ح م ل خ ر ج ر ب ب ر ز ق س م و ض ي ق ع ذ ب ع ر ف ك ل ل ن ز ل ن ه ر و ب ل	kw:sky(95.786); kw:astronomy(53.537); theme:land_water_sky/weather_climate(51.354); kw:visibility(50.5848); kw:cloud(49.8887); kw:rain(47.3897); kw:weather(37.9455); kw:fertility(31.9188)	ر ب ب:B008:رباب السحاب → س م و:B004:السماء وما علا فأظل
C011	0.855	herd / sequence / succession / continuity	11	12	13	21	0.06210554	0.2727	1.0	0.7619	1,2,3,4,5,6,7,8,9,11,12	ء ب د ء ج ل ء م ر ت ل و ر ب ب ر س ل ط ل ق ع ر ف ع س ر ف ر ق ق ر ي ك ف ر	kw:herd(77.2633); kw:sequence(58.7608); kw:succession(50.299); kw:continuity(37.6199); kw:cattle(30.4895); kw:livestock(28.5955); kw:flock(28.1384); kw:wildlife(27.2163)	ر ب ب:B014:رَبْرَب قطيع → ء ج ل:B004:الإِجْل قطيع الوحش
C012	0.8548	path / road / route / thoroughfare	10	10	10	13	0.05668479	0.2889	1.0	0.8462	1,2,4,5,6,7,8,10,11,12	ء ت ي ء ل ي ض ر ر ع د و ع م ل ف ر ق ق ر ي م ث ل ن ب ء ن ب و	kw:path(62.3609); kw:road(52.3699); kw:route(39.4154); kw:thoroughfare(34.884); kw:junction(32.5328); kw:imitation(31.3821); kw:bank(30.7655); kw:guidance(26.7714)	ن ب ء:B007:الطريق الواضح والأرض السهلة → ن ب و:B005:الطريق والطريق الهادي
C013	0.8529	reputation / zoology / lamb / ostrich	12	9	11	11	0.06263778	0.2115	1.0	1.0	1,2,3,4,5,6,7,8,9,10,11,12	ء م ر ء و ل ج ع ل ح م ل ذ ك ر س ب ع ظ ل م ع ق ب ع ل م	kw:reputation(36.1582); kw:zoology(35.5423); kw:lamb(33.5381); kw:ostrich(30.2314); kw:male(29.1436); kw:wildlife(27.2163); theme:animal_life/wildlife(26.8866); kw:sheep(26.8781)	ء م ر:B009:ولد الضأن الصغير → ح م ل:B009:الحَمَل من الضأن
C014	0.8493	household / family / dependent / herd	12	14	15	26	0.06219039	0.25	1.0	0.6923	1,2,3,4,5,6,7,8,9,10,11,12	ء ج ل ء م ر ء و ل ب ي ت ر ب ب ر س ل س ك ن ض ر ر ف ر ق ق ر ي ك ل ل ل ب ب ن ف ق ي س ر	kw:household(71.6847); kw:family(68.4655); kw:dependent(62.7642); kw:herd(51.5089); kw:flock(42.2076); kw:wealth(32.29); kw:fertility(31.9188); kw:cattle(30.4895)	ر ب ب:B014:رَبْرَب قطيع → ء ج ل:B004:الإِجْل قطيع الوحش
C015	0.8473	reservoir / storage / hydrology / land_water_sky/water_hydrology	9	13	13	31	0.05829018	0.3974	1.0	0.6452	1,2,4,6,7,8,10,11,12	ء ت ي ء ج ل ب ي ت ج ر ي ح ص ي خ ل ق ظ ل م ع د د ع د و ع ل م ق ر ي م س ك ن ه ر	kw:reservoir(74.9722); kw:storage(54.3259); kw:hydrology(53.8167); theme:land_water_sky/water_hydrology(51.7044); kw:well(50.0232); kw:stream(43.1696); kw:irrigation(38.3916); kw:basin(38.0487)	ء ت ي:B004:مجرى الماء وتسليك سبيله → ن ه ر:B001:نهر يشق الأرض بماء جار
C016	0.8422	point / edge / sharpness / blade	10	9	11	17	0.05417244	0.3269	1.0	0.7059	1,3,4,5,6,8,9,10,11,12	ء م ر ح د د د ر ي ذ ك ر س ك ن ع م ل ق ر ي ك ل ل ن ب و	kw:point(57.219); kw:edge(46.1287); kw:sharpness(40.6505); kw:blade(39.8493); kw:weapon(34.5965); theme:craft_material_built/craft(29.4412); kw:shaft(28.6095); kw:spear(27.8525)	ح د د:B004:الحديد والصلابة الممتنعة → ذ ك ر:B002:صلابة الذكر وحدته وشدته
