left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C029	C132	0.751239	0.882334	0.526896	0.603449	0.916579	0.717782	0.94064	mutual_knn
C717	C771	0.723935	0.792513	0.548058	0.676426	0.956183	0.708111	0.923949	mutual_knn
C540	C602	0.722537	0.833209	0.55164	0.571482	0.832927	0.741123	1.0	mutual_knn
C247	C706	0.711122	0.774604	0.547606	0.640119	0.955259	0.823035	1.0	mutual_knn
C293	C578	0.694854	0.795563	0.509698	0.510724	0.93091	0.685427	0.916319	mutual_knn
C002	C081	0.689533	0.754613	0.569596	0.490398	0.923077	0.819885	0.947014	mutual_knn
C379	C675	0.682169	0.837671	0.469499	0.480474	0.744364	0.712593	1.0	mutual_knn
C009	C042	0.681035	0.728341	0.514247	0.67474	0.951162	0.686669	0.947044	mutual_knn
C077	C473	0.680628	0.714188	0.564851	0.640414	0.900375	0.74506	0.859895	mutual_knn
C022	C645	0.678642	0.790304	0.516753	0.461373	0.823273	0.807891	0.883269	mutual_knn
C026	C029	0.67711	0.694044	0.526886	0.738725	0.981495	0.718135	0.859051	mutual_knn
C013	C019	0.673014	0.726223	0.54115	0.596056	0.87952	0.734027	0.852465	mutual_knn
C193	C403	0.671365	0.718087	0.55097	0.568478	0.901828	0.808526	0.927457	mutual_knn
C010	C110	0.670444	0.710113	0.56561	0.580548	0.876501	0.779902	0.855233	mutual_knn
C293	C316	0.665432	0.68197	0.572826	0.58149	0.944503	0.763489	0.924962	mutual_knn
C065	C132	0.660635	0.7212	0.475996	0.62894	0.943426	0.664573	0.94064	mutual_knn
C110	C168	0.660601	0.677187	0.537454	0.685089	0.922623	0.709306	0.81734	mutual_knn
C029	C065	0.660382	0.717503	0.502686	0.622814	0.885438	0.717782	0.93436	mutual_knn
C020	C053	0.658784	0.683483	0.512464	0.70042	0.932615	0.678641	0.867578	mutual_knn
C652	C702	0.657077	0.662288	0.538189	0.713199	0.931561	0.746821	0.881203	mutual_knn
C033	C636	0.65693	0.69375	0.570364	0.544431	0.845024	0.823054	0.870317	mutual_knn
C001	C012	0.654096	0.741846	0.453388	0.530983	0.940582	0.625247	0.928531	mutual_knn
C034	C174	0.652853	0.783762	0.447372	0.400135	0.867472	0.646141	0.921223	mutual_knn
C020	C072	0.65063	0.685883	0.521177	0.583492	0.92986	0.686126	0.933011	mutual_knn
C008	C085	0.648813	0.652782	0.473913	0.834086	0.9684	0.661528	0.807093	mutual_knn
C072	C090	0.648467	0.686398	0.465087	0.700012	0.957405	0.685815	0.925052	mutual_knn
C280	C455	0.647826	0.677233	0.577934	0.582624	0.775672	0.762279	0.875919	mutual_knn
C613	C658	0.647438	0.689522	0.51236	0.585163	0.904534	0.711825	0.897851	mutual_knn
C174	C870	0.641391	0.738483	0.488241	0.528731	0.728044	0.795281	1.0	mutual_knn
C094	C258	0.641084	0.694829	0.45913	0.622635	0.936667	0.718528	0.899243	mutual_knn
C053	C090	0.64082	0.693362	0.456161	0.644562	0.928344	0.67667	0.867578	mutual_knn
C014	C193	0.640776	0.716465	0.542121	0.459136	0.73994	0.708688	0.927457	mutual_knn
C003	C070	0.640535	0.576344	0.556	0.862142	0.99349	0.809083	0.783897	mutual_knn
C332	C517	0.639659	0.745445	0.446851	0.447957	0.88085	0.630028	0.888257	mutual_knn
C108	C146	0.637015	0.575417	0.569586	0.80455	0.979757	0.753869	0.764682	mutual_knn
C124	C278	0.636855	0.626642	0.550305	0.640329	0.944089	0.730393	0.930618	mutual_knn
C120	C224	0.635898	0.628866	0.53548	0.650441	0.95777	0.700758	0.850074	mutual_knn
C095	C347	0.632166	0.647916	0.488391	0.652706	0.964203	0.662095	0.863329	mutual_knn
C569	C903	0.631956	0.683797	0.456878	0.648805	0.881134	0.647358	0.835573	mutual_knn
C313	C588	0.630659	0.627202	0.530483	0.619016	0.960114	0.701186	0.785938	mutual_knn
C030	C387	0.630415	0.711973	0.442266	0.567488	0.85	0.720433	0.857295	mutual_knn
C270	C491	0.630373	0.633942	0.530351	0.636978	0.905985	0.699515	0.851615	mutual_knn
C087	C378	0.629711	0.598274	0.511463	0.807337	0.964009	0.719347	0.773769	mutual_knn
C124	C397	0.629588	0.679846	0.513025	0.534598	0.822981	0.691125	0.936985	mutual_knn
C009	C284	0.62908	0.657365	0.557289	0.450179	0.881935	0.737278	0.836685	mutual_knn
C009	C031	0.628499	0.577931	0.577083	0.703717	0.960369	0.777943	0.945726	mutual_knn
C062	C550	0.627818	0.683459	0.520053	0.442631	0.85809	0.69877	0.931658	mutual_knn
