candidate_id	family_id	representative_candidate_id	membership
C017	F001	C029	variant
C026	F001	C029	variant
C029	F001	C029	representative
C065	F001	C029	variant
C115	F001	C029	variant
C132	F001	C029	member
C502	F001	C029	variant
C013	F002	C013	representative
C019	F002	C013	variant
C032	F002	C013	variant
C069	F002	C013	variant
C003	F003	C003	representative
C015	F003	C003	variant
C027	F003	C003	variant
C037	F003	C003	variant
C070	F003	C003	variant
C082	F003	C003	variant
C141	F003	C003	variant
C226	F003	C003	variant
C283	F003	C003	variant
C124	F004	C124	representative
C201	F004	C124	variant
C206	F004	C124	variant
C278	F004	C124	member
C386	F004	C124	variant
C397	F004	C124	member
C625	F004	C124	variant
C783	F004	C124	variant
C954	F004	C124	variant
C024	F005	C024	representative
C123	F005	C024	variant
C204	F005	C024	variant
C454	F005	C024	variant
C460	F005	C024	variant
C656	F005	C024	variant
C096	F006	C121	variant
C107	F006	C121	variant
C121	F006	C121	representative
C126	F006	C121	variant
C253	F006	C121	variant
C287	F006	C121	variant
C639	F006	C121	variant
C795	F006	C121	variant
C125	F007	C125	representative
C217	F007	C125	variant
C256	F007	C125	variant
C311	F007	C125	variant
C333	F007	C125	variant
C335	F007	C125	variant
C417	F007	C125	variant
C695	F007	C125	variant
C142	F008	C142	representative
C209	F008	C142	variant
C452	F008	C142	variant
C381	F009	C613	variant
C613	F009	C613	representative
C658	F009	C613	variant
C663	F009	C613	variant
C692	F009	C613	variant
C157	F010	C157	representative
C160	F010	C157	variant
C237	F010	C157	variant
C478	F010	C157	variant
C659	F010	C157	variant
C752	F010	C157	variant
C270	F011	C270	representative
C313	F011	C270	variant
C449	F011	C270	variant
C491	F011	C270	variant
C588	F011	C270	variant
C674	F011	C270	variant
C786	F011	C270	variant
C021	F012	C038	variant
C038	F012	C038	representative
C122	F012	C038	variant
C185	F012	C038	variant
C269	F012	C038	variant
C291	F012	C038	variant
C334	F012	C038	variant
C433	F012	C038	variant
C095	F013	C095	representative
C106	F013	C095	variant
C222	F013	C095	variant
C246	F013	C095	variant
C248	F013	C095	variant
C347	F013	C095	variant
C371	F013	C095	variant
C406	F013	C095	variant
C553	F013	C095	variant
C285	F014	C285	representative
C486	F014	C285	variant
C533	F014	C285	variant
C717	F014	C285	variant
C771	F014	C285	variant
C789	F014	C285	variant
C890	F014	C285	variant
C561	F015	C561	representative
C648	F015	C561	variant
C194	F016	C194	representative
C355	F016	C194	variant
C023	F017	C047	variant
C047	F017	C047	representative
C052	F017	C047	variant
C058	F017	C047	variant
C089	F017	C047	variant
C101	F017	C047	variant
C131	F017	C047	variant
C137	F017	C047	variant
C150	F017	C047	variant
C153	F017	C047	variant
C250	F017	C047	variant
C252	F017	C047	variant
C346	F017	C047	variant
C155	F018	C155	representative
C304	F018	C155	variant
C350	F018	C155	variant
C379	F018	C155	variant
C555	F018	C155	variant
C641	F018	C155	variant
C675	F018	C155	variant
C077	F019	C077	representative
C145	F019	C077	variant
C189	F019	C077	variant
C215	F019	C077	variant
C410	F019	C077	variant
C411	F019	C077	variant
C439	F019	C077	variant
C473	F019	C077	variant
C801	F019	C077	variant
C369	F020	C369	representative
C474	F020	C369	variant
C617	F020	C369	variant
C635	F020	C369	variant
C677	F020	C369	variant
C713	F020	C369	variant
C737	F020	C369	variant
C412	F021	C465	variant
C465	F021	C465	representative
C720	F021	C465	variant
C094	F022	C094	representative
C148	F022	C094	variant
C220	F022	C094	variant
C258	F022	C094	variant
C399	F022	C094	variant
C456	F022	C094	variant
C470	F022	C094	variant
C842	F022	C094	variant
C034	F023	C174	variant
C088	F023	C174	variant
C174	F023	C174	representative
C711	F023	C174	variant
C870	F023	C174	variant
C063	F024	C067	variant
C067	F024	C067	representative
C170	F024	C067	variant
C245	F024	C067	variant
C247	F024	C067	variant
C331	F024	C067	variant
C359	F024	C067	variant
C580	F024	C067	variant
C620	F024	C067	variant
C706	F024	C067	variant
C743	F024	C067	variant
C846	F024	C067	variant
C183	F025	C286	variant
C187	F025	C286	variant
C286	F025	C286	representative
C307	F025	C286	variant
C280	F026	C280	representative
C435	F026	C280	variant
C455	F026	C280	variant
C792	F026	C280	variant
C942	F026	C280	variant
C392	F027	C528	variant
C528	F027	C528	representative
C536	F027	C528	variant
C309	F028	C623	variant
C317	F028	C623	variant
C343	F028	C623	variant
C611	F028	C623	variant
C623	F028	C623	representative
C076	F029	C076	representative
C087	F029	C076	variant
C102	F029	C076	variant
C119	F029	C076	variant
C306	F029	C076	variant
C322	F029	C076	variant
C330	F029	C076	variant
C378	F029	C076	variant
C557	F029	C076	variant
C690	F029	C076	variant
C959	F029	C076	variant
C068	F030	C224	variant
C120	F030	C224	variant
C186	F030	C224	variant
C224	F030	C224	representative
C274	F030	C224	variant
C628	F030	C224	variant
C637	F030	C224	variant
C788	F030	C224	variant
C793	F030	C224	variant
C450	F031	C450	representative
C655	F031	C450	variant
C818	F031	C450	variant
C857	F031	C450	variant
C887	F031	C450	variant
C022	F032	C022	representative
C083	F032	C022	variant
C134	F032	C022	variant
C198	F032	C022	variant
C268	F032	C022	variant
C385	F032	C022	variant
C401	F032	C022	variant
C529	F032	C022	variant
C574	F032	C022	variant
C645	F032	C022	variant
C892	F032	C022	variant
C004	F033	C004	representative
C078	F033	C004	variant
C086	F033	C004	member
C116	F033	C004	variant
C135	F033	C004	variant
C191	F033	C004	variant
C348	F033	C004	variant
C426	F033	C004	variant
C626	F033	C004	variant
C990	F033	C004	variant
C010	F034	C110	variant
C110	F034	C110	representative
C168	F034	C110	variant
C205	F034	C110	variant
C323	F034	C110	variant
C332	F034	C110	member
C374	F034	C110	variant
C398	F034	C110	variant
C517	F034	C110	variant
C763	F034	C110	variant
C176	F035	C418	variant
C192	F035	C418	variant
C353	F035	C418	variant
C418	F035	C418	representative
C112	F036	C112	representative
C377	F036	C112	variant
C445	F036	C112	variant
C699	F036	C112	variant
C826	F036	C112	variant
C778	F037	C778	representative
C834	F037	C778	variant
C935	F037	C778	variant
C489	F038	C602	variant
C490	F038	C602	variant
C540	F038	C602	variant
C602	F038	C602	representative
C729	F038	C602	variant
C1003	F039	C958	variant
C958	F039	C958	representative
C002	F040	C002	representative
C007	F040	C002	variant
C016	F040	C002	variant
C081	F040	C002	variant
C172	F040	C002	variant
C518	F040	C002	variant
C522	F040	C002	variant
C992	F040	C002	variant
C199	F041	C260	variant
C216	F041	C260	variant
C230	F041	C260	variant
C260	F041	C260	representative
C329	F041	C260	variant
C416	F041	C260	variant
C464	F041	C260	variant
C703	F041	C260	variant
C748	F041	C260	variant
C754	F041	C260	variant
C080	F042	C161	variant
C138	F042	C161	variant
C140	F042	C161	variant
C161	F042	C161	representative
C358	F042	C161	variant
C388	F042	C161	variant
C630	F042	C161	variant
C691	F042	C161	variant
C694	F042	C161	variant
C020	F043	C053	variant
C053	F043	C053	representative
C055	F043	C053	variant
C071	F043	C053	variant
C072	F043	C053	variant
C090	F043	C053	variant
C158	F043	C053	variant
C308	F043	C053	variant
C396	F043	C053	variant
C548	F043	C053	variant
C730	F043	C053	variant
C136	F044	C667	variant
C420	F044	C667	variant
C543	F044	C667	variant
C631	F044	C667	variant
C667	F044	C667	representative
C621	F045	C621	representative
C948	F045	C621	variant
C362	F046	C362	representative
C515	F046	C362	variant
C819	F046	C362	variant
C057	F047	C099	variant
C099	F047	C099	representative
C129	F047	C099	variant
C202	F047	C099	variant
C467	F047	C099	variant
C568	F047	C099	variant
C709	F048	C709	representative
C726	F048	C709	variant
C040	F049	C048	variant
C048	F049	C048	representative
C084	F049	C048	variant
C098	F049	C048	variant
C133	F049	C048	variant
C152	F049	C048	member
C171	F049	C048	variant
C288	F049	C048	variant
C532	F049	C048	variant
C597	F049	C048	variant
C707	F049	C048	variant
C264	F050	C484	variant
C432	F050	C484	variant
C444	F050	C484	variant
C484	F050	C484	representative
C832	F050	C484	variant
C866	F050	C484	variant
C874	F050	C484	variant
C931	F050	C484	variant
C188	F051	C681	variant
C477	F051	C681	variant
C681	F051	C681	representative
C744	F051	C681	variant
C207	F052	C294	variant
C294	F052	C294	representative
C537	F052	C294	variant
C600	F052	C294	variant
C919	F052	C294	variant
C259	F053	C569	variant
C320	F053	C569	variant
C361	F053	C569	variant
C501	F053	C569	variant
C549	F053	C569	variant
C569	F053	C569	representative
C646	F053	C569	variant
C765	F053	C569	variant
C829	F053	C569	variant
C903	F053	C569	variant
C907	F053	C569	variant
C025	F054	C266	variant
C054	F054	C266	variant
C079	F054	C266	variant
C178	F054	C266	variant
C266	F054	C266	representative
C275	F054	C266	variant
C325	F054	C266	variant
C487	F054	C266	variant
C577	F054	C266	variant
C488	F055	C488	representative
C494	F055	C488	variant
C510	F056	C651	variant
C651	F056	C651	representative
C917	F056	C651	variant
C211	F057	C211	representative
C212	F057	C211	variant
C446	F057	C211	variant
C758	F057	C211	variant
C794	F057	C211	variant
C845	F057	C211	variant
C175	F058	C175	representative
C471	F058	C175	variant
C686	F058	C175	variant
C787	F058	C175	variant
C006	F059	C030	variant
C030	F059	C030	representative
C154	F059	C030	variant
C173	F059	C030	variant
C239	F059	C030	variant
C262	F059	C030	variant
C263	F059	C030	variant
C375	F059	C030	variant
C387	F059	C030	variant
C475	F059	C030	variant
C530	F059	C030	variant
C539	F059	C030	variant
C567	F059	C030	variant
C979	F059	C030	variant
C151	F060	C151	representative
C315	F060	C151	variant
C340	F060	C151	variant
