family_id	branch_status	node_id	root	branch_id	ayahs	image_ar
F001	core	quranic:root_000009:B012	ء ت ي	B012	7,11,64,81,85,87,99	استئتاء الناقة
F001	core	quranic:root_000248:B009	ج ع ل	B009	16,20,74,91,96	اشتهاء الأنثى للفحل
F001	core	quranic:root_000564:B005	ر س و	B005	19	استقرار الشول بنداء الفحل
F001	core	quranic:root_000745:B003	س م و	B003	14,16,22,85	تطاول الفحل على الشول
F001	core	quranic:root_000750:B007	س ن ن	B007	13,26,28,33	إكباب بدفع أو عض
F001	core	quranic:root_001210:B009	ق ر ء	B009	1,87,91	قرء الناقة في الضبعة والوداق
F001	core	quranic:root_001368:B001	ل ق ح	B001	22	إحبال وتلقيح
F001	core	quranic:root_001458:B004	م و ه	B004	22	ماء الفحل في الرحم
F001	core	quranic:root_001662:B005	و ع د	B005	43	وعيد الفحل هدير قبل الصيال
F001	optional	quranic:root_000347:B013	ح ق ق	B013	8,55,64,85	تمام حال الحيوان وقوته
F001	optional	quranic:root_000563:B011	ر س ل	B011	10,11,22,57,58,61,80	تسميات مفردة مخصوصة
F001	optional	quranic:root_000760:B002	س و ع	B002	85	الإهمال والذهاب على الوجه
F001	rare	quranic:root_000043:B007	ء ك ل	B007	3	الفريسة والمعدة للأكل
F001	rare	quranic:root_000152:B005	ب ل ل	B005	15,63	الأبل في الخصومة والمنع
F001	rare	quranic:root_000217:B003	ج ب ل	B003	82	غلظ الخلقة والجسم
F001	rare	quranic:root_000317:B002	ح ز ن	B002	88	خشونة الأرض والدواب
F001	rare	quranic:root_000347:B008	ح ق ق	B008	8,55,64,85	ناقة بلغت حق الحمل والانتفاع
F001	rare	quranic:root_000354:B002	ح م ء	B002	26,28,33	الغضب المهموز
F001	rare	quranic:root_000436:B010	خ ل و	B010	13	الخلية من الإبل
F001	rare	quranic:root_000436:B012	خ ل و	B012	13	خلية النحل
F001	rare	quranic:root_000609:B018	ر و ح	B018	22,29	تحصن الفرس وصيرورته فحلا
F001	rare	quranic:root_000669:B002	س ب ع	B002	44,87	السبع الحيوان المفترس
F001	rare	quranic:root_000732:B007	س ل ط	B007	42	السلاط غليل
F001	rare	quranic:root_000741:B010	س م ع	B010	18	السَّمْع ولد الذئب والضبع
F001	rare	quranic:root_000743:B013	س م م	B013	27	شخص الشيء وسماوته
F001	rare	quranic:root_000832:B003	ش ي ء	B003	19,21	بعد النظر
F001	rare	quranic:root_000831:B006	ش ي ء	B006	19,21	إصغاء السمع
F001	rare	quranic:root_000836:B006	ش ي ع	B006	10	دعاء الراعي والشياع
F001	rare	quranic:root_000839:B008	ص ب ح	B008	66,83	الناقة المصباح
F001	rare	quranic:root_000878:B005	ص ل ص ل	B005	26,28,33	ناصية الفرس المسماة صلصلا
F001	rare	quranic:root_001102:B002	غ ل ل	B002	47	حرارة تنغل في الجوف
F001	rare	quranic:root_001102:B004	غ ل ل	B004	47	خيانة مستترة
F001	rare	quranic:root_001103:B002	غ ل م	B002	53	هيجان الشهوة
F001	rare	quranic:root_001211:B002	ق ر ء	B002	1,87,91	وقت الشيء ودورانه
F001	rare	quranic:root_001307:B007	ك ف ر	B007	2	إلجاء إلى العصيان
F001	rare	quranic:root_001315:B008	ك ل ل	B008	17,19,30,44	الكُلْكُل قصر وغلظ
F001	rare	quranic:root_001368:B002	ل ق ح	B002	22	ناقة ذات لبن
F001	rare	quranic:root_001372:B003	ل ق ي	B003	19	سرعة اللقاح
F001	rare	quranic:root_001444:B008	م ل ك	B008	7,8,28,30	المتقدم القائد في الحيوان
F001	rare	quranic:root_001489:B004	ن ز ع	B004	47	ميل النفس إلى مطلوب
F001	rare	quranic:root_001560:B006	ن ه ي	B006	70	التناهي في السمن
F001	rare	quranic:root_001596:B012	ه ل ك	B012	4	شرَه النفس وتهافتها
F002	core	quranic:root_000018:B008	ء خ ذ	B008	73,83	أخذ القمر في منازله
F002	core	quranic:root_000458:B013	د ب ر	B013	65,66	الدبران تابع الثريا
F002	core	quranic:root_000745:B004	س م و	B004	14,16,22,85	السماء وما علا فأظل
F002	core	quranic:root_000766:B012	س و ي	B012	29	ليلة استواء القمر
F002	core	quranic:root_000925:B004	ض ي ق	B004	97	الضِّيقة منزل للقمر
F002	core	quranic:root_001096:B006	غ ف ر	B006	49	منزل قمري من ثلاثة أنجم
F002	core	quranic:root_001248:B010	ق ل ب	B010	12	قلب العقرب النجم
F002	core	quranic:root_001315:B005	ك ل ل	B005	17,19,30,44	الإكليل وما يحيط
F002	core	quranic:root_001492:B003	ن ز ل	B003	6,8,9,21,22,90	المنزل والمنزلة
F002	optional	quranic:root_000101:B002	ب ر ج	B002	16	بُروج السماء
F002	optional	quranic:root_000175:B008	ت ب ع	B008	18,42,65	التابع الحسي
F002	optional	quranic:root_000296:B006	ح ج ر	B006	74,80	الدائرة حول الشيء
F002	optional	quranic:root_000400:B005	خ ر ج	B005	34,48	ظهور السحاب وانكشاف السماء
F002	optional	quranic:root_000532:B008	ر ب ب	B008	25,28,36,39,56,86,92,98,99	رباب السحاب
F002	optional	quranic:root_000560:B003	ر ز ق	B003	20	الغيث النازل رزقا
F002	optional	quranic:root_000672:B005	س ب ل	B005	76	مطر سابل بين السحاب والأرض
F002	optional	quranic:root_000697:B004	س ر ر	B004	47	استتار الهلال آخر الشهر
F002	optional	quranic:root_000924:B002	ض ي ف	B002	51,68	المائل نازلا ضيفا
F002	optional	quranic:root_000966:B003	ظ ل ل	B003	14	ظلة فوقية
F002	optional	quranic:root_000994:B004	ع ذ ب	B004	50	العذوب المكشوف للسماء
F002	optional	quranic:root_000997:B004	ع ر ج	B004	14	العروج إلى أعلى
F002	optional	quranic:root_001042:B001	ع ل و	B001	74	السمو والارتفاع
F002	optional	quranic:root_001044:B005	ع م ر	B005	72	ما يعلو الرأس زينة أو سترا
F002	optional	quranic:root_001069:B010	ع ي ن	B010	45,88	عين السحاب والمطر
