candidate_id	channel_score	label_hint	ayah_count	root_count	branch_count	edge_count	mean_affinity	density	reciprocal_edge_ratio	strong_rank_ratio	ayahs	roots	top_facets	example_edge
C001	0.8081	language / circumstance / articulation / tongue	41	10	11	18	0.05690424	0.3333	1.0	0.8333	1,2,4,8,10,16,17,20,22,23,24,26,27,29,32,34,35,36,41,43,45,46,48,49,60,61,62,65,66,67,70,71,75,76,77,79,80,82,84,86,87	ء م ر ء و ل ب ل ل ب ي ن ذ ك ر ر ج م ع ظ م ف ص ل ق و ل ك ر س	kw:language(70.8041); kw:circumstance(66.0079); kw:articulation(59.0879); kw:tongue(51.8423); kw:explanation(46.5929); theme:language_communication/language_speech(42.4301); kw:speech(37.5366); kw:pronunciation(34.884)	ق و ل:B002:اللسان آلة القول → ف ص ل:B004:لسان يفصل الأمور بالبيان
C002	0.7836	law_governance/authority_governance / hierarchy / politics / ownership	41	12	14	26	0.05992222	0.2921	1.0	0.7692	4,9,10,16,17,20,22,23,24,26,28,29,30,32,33,35,36,41,43,44,45,60,61,62,65,66,67,70,71,73,75,76,77,78,79,80,82,83,84,85,86	ء م ر ء و ل ت ب ع د ي ن ر ب ب س و ق ع ب د ع م ل ق و ل م ل ك و ح ي ي د ي	theme:law_governance/authority_governance(106.1437); kw:hierarchy(76.0563); kw:politics(65.6923); kw:ownership(63.0508); kw:governance(56.2995); kw:authority(52.4284); kw:power(43.7032); kw:property(42.7746)	م ل ك:B002:المِلْك والتصرف → ع ب د:B001:الرق والملك
C003	0.7836	sun / shadow / land_water_sky/light_darkness / sunset	25	10	10	16	0.05911419	0.3556	1.0	0.8125	3,12,13,16,17,19,20,25,26,30,38,40,42,44,47,49,53,55,62,63,74,75,78,79,81	ء و ب ر ج ل ز ي غ ش د د ص ف د ص ف و ق و م ك ب ر ن و ص ي و م	kw:sun(85.8285); kw:shadow(59.5205); theme:land_water_sky/light_darkness(56.8286); kw:sunset(46.5929); kw:cycle(36.578); kw:time(36.0591); kw:daytime(35.7766); kw:zenith(35.7766)	ش د د:B005:شد النهار وارتفاعه → ك ب ر:B013:أكبر النهار
C004	0.7797	justice / judgment / truth / authority	30	9	11	18	0.0611175	0.3396	1.0	0.7222	4,16,17,20,22,23,24,26,29,32,35,39,50,53,57,60,61,62,65,67,71,75,76,77,78,79,80,82,84,86	ح س ب ح ك م ح م م د ي ن ش ط ط ف ت ح ف ص ل ق و ل ك ت ب	kw:justice(78.5671); kw:judgment(74.0181); kw:truth(53.9753); kw:authority(52.4284); kw:verdict(52.326); kw:adjudication(35.7766); kw:ruling(34.1547); kw:decree(34.1547)	ح ك م:B002:الحكم والقضاء بين الناس → ف ص ل:B002:قضاء يفصل الحق من الباطل
C005	0.778	time_measure_quantity/time / duration / history / time	18	12	12	22	0.062788	0.3333	1.0	0.8182	3,10,12,15,16,26,33,42,51,53,60,61,62,78,79,80,81,88	ح ي ن د ع و ر ج ل س ب ب ع ن ق ع و د ق د م ق ط ط ن ظ ر ه و ي و ق ت ي و م	theme:time_measure_quantity/time(107.102); kw:duration(88.2711); kw:history(64.5923); kw:time(63.1034); kw:period(58.6776); kw:past(50.3071); kw:antiquity(45.3471); kw:chronology(41.5754)	ح ي ن:B001:وقت الشيء وأوانه → و ق ت:B001:وقت معلوم
C006	0.7777	ownership / hierarchy / politics / law_governance/authority_governance	59	14	15	23	0.05910466	0.2212	1.0	0.7826	1,4,5,6,7,9,10,12,13,14,16,17,19,20,22,23,24,25,26,27,30,32,33,35,36,37,39,41,42,44,45,48,49,53,54,55,57,59,60,61,62,64,65,66,67,70,71,73,75,76,77,78,79,80,82,83,84,85,86	ت ب ع ج ر ي د ي ن ذ و و ر ب ب ر س ل س و ق ص ح ب ع ب د ق و ل ك ل ل م ل ك و ح ي ي د ي	kw:ownership(75.661); kw:hierarchy(54.3259); kw:politics(52.5539); theme:law_governance/authority_governance(49.281); kw:property(42.7746); kw:authority(41.9427); kw:ruler(34.884); kw:dominion(34.884)	م ل ك:B002:المِلْك والتصرف → ع ب د:B001:الرق والملك
C007	0.7766	language / articulation / rhetoric / speech	44	10	11	14	0.05959164	0.2593	1.0	0.8571	1,2,4,8,10,16,17,18,20,22,23,24,26,27,29,31,32,35,41,42,43,45,46,48,49,59,60,61,62,65,66,67,68,70,71,75,76,77,79,80,82,84,86,87	ب ل ل ب ي ن خ ط ب ذ ك ر ر ج ل ع ر ض ف ص ل ق و ل م ث ل م ع ع	kw:language(91.0338); kw:articulation(59.0879); kw:rhetoric(47.2927); kw:speech(46.9208); theme:language_communication/language_speech(42.4301); kw:tongue(38.8817); kw:sermon(36.9273); kw:pronunciation(34.884)	ق و ل:B002:اللسان آلة القول → ف ص ل:B004:لسان يفصل الأمور بالبيان
C008	0.7762	ownership / property / law_governance/authority_governance / hierarchy	38	9	10	19	0.05719503	0.4318	1.0	0.6316	4,9,10,14,16,17,20,22,23,24,26,30,32,33,35,41,44,45,60,61,62,64,65,66,67,71,73,75,76,77,78,79,80,82,83,84,85,86	ت ب ع ح ق ق د ي ن ر ب ب ع ب د ق و ل م س ح م ل ك ي د ي	kw:ownership(75.661); kw:property(53.4682); theme:law_governance/authority_governance(49.281); kw:hierarchy(43.4607); kw:kingship(35.7766); kw:ruler(34.884); kw:dominion(34.884); kw:control(33.2078)	م ل ك:B002:المِلْك والتصرف → ع ب د:B001:الرق والملك
C009	0.7744	submission / ritual_belief/religion_worship / obedience / devotion	30	13	13	23	0.06239397	0.2949	0.9565	0.8261	2,4,5,6,10,17,18,24,26,27,28,30,36,41,43,44,45,56,59,62,63,65,66,69,72,73,74,75,78,83	ء ر ض ء ل ه د ي ن ر ك ع س ب ح س ج د س خ ر ص ل ي ع ب د ك ف ر ك و ن م ث ل ي د ي	kw:submission(134.9383); theme:ritual_belief/religion_worship(115.2623); kw:obedience(92.9817); kw:devotion(80.0024); kw:worship(75.2399); kw:humility(58.6776); kw:surrender(34.884); kw:prostration(33.5381)	س ب ح:B001:العبادة بالتسبيح والصلاة → ص ل ي:B001:الصلاة عبادة لازمة
C010	0.768	residence / space_form_boundary/place_location / settlement / stay	30	12	12	22	0.0591699	0.3333	1.0	0.5909	3,9,10,12,13,16,24,26,27,28,29,30,32,35,41,43,44,46,50,61,62,63,66,69,71,74,75,78,79,88	ء ر ض ح ي ن د و ر د ي ن ر ب ب ز ي غ ض ر ب ع د ن ق و م ك و ن ل ب ب ن ع م	kw:residence(88.2711); theme:space_form_boundary/place_location(78.6875); kw:settlement(51.5428); kw:stay(44.9833); kw:place(30.9257); kw:correction(30.4895); kw:abode(30.4895); kw:city(30.2314)	ر ب ب:B007:لزوم وإقامة ودوام → ل ب ب:B001:لزوم وثبات وإقامة
C011	0.7661	marriage / intercourse / sexuality / intimacy	20	12	12	24	0.06139123	0.3636	1.0	0.7083	6,8,14,19,20,22,23,29,33,37,41,42,48,58,62,71,72,73,82,85	ب ش ر ج م ع خ ط ب د خ ل ر ج ل ز و ج ط ل ق ك ل ل م س ح م س س ن ز ل و ق ع	kw:marriage(102.1765); kw:intercourse(77.5108); kw:sexuality(74.5708); kw:intimacy(52.7421); theme:body_health_life/sexuality(48.7085); kw:family(34.2328); kw:consummation(33.004); kw:coitus(32.5328)	م س س:B002:مماسة النكاح → ج م ع:B006:اتصال الجماع والمجامعة
C012	0.7654	presentation / arrival / alliance / coming	47	10	13	19	0.06124829	0.2568	1.0	0.7368	1,4,5,6,8,16,17,18,19,20,21,22,23,24,25,29,30,32,35,40,41,43,44,45,46,48,49,55,60,61,62,65,67,69,71,73,75,76,77,79,80,82,84,85,86,87,88	ء ت ي ء و ب ج ب ل ج م ع ج ي ء ذ ك ر ش ي ء ق و ل م ل ء ن ب ء	kw:presentation(49.5059); kw:arrival(49.3724); kw:alliance(40.3171); kw:coming(33.5381); kw:conveyance(32.1114); kw:occurrence(31.0619); kw:visitation(30.4895); kw:movement(29.8714)	ج ي ء:B001:المجيء والحصول → ء ت ي:B001:الإتيان والمجيء
C013	0.7614	lie / claim / testimony / falsehood	31	8	12	17	0.05580745	0.3036	1.0	0.9412	4,7,12,14,16,17,21,22,23,24,27,29,32,35,42,51,60,61,62,65,67,71,75,76,77,79,80,82,84,86,88	ء ي ي ب ط ل خ ل ق د ع و ش ر ب ق و ل ك ذ ب ن ب ء	kw:lie(59.0879); kw:claim(55.9858); kw:testimony(53.1324); kw:falsehood(52.3699); theme:emotion_ethics/deception_corruption(45.6564); kw:fabrication(44.6404); kw:imposture(38.5491); kw:deception(36.2398)	ق و ل:B005:قول ما لم يكن أو نسبته → ش ر ب:B010:دعوى ما لم يشرب
C014	0.7609	color / redness / space_form_boundary/visual_appearance / complexion	19	13	13	28	0.06138266	0.359	1.0	0.6786	3,7,13,16,18,20,23,24,26,34,39,41,42,51,53,57,58,77,86	ج س د ح س ب ح م م خ ر ج خ ط ب ش ر ب ش ر ق ش ك ل ص ح ب ك ل ف م ل ل ن د ي ن ع ج	kw:color(112.6608); kw:redness(66.6687); theme:space_form_boundary/visual_appearance(61.7374); kw:complexion(58.2873); kw:appearance(53.8879); kw:whiteness(35.9982); kw:mottling(34.1547); kw:pigment(31.0619)	ش ر ق:B003:اشتداد اللون وامتلاؤه → ج س د:B003:الجَساد صبغ الزعفران والحمرة
C015	0.76	pool / basin / land_water_sky/water_hydrology / hydrology	32	15	16	45	0.05676265	0.3782	0.9556	0.6	4,7,9,11,16,20,21,24,27,29,30,32,35,39,41,42,43,44,60,61,62,63,66,69,71,72,75,76,79,81,87,88	ء ت ي ء خ ذ ب ر ك ج ي ء خ ل ق ر ب ب ر ج ل ر ك ض ع د د ع ل م ق ر ر م س ك ه ز م و ق ع و ه ب	kw:pool(128.7428); kw:basin(114.1461); theme:land_water_sky/water_hydrology(110.7952); kw:hydrology(96.8701); kw:reservoir(89.9666); kw:storage(65.1911); kw:well(62.5289); kw:depression(54.4326)	ر ب ب:B013:ماء رَبَب كثير → ع ل م:B005:ماء كثير مجتمع في عيلم
C016	0.7596	concealment / protection / veil / shield	20	9	11	15	0.06854056	0.283	1.0	0.8667	2,4,5,6,8,24,25,26,27,28,32,35,41,45,49,50,61,63,66,74	ب ص ر ج ن ن ح ج ب ش ي ء ع ذ ب غ ف ر ك ف ر و ر ي و ق ي	kw:concealment(98.3322); kw:protection(59.6861); kw:veil(56.2768); kw:shield(46.5929); kw:screen(43.1696); kw:barrier(39.7012); kw:hiding(34.1547); kw:pleasure(27.9929)	ك ف ر:B001:ستر وتغطية → غ ف ر:B001:ستر يصون الشيء ويغطيه
C017	0.7592	language / articulation / reputation / speech	40	9	13	18	0.06149341	0.25	1.0	0.8333	1,2,4,7,8,10,16,17,20,22,23,24,26,27,29,32,35,41,43,45,46,48,49,60,61,62,65,66,67,70,71,75,76,77,79,80,82,84,86,87	ب ل ل ب ي ن خ ط ب ذ ك ر ر ج م س م ع ف ص ل ق و ل ن س ي	kw:language(80.9189); kw:articulation(59.0879); kw:reputation(48.2109); kw:speech(46.9208); kw:explanation(46.5929); theme:language_communication/language_speech(42.4301); kw:tongue(38.8817); kw:memory(34.9837)	ذ ك ر:B007:ذكر المرء شرف وصيت → س م ع:B005:الصيت والشيوع بين الناس
C018	0.7586	politics / law_governance/authority_governance / multitude / kinship_society/household_community	44	16	17	39	0.05835203	0.2889	0.8974	0.641	3,4,6,9,10,11,12,13,16,17,19,20,22,23,24,26,30,32,33,35,41,44,45,59,60,61,62,65,66,67,69,71,73,75,76,77,78,79,80,82,83,84,85,86	ت ب ع ج م ع ح ز ب ح ش ر د ي ن ر ب ب س و ق ع ب د ع ن ق ف و ج ق ب ل ق و ل ق و م م ل ء م ل ك ي د ي	kw:politics(65.6923); theme:law_governance/authority_governance(60.6535); kw:multitude(53.7561); theme:kinship_society/household_community(51.0415); kw:crowd(51.0335); kw:ownership(50.4406); kw:group(48.542); kw:hierarchy(43.4607)	ف و ج:B001:الجماعة من الناس → ج م ع:B002:جماعة اجتمعت أو أخلاط ضمتها الجهة
