left	right	score	edge_jaccard	branch_jaccard	root_ayah_jaccard	window_cosine	branch_containment	edge_containment	edge_type
C407	C443	0.723207	0.794276	0.565563	0.654218	0.909782	0.748395	0.921905	mutual_knn
C134	C172	0.699149	0.725081	0.527896	0.802524	0.979874	0.71391	0.878524	mutual_knn
C056	C320	0.696207	0.757674	0.541557	0.616272	0.932753	0.823337	0.943673	mutual_knn
C033	C203	0.694182	0.679633	0.550299	0.90968	0.983081	0.81341	0.874735	mutual_knn
C124	C274	0.689875	0.729904	0.482012	0.816138	0.987048	0.660882	0.84588	mutual_knn
C007	C037	0.682548	0.709709	0.511635	0.763676	0.978348	0.69632	0.836788	mutual_knn
C096	C312	0.678203	0.707485	0.568586	0.704569	0.834282	0.763544	0.866322	mutual_knn
C001	C017	0.673317	0.641714	0.558338	0.86526	0.984322	0.80885	0.897728	mutual_knn
C056	C306	0.670914	0.726332	0.487421	0.642948	0.972272	0.729692	0.885482	mutual_knn
C067	C112	0.670133	0.702605	0.561192	0.511797	0.992933	0.73372	0.955598	mutual_knn
C219	C334	0.652945	0.70456	0.445863	0.702392	0.966667	0.629439	0.962756	mutual_knn
C141	C161	0.651333	0.614049	0.520203	0.906262	0.976213	0.684522	0.808707	mutual_knn
C272	C281	0.645075	0.683199	0.510795	0.562152	0.940219	0.678253	0.861598	mutual_knn
C266	C334	0.641915	0.726924	0.438391	0.574932	0.894427	0.614649	0.962756	mutual_knn
C003	C013	0.640195	0.584955	0.543735	0.863048	0.982923	0.713041	0.820391	mutual_knn
C306	C320	0.639975	0.701849	0.471272	0.547025	0.92966	0.67116	0.85638	mutual_knn
C010	C012	0.636913	0.608472	0.525382	0.76722	0.983403	0.689295	0.772895	mutual_knn
C185	C350	0.6352	0.646637	0.487434	0.694367	0.96214	0.708954	0.824914	mutual_knn
C312	C323	0.633934	0.657814	0.564429	0.561585	0.795395	0.75657	0.869038	mutual_knn
C006	C036	0.633802	0.606083	0.533289	0.723046	0.984697	0.726808	0.758034	mutual_knn
C046	C145	0.628753	0.742808	0.53296	0.16838	0.806226	0.739678	0.852769	mutual_knn
C185	C267	0.624215	0.700035	0.435204	0.566711	0.869657	0.625082	0.888492	mutual_knn
