left	right	score	edge_jaccard	branch_jaccard	root_jaccard	ayah_jaccard	branch_containment	edge_containment	edge_type
P10841	P6561	0.663544	0.603236	0.617239	0.828719	0.931818	0.8	0.75	mutual_knn
P0908	P1746	0.659673	0.560084	0.62767	0.901243	0.978261	0.777778	0.75	mutual_knn
P1106	P3134	0.654477	0.59197	0.633577	0.728598	0.934783	0.777778	0.75	mutual_knn
P10286	P13015	0.650752	0.546124	0.645572	0.815456	0.975	0.8	0.75	mutual_knn
P3066	P4252	0.64881	0.564567	0.609109	0.879495	0.93617	0.777778	0.75	mutual_knn
P0083	P1348	0.64849	0.591544	0.622738	0.70859	0.934783	0.777778	0.75	mutual_knn
P12620	P9058	0.648477	0.544936	0.635456	0.834781	0.973684	0.8	0.75	mutual_knn
P11013	P9062	0.648277	0.558121	0.624702	0.809158	0.97561	0.8	0.75	mutual_knn
P1756	P3848	0.64548	0.549762	0.592123	0.90844	1.0	0.777778	0.75	mutual_knn
P1806	P2989	0.644697	0.577467	0.616873	0.711052	0.978261	0.777778	0.75	mutual_knn
P0603	P3174	0.643863	0.583594	0.615755	0.69987	0.957447	0.777778	0.75	mutual_knn
P1352	P3249	0.643847	0.575613	0.624146	0.708148	0.955556	0.777778	0.75	mutual_knn
P9187	P9726	0.643293	0.541252	0.633325	0.806303	0.974359	0.8	0.75	mutual_knn
P2012	P2961	0.643115	0.549635	0.595158	0.894741	0.98	0.777778	0.75	mutual_knn
P5983	P6539	0.643071	0.548143	0.620814	0.815612	0.97561	0.8	0.75	mutual_knn
P12116	P7469	0.641677	0.553799	0.607419	0.825736	0.972973	0.8	0.75	mutual_knn
P12018	P9578	0.641672	0.556866	0.591894	0.839196	1.0	0.8	0.75	mutual_knn
P7384	P7731	0.641289	0.551699	0.625701	0.862732	0.877551	0.8	0.75	mutual_knn
P1185	P3551	0.641276	0.563598	0.616779	0.801179	0.916667	0.777778	0.75	mutual_knn
P1672	P4339	0.641122	0.547312	0.59066	0.900613	0.980392	0.777778	0.75	mutual_knn
P0357	P0890	0.640908	0.572643	0.62026	0.702942	0.958333	0.777778	0.75	mutual_knn
P10445	P8532	0.639985	0.54934	0.602029	0.84511	0.97561	0.8	0.75	mutual_knn
P11096	P8354	0.639819	0.510541	0.629738	0.896671	1.0	0.8	0.75	mutual_knn
P12054	P7529	0.6397	0.53609	0.626715	0.838709	0.952381	0.8	0.75	mutual_knn
P7561	P8119	0.639368	0.542171	0.617612	0.818582	0.973684	0.8	0.75	mutual_knn
P2384	P4252	0.639249	0.577379	0.604097	0.745164	0.934783	0.777778	0.75	mutual_knn
P1843	P2653	0.639115	0.572368	0.608335	0.735106	0.95122	0.777778	0.75	mutual_knn
P0220	P1963	0.639011	0.59485	0.623301	0.654179	0.877551	0.777778	0.75	mutual_knn
P1623	P3539	0.638385	0.57246	0.609702	0.718266	0.955556	0.777778	0.75	mutual_knn
P0273	P3298	0.638316	0.552346	0.616409	0.803998	0.93617	0.777778	0.75	mutual_knn
P1260	P3395	0.638271	0.560007	0.602821	0.777191	0.97561	0.777778	0.75	mutual_knn
P5090	P8203	0.638241	0.553263	0.600536	0.815853	0.975	0.8	0.75	mutual_knn
P10855	P8104	0.63781	0.544042	0.606896	0.832091	0.973684	0.8	0.75	mutual_knn
P12541	P9990	0.637577	0.550203	0.605179	0.830507	0.95122	0.8	0.75	mutual_knn
P0209	P1702	0.637438	0.581551	0.6057	0.728355	0.909091	0.777778	0.75	mutual_knn
P5546	P5618	0.637312	0.52918	0.569089	1.0	1.0	0.714286	0.666667	mutual_knn
P12128	P9936	0.637148	0.55282	0.603053	0.823104	0.95	0.8	0.75	mutual_knn
P1926	P3221	0.63697	0.516146	0.604437	0.931509	1.0	0.777778	0.75	mutual_knn
P2690	P4355	0.636967	0.585096	0.62071	0.69469	0.869565	0.777778	0.75	mutual_knn
P11371	P7757	0.636951	0.527981	0.633368	0.801198	0.97561	0.8	0.75	mutual_knn
P0380	P2178	0.636742	0.600607	0.609489	0.646865	0.884615	0.777778	0.75	mutual_knn
P2235	P3799	0.636399	0.575844	0.617746	0.690583	0.92	0.777778	0.75	mutual_knn
P0181	P0438	0.636298	0.572086	0.601232	0.705113	0.979167	0.777778	0.75	mutual_knn
P0332	P2305	0.636285	0.544064	0.581143	0.899792	0.980769	0.777778	0.75	mutual_knn
P1167	P2732	0.635991	0.5703	0.623637	0.717215	0.893617	0.777778	0.75	mutual_knn
P2219	P3618	0.635837	0.550477	0.567769	0.894028	1.0	0.777778	0.75	mutual_knn
