morpheme_id	word_id	qac_ref	morpheme_index	surface_ar	stem_ar	lemma_ar	root	root_join_key	pos	morpheme_role	morph_features	aspect	mood	voice	measure	person	gender	number	grammatical_case
m-w-s013-a000-w001-01	w-s013-a000-w001	1:1:1:1	1	بِ					P	PREFIX	PREFIX|bi+								
m-w-s013-a000-w001-02	w-s013-a000-w001	1:1:1:2	2	سْمِ	سْمِ	ٱسْم	س م و	سمو	N	STEM	STEM|POS:N|LEM:{som|ROOT:smw|M|GEN								GEN
m-w-s013-a000-w002-01	w-s013-a000-w002	1:1:2:1	1	ٱللَّهِ	ٱللَّهِ	ٱللَّه	ء ل ه	ءله	PN	STEM	STEM|POS:PN|LEM:{ll~ah|ROOT:Alh|GEN								GEN
m-w-s013-a000-w003-01	w-s013-a000-w003	1:1:3:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s013-a000-w003-02	w-s013-a000-w003	1:1:3:2	2	رَّحْمَٰنِ	رَّحْمَٰنِ	رَّحْمَٰن	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHoma`n|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s013-a000-w004-01	w-s013-a000-w004	1:1:4:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s013-a000-w004-02	w-s013-a000-w004	1:1:4:2	2	رَّحِيمِ	رَّحِيمِ	رَّحِيم	ر ح م	رحم	ADJ	STEM	STEM|POS:ADJ|LEM:r~aHiym|ROOT:rHm|MS|GEN						M	singular	GEN
m-w-s013-a001-w001-01	w-s013-a001-w001	13:1:1:1	1	الٓمٓر	الٓمٓر				INL	STEM	STEM|POS:INL								
m-w-s013-a001-w002-01	w-s013-a001-w002	13:1:2:1	1	تِلْكَ	تِلْكَ	ذَٰلِك			DEM	STEM	STEM|POS:DEM|LEM:*a`lik|FS						F	singular	
m-w-s013-a001-w003-01	w-s013-a001-w003	13:1:3:1	1	ءَايَٰتُ	ءَايَٰتُ	ءَايَة	ء ي ي	ءيي	N	STEM	STEM|POS:N|LEM:'aAyap|ROOT:Ayy|FP|NOM						F	plural	NOM
m-w-s013-a001-w004-01	w-s013-a001-w004	13:1:4:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s013-a001-w004-02	w-s013-a001-w004	13:1:4:2	2	كِتَٰبِ	كِتَٰبِ	كِتَٰب	ك ت ب	كتب	N	STEM	STEM|POS:N|LEM:kita`b|ROOT:ktb|M|GEN								GEN
m-w-s013-a001-w005-01	w-s013-a001-w005	13:1:5:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s013-a001-w005-02	w-s013-a001-w005	13:1:5:2	2	ٱلَّذِىٓ	ٱلَّذِىٓ	ٱلَّذِى			REL	STEM	STEM|POS:REL|LEM:{l~a*iY|MS						M	singular	
m-w-s013-a001-w006-01	w-s013-a001-w006	13:1:6:1	1	أُنزِلَ	أُنزِلَ	أَنزَلَ	ن ز ل	نزل	V	STEM	STEM|POS:V|PERF|PASS|(IV)|LEM:>anzala|ROOT:nzl|3MS	PERF		PASS	IV	3	M	singular	
m-w-s013-a001-w007-01	w-s013-a001-w007	13:1:7:1	1	إِلَيْ	إِلَيْ	إِلَىٰ			P	STEM	STEM|POS:P|LEM:<ilaY`								
m-w-s013-a001-w007-02	w-s013-a001-w007	13:1:7:2	2	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s013-a001-w008-01	w-s013-a001-w008	13:1:8:1	1	مِن	مِن	مِن			P	STEM	STEM|POS:P|LEM:min								
m-w-s013-a001-w009-01	w-s013-a001-w009	13:1:9:1	1	رَّبِّ	رَّبِّ	رَبّ	ر ب ب	ربب	N	STEM	STEM|POS:N|LEM:rab~|ROOT:rbb|M|GEN								GEN
m-w-s013-a001-w009-02	w-s013-a001-w009	13:1:9:2	2	كَ					PRON	SUFFIX	SUFFIX|PRON:2MS					2	M	singular	
m-w-s013-a001-w010-01	w-s013-a001-w010	13:1:10:1	1	ٱلْ					DET	PREFIX	PREFIX|Al+								
m-w-s013-a001-w010-02	w-s013-a001-w010	13:1:10:2	2	حَقُّ	حَقُّ	حَقّ	ح ق ق	حقق	N	STEM	STEM|POS:N|LEM:Haq~|ROOT:Hqq|M|NOM								NOM
m-w-s013-a001-w011-01	w-s013-a001-w011	13:1:11:1	1	وَ					CONJ	PREFIX	PREFIX|w:CONJ+								
m-w-s013-a001-w011-02	w-s013-a001-w011	13:1:11:2	2	لَٰكِنَّ	لَٰكِنَّ	لَٰكِنّ			ACC	STEM	STEM|POS:ACC|LEM:la`kin~|SP:<in~								ACC
m-w-s013-a001-w012-01	w-s013-a001-w012	13:1:12:1	1	أَكْثَرَ	أَكْثَرَ	أَكْثَر	ك ث ر	كثر	N	STEM	STEM|POS:N|LEM:>akovar|ROOT:kvr|MS|ACC						M	singular	ACC
m-w-s013-a001-w013-01	w-s013-a001-w013	13:1:13:1	1	ٱل					DET	PREFIX	PREFIX|Al+								
m-w-s013-a001-w013-02	w-s013-a001-w013	13:1:13:2	2	نَّاسِ	نَّاسِ	نَّاس	ن و س	نوس	N	STEM	STEM|POS:N|LEM:n~aAs|ROOT:nws|MP|GEN						M	plural	GEN
